symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
HEXT,2026-07-06,546.6,535.75,1108563,986589,89.0,6059.0,10155
ITC,2026-07-06,289.95,288.25,27126124,21310209,78.56,78256.52,307674
LALPATHLAB,2026-07-06,1645.7,1686.0,800054,622631,77.82,13363.74,47435
CRISIL,2026-07-06,4017.2,3968.1,147382,107572,72.99,5863.76,18901
ICICIBANK,2026-07-06,1411.4,1426.9,12306949,8785953,71.39,175485.56,215378
BLUESTARCO,2026-07-06,1583.2,1597.8,557277,389689,69.93,8895.74,23915
SHRIRAMFIN,2026-07-06,1063.6,1062.3,4018215,2792848,69.5,42808.7,98491
HDFCBANK,2026-07-06,801.05,829.85,63203327,43310150,68.53,521059.54,731245
ZFCVINDIA,2026-07-06,2416.4,2399.5,87927,60197,68.46,2109.88,9801
SUNDARMFIN,2026-07-06,4575.4,4601.2,60955,41682,68.38,2785.93,10077
MFSL,2026-07-06,1596.6,1581.8,780015,530179,67.97,12409.95,44682
INDUSTOWER,2026-07-06,383.3,386.55,13687467,9300584,67.95,53043.21,173332
BAJFINANCE,2026-07-06,1031.4,1029.1,4819952,3257833,67.59,49707.28,170207
BAJAJFINSV,2026-07-06,1895.6,1870.7,1228228,824134,67.1,23042.71,51354
JSL,2026-07-06,698.15,702.25,688364,459588,66.77,4813.23,30990
CIPLA,2026-07-06,1458.2,1472.3,769917,513059,66.64,11295.49,57567
ULTRACEMCO,2026-07-06,11723.0,11661.0,158010,105199,66.58,18464.43,21769
MUTHOOTFIN,2026-07-06,3054.9,3137.6,1760143,1164800,66.18,54752.88,64369
DIVISLAB,2026-07-06,6757.0,6857.5,402108,264328,65.74,27368.52,37092
PIIND,2026-07-06,2646.1,2676.5,298658,196116,65.67,7949.2,16294
IGL,2026-07-06,153.99,152.22,1805810,1182769,65.5,2760.57,24995
SBILIFE,2026-07-06,1788.7,1787.7,647063,423332,65.42,11559.38,36611
BRITANNIA,2026-07-06,5379.0,5454.5,180876,118263,65.38,9835.05,23219
ICICIGI,2026-07-06,1772.8,1785.4,224316,146408,65.27,3991.88,28812
COALINDIA,2026-07-06,438.7,432.35,5464728,3559269,65.13,23787.7,89525
ENDURANCE,2026-07-06,2640.8,2648.1,168370,109343,64.94,4425.49,24758
