identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY07-07-2026CE24500.00,Index Options,NIFTY,07-Jul-2026,Call,24500,23.95,4442937,66624.0617835,627953,24476.75,-9.280303030303031
OPTIDXNIFTY07-07-2026PE24400.00,Index Options,NIFTY,07-Jul-2026,Put,24400,17.2,4182199,73778.172559,645386,24476.75,-66.04146100691017
OPTIDXNIFTY07-07-2026CE24450.00,Index Options,NIFTY,07-Jul-2026,Call,24450,46.8,3895582,108932.159466,421997,24476.75,6.484641638225256
OPTIDXNIFTY07-07-2026PE24450.00,Index Options,NIFTY,07-Jul-2026,Put,24450,31.9,3547997,107353.5192275,496794,24476.75,-57.94330916282136
OPTIDXNIFTY07-07-2026CE24400.00,Index Options,NIFTY,07-Jul-2026,Call,24400,81.4,2395845,113978.7321075,255476,24476.75,19.1800878477306
OPTIDXNIFTY07-07-2026PE24350.00,Index Options,NIFTY,07-Jul-2026,Put,24350,9.25,2221851,21619.721155500003,357779,24476.75,-71.7557251908397
OPTIDXNIFTY07-07-2026CE24550.00,Index Options,NIFTY,07-Jul-2026,Call,24550,10.8,2113947,15046.0177725,283302,24476.75,-29.64169381107492
OPTIDXNIFTY07-07-2026PE24500.00,Index Options,NIFTY,07-Jul-2026,Put,24500,59.5,2051462,102568.997076,276557,24476.75,-45.3125
OPTIDXNIFTY07-07-2026PE24300.00,Index Options,NIFTY,07-Jul-2026,Put,24300,5.55,2050901,11477.8674465,399147,24476.75,-74.30555555555556
OPTIDXNIFTY07-07-2026CE24600.00,Index Options,NIFTY,07-Jul-2026,Call,24600,4.85,1629961,5466.889193999999,319093,24476.75,-43.27485380116959
OPTIDXNIFTY07-07-2026PE24200.00,Index Options,NIFTY,07-Jul-2026,Put,24200,2.6,1323822,2822.3885039999996,233428,24476.75,-74.50980392156863
OPTIDXNIFTY07-07-2026PE24250.00,Index Options,NIFTY,07-Jul-2026,Put,24250,3.5,1196733,3912.7185435,164823,24476.75,-75.43859649122807
OPTIDXNIFTY07-07-2026CE24650.00,Index Options,NIFTY,07-Jul-2026,Call,24650,2.3,1149267,1837.6779330000002,189827,24476.75,-51.06382978723404
OPTIDXNIFTY07-07-2026PE24100.00,Index Options,NIFTY,07-Jul-2026,Put,24100,1.75,1007452,1263.848534,223493,24476.75,-71.54471544715447
OPTIDXNIFTY07-07-2026PE24000.00,Index Options,NIFTY,07-Jul-2026,Put,24000,1.35,935189,838.8645329999999,290889,24476.75,-69.31818181818181
OPTIDXNIFTY07-07-2026CE24700.00,Index Options,NIFTY,07-Jul-2026,Call,24700,1.45,853777,854.6307770000001,177479,24476.75,-50.847457627118644
OPTIDXNIFTY07-07-2026PE24150.00,Index Options,NIFTY,07-Jul-2026,Put,24150,2.0,776534,1171.0132720000001,118691,24476.75,-73.50993377483444
OPTIDXNIFTY07-07-2026PE23900.00,Index Options,NIFTY,07-Jul-2026,Put,23900,1.2,711530,517.99384,212710,24476.75,-64.70588235294117
OPTIDXNIFTY07-07-2026CE24350.00,Index Options,NIFTY,07-Jul-2026,Call,24350,122.95,703909,50933.447422,66980,24476.75,22.58225324027916
OPTIDXNIFTY07-07-2026CE24800.00,Index Options,NIFTY,07-Jul-2026,Call,24800,0.85,585771,354.09856950000005,157260,24476.75,-50.0
