symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,21056,103354702,103375758,337875.9007,165452716617589.7,3901020.551597,9309493,24583.8
BANKNIFTY,10080,1527481,1537561,175177.230462,2666173124777.7,368053.018239,1050264,57686.95
PAYTM,23494,265933,289427,263318.6737575,302340703405.75,339355.512815,77624,1584.1
BHARATFORG,25778,243420,269198,277359.31725,270755628390.0,325245.30115,53659,2093.1
SBIN,31857,409077,440934,259946.78025,342103388430.0,298816.43955,308833,1071.0
BSE,28735,273855,302590,205151.6639,202733638876.0,243995.05266,131673,3596.1
TITAN,20467,389301,409768,181281.1149275,350592484649.75,228965.161425,92428,5090.0
POWERINDIA,16055,279843,295898,142669.1652475,251434809770.75,185641.137955,66800,36050.0
PFC,31645,153420,185065,162883.19138,81620963502.0,174406.0214,103162,385.15
MCX,21844,155215,177059,134645.1733575,98376922973.25,154431.04059,92485,2759.3
GRASIM,15974,57469,73443,134911.987925,49421656852.5,146835.40645,76306,3380.5
ICICIBANK,12673,79094,91767,127028.79931,80493902496.0,136576.58427,218853,1431.8
HDFCBANK,24853,188506,213359,119228.823285,93765371349.0,131600.256775,956098,731.0
INFY,24181,131865,156046,115121.80044,63205871316.0,125132.8536,386388,1183.0
DELHIVERY,10479,50226,60705,103535.3543225,50710686188.25,112401.308705,28639,478.35
HINDALCO,12748,107410,120158,94038.73206,80591542437.0,105935.33643,122413,1054.05
AMBER,13127,67230,80357,93408.29834,50005129882.0,102958.99716,42881,7095.0
RELIANCE,13444,148169,161613,89433.92965,100112279800.0,101502.22765,463934,1327.3
LUPIN,8481,90949,99430,82405.33369,91545233601.25,94674.0197025,48921,2300.0
NAUKRI,10662,116506,127168,74594.396085,84087404335.0,92335.249435,36953,1282.0
HEROMOTOCO,8008,132157,140165,70912.955175,118683511195.5,89468.26713,69279,5860.0
BAJFINANCE,8609,74291,82900,70703.787825,62593382730.0,78720.865125,155913,1102.2
SAIL,8223,30957,39180,67344.75135,26115066464.0,72964.99349,57933,172.45
IDEA,6854,23178,30032,63467.4913575,22994007110.25,67940.38971,116265,12.92
