symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
INDGN,568.75,14,12.84722222222222,11.29,9.71,56.04,,9.12,20.020078961141756,538.72,597.19,False,0,Strong buy,Health Technology
HINDALCO,1054.05,14,7.996926229508192,6.44,12.41,48.56,-3.83,11.57,23.435464027366297,1018.9,1106.75,False,0,Buy,Non-Energy Minerals
SJS,2372.0,14,7.617621705004313,6.06,6.22,49.53,,9.19,99.98323623858224,2222.03,2490.6,False,0,Buy,Producer Manufacturing
PDSL,382.25,14,8.68638043787319,7.13,10.32,41.49,,9.48,15.671236141502424,358.74,401.36,False,0,Strong buy,Consumer Non-Durables
STYLAMIND,3651.2,14,15.55893151031776,14.0,19.97,50.08,,13.66,162.0040625598786,3408.19,3833.76,False,0,Strong buy,Non-Energy Minerals
SHRIPISTON,4410.6,14,3.4623504574243578,1.9,2.06,52.99,,9.96,170.3783027556053,4155.03,4631.13,False,0,Buy,Producer Manufacturing
BALPHARMA,90.9,14,16.763005780346838,15.2,13.62,62.36,,8.75,3.4844730287635755,85.67,95.44,False,0,Strong buy,Health Technology
POLYMED,1772.4,14,7.50288105780312,5.94,4.36,41.15,,21.02,59.357345108248936,1683.36,1861.02,False,0,Strong buy,Health Technology
RACLGEAR,1387.6,14,8.57589984350547,7.02,7.18,43.14,,21.93,71.21028681620592,1280.78,1456.98,False,0,Buy,Producer Manufacturing
BETA,2504.0,14,14.322238962699164,12.76,11.18,43.15,,6.79,155.98854414647062,2270.02,2629.2,False,0,Strong buy,Health Technology
ARMANFIN,1984.4,14,14.718464562377164,13.16,12.83,51.29,,5.32,74.66581349107722,1872.4,2083.62,False,0,Buy,Finance
EMCURE,1995.2,14,9.698702441170006,8.14,6.56,44.37,,10.98,58.305956694558304,1907.74,2094.96,False,0,Strong buy,Health Technology
BFINVEST,478.4,14,6.78571428571428,5.23,4.9,44.71,,22.22,17.750816690231527,451.77,502.32,False,0,Strong buy,Finance
GNA,538.7,14,14.373673036093429,12.81,12.97,44.36,,37.18,28.76237110992287,495.56,565.64,False,0,Buy,Producer Manufacturing
TASTYBITE,9524.5,14,7.01685393258427,5.46,8.65,45.12,,12.28,335.6081731296141,9021.09,10000.72,False,0,Strong buy,Consumer Non-Durables
ADOR,1518.4,14,14.596226415094344,13.04,15.58,52.85,,5.18,64.92928957683274,1421.01,1594.32,False,0,Strong buy,Producer Manufacturing
SREEL,221.22,14,3.956766917293227,2.4,5.59,79.81,,16.63,8.428810786139268,208.58,232.28,False,0,Buy,Retail Trade
PRIMESECU,302.05,14,7.433754223724004,5.87,5.54,71.11,,7.6,10.499716551260152,286.3,317.15,False,0,Strong buy,Finance
SCPL,631.35,14,29.00490396403761,27.44,30.63,70.85,,5.33,37.66683635711328,574.85,662.92,False,0,Buy,Consumer Non-Durables
GARFIBRES,799.35,13,10.567812435161487,9.01,11.55,44.89,,11.09,33.33945759023699,749.34,839.32,False,0,Buy,Producer Manufacturing
