symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
BHARATFORG,53659,27000,26659,98.74,269198,277359.31725,270755628390,47885.9839,2093
BOSCHLTD,34255,23416,10839,46.29,72414,36992.12135,75545196650,7107.4665,43505
POWERINDIA,66800,46686,20114,43.08,295898,142669.16524,251434809770,42971.9727,36050
INDUSTOWER,77687,54633,23054,42.2,21235,38141.01436,9903997394,1226.61494,368
PFC,103162,73844,29318,39.7,185065,162883.19138,81620963502,11522.83002,385
LUPIN,48921,37509,11412,30.42,99430,82405.33369,91545233601,12268.68601,2300
AMBER,42881,33039,9842,29.79,80357,93408.29834,50005129882,9550.69882,7095
JUBLFOOD,37681,31944,5737,17.96,31155,31628.0695,16287058512,4657.02262,495
TITAN,92428,80160,12268,15.3,409768,181281.11492,350592484649,47684.04649,5090
FORTIS,29490,25590,3900,15.24,37539,22795.85984,26071648256,3585.51006,945
RECLTD,54404,47664,6740,14.14,66368,59680.09624,31614173860,4139.04235,343
PAYTM,77624,68025,9599,14.11,289427,263318.67375,302340703405,76036.83905,1584
SBIN,308833,271875,36958,13.59,440934,259946.78025,342103388430,38869.6593,1071
NIFTY,9309493,8238852,1070641,13.0,103375758,337875.9007,165452716617589,3563144.65089,24583
LTM,38637,34670,3967,11.44,70949,56273.36448,46379284483,10715.29483,4795
FINNIFTY,19149,17842,1307,7.33,33824,2091.02173,55207816318,3029.05318,26545
PIIND,26881,25093,1788,7.13,16311,10799.0107,7029304941,953.58691,2751
NAUKRI,36953,34499,2454,7.11,127168,74594.39608,84087404335,17740.85335,1282
SIEMENS,38507,36127,2380,6.59,21870,27223.24043,12768687485,2866.54985,3914
VOLTAS,37139,34864,2275,6.53,13418,12121.95487,5471771673,936.79173,1267
ANGELONE,29588,27856,1732,6.22,19218,26129.71525,12005961475,2108.86475,294
MPHASIS,26532,24986,1546,6.19,18893,18688.91681,11489477532,2594.21332,2508
SONACOMS,20918,19703,1215,6.17,23334,35791.65849,20388049102,3477.71852,812
INOXWIND,32701,30806,1895,6.15,45428,33022.97472,19422555328,4097.55328,73
ZYDUSLIFE,18648,17666,982,5.56,8510,14080.42332,7378473816,1351.65816,1119
APOLLOHOSP,34618,32827,1791,5.46,12766,21087.85158,12441522103,1708.22103,8912
BANKNIFTY,1050264,996236,54028,5.42,1537561,175177.23046,2666173124777,192875.78777,57686
PERSISTENT,56738,53899,2839,5.27,33696,20463.79265,21852812682,4093.37682,5474
MAXHEALTH,30845,29304,1541,5.26,12356,11489.97974,6120333612,810.38112,1069
ICICIPRULI,27972,26783,1189,4.44,8938,9544.53979,3318891221,546.86471,499
SAIL,57933,55486,2447,4.41,39180,67344.75135,26115066464,5620.24214,172
CONCOR,26692,25596,1096,4.28,8178,12219.72575,4097209225,499.46725,501
UNOMINDA,15590,14954,636,4.25,7387,6034.281,4833461325,498.25325,1288
SBICARD,44753,43025,1728,4.02,13229,20152.7192,5035977880,728.0988,655
GVT&D,39770,38240,1530,4.0,42237,38459.46462,19400431825,3523.44325,4330
NTPC,127383,122756,4627,3.77,31695,18727.9383,14727619410,1904.0691,340
ONGC,67407,64966,2441,3.76,26077,15237.51975,12846643672,1624.54297,239
SWIGGY,81238,78329,2909,3.71,35372,48856.32985,13883774151,2843.03026,279
NYKAA,28571,27550,1021,3.71,10663,20530.31656,9288143781,1219.40656,323
SRF,48775,47082,1693,3.6,15906,17454.92992,6877610462,787.34462,2610
SOLARINDS,26436,25530,906,3.55,9067,11615.51293,7580276398,1370.76398,18820
SHRIRAMFIN,64067,61899,2168,3.5,32175,35784.13187,26885507937,4363.37937,1137
PGEL,32197,31110,1087,3.49,37543,23146.32573,20604151779,4253.91779,621
BAJAJ-AUTO,68859,66537,2322,3.49,35460,17168.14788,29439986574,3094.99074,11677
JSWENERGY,35472,34326,1146,3.34,22623,22242.27331,11990251870,1944.8112,578
SUZLON,70535,68353,2182,3.19,17949,16387.55676,10087080918,1322.24018,47
SUNPHARMA,85899,83251,2648,3.18,30791,19407.02092,19532777810,2181.1881,1944
IREDA,39898,38670,1228,3.18,8797,13545.9237,3451676335,548.10872,120
NATIONALUM,44395,43032,1363,3.17,29724,30221.45831,18986001375,4082.57625,382
PAGEIND,16888,16383,505,3.08,13138,34915.61337,6986059011,1278.79011,38660
BDL,33128,32160,968,3.01,15081,12545.23597,7366375956,1932.51456,1310
WIPRO,118746,115497,3249,2.81,25523,37487.7624,10890922440,1412.2494,185
TMPV,92617,90100,2517,2.79,28182,26738.99184,13575608144,2565.36144,347
MIDCPNIFTY,103984,101174,2810,2.78,157112,31942.15694,280925359948,20223.70948,14960
TATASTEEL,132588,129145,3443,2.67,82042,57072.57792,38306062465,6288.1434,190
CIPLA,46227,45027,1200,2.67,17443,9974.64243,10109799245,1413.13745,1467
GODREJCP,39461,38441,1020,2.65,34900,21091.5912,16348916545,2087.96545,1033
PNBHOUSING,23194,22596,598,2.65,22927,19209.69394,15692793883,2674.48883,1149
RVNL,41849,40781,1068,2.62,9219,7324.38495,3515695279,701.57029,230
OIL,19965,19456,509,2.62,37391,27409.78688,21682823302,4141.84302,453
NMDC,76170,74231,1939,2.61,26569,29675.73712,12965314882,2601.61132,85
IDEA,116265,113575,2690,2.37,30032,63467.49135,22994007110,4472.89835,12
HAL,80340,78493,1847,2.35,39085,26988.86445,26839242673,4942.70173,4928
HEROMOTOCO,69279,67707,1572,2.32,140165,70912.95517,118683511195,18555.31195,5860
BHEL,55759,54535,1224,2.24,22997,31985.12598,22237209855,4576.89855,409
HINDUNILVR,124534,121863,2671,2.19,28726,16424.1549,16760950374,1628.74374,2087
MAZDOCK,48715,47710,1005,2.11,55357,30623.26603,29804645184,5937.50184,2575
ABCAPITAL,25982,25447,535,2.1,11112,23596.70741,12138032888,1901.52388,407
CROMPTON,53574,52519,1055,2.01,24083,15224.92658,11938647495,1546.69495,247
MANKIND,27754,27223,531,1.95,6711,6116.07685,3593085640,428.3564,2438
ALKEM,18662,18305,357,1.95,7638,10948.84815,4411122696,790.91446,5598
BANKINDIA,31533,30942,591,1.91,9704,18168.62216,5567921424,786.45424,141
OFSS,28963,28429,534,1.88,12188,17546.52328,12846476793,2392.46793,11890
PREMIERENE,18146,17830,316,1.77,6651,7091.92042,3969456998,697.16998,1044
GAIL,60879,59824,1055,1.76,18825,13869.49038,10651583087,1044.08837,172
ADANIPOWER,69493,68312,1181,1.73,21981,25601.41962,14581030978,2179.61728,210
INDIGO,76531,75252,1279,1.7,26769,17190.05913,20197080771,2699.10771,5333
