symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
ZYDUSLIFE,1191.0,2.530991735537198,59.39,11075.0,197261.0,191093.21334,29723.0,True,6
PIIND,2730.0,5.161787365177196,29.24,7859.0,44307.0,25249.0054775,34740.0,True,6
SIEMENS,4011.0,14.905319849886848,27.06,10421.0,174096.0,141782.249,48928.0,True,6
BOSCHLTD,45185.0,6.757235676314235,25.42,8708.0,251918.0,114214.14651,42963.0,True,6
NAUKRI,1360.0,11.934156378600823,25.12,9282.0,254703.0,125960.88582,46235.0,True,6
POLYCAB,9125.0,-0.2623237512296426,18.34,7141.0,43924.0,53172.8348125,46078.0,True,5
BHARATFORG,2051.0,-4.31090790333116,16.86,9047.0,172985.0,137499.5924,62706.0,True,5
OIL,470.35,10.827049952874658,15.91,3177.0,70187.0,41207.222,23142.0,True,5
APOLLOHOSP,8750.5,-1.1131201265679738,12.61,4366.0,65617.0,66884.4841375,38984.0,True,5
SWIGGY,280.5,-1.4406184118060514,11.08,9005.0,46518.0,56818.7117775,90243.0,True,5
RVNL,230.0,1.3260496057094986,10.32,4320.0,41590.0,25002.2024175,46169.0,True,5
PAGEIND,38440.0,-5.331855682797685,10.21,1724.0,12106.0,23902.376166,18612.0,True,5
MANAPPURAM,360.0,7.7199281867145455,9.74,3033.0,27855.0,68423.3958,34186.0,True,3
KAYNES,3717.7,7.853205686103853,9.74,4560.0,89016.0,69885.17058,51361.0,True,3
LICI,406.0,-7.727272727272727,9.28,7201.0,169881.0,193968.92942,84826.0,True,3
ADANIENT,2995.5,-3.526570048309179,9.09,7240.0,59049.0,64444.44993359999,86847.0,True,3
MAXHEALTH,1040.0,-5.651818924067854,8.24,2543.0,28132.0,20968.5402675,33388.0,True,3
HINDZINC,586.65,9.449626865671638,8.13,4530.0,54751.0,56603.9205725,60243.0,True,3
PAYTM,1593.7,25.596973756797222,7.51,5829.0,151090.0,144257.300285,83453.0,True,3
EICHERMOT,8000.0,8.115413203594837,7.17,5518.0,82372.0,47386.12657,82469.0,True,3
ADANIGREEN,1366.0,-9.235880398671096,7.08,4852.0,41744.0,42719.14104,73341.0,True,3
NATIONALUM,388.0,9.295774647887324,6.65,2954.0,46360.0,41448.549375,47349.0,True,3
TATACONSUM,1078.0,-2.443438914027149,6.56,3025.0,22725.0,18651.94122,49138.0,True,3
MFSL,1499.0,-5.5450535601764335,6.34,1856.0,23358.0,24143.96856,31135.0,True,3
ANGELONE,291.4,-15.572939301752864,6.33,1873.0,27469.0,29247.92975,31461.0,True,3
ASTRAL,1424.9,7.628974998111639,6.1,1578.0,9063.0,10442.6421475,27460.0,True,3
SHREECEM,25510.0,-3.5903250188964475,6.07,1293.0,9020.0,8506.46106,22604.0,True,3
PFC,381.0,-6.226925916810241,5.84,6026.0,55535.0,41597.44147,109188.0,True,3
GODREJPROP,2037.9,-0.5125951962507322,5.59,2370.0,21054.0,24362.6892275,44754.0,True,3
ULTRACEMCO,11780.0,1.691988950276243,5.48,3189.0,30041.0,20768.04355,61393.0,True,3
DIVISLAB,8578.5,24.86899563318777,5.31,3739.0,92779.0,69253.02955,74103.0,True,3
BSE,3605.0,-5.504587155963303,5.3,6984.0,222638.0,163284.01188,138657.0,True,3
POWERINDIA,35000.0,6.935533150015276,5.28,3527.0,144599.0,94151.724805,70327.0,True,3
NBCC,93.8,-4.858504919363025,5.07,1268.0,10518.0,10563.64335,26292.0,True,3
PATANJALI,353.0,-14.57955232909861,4.83,2351.0,24366.0,32318.6044575,51012.0,True,3
ADANIPORTS,1668.2,-7.32737070162768,4.8,4605.0,44488.0,38096.633335,100609.0,True,3
JUBLFOOD,488.2,12.44961418864448,4.65,1751.0,12675.0,23681.9025,39432.0,True,3
POLICYBZR,1733.0,10.24874355875055,4.43,1762.0,91333.0,49095.616885,41526.0,True,3
ICICIPRULI,501.5,1.9308943089430892,4.29,1201.0,8098.0,10093.7060975,29173.0,True,3
ADANIENSOL,1622.0,-0.7951070336391437,4.27,1641.0,26753.0,39219.6444075,40030.0,True,3
AXISBANK,1229.8,-5.690184049079758,4.14,8178.0,68060.0,76483.907125,205614.0,True,3
SRF,2570.0,-7.520690896005758,4.11,2006.0,20680.0,14359.79012,50781.0,True,3
WIPRO,184.6,5.347257889630774,4.07,4837.0,36792.0,44949.5433,123583.0,True,3
RECLTD,344.7,-2.6271186440678,4.07,2215.0,27753.0,27097.5028275,56619.0,True,3
ABCAPITAL,407.15,1.7874999999999943,4.05,1051.0,8986.0,21061.17959,27033.0,True,3
BHARTIARTL,1915.2,-0.7668393782383396,4.04,7182.0,77248.0,94759.7990075,184739.0,True,3
JSWENERGY,563.0,5.017720574519675,3.97,1410.0,19214.0,17772.2064825,36882.0,True,3
HDFCAMC,2515.0,-8.711433756805807,3.87,1435.0,17747.0,26080.22355,38514.0,True,3
SBILIFE,1837.6,0.3769050090129384,3.82,953.0,14283.0,16183.199025,25879.0,True,3
ADANIPOWER,209.0,-4.3478260869565215,3.81,2646.0,29942.0,33325.65269,72139.0,True,3
SOLARINDS,18770.0,7.46593381426772,3.7,979.0,12092.0,19728.35163,27415.0,True,3
TITAN,5128.0,11.999301096405006,3.44,3180.0,133301.0,73475.79211,95608.0,True,3
HDFCLIFE,536.0,-3.4234234234234235,3.34,2990.0,21369.0,20708.98247,92560.0,True,3
INDUSTOWER,369.35,-7.927209273339139,3.22,2498.0,23824.0,44299.52327,80185.0,True,3
APLAPOLLO,2012.7,11.568736141906877,3.2,913.0,23272.0,31674.653955,29482.0,True,3
HINDPETRO,390.85,-1.0756770437863832,3.18,1065.0,14282.0,23837.0232375,34574.0,True,3
ASHOKLEY,174.83,10.855367446579166,3.17,1693.0,27947.0,43716.429,55062.0,True,3
ALKEM,5527.5,-3.0092998771714337,3.12,583.0,8308.0,9598.1657625,19245.0,True,3
BANKBARODA,246.2,0.2851323828920524,3.03,2351.0,21204.0,36025.978365,79869.0,True,3
HAL,4909.0,11.669699727024568,2.98,2394.0,39479.0,31916.635185,82734.0,True,3
WAAREEENER,2704.0,-5.780689222621,2.97,2212.0,18687.0,12280.8088375,76806.0,True,3
VEDL,275.0,0.4382761139517854,2.94,2893.0,53157.0,29829.37436,101234.0,True,3
CIPLA,1463.0,1.5055852355512416,2.87,1329.0,13355.0,8963.428925,47556.0,True,3
INDIANB,875.6,9.450000000000005,2.81,702.0,9022.0,15748.5811,25720.0,True,3
DIXON,14023.0,1.0666666666666669,2.79,3326.0,46687.0,30711.68645,122738.0,True,3
ITC,279.0,-1.3611454834718129,2.77,5780.0,60640.0,29907.6527325,214303.0,True,3
TATASTEEL,188.25,-0.7539013074652081,2.77,3678.0,40946.0,31805.187975,136266.0,True,3
HCLTECH,1365.4,16.40238704177324,2.74,2608.0,44794.0,21115.918,97692.0,True,3
COALINDIA,412.6,-4.079972102754843,2.74,2729.0,27851.0,30953.866905,102478.0,True,3
SBICARD,650.05,10.177966101694908,2.66,1191.0,7279.0,13615.36144,45944.0,True,3
NHPC,76.95,-2.409638554216857,2.65,904.0,5579.0,6842.670455,35077.0,True,3
NESTLEIND,1493.2,1.785957736877985,2.62,945.0,17646.0,22612.50585,36966.0,True,3
BAJAJHLDNG,11550.0,8.075231589781978,2.59,173.0,2507.0,3985.544955,6857.0,True,3
VBL,437.0,-9.989701338825952,2.56,1867.0,21017.0,29241.330165,74799.0,True,3
LUPIN,2278.9,-8.967803786849883,2.56,1253.0,25694.0,22247.0154475,50174.0,True,3
BLUESTARCO,1497.9,-7.474210883933535,2.55,847.0,17511.0,13868.5070875,34006.0,True,3
ETERNAL,318.0,7.906345436036651,2.43,2803.0,70374.0,75836.867375,117961.0,True,3
LTF,315.4,-2.3529411764705954,2.39,841.0,6274.0,9417.9312,36068.0,True,3
MOTHERSON,169.26,17.37864077669903,2.34,1021.0,18804.0,25268.55666,44567.0,True,3
AUBANK,1070.9,1.7965779467680696,2.33,869.0,13234.0,19488.0141,38095.0,True,3
PNB,114.03,9.538904899135456,2.29,1295.0,14887.0,28782.1168,57816.0,True,3
GRASIM,3322.2,3.6632551173240016,2.26,1724.0,29260.0,68538.81775,78030.0,True,3
TMPV,347.6,3.900762217904652,2.26,2094.0,23662.0,22915.75168,94711.0,True,3
JINDALSTEL,1095.0,4.8448870164687765,2.23,786.0,8760.0,10700.1980625,35994.0,True,3
SBIN,1066.0,3.545410393394852,2.21,6827.0,205909.0,118515.15345,315660.0,True,3
BHEL,403.0,3.62561069683724,2.18,1217.0,15072.0,25559.8210875,56976.0,True,3
TIINDIA,2780.0,-4.774953757621432,2.11,333.0,4422.0,5714.6866,16130.0,True,3
CUMMINSIND,5378.5,-3.3860247889347943,2.09,864.0,14666.0,19535.47094,42272.0,True,3
ABB,7611.5,11.360643745427945,2.05,819.0,18156.0,18387.920475,40789.0,True,3
CONCOR,512.0,10.822510822510823,2.04,544.0,9917.0,9932.73875,27236.0,True,3
MAZDOCK,2554.0,7.085953878406708,2.01,981.0,20225.0,14986.8650925,49696.0,True,3
IOC,140.0,0.4448270914047959,2.0,980.0,16036.0,21477.102075,50021.0,True,3
HINDUNILVR,2064.9,-4.025098768301181,1.99,2479.0,26835.0,16779.37692,127013.0,True,3
JIOFIN,252.75,7.553191489361702,1.93,2913.0,32295.0,32300.74107,153670.0,True,3
MCX,2895.0,3.392857142857143,1.93,1788.0,243608.0,182037.59721,94273.0,True,3
IDEA,12.89,-8.90459363957597,1.91,2223.0,50983.0,111495.6179325,118488.0,True,3
GVT&D,4420.0,-5.857294994675186,1.91,760.0,31846.0,23527.0054375,40530.0,True,3
CAMS,788.0,1.2983673994086673,1.89,396.0,7220.0,6967.8857325,21334.0,True,3
POWERGRID,267.95,-5.351465913104922,1.87,1375.0,17838.0,10627.23884,74719.0,True,3
IRFC,87.91,-0.5655468838366701,1.79,781.0,8233.0,5413.1664475,44532.0,True,3
LICHSGFIN,502.0,-7.208872458410351,1.79,1107.0,12929.0,12420.8395,63062.0,True,3
HDFCBANK,729.0,-11.529126213592232,1.77,16909.0,207542.0,133555.68278,973007.0,True,3
AUROPHARMA,1658.0,5.196370788655548,1.72,556.0,14332.0,15155.5316,32848.0,True,3
BDL,1307.6,-1.6842105263157965,1.71,565.0,9797.0,12622.4606875,33693.0,True,3
VMM,110.25,-6.717996446399863,1.69,243.0,3038.0,4719.1955,14647.0,True,3
LODHA,1212.0,1.8487394957983196,1.62,555.0,9070.0,13029.0853125,34779.0,True,3
SUNPHARMA,1942.0,-0.0411776816965181,1.6,1378.0,36157.0,28122.05375,87277.0,True,3
FORTIS,935.2,-2.481751824817513,1.6,471.0,24775.0,24201.1845475,29961.0,True,3
JSWSTEEL,1283.4,4.146717520084406,1.58,1206.0,13863.0,21084.956505,77584.0,True,3
SONACOMS,800.0,18.28195460929992,1.55,324.0,7721.0,19249.5188025,21242.0,True,3
PGEL,616.0,5.002983039290893,1.53,493.0,17176.0,12414.13108,32690.0,True,3
RADICO,4545.0,10.29411764705882,1.51,207.0,2570.0,4965.081795,13961.0,True,3
DMART,4054.9,-0.833944729762776,1.49,804.0,32071.0,16602.440355,54850.0,True,3
UNITDSPR,1548.7,11.82756877752906,1.48,430.0,6850.0,6640.72676,29539.0,True,3
DALBHARAT,1835.6,5.354990529759512,1.47,215.0,3541.0,4276.5619,14835.0,True,3
GMRAIRPORT,105.11,-6.685014204545456,1.45,443.0,4010.0,8183.771685,31017.0,True,3
COLPAL,2008.0,-2.967043587513293,1.41,543.0,6343.0,4694.997285,39006.0,True,3
