symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,0.676806083650197,2.4769719018499883,-0.58,1.08,-4.32,1.26,1.4,6.8
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,-3.2727272727272703,-0.7668393782383396,-0.58,1.08,,-2.69,-1.85,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,-3.2129580456718063,-11.529126213592232,-0.58,1.08,-1.18,-2.63,-12.61,-10.35
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-1.5426997245179126,2.8711232640138062,-0.58,1.08,-1.18,-0.96,1.79,4.05
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,1.7563955708285697,3.545410393394852,-0.58,1.08,-1.18,2.34,2.47,4.73
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,-0.7064268604603992,16.174235227056812,-0.58,1.08,9.68,-0.13,15.09,6.49
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-6.073883161512032,8.23680823680823,-0.58,1.08,-0.56,-5.49,7.16,8.8
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,0.7536434418047583,3.390524967989759,-0.58,1.08,-1.21,1.33,2.31,4.6
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,3.571428571428572,-7.727272727272727,-0.58,1.08,-0.56,4.15,-8.81,-7.17
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-2.557689585201256,-4.025098768301181,-0.58,1.08,-1.75,-1.98,-5.11,-2.28
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,1.9434931506849356,10.762790697674422,-0.58,1.08,9.68,2.52,9.68,1.08
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-0.4664035672184874,-0.0411776816965181,-0.58,1.08,4.32,0.11,-1.12,-4.36
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,3.910840932117528,11.999301096405006,-0.58,1.08,10.14,4.49,10.92,1.86
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-0.9487397337864628,1.3768115942028984,-0.58,1.08,10.14,-0.37,0.3,-8.76
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,1.7377241987650665,11.2930202637504,-0.58,1.08,10.14,2.32,10.21,1.15
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,-2.206914563677317,-3.526570048309179,-0.58,1.08,,-1.63,-4.61,
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-1.785714285714291,-4.3478260869565215,-0.58,1.08,-4.32,-1.21,-5.43,-0.03
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,-0.657395701643495,4.093257385084114,-0.58,1.08,-1.18,-0.08,3.01,5.27
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,-2.7056962025316493,-5.690184049079758,-0.58,1.08,-1.18,-2.13,-6.77,-4.51
ADANIPORTS,Transportation,Other Transportation,,unmapped,-2.049204391991067,-7.32737070162768,-0.58,1.08,,-1.47,-8.41,
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,-0.748709747764771,16.40238704177324,-0.58,1.08,9.68,-0.17,15.32,6.72
ULTRACEMCO,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-1.174496644295302,1.691988950276243,-0.58,1.08,-1.21,-0.59,0.61,2.9
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,-2.464604090194026,-1.3611454834718129,-0.58,1.08,-1.75,-1.88,-2.44,0.39
NTPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-2.7442528735632217,-1.7561683599419482,-0.58,1.08,-4.32,-2.16,-2.84,2.56
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,4.8931623931623935,11.669699727024568,-0.58,1.08,9.68,5.47,10.59,1.99
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-0.2808510638297872,15.126504544338,-0.58,1.08,10.14,0.3,14.05,4.99
BAJAJFINSV,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-2.072289156626506,6.649871411326302,-0.58,1.08,-0.56,-1.49,5.57,7.21
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,0.2264740335806396,4.146717520084406,-0.58,1.08,0.69,0.81,3.07,3.46
ONGC,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-1.0537190082644674,-1.7237841165606471,-0.58,1.08,-4.32,-0.47,-2.8,2.6
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,2.2508038585209005,7.906345436036651,-0.58,1.08,9.68,2.83,6.83,-1.77
BEL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,4.010763710917487,-0.6243878550440634,-0.58,1.08,9.68,4.59,-1.7,-10.3
NESTLEIND,Consumer Non-Durables,Food: Major Diversified,NIFTY_FMCG,industry,-1.9566644780039368,1.785957736877985,-0.58,1.08,-1.75,-1.38,0.71,3.54
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,4.620370370370379,7.712106768350819,-0.58,1.08,-0.56,5.2,6.63,8.27
ASIANPAINT,Process Industries,Industrial Specialties,,unmapped,-1.4198709863418535,1.50278293135436,-0.58,1.08,,-0.84,0.42,
DMART,Retail Trade,Specialty Stores,NIFTY_FMCG,sector,0.792940591598312,-0.833944729762776,-0.58,1.08,-1.75,1.37,-1.91,0.92
COALINDIA,Energy Minerals,Coal,NIFTY_ENERGY,industry,-0.5783132530120427,-4.079972102754843,-0.58,1.08,-4.32,0.0,-5.16,0.24
POWERGRID,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-8.891533492009533,-5.351465913104922,-0.58,1.08,-4.32,-8.31,-6.43,-1.03
HINDZINC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,6.66363636363636,9.449626865671638,-0.58,1.08,0.69,7.24,8.37,8.76
TATASTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-1.2847404299947502,-0.7539013074652081,-0.58,1.08,0.69,-0.7,-1.83,-1.44
HINDALCO,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,5.437185929648232,7.489754098360646,-0.58,1.08,0.69,6.02,6.41,6.8
GRASIM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,3.2059645852749243,3.6632551173240016,-0.58,1.08,-1.21,3.79,2.58,4.87
ADANIGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-2.470369841496495,-9.235880398671096,-0.58,1.08,-4.32,-1.89,-10.32,-4.92
DIVISLAB,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,1.508697195598154,24.86899563318777,-0.58,1.08,4.32,2.09,23.79,20.55
EICHERMOT,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-0.2991026919242273,8.115413203594837,-0.58,1.08,10.14,0.28,7.04,-2.02
TVSMOTOR,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,0.2506265664160401,20.743119014297086,-0.58,1.08,10.14,0.83,19.66,10.6
INDIGO,Transportation,Airlines,,unmapped,-2.1481481481481484,0.4562737642585551,-0.58,1.08,,-1.57,-0.62,
IOC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,-2.418624102599846,0.4448270914047959,-0.58,1.08,-4.32,-1.84,-0.64,4.76
ADANIENSOL,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-1.696969696969697,-0.7951070336391437,-0.58,1.08,-4.32,-1.12,-1.88,3.52
TORNTPHARM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-3.4005535784895216,0.4110152075626798,-0.58,1.08,4.32,-2.82,-0.67,-3.91
SBILIFE,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-3.33508679642294,0.3769050090129384,-0.58,1.08,-0.56,-2.76,-0.7,0.94
VAML,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,0.7389697891762611,2.9656781072975726,-0.58,1.08,0.69,1.32,1.89,2.28
WIPRO,Technology Services,Information Technology Services,NIFTY_IT,industry,-2.328042328042331,5.347257889630774,-0.58,1.08,9.68,-1.75,4.27,-4.33
HYUNDAI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-0.3623188405797101,13.583561360937576,-0.58,1.08,10.14,0.22,12.5,3.44
MOTHERSON,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,9.192955293206891,17.37864077669903,-0.58,1.08,10.14,9.77,16.3,7.24
SOLARINDS,Process Industries,Industrial Specialties,,unmapped,0.594887185808457,7.46593381426772,-0.58,1.08,,1.17,6.39,
PIDILITIND,Process Industries,Industrial Specialties,,unmapped,2.63622526636225,5.099750623441394,-0.58,1.08,,3.22,4.02,
JIOFIN,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,-4.261363636363637,7.553191489361702,-0.58,1.08,-0.56,-3.68,6.47,8.11
TMCV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-0.5414364640883953,6.369652564405575,-0.58,1.08,10.14,0.04,5.29,-3.77
CHOLAFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.3875648766020572,6.0668181062662745,-0.58,1.08,-0.56,1.97,4.99,6.63
ABB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.1381397184580976,11.360643745427945,-0.58,1.08,-1.21,0.72,10.28,12.57
DLF,Finance,Real Estate Development,NIFTY_REALTY,industry,-0.7177764202809914,-2.97014925373134,-0.58,1.08,8.4,-0.14,-4.05,-11.37
TRENT,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,-1.896664486592544,2.2494887525562373,-0.58,1.08,-1.75,-1.32,1.17,4.0
POWERINDIA,Electronic Technology,Electronic Equipment/Instruments,NIFTY_IT,sector,9.357912826120918,6.935533150015276,-0.58,1.08,9.68,9.94,5.86,-2.74
TECHM,Technology Services,Information Technology Services,NIFTY_IT,industry,-0.5989473047371342,13.466850828729282,-0.58,1.08,9.68,-0.02,12.39,3.79
TATACAP,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,0.7683863885839768,3.189546157088651,-0.58,1.08,-0.56,1.35,2.11,3.75
CUMMINSIND,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-2.8537884945362597,-3.3860247889347943,-0.58,1.08,10.14,-2.27,-4.47,-13.53
VBL,Consumer Non-Durables,Beverages: Non-Alcoholic,NIFTY_FMCG,industry,-2.269931790226988,-9.989701338825952,-0.58,1.08,-1.75,-1.69,-11.07,-8.24
ICICIAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-1.9902912621359223,-5.086498683715688,-0.58,1.08,-0.56,-1.41,-6.17,-4.53
BSE,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,0.8391608391608392,-5.504587155963303,-0.58,1.08,-0.56,1.42,-6.58,-4.94
BHEL,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-1.9822449227775696,3.62561069683724,-0.58,1.08,-1.21,-1.4,2.55,4.84
LTM,Technology Services,Data Processing Services,NIFTY_IT,industry,3.411513859275053,24.26020342804438,-0.58,1.08,9.68,3.99,23.18,14.58
POLYCAB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,0.4513430206957287,-0.2623237512296426,-0.58,1.08,-1.21,1.03,-1.34,0.95
IDEA,Communications,Wireless Telecommunications,,unmapped,0.0,-8.90459363957597,-0.58,1.08,,0.58,-9.98,
SIEMENS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,2.331870599040721,14.905319849886848,-0.58,1.08,-1.21,2.91,13.83,16.12
BPCL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-3.27195251864252,1.8589743589743624,-0.58,1.08,-4.32,-2.69,0.78,6.18
CGPOWER,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,4.063312071816676,-3.920606358034794,-0.58,1.08,-1.21,4.64,-5.0,-2.71
UNIONBANK,Finance,Major Banks,NIFTY_BANK,industry,4.662499283133564,15.652724968314317,-0.58,1.08,-1.18,5.24,14.57,16.83
BRITANNIA,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,1.7448200654307524,3.858998144712431,-0.58,1.08,-1.75,2.32,2.78,5.61
PNB,Finance,Major Banks,NIFTY_BANK,industry,0.4758128469468731,9.538904899135456,-0.58,1.08,-1.18,1.06,8.46,10.72
BANKBARODA,Finance,Major Banks,NIFTY_BANK,industry,-0.4005016384157972,0.2851323828920524,-0.58,1.08,-1.18,0.18,-0.79,1.47
APOLLOHOSP,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-0.5625,-1.1131201265679738,-0.58,1.08,4.32,0.02,-2.19,-5.43
BAJAJHLDNG,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,0.1734605377276669,8.075231589781978,-0.58,1.08,-0.56,0.75,7.0,8.64
