index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,24583.8,24570.65,0.05,2026-08-10,2026-08-07,False
NIFTY_BANK,^NSEBANK,57686.95,57746.45,-0.1,2026-08-10,2026-08-07,False
NIFTY_NEXT_50,^NSMIDCP,74766.85,74697.55,0.09,2026-08-10,2026-08-07,False
INDIA_VIX,^INDIAVIX,12.25,12.16,0.74,2026-08-10,2026-08-07,False
SENSEX,^BSESN,78542.44,78499.17,0.06,2026-08-10,2026-08-07,False
