symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
WHBRADY,2026-08-21,490.2,534.5,148,148,100.0,0.79,11
WEWIN,2026-08-21,46.13,47.0,782,782,100.0,0.36,35
VIJSOLX,2026-08-21,701.05,693.45,85,85,100.0,0.59,10
VINNY,2026-08-21,1.06,1.06,100695,100695,100.0,1.07,105
UPHOT,2026-08-21,1448.0,1396.0,3,3,100.0,0.04,2
VASUPRADA,2026-08-21,96.07,96.08,14,14,100.0,0.01,4
AROGRANITE,2026-08-21,24.8,25.0,2509,2509,100.0,0.63,14
INDOTHAI,2026-08-21,62.8,59.66,84649,84649,100.0,50.5,638
LADDERUP,2026-08-21,49.25,50.8,112,112,100.0,0.06,6
NEAGI,2026-08-21,3303.3,3305.0,5,5,100.0,0.17,3
MASKINVEST,2026-08-21,146.66,146.66,100,100,100.0,0.15,2
MSL,2026-08-21,144.0,141.0,51,51,100.0,0.07,3
MUKESHB,2026-08-21,144.14,144.5,19,19,100.0,0.03,4
ONIXSOLAR,2026-08-21,321.95,305.9,11633,11633,100.0,35.59,91
ORTINGLOBE,2026-08-21,15.95,15.89,2862,2862,100.0,0.45,17
PBMPOLY,2026-08-21,60.0,60.3,1360,1360,100.0,0.82,9
HBESD,2026-08-21,75.62,75.2,463,463,100.0,0.35,16
ALFREDHE,2026-08-21,3000.0,2967.8,29,29,100.0,0.87,20
GANGAFORGE,2026-08-21,2.15,2.05,846239,846239,100.0,17.35,932
GKB,2026-08-21,61.75,65.0,10,10,100.0,0.01,2
CRAVATEX,2026-08-21,355.25,359.0,101,101,100.0,0.36,8
EBIX,2026-08-21,18.8,19.74,6026,6026,100.0,1.19,23
BLUECHIP,2026-08-21,1.93,1.96,9586,9586,100.0,0.19,8
UEL,2026-08-21,190.76,181.23,8804,8796,99.91,15.96,288
SRIKPRIND,2026-08-21,19.9,20.48,2163,2161,99.91,0.43,26
CYBERMEDIA,2026-08-21,16.56,16.9,12189,12175,99.89,2.04,74
ARCL,2026-08-21,229.84,237.99,401,400,99.75,0.9,9
NICCOPAR,2026-08-21,79.85,79.99,2179,2172,99.68,1.74,34
TERAI,2026-08-21,124.0,128.35,222,221,99.55,0.28,6
AIROLAM,2026-08-21,88.99,89.0,9528,9478,99.48,8.52,26
HBSL,2026-08-21,55.07,55.13,385,383,99.48,0.21,13
SURYALA,2026-08-21,385.0,398.75,2768,2752,99.42,10.95,62
SHIVAAGRO,2026-08-21,41.82,39.4,284,282,99.3,0.11,12
SHIVAUM,2026-08-21,445.0,444.15,90402,89715,99.24,402.29,67
SUNLOC,2026-08-21,68.0,69.0,129,128,99.22,0.09,10
SAHLIBHFI,2026-08-21,73.9,74.0,36251,35959,99.19,26.59,112
INCREDIBLE,2026-08-21,33.77,33.01,3120,3094,99.17,1.05,49
BLBLIMITED,2026-08-21,16.03,16.0,331739,328791,99.11,53.11,142
SILLYMONKS,2026-08-21,15.6,15.69,2654,2628,99.02,0.41,29
VEDAVAAG,2026-08-21,18.47,18.42,27999,27624,98.66,5.18,92
SHILGRAVQ,2026-08-21,162.51,166.5,355,350,98.59,0.6,15
ARYAMAN,2026-08-21,585.0,610.0,379,373,98.42,2.3,21
21STCENMGM,2026-08-21,43.92,43.31,10939,10737,98.15,4.71,35
WILLAMAGOR,2026-08-21,24.85,25.04,2236,2194,98.12,0.56,27
SAB,2026-08-21,170.0,170.32,104,102,98.08,0.18,4
GRAVISSHO,2026-08-21,29.89,28.8,1452,1424,98.07,0.43,14
TRANSCOR,2026-08-21,24.75,24.5,655,642,98.02,0.16,20
INNOVANA,2026-08-21,318.85,318.0,8777,8596,97.94,27.98,38
BNAGROCHEM,2026-08-21,237.45,239.95,47,46,97.87,0.11,10
PRISMX,2026-08-21,0.54,0.53,108507,106006,97.7,0.58,104
IWP,2026-08-21,34.84,34.09,27304,26638,97.56,9.31,61
PEARLPOLY,2026-08-21,16.01,15.71,2363,2303,97.46,0.38,34
RTSPOWR,2026-08-21,98.52,93.33,10016,9757,97.41,9.44,107
PANCHMAHQ,2026-08-21,299.0,300.0,575,560,97.39,1.75,19
NTCIND,2026-08-21,139.66,140.0,665,647,97.29,0.92,52
PML,2026-08-21,490.5,488.15,281,273,97.15,1.36,25
AKG,2026-08-21,8.87,8.99,80422,78106,97.12,7.16,153
RETAIL,2026-08-21,17.64,17.01,3500,3398,97.09,0.6,39
ABMKNO,2026-08-21,191.41,189.87,3460,3354,96.94,6.6,28
MBLINFRA,2026-08-21,24.01,23.6,12411,12016,96.82,2.98,118
BENARAS,2026-08-21,10200.0,10200.0,61,59,96.72,6.22,15
KOTHARIPRO,2026-08-21,67.78,68.05,8186,7905,96.57,5.57,209
PHOENXINTL,2026-08-21,30.53,31.6,1820,1753,96.32,0.58,35
PARNAXLAB,2026-08-21,122.09,127.8,190,183,96.32,0.24,18
ITL,2026-08-21,317.85,321.8,2714,2610,96.17,8.71,51
MADHAV,2026-08-21,35.51,36.25,5947,5695,95.76,2.12,19
WEIZMANIND,2026-08-21,76.01,76.5,370,354,95.68,0.29,15
SURYALAXMI,2026-08-21,57.6,57.32,1392,1330,95.55,0.8,46
PIONEEREMB,2026-08-21,21.76,21.71,8119,7753,95.49,1.77,54
ENKEIWHEL,2026-08-21,402.85,414.15,3933,3742,95.14,15.94,51
KANANIIND,2026-08-21,1.48,1.5,37454,35614,95.09,0.56,167
SPLIL,2026-08-21,30.79,30.25,1291,1227,95.04,0.39,38
TOUCHWOOD,2026-08-21,61.8,62.92,362,344,95.03,0.23,16
SAYAJIHOTL,2026-08-21,322.35,328.0,219,208,94.98,0.71,11
NEXTMEDIA,2026-08-21,3.74,3.91,4931,4677,94.85,0.19,38
RUDRA,2026-08-21,21.7,21.28,184313,174629,94.75,39.26,202
ASSAMENT,2026-08-21,800.0,780.0,38,36,94.74,0.29,10
PRAXIS,2026-08-21,5.41,5.45,79428,75126,94.58,4.37,137
SVPGLOB,2026-08-21,3.78,3.73,13466,12734,94.56,0.5,62
AMARJOTHI,2026-08-21,163.61,161.2,4176,3946,94.49,6.72,72
TNTELE,2026-08-21,8.91,8.95,3937,3719,94.46,0.35,45
BIMETAL,2026-08-21,623.0,624.85,322,304,94.41,2.0,12
ASPINWALL,2026-08-21,246.55,247.49,3677,3468,94.32,9.18,89
EKI,2026-08-21,78.19,78.07,9420,8885,94.32,7.37,342
SIEL,2026-08-21,40.3,38.29,7981,7523,94.26,3.12,78
SHYAMTEL,2026-08-21,15.0,14.67,8862,8340,94.11,1.26,51
OBCL,2026-08-21,54.2,54.25,9488,8920,94.01,5.15,175
CINELINE,2026-08-21,86.71,88.03,8622,8100,93.95,7.58,115
KJMCFIN,2026-08-21,66.42,79.7,3747,3513,93.76,2.99,46
BIL,2026-08-21,834.55,831.1,24528,22996,93.75,203.79,368
LAGNAM,2026-08-21,77.15,76.91,2982,2783,93.33,2.3,57
SIMPLXREA,2026-08-21,121.77,120.4,234,218,93.16,0.29,8
MANAKSIA,2026-08-21,58.7,58.87,12772,11887,93.07,7.5,96
UNITEDTEA,2026-08-21,452.9,453.95,4415,4063,92.03,20.26,120
SURAJLTD,2026-08-21,195.94,202.49,2813,2576,91.57,5.67,77
HPIL,2026-08-21,130.35,126.1,1256,1150,91.56,1.61,20
YOGI,2026-08-21,160.0,165.97,2180,1994,91.47,3.33,46
DIGJAMLMTD,2026-08-21,51.55,51.64,7738,7073,91.41,4.06,53
HEADSUP,2026-08-21,6.87,6.69,6213,5678,91.39,0.43,48
UDAYJEW,2026-08-21,138.9,141.4,4266,3896,91.33,6.07,156
BSL,2026-08-21,121.52,122.23,3404,3107,91.27,4.2,30
BALAXI,2026-08-21,22.3,22.4,50714,46209,91.12,11.41,182
VINEETLAB,2026-08-21,38.49,37.81,153146,139451,91.06,57.86,255
PRSMJOHNSN,2026-08-21,109.88,107.97,7068285,6434140,91.03,7629.88,11600
ALANKIT,2026-08-21,8.15,8.16,121089,110019,90.86,9.9,306
POLYSPIN,2026-08-21,29.29,30.97,635,576,90.71,0.18,33
KRITINUT,2026-08-21,83.92,84.46,6109,5532,90.55,5.15,150
PODDARMENT,2026-08-21,251.1,249.45,3839,3475,90.52,9.62,140
GANGESSECU,2026-08-21,122.07,121.93,2973,2684,90.28,3.61,47
CCHHL,2026-08-21,12.54,12.99,28137,25397,90.26,3.63,159
SHRADDHA,2026-08-21,155.82,154.21,1226,1106,90.21,1.88,59
SAGARDEEP,2026-08-21,23.53,23.4,13459,12129,90.12,3.18,81
ANDREWYU,2026-08-21,26.12,26.08,69940,62958,90.02,18.27,311
VADILENT,2026-08-21,9700.0,9700.0,10,9,90.0,0.97,9
GUJAPOLLO,2026-08-21,350.7,358.5,22145,19921,89.96,79.07,422
RAJPALAYAM,2026-08-21,812.65,816.05,1858,1671,89.94,15.07,108
PRAVEG,2026-08-21,262.1,267.7,297263,267021,89.83,791.3,2134
MKEXIM,2026-08-21,56.69,57.24,3750,3368,89.81,2.14,80
ACL,2026-08-21,45.77,45.2,18479,16592,89.79,8.38,231
SRTL,2026-08-21,39.35,39.92,58646,52583,89.66,23.52,326
MEDICAPQ,2026-08-21,25.28,25.2,1682,1507,89.6,0.42,27
LAHOTIOV,2026-08-21,40.81,41.61,5791,5187,89.57,2.4,60
GLOBALE,2026-08-21,11.6,11.81,9624,8620,89.57,1.13,48
DHRUV,2026-08-21,25.29,24.35,8234,7374,89.56,2.02,84
MADHAVIPL,2026-08-21,7.24,7.31,97706,87480,89.53,7.08,346
LIBAS,2026-08-21,9.83,10.02,49796,44550,89.47,4.96,151
JENBURPH,2026-08-21,1045.5,1028.5,1103,986,89.39,11.42,84
ORCHASP,2026-08-21,1.36,1.41,196261,175303,89.32,2.77,197
MANGALAM,2026-08-21,26.95,27.68,23619,21094,89.31,6.51,177
VGCL,2026-08-21,59.85,59.96,8270,7384,89.29,4.86,49
SHRJAGP,2026-08-21,689.4,692.85,736,657,89.27,5.11,62
SVGLOBAL,2026-08-21,123.53,125.26,102,91,89.22,0.13,8
CGVAK,2026-08-21,158.58,156.93,3044,2711,89.06,4.84,85
MINALIND,2026-08-21,2.65,3.18,148926,132452,88.94,4.71,140
PILITA,2026-08-21,8.2,8.11,22883,20343,88.9,1.85,183
BIOFILCHEM,2026-08-21,30.78,30.26,11223,9954,88.69,3.44,143
AURUS,2026-08-21,4.62,4.68,10432,9249,88.66,0.48,109
RHL,2026-08-21,166.75,169.22,935,828,88.56,1.59,22
MAKERSL,2026-08-21,173.78,186.88,18782,16553,88.13,34.17,275
EMAMIREAL,2026-08-21,71.46,70.53,10438,9195,88.09,7.4,160
CSLFINANCE,2026-08-21,225.29,230.17,51270,45085,87.94,117.14,510
SUNCLAY,2026-08-21,1275.9,1284.1,13107,11514,87.85,166.91,394
PARASPETRO,2026-08-21,2.17,2.2,140202,123091,87.8,3.1,255
NBIFIN,2026-08-21,2002.0,1964.9,364,319,87.64,7.15,52
LANDSMILL,2026-08-21,0.74,0.75,1990035,1743162,87.59,14.91,743
ELCIDIN,2026-08-21,109000.0,109005.0,8,7,87.5,8.72,8
MITTAL,2026-08-21,0.9,0.88,721273,630362,87.4,6.46,414
DRCSYSTEMS,2026-08-21,12.76,12.6,45327,39607,87.38,5.73,238
