symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,17781756328125.0,1316.0,1313.2,,1313.1239790377078,,1362.359753347633,1307.969999999999,1306.0919999999985,1328.4129999999984,1400.689500000001,,,Neutral,50.0,52.20907240147176,4.030028977932943,3.738069393581772,0.292,9.821498382983142,-0.8513523694718568,47.16555969559972,52.10637370398073,-31.39013452914794,33.2891925359175,40,5434871.0,8799079.400000004,11160746.433333311,0.5879250567826302,62.62,7152290236.0,715.23,48.6367,,,33,1310.66,1305.33,1318.66,1321.33,1313.33,1313.3333333333333,19.651286538541104,1346.395309367702,1269.5446906322954,1337.0,1249.8,1371.1,1249.8,1473.4,1249.8,1611.8,1249.8,1611.8,1337.0,1m high,1.6,22.48,5.3,1337.0,1265.9,1249.8,,,,False,10400707.5,0.523,3.445,,1311.09,1320.91,1296.35,1611.8,1631.45,1651.1,15.05,42.0,1.075268817204301,-2.5185185185185186,-18.35,1.1605567508801518,1.5056537909209753,0.8872226,-0.52,3.47,23.831901789384663,,,9.687110185782927,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,0.78,3.0,,,,,3.0,43,20,67,,11.0,50,40,-0.08,-0.33,0.09,1.11,-0.05,-2.37,0.15,66.0,False,53.0,0.0,Buy,1.083333,1657.041667
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,12143112050321.0,1946.0,1941.7,,1920.9408919639936,,1905.9330770869087,1948.009999999999,1917.5779999999984,1877.045,1947.3984999999984,,,Bullish,67.0,51.678715287247584,7.213490629111448,11.23871546852367,-4.0252,22.72133877427008,0.1544004117344312,19.563097097060144,19.899471306326586,-65.53585196607553,-0.3166018925146916,40,3016258.0,7254946.199999998,6415387.1333333375,0.4157312136162932,65.96,5869638068.0,586.96,50.7312,,,33,1939.36,1932.73,1953.76,1961.53,1947.13,1947.1333333333328,34.707911038428826,1995.2327868723348,1900.7872131276636,2031.0,1878.0,2031.0,1768.6,2031.0,1740.5,2174.5,1740.5,2174.5,2031.0,1m high,4.37,11.74,11.81,2031.0,1890.0,1816.0,,,,False,6716377.3,0.449,3.764,,1937.32,1954.68,1903.59,2031.0,2073.41,2115.83,2.0,54.0,0.1853377265238832,2.892190556759903,-10.51,1.1754072260108388,1.7157286165798953,0.8247715,-1.41,,41.27043374250303,7.50283486480227,,11.157338383457224,20.5404798700854,9.48810774848296,1.24512607290667,19.630110459091863,-18.80047804538676,32.1100317065312,19.155987144674352,40,,,-18.80047804538676,,,,67,,,,,,,,0,,,,,,True,-0.72,3.0,,,,,3.0,49,40,67,,0.0,50,40,-0.18,-0.16,0.05,1.08,-0.07,-2.37,0.14,66.0,False,73.0,0.0,Buy,1.166667,2318.424242
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,11211565729980.0,726.95,725.05,,757.57446220133,,828.0125315909412,734.2775000000005,769.8310000000016,770.6455000000022,855.4919999999984,,,Bearish,0.0,37.74817439698516,-12.97720085873948,-13.838019063473524,0.8608,33.423686575900305,-0.554035567715452,47.43188461233001,26.20303207504783,-68.89763779527554,-49.50478568456067,40,26029811.0,22001865.2,27300529.7,1.2199326653206004,66.08,18922371106.45,1892.24,99.6236,,,67,724.76,722.58,730.96,734.98,728.78,728.7833333333334,10.050383361466428,753.9090173890863,714.6459826109146,757.9,715.1,843.0,715.1,927.95,715.1,1020.5,715.1,1020.5,757.9,1m high,4.26,40.38,1.66,757.9,715.1,715.1,,,,False,26800166.0,0.971,5.348,,724.44,729.46,710.07,1020.5,1037.38,1054.25,17.4,37.0,-4.380138112463,-4.241585984324565,-28.77,0.944955892990391,1.148829160566653,1.1550885,-5.98,-6.45,14.203790543180933,1.84659177506508,1.248649728347715,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,-0.32,3.0,,,,,3.0,29,80,67,,1.0,50,40,0.52,-0.61,0.09,0.91,-0.14,-2.37,0.15,67.0,False,56.0,0.0,Sell,1.104651,1030.651163
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,10183304532715.0,1420.0,1411.9,,1400.1902093572178,,1360.5900313848356,1430.25,1407.4120000000005,1342.286000000002,1352.346499999999,,,Bullish,83.0,50.44505801409141,0.6159837527575291,5.866746975376363,-5.2508,19.058616089445607,-0.8241374493644332,17.300705129380606,11.20848694326976,-58.3941605839416,-63.61703090358444,20,4565280.0,8617448.100000035,11361796.86666667,0.4755252825920801,63.42,6482697600.0,648.27,97.1723,,,33,1414.14,1408.27,1422.94,1425.87,1417.07,1417.0666666666666,20.547134079437765,1463.6095863284222,1396.8904136715778,1460.0,1391.5,1480.0,1213.7,1480.0,1187.6,1480.0,1187.6,1500.0,1460.0,1m high,2.82,4.23,19.57,1460.0,1391.5,1325.3,,,,False,10512914.5,0.434,3.407,,1414.86,1425.14,1397.14,1480.0,1502.86,1525.72,2.62,73.0,-3.164211674849979,14.3317230273752,-4.05,0.9975468204255452,1.427855545200487,0.98095703,-4.76,-5.23,18.355739400206826,2.6773399767565413,2.476435044802392,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,-0.78,3.0,,,,,3.0,48,80,100,,1.0,50,40,-0.04,0.02,0.27,1.06,-0.11,-2.37,0.24,77.0,False,56.0,0.0,Buy,1.054348,1745.326087
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9649688454068.0,1048.7,1048.0,,1042.4175156869092,,1009.4688591521892,1052.715,1040.4929999999997,1030.8454999999997,1035.491,,,Bullish,83.0,49.426559467330975,6.018355417071007,9.10507952205818,-3.0867,21.3128673310966,-2.0821661998132543,0.4368513549380843,4.838973810525495,-80.98290598290602,-15.545044671259957,0,6534213.0,9175030.900000015,10421342.700000016,0.5700427539066407,57.83,6852429173.1,685.24,44.7923,,,33,1040.96,1033.23,1055.56,1062.43,1047.83,1047.8333333333333,18.63546458853718,1100.3200953154928,1005.1099046845076,1124.5,1000.8,1124.5,937.2,1234.7,933.9,1234.7,798.5,1234.7,1124.5,1m high,7.23,17.74,31.33,1124.5,1007.6,1000.8,,,,False,10063508.0,0.649,5.671,,1044.04,1053.36,1030.06,1124.5,1143.14,1161.77,4.07,68.0,0.4117196476445762,10.284993164370604,-15.06,1.2666657624291011,1.7752123742506785,0.8734365,-1.19,-1.66,11.228532271189344,1.5564448117128478,2.277101559845145,,15.092639252993202,6.764459533435691,1.31899282266467,6.557984119640567,4.927771998139533,28.40123439848117,,60,,,4.927771998139533,,,,100,,,,,,,,0,,,,,,True,-1.41,3.0,,,,,3.0,40,60,100,,1.0,50,40,0.65,0.02,-0.07,0.98,-0.08,-2.37,0.3,82.0,False,73.0,0.0,Buy,1.225,1263.682927
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,8314364850586.0,2302.0,2298.0,,2302.4825363896257,,2583.712928380789,2377.465,2236.7280000000032,2310.9760000000024,2646.0524999999934,,,Bearish,17.0,48.068660261259865,12.437279007658615,33.68024601201272,-21.243,17.24517443319422,-5.09955889021725,7.481328566686469,4.243340047794153,-79.63653308480903,-108.36728298339,0,2066749.0,2673340.6,4053098.1666666665,0.7074361631615057,36.76,4757656198.0,475.77,28.210400000000003,,,17,2274.46,2246.93,2318.36,2334.73,2290.83,2290.833333333333,60.25340591510637,2503.566772786976,2251.3632272130244,2495.0,2193.6,2495.0,1976.8,2704.0,1976.8,3350.0,1976.8,4592.25,2495.0,1m high,8.38,45.53,16.45,2495.0,2258.3,1976.8,,,,False,3576252.75,0.578,4.217,,2286.94,2317.06,2228.17,2495.0,2568.83,2642.65,2.61,45.0,3.88086642599278,-1.2483376946505902,-31.28,1.8613143354341637,2.585934659993577,1.0116967,2.28,-3.12,16.7249108174282,7.597016741950396,15.639892518274216,10.721844045662063,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,16.60818254887635,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,0.01,3.0,,,,,3.0,10,80,67,,62.0,50,50,0.41,-0.51,1.3,0.64,-0.12,-2.37,0.34,85.0,False,51.0,0.0,Sell,1.590909,2436.0
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6806215922561.0,1095.0,1095.0,,1046.6630916742447,,976.948144064016,1097.5349999999994,1042.0070000000007,974.1300000000005,975.9217500000016,,,Bullish,83.0,55.073936647516646,14.091281297326988,20.08402143277447,-5.9927,16.52098057592833,-0.6532389765922741,10.192061180935736,7.9204163948731905,-74.57983193277308,-0.0831227920504623,20,3042594.0,4584395.7,8469564.233333332,0.5208550955875239,61.73,3331640430.0,333.16,43.735,,,33,1088.56,1082.13,1103.46,1111.93,1097.03,1097.0333333333333,24.197699233679156,1165.707553861542,1029.3624461384568,1176.4,1001.3,1176.4,860.45,1176.4,787.9,1176.4,787.9,1176.4,1176.4,1m high,7.43,7.43,38.98,1176.4,1026.6,939.0,,,,False,8287196.25,0.367,6.728,,1088.95,1101.05,1034.56,1215.87,1276.31,1336.74,2.0,80.0,2.9135338345864663,20.58143376280145,-6.92,1.5214498927601188,2.216171415619591,1.6840894,1.31,1.02,33.61989560945656,,2.0944336743160905,17.549636674124468,,,,17.7963262169719,16.05202209157313,43.7952675381863,,40,,,16.05202209157313,,,,100,,,,,,,,0,,,,,,True,-1.0,3.0,,,,,3.0,48,40,100,,16.0,50,55,-0.31,0.33,0.77,0.43,-0.01,-2.37,0.24,77.0,False,64.0,0.0,Buy,1.455882,1170.30303
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5624609431774.0,4093.0,4081.0,,3994.804427302909,,3926.4300327362585,4013.3600000000006,4010.692,3977.3899999999967,3979.2160000000017,,,Bullish,100.0,60.33558545831025,36.64485337024007,29.184729552874007,7.4601,19.30318989980024,0.3186274509803921,43.02586467095248,44.25212902852769,-6.261180679785321,83.46762665908491,60,1258912.0,1387227.800000006,1729349.0666666671,0.9315161259006476,66.32,5152726816.0,515.27,84.84089999999999,,,33,4069.6,4046.2,4108.2,4123.4,4084.8,4084.8,56.63230976380424,4174.947888160015,3851.772111839986,4100.0,3720.0,4272.3,3720.0,4440.0,3288.1,4440.0,3288.1,4440.0,4100.0,1m high,0.17,8.48,24.48,4100.0,3793.0,3720.0,,,,True,1598528.75,0.788,6.15,,4078.84,4107.16,3982.38,4440.0,4550.62,4661.25,3.14,58.0,6.727509778357236,4.760685948297927,-7.82,1.0649166158665868,1.3292455325787826,1.3291525,5.13,7.71,33.95271671505599,,7.479475933262442,19.428729544959648,,,,9.778357823020736,4.526142374057053,8.47399986344388,,20,,,4.526142374057053,,,,67,,,,,,,,0,,,,,,True,1.26,3.0,,,,,3.0,71,20,67,,48.0,50,55,-0.2,-0.06,0.04,0.83,-0.13,-2.37,0.09,59.0,False,72.0,0.0,Strong buy,1.357143,4444.678571
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5359803085571.0,422.25,419.0,,416.3853868478657,,419.9021898247303,411.665000000001,422.61100000000033,411.5809999999999,418.7601249999989,,,Bullish,83.0,55.416532878705645,-1.7475845130032894,-3.892971267281616,2.1454,14.217446148629612,7.442748091603053,96.2547406313379,89.24698133984374,-9.124999999999943,71.23070410913392,80,10062346.0,17124201.1,13168228.533333331,0.5093057700036312,57.79,4248825598.5,424.88,10.0007,,,33,419.24,416.22,425.59,428.92,422.57,422.56666666666666,9.331444061079765,437.6323275482287,385.6976724517733,431.3,385.9,450.2,385.9,450.2,360.75,468.475,360.75,611.0,431.3,1m high,2.14,10.95,17.05,431.3,385.9,385.9,,,,False,18667600.55,0.539,4.109,,419.92,424.58,412.92,468.48,477.81,487.14,4.95,50.0,-1.7337677449383264,1.1377245508982037,-9.87,1.6987751762624694,1.9770221870140752,1.154934,-3.33,-3.62,8.890521829942056,,0.378881255684219,,,,,10.528036912872963,23.284584754517933,5.81197705184635,,40,,,23.284584754517933,,,,67,,,,,,,,0,,,,,,True,-2.43,3.0,,,,,3.0,72,40,67,,16.0,50,50,1.49,-0.25,0.0,0.69,-0.13,-2.37,0.36,86.0,False,74.0,0.0,Buy,1.229167,534.458333
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,4739125669434.0,2015.0,2028.0,,2115.373006798362,,2227.5219818767446,2077.8700000000017,2128.2820000000006,2164.853,2247.0386540221552,,,Bearish,0.0,36.96409630754184,-29.095174252589004,-23.64109825449089,-5.4541,28.181319738498456,-3.4591797623610496,3.996626073488717,2.6644173823258144,-93.95306859205772,-158.22867565094325,20,857550.0,1137201.5000000005,1735063.2333333334,0.741239833937383,56.51,1727963250.0,172.8,37.735600000000005,,,33,2006.44,1997.87,2029.14,2043.27,2020.57,2020.5666666666664,34.78975615335711,2158.542897555152,1997.197102444851,2213.0,2008.3,2239.3,2008.3,2408.0,2008.3,2707.3908675,2008.3,2987.97501195,2213.0,1m high,9.83,34.36,0.33,2213.0,2008.3,2008.3,,,,False,1866262.9,0.46,7.309,,2006.3,2023.7,1980.21,2213.0,2247.79,2282.58,5.69,28.0,-5.827919801841372,-7.568807339449541,-25.57,1.261049927200636,1.846455790887705,0.44327542,-7.43,-4.2,31.66058594867057,,0.8271401274572057,30.964558441254493,,,,3.8261794518833687,38.524122740193526,20.9554946213879,,60,,,38.524122740193526,,,,67,,,,,,,,0,,,,,,True,0.8,3.0,,,,,3.0,15,60,67,,33.0,50,30,0.12,-0.56,0.35,1.26,-0.09,-2.37,0.21,75.0,False,65.0,0.0,Sell,1.418919,2458.5
