symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
VMM,113.5,4.023462560718541,61.28,10703.0,174961.0,104134.0687,28169.0,True,6
MANAPPURAM,365.05,5.368740077933331,53.13,17699.0,77184.0,417184.245,51013.0,True,6
DIXON,14570.0,5.963636363636364,41.52,50610.0,709714.0,472147.72085,172492.0,True,6
MUTHOOTFIN,3209.0,7.145242070116861,37.47,22522.0,444004.0,275657.5011575,82629.0,True,6
BANDHANBNK,173.9,5.0755287009063474,35.25,18259.0,92162.0,333556.98768,70052.0,True,6
IDEA,14.07,7.3226544622425696,25.83,31204.0,83379.0,637449.9661875,151997.0,True,6
KOTAKBANK,401.45,6.035393555203371,25.12,33974.0,92509.0,427199.8228,169241.0,True,6
INDHOTEL,728.9,1.5181058495821695,23.4,8335.0,21732.0,101384.5812,43954.0,True,6
MFSL,1569.8,4.828046744574287,23.01,7204.0,26878.0,90658.15764,38514.0,True,6
SBILIFE,1761.8,-4.462881622471665,22.96,7756.0,27390.0,84252.3388125,41541.0,True,6
HDFCAMC,2618.0,4.724188967558699,22.83,7859.0,31590.0,101006.92041,42283.0,True,6
JINDALSTEL,1149.0,11.33720930232558,22.36,8676.0,43398.0,121699.7269375,47482.0,True,6
TVSMOTOR,4363.5,12.467137481313465,21.94,17039.0,67339.0,257541.5587675,94694.0,True,6
IOC,138.5,-0.2520705797623294,21.6,10816.0,37767.0,135581.8576125,60886.0,True,6
GLENMARK,2390.7,9.564619615032072,21.38,9374.0,71285.0,196088.2369875,53212.0,True,6
PNB,115.86,6.293577981651376,20.69,11371.0,34609.0,195025.9664,66338.0,True,6
YESBANK,22.6,-0.9640666082383824,20.39,11900.0,29694.0,151110.09194,70252.0,True,6
SIEMENS,4114.0,13.29588014981274,20.14,7808.0,256872.0,127439.5140025,46575.0,True,6
INDUSINDBK,1018.4,1.8399999999999976,19.9,14182.0,61536.0,294770.64561,85440.0,True,5
APLAPOLLO,2145.0,17.857142857142858,19.74,7160.0,41383.0,182187.41639,43423.0,True,5
TORNTPHARM,4886.5,-2.775567051333068,19.71,8249.0,28978.0,100525.9746,50100.0,True,5
TATACONSUM,1062.5,-3.409090909090909,18.96,9456.0,33346.0,107049.071525,59336.0,True,5
AXISBANK,1236.0,1.5779092702169664,18.86,42745.0,150441.0,552729.359375,269421.0,True,5
COALINDIA,406.9,-4.707259953161598,18.66,21320.0,77330.0,185180.24061,135594.0,True,5
PATANJALI,350.0,4.05827263267429,18.58,9818.0,51159.0,132093.5200825,62652.0,True,5
PIDILITIND,1660.0,6.274007682458387,18.56,3832.0,13340.0,59759.3218,24474.0,True,5
GMRAIRPORT,98.82,-7.385192127460177,18.13,6923.0,26364.0,104688.1188675,45100.0,True,5
BANKBARODA,241.5,-0.2066115702479339,17.92,14669.0,78882.0,205176.8847375,96530.0,True,5
CANBK,127.3,2.4794719046852345,17.77,14471.0,48314.0,237322.223325,95905.0,True,5
INDUSTOWER,374.25,-3.5686678691059064,17.67,15354.0,54003.0,224523.21583,102232.0,True,5
ICICIBANK,1415.0,-0.9103641456582632,17.66,41213.0,171984.0,701196.33402,274549.0,True,5
BPCL,311.9,1.6291951775822744,17.66,5555.0,21251.0,76230.9617175,37008.0,True,5
