symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,68589,56096138,56164727,1085201.4312945,88535217956249.34,3245507.143788,8820713,24252.0
BANKNIFTY,46300,6436359,6482659,804373.494999,11172734031973.8,1167243.814737,1555626,57761.95
HDFCBANK,235296,545911,781207,1123790.173935,266457733464.0,1147778.128575,1015390,726.95
RELIANCE,115419,215948,331367,759141.8784,145008581505.0,771980.64345,503390,1316.0
ICICIBANK,63175,90529,153704,629651.45292,90742992928.0,635138.5922,233336,1420.0
AXISBANK,79084,102051,181135,618631.7133125,80974246718.75,624063.5555,226676,1245.8
BHARTIARTL,64660,71552,136212,600626.8732525,67346310711.0,603829.6403625,185601,1946.0
SBIN,59891,194052,253943,472228.990575,156797511997.5,485398.98555,294397,1048.7
INFY,104222,224728,328950,471300.39656,102944966616.0,480047.26272,369620,1121.0
KOTAKBANK,53381,75991,129372,431175.2118,61741710840.0,436180.0202,135267,402.8
TCS,80581,226296,306877,417466.3119975,119526633249.75,428857.794495,283395,2302.0
BAJFINANCE,50397,59499,109896,415634.33235,49505726715.0,419891.8995,147863,1095.0
JSWSTEEL,46659,25065,71724,406667.478015,22112826504.75,408277.2380625,77502,1293.7
IDEA,39844,17439,57283,399870.761445,18114865585.5,402623.5353,120793,13.94
BSE,53344,349904,403248,347305.7677,236354484192.0,369532.60962,201278,3241.0
ETERNAL,41974,91891,133865,332717.95788,73524571844.75,340792.7488275,121859,328.0
DIXON,42692,357494,400186,313556.46019,266719353137.0,332984.64156,121882,14850.0
ADANIENT,33150,28489,61639,307138.8476388,26853168506.55,309361.4165043,79953,2997.0
HINDALCO,38963,66050,105013,283342.62628,48681486329.0,287381.48957,116202,1034.0
PAYTM,22280,122594,144874,263469.56634,146039203088.25,275664.2372225,81042,1632.0
HCLTECH,49749,42513,92262,262370.82572,22738239780.0,264370.62352,99128,1302.5
LT,36023,92044,128067,257787.13093,66126733926.75,262114.2701975,133221,4093.0
MCX,31411,341359,372770,225201.61575,247634415409.5,253704.507345,111134,3185.0
AMBUJACEM,49861,33000,82861,248009.47224,16898720352.0,249616.59576,101191,414.5
FEDERALBNK,27061,22090,49151,243400.155,20046734575.0,245282.25075,54534,361.0
TRENT,34943,64571,99514,231171.8589,44088214173.75,234312.4506375,93774,2924.0
BEL,38509,117697,156206,227629.896435,70436334533.25,233385.9230175,143057,414.0
M&M,33116,76476,109592,227382.0225,52819218150.0,231378.104,126953,3412.2
ADANIGREEN,27513,38292,65805,218196.4464,31301032860.0,221236.215,69385,1320.0
HDFCLIFE,35893,67121,103014,216500.8142,41238379336.0,220668.99756,85377,554.8
WIPRO,39629,33642,73271,214911.576,18817135260.0,216976.5036,115124,180.79
CANBK,24252,12880,37132,212480.936775,11515674960.0,213720.467625,81434,129.96
JIOFIN,36191,52608,88799,208882.6499,31790509751.5,211963.652415,193500,244.0
COALINDIA,37902,44627,82529,206674.15383,25162857751.5,210133.918845,114274,405.2
TVSMOTOR,27081,28801,55882,206916.30568,22246334736.5,208397.860545,77655,4390.0
ADANIENSOL,19651,16858,36509,204972.1301925,18075999946.5,206525.8396575,45043,1541.9
TECHM,21268,22249,43517,203753.7474,21599574936.0,205290.15276,48474,1584.0
MIDCPNIFTY,10098,548857,558955,180255.742488,981756473055.6,204944.26304400002,194991,14875.45
BHEL,18393,36189,54582,199868.8442625,40487952881.25,203407.004325,52806,413.0
INDIGO,25491,197806,223297,195395.88066,159000853212.0,202112.11278,83258,5110.0
COFORGE,21682,82090,103772,193637.677775,73618731634.0,200216.159115,67117,1891.7
LAURUSLABS,12843,28306,41149,196711.0936,43878130780.5,200018.701405,47354,1802.0
BANKBARODA,26532,28022,54554,190551.101715,20925110202.75,194129.2199925,81861,247.0
HAL,24104,162900,187004,181901.663325,124922405223.0,191181.840555,104466,5000.0
CDSL,27011,171545,198556,177884.95096,115028536937.0,190253.29033,48900,1388.9
TATASTEEL,36561,71415,107976,185224.3954,37233843625.0,189593.5129,151825,183.0
SHRIRAMFIN,19890,37588,57478,186052.98624,35653286707.5,189387.843315,58741,1130.0
INDUSTOWER,29267,23911,53178,187434.13342,15548574476.0,188819.87618,86878,375.75
MUTHOOTFIN,19713,196588,216301,165102.001185,166699112621.25,180662.3023975,60107,3022.0
SUNPHARMA,27054,29500,56554,179514.96808,19980494859.5,180655.786675,90321,1902.4
POWERINDIA,19332,271934,291266,166477.73116,240322324034.75,179914.8465075,77073,34190.0
PERSISTENT,24545,81202,105747,173848.962625,58487771773.75,179660.6803625,50169,5667.5
HINDZINC,21685,224009,245694,157867.96039,166208067999.75,177682.0353875,71312,594.9
ITC,37103,58595,95698,173117.33679,28316969460.75,176531.0163975,244626,269.4
IDFCFIRSTB,21437,18371,39808,172454.4314675,14901802385.75,173895.055075,68980,86.75
GLENMARK,19806,21335,41141,172105.6093875,18748116600.0,173807.3503875,43838,2317.9
SWIGGY,33109,47640,80749,169690.4054825,25194054664.5,172569.9171275,78392,282.5
GRASIM,20601,43255,63856,169736.93465,35898669915.0,171968.5838,73535,3308.0
TMPV,32841,49421,82262,168508.42704,26393156608.0,171464.71312,129575,317.9
DLF,25864,44601,70465,167747.814745,28906459020.0,170386.929945,77845,678.1
EICHERMOT,20462,108533,128995,164273.44077,89429217608.0,167052.41685,74750,8010.0
POLYCAB,14354,53846,68200,162261.7267875,61869922806.25,166553.95485,43955,8966.0
PNB,17317,27255,44572,161598.3144,25664736000.0,163903.2744,54967,116.55
BAJAJ-AUTO,18129,53730,71859,159502.911435,47000567325.75,161876.6096925,58968,11700.0
CHOLAFIN,13729,17588,31317,160485.5420625,21072590956.25,161757.701625,35104,1862.9
CUMMINSIND,15447,35794,51241,159147.08042,37855448032.0,161057.76074,42192,5107.5
KALYANKJIL,18953,70736,89689,153941.59701,58674718399.5,160315.411005,63118,603.55
ADANIPOWER,21682,39536,61218,157606.53769,30264529828.5,159238.638475,73876,205.5
MARUTI,22400,151984,174384,153725.81711,106248400909.5,159227.376205,115999,13565.0
APOLLOHOSP,14356,50062,64418,156136.9076625,54836734417.5,158308.6268375,49519,8693.0
AUBANK,13525,48476,62001,149055.1962,53941426440.0,153722.0606,37395,1108.2
BHARATFORG,14607,36555,51162,150077.69105,38258983990.0,153253.03095,43327,2063.0
ASIANPAINT,22832,32114,54946,150269.302325,21585463085.0,151335.983175,75911,2640.0
POWERGRID,27492,156724,184216,142708.15298,82726027398.0,149931.18196,76538,272.4
INDUSINDBK,20994,21109,42103,147580.32268,15119176289.0,148733.94557,71258,1005.6
NTPC,28322,52881,81203,144153.96675,27954472935.0,148079.0961,132571,340.0
GODREJPROP,22098,18620,40718,146691.974065,12574026666.5,147651.93573,44427,2035.0
ADANIPORTS,18063,36303,54366,145624.7197175,29786908921.5,147454.1439325,85391,1700.0
HINDUNILVR,23374,43094,66468,142102.29912,26866761453.0,144357.37365,123481,2015.0
VEDL,41684,150110,191794,132829.77526,48915098855.5,139616.368815,108993,279.0
ASHOKLEY,15705,26201,41906,136343.329,23158146200.0,138200.291,63632,173.0
SUZLON,22851,16561,39412,136500.11689,10606641728.0,137651.19917,70819,46.71
HEROMOTOCO,15631,45537,61168,133632.49701,39755731011.0,135464.30712,56437,5735.0
