symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
DMART,3996.5,-1.1990111248454882,11.4,7279.0,54616.0,38528.95623,71161.0,True,5
LTM,3999.9,3.758754863813232,9.91,5111.0,34646.0,27245.57352,56660.0,True,3
LTF,331.45,26.026615969581744,8.79,3450.0,37644.0,32544.436725,42766.0,True,3
KALYANKJIL,492.25,45.63609467455621,5.71,4799.0,59941.0,51991.437195,89688.0,True,3
ICICIGI,1757.5,2.1208599651365487,5.44,1156.0,6448.0,7743.10043,22407.0,True,3
PAYTM,1357.3,31.14009661835749,3.28,1824.0,11179.0,17341.7602425,57453.0,True,3
CDSL,1425.0,17.768595041322314,3.24,1613.0,14837.0,13501.984155,51348.0,True,3
PNBHOUSING,1131.4,16.892240933980794,3.0,537.0,4314.0,5061.815005,18464.0,True,3
OFSS,11705.0,25.18716577540107,2.92,775.0,8095.0,12386.81529,27402.0,True,3
UNITDSPR,1385.2,8.993626563852384,2.66,916.0,3019.0,1114.55036,35408.0,True,3
OIL,427.4,0.1288508843856049,2.66,592.0,2626.0,1806.10402,22835.0,True,3
BDL,1315.7,11.689303904923602,2.66,1022.0,5671.0,4913.6817,39524.0,True,3
BAJAJHLDNG,10745.0,7.9031934123317935,2.51,150.0,1959.0,1928.636715,6168.0,True,3
BIOCON,413.7,-1.3825983313468442,2.5,838.0,4715.0,15769.6375,34416.0,True,3
HCLTECH,1170.4,4.500000000000008,2.26,3190.0,26979.0,15583.94948,144741.0,True,3
APOLLOHOSP,8849.5,3.684827182190978,2.24,742.0,7553.0,4127.63175,33817.0,True,3
INDIGO,5200.0,13.068058273537726,2.0,1655.0,19163.0,17935.368585,84266.0,True,3
DRREDDY,1241.0,-3.872966692486445,1.85,1360.0,7723.0,5597.0905625,74961.0,True,3
POWERINDIA,31945.0,-5.766961651917404,1.82,821.0,4642.0,4272.6225425,45922.0,True,3
SWIGGY,269.21,10.24160524160524,1.76,860.0,7072.0,11359.5261675,49647.0,True,3
GLENMARK,2296.0,5.718758633391648,1.76,704.0,6301.0,7146.1202625,40647.0,True,3
AMBER,7806.5,4.862650278729263,1.64,455.0,4732.0,4154.67303,28240.0,True,3
HAVELLS,1173.7,2.3278116826503963,1.51,555.0,3246.0,4735.66365,37220.0,True,3
ADANIGREEN,1566.6,5.8513513513513455,1.49,802.0,10987.0,18714.00354,54485.0,True,3
TATASTEEL,187.33,-6.334999999999993,1.45,1842.0,13737.0,12161.104175,129246.0,True,3
ONGC,247.8,-0.9988014382740712,1.43,1126.0,15596.0,10813.185225,79935.0,True,3
LUPIN,2499.0,9.50920245398773,1.43,313.0,1559.0,1856.7797375,22118.0,True,3
MARUTI,13594.0,2.7357920193470373,1.41,1852.0,29524.0,26538.847,133354.0,True,3
ASIANPAINT,2636.9,-3.2578787100561226,1.37,832.0,7170.0,4492.386675,61598.0,True,3
JINDALSTEL,1034.0,-9.298245614035087,1.36,475.0,3063.0,4370.4919375,35334.0,True,3
GODREJPROP,2137.8,29.51653944020358,1.3,587.0,5107.0,4830.70484,45750.0,True,3
UNIONBANK,166.55,-0.5671641791044708,1.29,640.0,5989.0,8254.99149,50318.0,True,3
SBIN,1031.0,1.2770137524557956,1.22,2423.0,20116.0,22017.3291,200490.0,True,3
FORCEMOT,17931.0,3.0517241379310347,1.18,243.0,1429.0,1067.0784875,20802.0,True,3
DIXON,13317.0,15.34863577306193,1.17,1534.0,21168.0,16561.445575,132470.0,True,3
NBCC,100.56,-1.988304093567244,1.17,317.0,3462.0,5295.6631,27526.0,True,3
ADANIPOWER,216.84,-0.7324665812122296,1.06,756.0,3322.0,6329.129215,71919.0,True,3
ASHOKLEY,154.24,7.694456081552862,1.04,629.0,4813.0,6636.9725,61000.0,True,3
PHOENIXLTD,2124.8,20.19459214843309,1.03,153.0,1914.0,4353.009465,15008.0,True,3
ABB,6759.0,-0.3538257408226448,1.01,387.0,2331.0,3897.8829875,38874.0,True,3
INDHOTEL,744.9,12.906403940886698,0.98,337.0,2545.0,3727.7292,34670.0,True,3
JSWENERGY,549.8,-2.170818505338086,0.95,367.0,2102.0,2673.4806025,38903.0,True,3
MAZDOCK,2397.9,0.7521008403361382,0.95,395.0,2389.0,2796.7818375,42194.0,True,3
PREMIERENE,1107.7,3.5233644859813125,0.95,176.0,1410.0,1281.229365,18619.0,True,3
JUBLFOOD,435.4,4.162679425837315,0.95,294.0,2455.0,2272.478875,31384.0,True,3
NYKAA,330.15,24.726105024556094,0.92,237.0,1643.0,4225.23375,25870.0,True,3
SUZLON,53.13,-1.6111111111111065,0.91,557.0,2369.0,3693.79119,61665.0,True,3
MUTHOOTFIN,3061.6,3.6074450084602336,0.86,308.0,4198.0,6083.641355,36261.0,True,3
CGPOWER,904.05,-1.6267682263329757,0.82,350.0,2056.0,3073.544835,42827.0,True,3
BHARTIARTL,1905.0,6.782511210762332,0.77,1401.0,10974.0,10002.8483,183980.0,True,3
HEROMOTOCO,4899.6,-0.2727457765112892,0.73,523.0,4562.0,3495.494955,72045.0,True,3
IREDA,124.25,3.489921705813758,0.73,178.0,1112.0,1913.9460375,24525.0,True,3
SHRIRAMFIN,1034.0,13.876651982378856,0.72,436.0,3285.0,5191.9514625,60921.0,True,3
BPCL,305.9,4.36711020129647,0.71,272.0,3078.0,3814.2623975,38367.0,True,3
ZYDUSLIFE,1144.2,2.7847646424721524,0.71,137.0,933.0,1940.8518,19348.0,True,3
TMPV,335.35,-11.808021038790264,0.7,877.0,6350.0,5363.12464,125825.0,True,3
EICHERMOT,7284.5,0.034331227684702,0.68,535.0,3949.0,2341.16198,79684.0,True,3
INFY,1062.0,-5.178571428571429,0.67,3486.0,23012.0,23417.15208,524513.0,True,3
ADANIPORTS,1818.2,0.7871396895787165,0.67,453.0,3331.0,3294.0448675,68239.0,True,3
COFORGE,1481.4,5.063829787234049,0.67,441.0,5294.0,7271.94353,65857.0,True,3
DELHIVERY,515.05,18.320698368940945,0.61,162.0,1413.0,2963.02281,26718.0,True,3
DIVISLAB,6822.0,1.525411116898579,0.6,380.0,2558.0,1537.50577,63641.0,True,3
CHOLAFIN,1797.0,20.652611789982537,0.57,187.0,2195.0,3531.03625,32988.0,True,3
HINDZINC,530.6,-5.410464390765669,0.56,301.0,4103.0,2616.23299,54076.0,True,3
WAAREEENER,2897.7,-4.680921052631585,0.56,378.0,1236.0,986.67926,67700.0,True,3
RELIANCE,1303.5,2.0751761942051683,0.55,2548.0,29330.0,17348.57285,469784.0,True,3
UNOMINDA,1149.7,6.661100287596248,0.54,74.0,800.0,1274.69991,13652.0,True,3
COCHINSHIP,1409.2,0.2917941783503051,0.54,205.0,1452.0,1323.92664,38008.0,True,3
BHEL,405.85,6.915173867228662,0.53,310.0,13709.0,29453.803575,58465.0,True,3
MPHASIS,2303.0,0.1739886907351022,0.53,138.0,625.0,1295.411425,26028.0,True,3
LT,3903.8,-0.6666666666666621,0.52,889.0,14844.0,12816.092625,173353.0,True,3
LODHA,1192.7,34.760747980340106,0.52,233.0,5825.0,8694.2140625,44845.0,True,3
AUBANK,1061.0,9.32509015971149,0.52,180.0,2482.0,4358.4384,35088.0,True,3
PFC,401.95,-3.862712269791924,0.51,329.0,1684.0,2003.15557,65401.0,True,3
HDFCBANK,811.65,7.546044786007675,0.5,3631.0,54574.0,40598.005955,732827.0,True,3
ADANIENT,3147.0,6.360686764904685,0.5,513.0,4589.0,7242.968343,103215.0,True,3
COALINDIA,431.0,-4.929965810080517,0.48,458.0,4342.0,3300.015465,96079.0,True,3
MOTHERSON,141.73,-0.5543081672747828,0.46,184.0,1296.0,2543.83311,39841.0,True,3
HINDALCO,962.6,-7.885167464114831,0.44,486.0,4597.0,6181.95606,112167.0,True,3
PAGEIND,39755.0,4.742458174153603,0.44,115.0,3751.0,2521.45675,26045.0,True,3
YESBANK,23.74,3.894967177242875,0.43,304.0,2507.0,3039.79175,71664.0,True,3
BEL,409.8,0.6014483859089207,0.42,583.0,6141.0,5833.6141275,139912.0,True,3
MAXHEALTH,1101.9,8.241650294695491,0.42,152.0,1764.0,996.52854,36519.0,True,3
LAURUSLABS,1545.2,9.744318181818183,0.42,145.0,3238.0,6781.753475,34528.0,True,3
ALKEM,5649.0,5.786516853932584,0.42,61.0,555.0,809.97705,14733.0,True,3
BLUESTARCO,1657.3,5.56723358175679,0.42,68.0,910.0,960.0131775,16411.0,True,3
IOC,137.27,0.1970802919708104,0.4,219.0,2108.0,2715.881025,54606.0,True,3
