identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY14-07-2026PE24000.00,Index Options,NIFTY,14-Jul-2026,Put,24000,77.0,1260805,70651.0993825,337702,24046.25,120.0
OPTIDXNIFTY14-07-2026CE24000.00,Index Options,NIFTY,14-Jul-2026,Call,24000,94.35,811841,48284.243475,228067,24046.25,-60.662914321450906
OPTIDXNIFTY14-07-2026CE24200.00,Index Options,NIFTY,14-Jul-2026,Call,24200,23.45,637219,9356.605186499999,211173,24046.25,-76.8166089965398
OPTIDXNIFTY14-07-2026CE24050.00,Index Options,NIFTY,14-Jul-2026,Call,24050,69.35,590019,25814.2162785,140427,24046.25,-65.28160200250313
OPTIDXNIFTY14-07-2026PE23800.00,Index Options,NIFTY,14-Jul-2026,Put,23800,21.6,584509,10121.357844,191804,24046.25,51.578947368421055
OPTIDXNIFTY14-07-2026CE24100.00,Index Options,NIFTY,14-Jul-2026,Call,24100,49.35,546944,17018.436032,148453,24046.25,-69.74248927038627
OPTIDXNIFTY14-07-2026PE23900.00,Index Options,NIFTY,14-Jul-2026,Put,23900,41.6,541265,17151.3346875,153747,24046.25,90.38901601830663
OPTIDXNIFTY14-07-2026PE24050.00,Index Options,NIFTY,14-Jul-2026,Put,24050,102.5,530661,38590.729242,123322,24046.25,128.03114571746386
OPTIDXNIFTY14-07-2026CE24300.00,Index Options,NIFTY,14-Jul-2026,Call,24300,10.9,524629,3566.9525710000003,177200,24046.25,-80.87719298245614
OPTIDXNIFTY14-07-2026PE24100.00,Index Options,NIFTY,14-Jul-2026,Put,24100,132.65,482331,44475.25917899999,112021,24046.25,129.10189982728843
OPTIDXNIFTY14-07-2026CE24500.00,Index Options,NIFTY,14-Jul-2026,Call,24500,3.65,465514,1101.406124,238288,24046.25,-75.08532423208192
OPTIDXNIFTY14-07-2026PE23950.00,Index Options,NIFTY,14-Jul-2026,Put,23950,57.2,428458,18144.125155,99977,24046.25,109.90825688073394
OPTIDXNIFTY14-07-2026CE24250.00,Index Options,NIFTY,14-Jul-2026,Call,24250,15.95,394789,3962.1024039999998,104854,24046.25,-79.21824104234528
OPTIDXNIFTY14-07-2026PE23700.00,Index Options,NIFTY,14-Jul-2026,Put,23700,11.1,370684,3537.0667280000002,138898,24046.25,15.025906735751295
OPTIDXNIFTY14-07-2026CE24400.00,Index Options,NIFTY,14-Jul-2026,Call,24400,5.85,356890,1326.91702,116168,24046.25,-80.1358234295416
OPTIDXNIFTY14-07-2026CE24600.00,Index Options,NIFTY,14-Jul-2026,Call,24600,2.45,356246,611.318136,123433,24046.25,-66.89189189189189
OPTIDXNIFTY14-07-2026CE24150.00,Index Options,NIFTY,14-Jul-2026,Call,24150,34.1,340382,7367.56839,109688,24046.25,-73.88973966309341
OPTIDXNIFTY14-07-2026PE23500.00,Index Options,NIFTY,14-Jul-2026,Put,23500,4.45,335199,1226.6607405,162170,24046.25,-21.92982456140351
OPTIDXNIFTY14-07-2026PE23600.00,Index Options,NIFTY,14-Jul-2026,Put,23600,6.55,328256,1866.956,114430,24046.25,-8.391608391608392
OPTIDXNIFTY14-07-2026PE23850.00,Index Options,NIFTY,14-Jul-2026,Put,23850,29.65,287700,6698.5191,75450,24046.25,71.38728323699422
