symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
REDINGTON,275.3,58.49436508082544,39.5891628607396,Buy,17.24872231686542,True,6
ETERNAL,287.4,67.15526049288931,34.078184418940346,Buy,20.2510460251046,True,6
GRINDWELL,2035.0,50.20122555896954,43.711488640494665,Buy,5.769230769230769,True,6
CUB,226.02,65.39949686275477,38.86168249195078,Buy,14.498480243161096,True,6
CRAFTSMAN,9255.0,53.70685846605718,30.7728936147416,Buy,3.883713099113257,True,6
CREDITACC,1524.9,61.35336745587186,34.16860968386764,Buy,18.85424785658613,True,6
CHOLAFIN,1797.0,60.78634000931119,33.5124216571488,Buy,20.652611789982537,True,6
AADHARHFC,537.65,61.18356630512761,30.458072390462004,Strong buy,16.880434782608692,True,6
ADANIENSOL,1652.0,67.06353017803005,29.292229775407847,Buy,10.206804536357572,True,6
DIVISLAB,6822.0,56.89728702373136,25.94787827060461,Strong buy,1.525411116898579,True,6
ADANIGREEN,1566.6,61.15067793538548,29.73002909244662,Strong buy,5.8513513513513455,True,6
INDIGO,5200.0,55.74178983994768,39.29831572088924,Buy,13.068058273537726,True,6
NXST.RR,164.81,66.59420819261979,27.95184987352261,Strong buy,6.466408268733844,True,6
MARICO,850.75,58.76180731770607,39.50651574674949,Buy,4.367294363000678,True,6
HFCL,217.47,63.05247399877663,44.24023995347318,Buy,27.923529411764704,True,6
GMRAIRPORT,113.18,62.67199550644557,26.52163028619529,Buy,10.852105778648395,True,6
ACUTAAS,3383.9,54.054695500578994,37.29549147363569,Buy,7.289156626506027,True,6
APOLLOHOSP,8849.5,67.40143498789173,29.512197327588424,Strong buy,3.684827182190978,True,6
SYRMA,1433.2,64.7931862708462,47.574822054758,Buy,13.386075949367092,True,6
ACMESOLAR,368.4,56.82053964973348,42.567009535806896,Buy,8.994082840236679,True,6
LUPIN,2499.0,68.82572284907013,28.657931724536983,Buy,9.50920245398773,True,6
PNBHOUSING,1131.4,69.08080425946112,26.613012569616355,Strong buy,16.892240933980794,True,6
BOSCHLTD,41460.0,62.49899825499513,39.373144350671566,Buy,8.194154488517745,True,6
NIACL,181.07,53.35408944783503,26.386957057079822,Buy,22.34459459459459,True,6
CDSL,1425.0,67.45093294881843,25.71520389857632,Strong buy,17.768595041322314,True,6
