symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,NIFTY_ENERGY,-0.0383435582822085,2.0751761942051683,-1.52,3.88,1.32,1.48,-1.8,0.76
HDFCBANK,Finance,NIFTY_FIN_SERVICE,0.8260869565217364,7.546044786007675,-1.52,3.88,5.83,2.35,3.67,1.72
BHARTIARTL,Communications,,-0.6156093489148557,6.782511210762332,-1.52,3.88,,0.9,2.9,
ICICIBANK,Finance,NIFTY_FIN_SERVICE,-1.4235127478753478,4.654135338345872,-1.52,3.88,5.83,0.1,0.77,-1.18
SBIN,Finance,NIFTY_FIN_SERVICE,-1.0461656588924166,1.2770137524557956,-1.52,3.88,5.83,0.47,-2.6,-4.55
TCS,Technology Services,NIFTY_IT,0.4784688995215311,-2.3255813953488373,-1.52,3.88,0.73,2.0,-6.21,-3.06
BAJFINANCE,Finance,NIFTY_FIN_SERVICE,-2.874999999999998,14.627780299591464,-1.52,3.88,5.83,-1.35,10.75,8.8
LICI,Finance,NIFTY_FIN_SERVICE,2.0232558139534857,10.7548598838677,-1.52,3.88,5.83,3.54,6.87,4.92
LT,Industrial Services,NIFTY_ENERGY,-3.076197333465741,-0.6666666666666621,-1.52,3.88,1.32,-1.56,-4.55,-1.99
HINDUNILVR,Consumer Non-Durables,NIFTY_FMCG,-3.0879614913037554,-0.7949051692078798,-1.52,3.88,1.08,-1.57,-4.67,-1.87
SUNPHARMA,Health Technology,NIFTY_PHARMA,0.9296218487394982,6.347537354731601,-1.52,3.88,5.35,2.45,2.47,1.0
MARUTI,Consumer Durables,NIFTY_AUTO,-5.255087817117368,2.7357920193470373,-1.52,3.88,3.07,-3.74,-1.14,-0.33
INFY,Technology Services,NIFTY_IT,1.133225407104094,-5.178571428571429,-1.52,3.88,0.73,2.65,-9.06,-5.91
ADANIENT,Distribution Services,NIFTY_FIN_SERVICE,-2.569659442724458,6.360686764904685,-1.52,3.88,5.83,-1.05,2.48,0.53
ADANIPOWER,Utilities,NIFTY_ENERGY,-2.6750448833034146,-0.7324665812122296,-1.52,3.88,1.32,-1.16,-4.61,-2.05
ADANIPORTS,Transportation,NIFTY_AUTO,-2.915420760358816,0.7871396895787165,-1.52,3.88,3.07,-1.4,-3.09,-2.28
AXISBANK,Finance,NIFTY_FIN_SERVICE,-2.353027956037478,-0.6156156156156191,-1.52,3.88,5.83,-0.83,-4.5,-6.45
TITAN,Consumer Durables,NIFTY_AUTO,2.426966292134832,12.050739957716695,-1.52,3.88,3.07,3.95,8.17,8.98
M&M,Consumer Durables,NIFTY_AUTO,-1.8588302352829496,2.4495058014611057,-1.52,3.88,3.07,-0.34,-1.43,-0.62
KOTAKBANK,Finance,NIFTY_FIN_SERVICE,-3.361128928800519,-5.30483972344438,-1.52,3.88,5.83,-1.84,-9.18,-11.13
ITC,Consumer Non-Durables,NIFTY_FMCG,-3.172960855319879,-0.9874801622288878,-1.52,3.88,1.08,-1.65,-4.87,-2.07
ULTRACEMCO,Non-Energy Minerals,NIFTY_METAL,-1.1857033182632433,5.789954337899544,-1.52,3.88,-1.32,0.33,1.91,7.11
NTPC,Utilities,NIFTY_ENERGY,-2.5702247191011174,-2.8431372549019542,-1.52,3.88,1.32,-1.05,-6.72,-4.16
HCLTECH,Technology Services,NIFTY_IT,2.21834061135372,4.500000000000008,-1.52,3.88,0.73,3.74,0.62,3.77
ONGC,Energy Minerals,NIFTY_ENERGY,3.4223706176961675,-0.9988014382740712,-1.52,3.88,1.32,4.94,-4.88,-2.32
BAJAJFINSV,Finance,NIFTY_FIN_SERVICE,0.3288950188318946,13.319352905931693,-1.52,3.88,5.83,1.85,9.44,7.49
JSWSTEEL,Non-Energy Minerals,NIFTY_METAL,0.4471544715447154,-4.815100154083205,-1.52,3.88,-1.32,1.97,-8.7,-3.5
BEL,Electronic Technology,NIFTY_IT,-2.8909952606635043,0.6014483859089207,-1.52,3.88,0.73,-1.37,-3.28,-0.13
HAL,Electronic Technology,NIFTY_IT,0.3452166064981991,5.486242884250479,-1.52,3.88,0.73,1.87,1.61,4.76
BAJAJ_AUTO,Consumer Durables,NIFTY_AUTO,3.1989795918367347,-1.1001369059260708,-1.52,3.88,3.07,4.72,-4.98,-4.17
NESTLEIND,Consumer Non-Durables,NIFTY_FMCG,-0.9608125729188114,0.8385158269862344,-1.52,3.88,1.08,0.56,-3.04,-0.24
ETERNAL,Technology Services,NIFTY_IT,1.2684989429175355,20.2510460251046,-1.52,3.88,0.73,2.79,16.37,19.52
DMART,Retail Trade,NIFTY_FMCG,-0.6883355698026892,-1.1990111248454882,-1.52,3.88,1.08,0.83,-5.08,-2.28
COALINDIA,Energy Minerals,NIFTY_ENERGY,-1.7551857761568244,-4.929965810080517,-1.52,3.88,1.32,-0.24,-8.81,-6.25
POWERGRID,Utilities,NIFTY_ENERGY,-0.8704735376044569,-1.453790238836964,-1.52,3.88,1.32,0.65,-5.33,-2.77
ASIANPAINT,Process Industries,NIFTY_METAL,-3.1975036710719498,-3.2578787100561226,-1.52,3.88,-1.32,-1.68,-7.14,-1.94
ADANIGREEN,Utilities,NIFTY_ENERGY,0.1086331394977198,5.8513513513513455,-1.52,3.88,1.32,1.63,1.97,4.53
SHRIRAMFIN,Finance,NIFTY_FIN_SERVICE,-2.992776057791546,13.876651982378856,-1.52,3.88,5.83,-1.47,10.0,8.05
TATASTEEL,Non-Energy Minerals,NIFTY_METAL,-1.6072272703398152,-6.334999999999993,-1.52,3.88,-1.32,-0.09,-10.21,-5.01
HINDZINC,Non-Energy Minerals,NIFTY_METAL,-1.6314423433444485,-5.410464390765669,-1.52,3.88,-1.32,-0.11,-9.29,-4.09
GRASIM,Non-Energy Minerals,NIFTY_METAL,0.5593614480548106,2.5641025641025643,-1.52,3.88,-1.32,2.08,-1.32,3.88
HINDALCO,Non-Energy Minerals,NIFTY_METAL,0.182130405370245,-7.885167464114831,-1.52,3.88,-1.32,1.7,-11.77,-6.57
INDIGO,Transportation,NIFTY_AUTO,-3.934971365231849,13.068058273537726,-1.52,3.88,3.07,-2.41,9.19,10.0
EICHERMOT,Consumer Durables,NIFTY_AUTO,-0.7561307901907357,0.034331227684702,-1.52,3.88,3.07,0.76,-3.85,-3.04
