index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,24154.9,24366.0,-0.87,2026-08-18,2026-08-14,False
NIFTY_BANK,^NSEBANK,57262.4,57491.1,-0.4,2026-08-18,2026-08-14,False
NIFTY_NEXT_50,^NSMIDCP,74308.9,74486.55,-0.24,2026-08-18,2026-08-14,False
INDIA_VIX,^INDIAVIX,11.39,11.31,0.69,2026-08-18,2026-08-14,False
SENSEX,^BSESN,77235.46,78009.25,-0.99,2026-08-18,2026-08-14,False
