symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
PLAZACABLE,52.38,14,23.6543909348442,23.22,23.65,44.15,,24.09,2.3163915567375297,48.91,55.0,False,0,Buy,Producer Manufacturing
APARINDS,17214.0,14,21.24242851105789,20.81,16.06,40.01,,7.27,783.2721441468036,16039.09,18074.7,False,0,Strong buy,Electronic Technology
GRASIM,3278.7,14,6.472040007793717,6.04,6.47,62.72,1.42,17.04,76.30330129791706,3164.25,3442.64,False,0,Strong buy,Non-Energy Minerals
WENDT,8055.0,14,3.269230769230769,2.84,3.27,55.61,,31.41,238.74125510606103,7696.89,8457.75,False,0,Buy,Producer Manufacturing
PITTIENG,1035.8,14,8.585805640004192,8.16,8.59,62.33,,18.12,34.80086961941812,983.6,1087.59,False,0,Buy,Producer Manufacturing
SHAREINDIA,178.08,14,3.2527396068881624,2.82,3.25,60.48,,18.49,7.148679973094987,167.36,186.98,False,0,Buy,Finance
IIFL,622.35,14,9.57830794964345,9.15,9.58,53.79,,12.86,17.25521859611661,596.47,653.47,False,0,Buy,Finance
TBOTEK,1708.2,14,17.563661390227118,17.13,12.38,50.64,,9.78,59.979767851324105,1618.23,1793.61,False,0,Strong buy,Technology Services
ZFCVINDIA,2672.7,14,14.634355565086848,14.2,14.63,64.58,,13.89,72.11913920742097,2564.52,2806.34,False,0,Strong buy,Producer Manufacturing
GAEL,177.76,14,19.79243884358785,19.36,19.79,41.39,,11.39,6.811985280958319,167.54,186.65,False,0,Strong buy,Consumer Non-Durables
JLHL,318.2,14,1.9087881117089351,1.48,0.15,63.26,,10.73,11.34561329275445,301.18,334.11,False,0,Buy,Health Services
BLUEJET,607.25,14,3.273809523809524,2.84,1.51,54.1,,29.93,21.63341284979779,574.8,637.61,False,0,Strong buy,Health Technology
CYBERMEDIA,16.23,14,10.03389830508475,9.6,10.03,70.5,,40.54,0.785960215805196,15.05,17.04,False,0,Buy,Consumer Services
PVRINOX,1198.1,14,18.59440732491957,18.16,18.59,46.02,,16.82,37.42698712277104,1141.96,1258.0,False,0,Strong buy,Consumer Services
KMEW,2706.2,14,11.918941273779977,11.49,11.92,45.32,,10.85,129.47656113074467,2511.99,2841.51,False,0,Buy,Producer Manufacturing
SMARTWORKS,508.5,14,10.064935064935066,9.63,10.06,59.87,,25.22,17.939199937184462,481.59,533.93,False,0,Strong buy,Finance
STYLAMIND,3736.4,14,15.001538935056942,14.57,15.0,50.65,,11.07,154.77283608187614,3504.24,3923.22,False,0,Strong buy,Non-Energy Minerals
URBANCO,144.97,14,9.073809344669328,8.64,3.89,80.46,,38.77,5.1863027039180825,137.19,152.22,False,0,Strong buy,Technology Services
TITAN,5048.6,13,9.135322092520545,8.71,9.14,59.85,-0.66,6.84,90.74080833792472,4912.49,5301.03,False,0,Buy,Consumer Durables
EICHERMOT,8018.5,13,7.630872483221476,7.2,7.63,62.77,2.87,5.65,139.26820189091447,7809.6,8419.43,False,0,Buy,Consumer Durables
