symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-1.0600706713780852,1.2307692307692308,-0.83,1.22,-2.39,-0.23,0.01,3.62
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,0.7314578005115067,2.6746611053180374,-0.83,1.22,,1.56,1.45,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,-0.3417634996582365,-10.0,-0.83,1.22,-0.16,0.49,-11.22,-9.84
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-0.8962957776066071,-0.4781660923985623,-0.83,1.22,-0.16,-0.07,-1.7,-0.32
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-4.22382671480144,2.96914418785175,-0.83,1.22,-0.16,-3.39,1.75,3.13
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,-5.687609573123497,3.9733908665947335,-0.83,1.22,9.17,-4.86,2.75,-5.2
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.0482374768089011,4.249210450760825,-0.83,1.22,1.89,1.88,3.03,2.36
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,0.7643563379934414,7.859800997651026,-0.83,1.22,-0.98,1.59,6.64,8.84
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,3.823752848822493,-6.392694063926941,-0.83,1.22,1.89,4.65,-7.61,-8.28
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-1.956106870229008,-2.142857142857143,-0.83,1.22,-1.63,-1.13,-3.36,-0.51
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,-3.242509124862051,3.15837104072399,-0.83,1.22,9.17,-2.41,1.94,-6.01
