symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,0.0766694778808556,0.7953667953667919,-0.5,-1.17,-6.51,0.58,1.97,7.31
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,-3.333333333333336,-5.444388014220419,-0.5,-1.17,,-2.83,-4.27,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,-2.112579135700526,-5.663505537502493,-0.5,-1.17,0.53,-1.61,-4.49,-6.19
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,2.0951704545454546,0.2231053475563024,-0.5,-1.17,0.53,2.6,1.39,-0.31
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,0.4826254826254826,1.2547417566384682,-0.5,-1.17,0.53,0.98,2.42,0.72
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,1.9522776572668112,-1.4675052410901468,-0.5,-1.17,1.84,2.45,-0.3,-3.31
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-2.0334261838440195,-3.643835616438365,-0.5,-1.17,-1.86,-1.53,-2.47,-1.78
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,-1.82374541003672,1.2011405788690075,-0.5,-1.17,-3.02,-1.32,2.37,4.22
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-1.4458402465039029,-1.7253604348853724,-0.5,-1.17,-1.86,-0.95,-0.56,0.13
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-1.432806324110672,-5.878467635402902,-0.5,-1.17,-6.37,-0.93,-4.71,0.49
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,1.08657243816254,2.2700866922870557,-0.5,-1.17,1.84,1.59,3.44,0.43
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,1.6417519013899793,-3.898036103947636,-0.5,-1.17,1.09,2.14,-2.73,-4.99
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,0.1759206182917838,4.494845360824742,-0.5,-1.17,8.4,0.68,5.66,-3.91
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,-3.382254836557708,-5.060635857096037,-0.5,-1.17,,-2.88,-3.89,
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,6.201355761988449,8.405945668887753,-0.5,-1.17,0.53,6.7,9.58,7.88
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.4034829891983247,-5.838596491228071,-0.5,-1.17,8.4,-0.9,-4.67,-14.24
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-3.0491198266014443,-2.068108523920829,-0.5,-1.17,8.4,-2.55,-0.9,-10.47
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.5614104205653434,-2.752643108867512,-0.5,-1.17,-6.51,1.06,-1.58,3.76
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,2.936655610387524,3.767737726308925,-0.5,-1.17,0.53,3.44,4.94,3.24
ADANIPORTS,Transportation,Other Transportation,,unmapped,-1.577060931899647,-1.577060931899647,-0.5,-1.17,,-1.08,-0.41,
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,1.5204236006051368,1.851711315170362,-0.5,-1.17,1.84,2.02,3.02,0.01
ULTRACEMCO,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,0.034767492394611,-2.877637130801688,-0.5,-1.17,-3.02,0.53,-1.71,0.14
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,-1.9651464590285543,-7.406758886359669,-0.5,-1.17,-6.37,-1.47,-6.24,-1.04
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,4.915254237288136,7.886710239651416,-0.5,-1.17,8.4,5.42,9.06,-0.51
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-0.6561085972850713,3.204324663115,-0.5,-1.17,1.89,-0.16,4.37,1.31
