symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,64849,377732976,377797825,1018687.85278,591497476377932.1,7759347.912101501,12115750,24055.8
BANKNIFTY,22823,1777366,1800189,395514.194703,3101883791349.6,667559.318199,990403,57409.6
RELIANCE,37842,287292,325134,247855.28195,191339276975.0,272853.3017,496092,1309.0
HDFCBANK,43927,508768,552695,203589.27251,242829181185.5,235473.304365,992697,711.9
MARUTI,21241,283400,304641,139161.548255,190797765891.0,162010.057165,134629,12950.0
ADANIENT,14623,104815,119438,131493.307047,98142209809.32,150344.7156402,106400,2863.9
TVSMOTOR,16828,104027,120855,125677.34907,80366983210.5,139382.306175,74676,4203.0
SAIL,14173,212,14385,132411.4033,194408121.0,132450.92701,58908,193.0
BAJAJ-AUTO,10070,158484,168554,93556.135755,149353688226.75,116298.3180225,53838,12361.0
ADANIENSOL,10571,53299,63870,100455.011595,54224182822.5,112468.94982,53572,1382.0
INFY,20599,131263,151862,95010.75856,61797814772.0,105077.70628,281463,1156.0
LAURUSLABS,6076,29541,35617,96201.70579,48061112479.5,103602.530585,44288,1861.6
KALYANKJIL,10195,73528,83723,80120.680335,60648289177.5,96580.06461,54514,573.0
POLYCAB,7773,46058,53831,87573.096225,52992469737.5,96317.2936,42273,8895.5
TATASTEEL,16274,113533,129807,83347.9856,59706504935.0,93333.6162,154693,184.07
ETERNAL,10904,42636,53540,86687.191345,34667413430.75,92626.6369025,107466,327.75
SBIN,10389,86951,97340,81277.476,69718579380.0,90399.7698,230338,1034.5
ASHOKLEY,9540,41779,51319,82249.0255,37645518650.0,88782.962,55706,170.53
BHARTIARTL,8247,65907,74154,73462.472955,59874214858.75,80382.0765425,199163,1877.2
BSE,10271,81670,91941,67060.29018,55413771914.0,78357.40932,146986,3242.0
ICICIBANK,6752,68757,75509,68219.27175,70360966060.0,76453.97235,201160,1438.0
