symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
LAL,2026-08-31,9.06,9.13,134099,126692,94.48,12.14,171
VEDAVAAG,2026-08-31,18.33,18.38,32690,30792,94.19,6.05,105
PAVNAIND,2026-08-31,18.47,18.04,39901,37453,93.86,7.26,272
ENKEIWHEL,2026-08-31,400.0,399.05,1579,1482,93.86,6.33,36
QUINT,2026-08-31,40.74,41.02,9637,9030,93.7,3.93,92
CROWN,2026-08-31,102.7,107.9,55244,51737,93.65,58.13,196
SHIVAUM,2026-08-31,445.0,446.0,905,847,93.59,4.05,25
GKWLIMITED,2026-08-31,1597.9,1524.7,1073,1002,93.38,16.7,77
CHEMCRUX,2026-08-31,84.46,83.23,3114,2908,93.38,2.59,108
NDGL,2026-08-31,2783.0,2760.6,87,81,93.1,2.4,23
KHAITANLTD,2026-08-31,142.1,139.12,4745,4410,92.94,6.67,82
CRAVATEX,2026-08-31,328.3,321.1,310,288,92.9,0.98,20
SPLIL,2026-08-31,33.13,32.52,1601,1487,92.88,0.53,35
ASHOKAMET,2026-08-31,13.65,13.78,2205,2045,92.74,0.3,64
INDTERRAIN,2026-08-31,30.02,30.11,21689,20104,92.69,6.53,232
JKIPL,2026-08-31,104.92,106.17,175236,161985,92.44,185.73,743
3PLAND,2026-08-31,31.74,31.49,7601,6986,91.91,2.41,72
EASTWEST,2026-08-31,2.49,2.51,55441,50903,91.81,1.4,88
AUSOMENT,2026-08-31,148.24,149.73,5010,4593,91.68,7.43,41
ARTNIRMAN,2026-08-31,39.84,40.0,937,858,91.57,0.38,21
RACE,2026-08-31,100.55,101.0,375,343,91.47,0.38,27
BIL,2026-08-31,857.7,852.2,23669,21636,91.41,202.36,330
BEEKAY,2026-08-31,424.2,403.1,8561,7824,91.39,34.86,227
NIRAJ,2026-08-31,29.35,29.32,31120,28432,91.36,9.17,151
OPTIFIN,2026-08-31,13.03,13.27,6033,5509,91.31,0.8,46
WEL,2026-08-31,99.8,89.82,1119920,1019920,91.07,1005.91,2213
VINNY,2026-08-31,1.05,1.05,119659,108925,91.03,1.26,101
EFCIL,2026-08-31,202.26,204.8,1262384,1148974,91.02,2579.13,4494
BIOFILCHEM,2026-08-31,32.93,32.59,4444,4032,90.73,1.45,119
FIBERWEB,2026-08-31,26.7,26.35,14920,13522,90.63,3.95,108
KANCHI,2026-08-31,422.3,421.1,3220,2918,90.62,13.57,182
CREST,2026-08-31,371.95,364.1,374,338,90.37,1.36,39
UNIENTER,2026-08-31,94.1,93.51,15001,13525,90.16,14.23,96
HAMPTON,2026-08-31,8.03,8.27,25750,23170,89.98,2.12,139
BSL,2026-08-31,123.03,123.06,2248,2021,89.9,2.76,47
GLOBE,2026-08-31,2.0,1.93,1193799,1073120,89.89,23.0,522
LCCINFOTEC,2026-08-31,3.68,3.55,40734,36543,89.71,1.47,102
RVTH,2026-08-31,736.45,726.2,301,270,89.7,2.22,20
DIGIDRIVE,2026-08-31,17.71,17.71,7363,6603,89.68,1.31,85
INDOUS,2026-08-31,80.91,79.47,2907,2604,89.58,2.32,168
MADHAVIPL,2026-08-31,8.21,8.12,100649,90161,89.58,8.27,331
SUVIDHAA,2026-08-31,2.29,2.19,164440,147232,89.54,3.63,294
ADVIKCA,2026-08-31,1.19,1.16,566958,507364,89.49,6.64,373
HEXATRADEX,2026-08-31,160.09,160.49,428,383,89.49,0.69,21
KRISHIVAL,2026-08-31,410.25,410.95,17652,15751,89.23,72.46,439
CIFL,2026-08-31,20.72,20.39,70989,63285,89.15,14.75,529
GROBTEA,2026-08-31,991.6,996.65,1355,1207,89.08,13.55,80
BALKRISHNA,2026-08-31,16.89,17.2,5295,4716,89.07,0.87,32
NBIFIN,2026-08-31,1988.7,1961.0,190,169,88.95,3.75,23
ASHIMASYN,2026-08-31,18.83,18.52,31225,27762,88.91,5.83,192
DIGISPICE,2026-08-31,17.07,16.99,33319,29518,88.59,5.66,118
TUTIALKA,2026-08-31,59.47,58.68,7747,6860,88.55,4.55,96
CINELINE,2026-08-31,87.98,88.1,22357,19770,88.43,19.68,441
STARPAPER,2026-08-31,153.0,152.47,5108,4517,88.43,7.84,141
IWP,2026-08-31,34.03,34.89,1015,897,88.37,0.35,31
ACGL,2026-08-31,1792.6,1805.0,583,515,88.34,10.44,67
ODYCORP,2026-08-31,7.98,7.38,93697,82666,88.23,6.96,155
VOITHPAPR,2026-08-31,1451.7,1442.7,1024,901,87.99,14.88,87
AQYLON,2026-08-31,22.11,21.01,774347,678888,87.67,163.3,1205
HGM,2026-08-31,46.74,45.1,3659,3207,87.65,1.7,80
VIVOBIOT,2026-08-31,18.11,18.55,9857,8625,87.5,1.8,92
SUPREMEIND,2026-08-31,3636.9,3559.0,580445,507855,87.49,20779.84,20978
VIPCLOTHNG,2026-08-31,20.37,20.1,72964,63730,87.34,14.7,148
AURUS,2026-08-31,4.66,4.69,4885,4264,87.29,0.23,88
LINC,2026-08-31,95.54,94.61,11893,10380,87.28,11.34,296
INDOKEM,2026-08-31,617.85,606.1,1374,1196,87.05,8.41,144
INDPRUD,2026-08-31,6302.5,6392.0,54,47,87.04,3.43,19
RELIANCE,2026-08-31,1287.0,1277.0,34871137,30329813,86.98,445802.84,244866
SHILGRAVQ,2026-08-31,170.07,155.87,13125,11401,86.86,21.01,184
ETERNAL,2026-08-31,328.0,328.1,272151922,236125194,86.76,889799.04,285412
HINDALUMI,2026-08-31,99.76,97.39,14308,12412,86.75,14.05,136
KREBSBIO,2026-08-31,59.17,56.29,2334,2024,86.72,1.33,102
BLAL,2026-08-31,166.14,165.98,11841,10266,86.7,19.67,206
NAUKRI,2026-08-31,1354.0,1313.0,2345418,2025187,86.35,31068.87,42121
MEDICO,2026-08-31,42.41,42.35,220022,189871,86.3,92.86,772
ASPINWALL,2026-08-31,262.52,263.56,1677,1447,86.29,4.44,42
ELPROINTL,2026-08-31,174.71,173.97,21712,18715,86.2,37.81,287
SBICARD,2026-08-31,641.05,644.75,26270918,22645710,86.2,170105.72,100452
SURAJEST,2026-08-31,198.68,191.01,160144,138019,86.18,308.89,1312
JISLDVREQS,2026-08-31,21.22,20.54,7696,6611,85.9,1.59,85
RKDL,2026-08-31,18.55,18.39,21241,18229,85.82,3.98,115
ENERGYDEV,2026-08-31,16.06,15.88,19918,17068,85.69,3.16,267
RTSPOWR,2026-08-31,88.3,86.57,1040,891,85.67,0.92,56
RADIOCITY,2026-08-31,6.56,6.49,53482,45818,85.67,3.49,150
SRD,2026-08-31,40.24,39.95,33814,28912,85.5,13.62,113
PRAXIS,2026-08-31,4.96,4.75,114702,98019,85.46,5.52,274
BEDMUTHA,2026-08-31,106.25,105.25,2622,2238,85.35,2.76,48
VERTOZ,2026-08-31,39.3,38.21,86873,74144,85.35,33.26,512
IVC,2026-08-31,8.49,9.05,1801813,1537469,85.33,159.89,2647
DRCSYSTEMS,2026-08-31,12.71,13.68,223641,190719,85.28,30.09,630
AJOONI,2026-08-31,3.82,3.84,385193,328249,85.22,14.92,387
INTLCONV,2026-08-31,80.31,79.48,109955,93644,85.17,87.41,1968
GMRAIRPORT,2026-08-31,98.31,93.63,59724643,50861088,85.16,56538.15,53373
GRPLTD,2026-08-31,2010.9,1965.5,410,349,85.12,8.09,92
AIROLAM,2026-08-31,88.88,88.09,320,272,85.0,0.28,25
USK,2026-08-31,21.54,21.16,5809,4936,84.97,1.23,96
DECCANCE,2026-08-31,568.75,573.1,38907,33021,84.87,223.21,913
LKPSEC,2026-08-31,15.44,15.45,7031,5965,84.84,1.06,83
FMNL,2026-08-31,11.0,10.47,26581,22512,84.69,2.83,156
ANMOL,2026-08-31,10.05,10.09,26512,22448,84.67,2.66,138
CYBERMEDIA,2026-08-31,18.78,18.36,8813,7460,84.65,1.64,281
AGROPHOS,2026-08-31,26.34,26.35,10755,9098,84.59,2.83,119
APCL,2026-08-31,100.27,100.89,4715,3987,84.56,4.73,113
GSS,2026-08-31,12.38,12.12,37707,31871,84.52,4.59,581
MOHITIND,2026-08-31,24.69,24.08,5796,4896,84.47,1.41,88
ORIENTALTL,2026-08-31,5.01,5.03,30073,25392,84.43,1.5,204
PHOENXINTL,2026-08-31,30.13,31.16,2002,1690,84.42,0.62,53
UDAYJEW,2026-08-31,137.96,137.2,1149,970,84.42,1.63,31
SAMBANDAM,2026-08-31,120.98,116.02,596,503,84.4,0.69,31
MAGNUM,2026-08-31,19.04,18.97,6343,5352,84.38,1.2,67
DRAGARWQ,2026-08-31,5245.5,5266.0,1718,1446,84.17,90.29,326
AHLADA,2026-08-31,38.06,38.68,3957,3325,84.03,1.52,85
SUNLOC,2026-08-31,75.93,80.76,4507,3784,83.96,3.57,114
SHREYANIND,2026-08-31,124.97,125.46,6494,5441,83.79,8.13,126
RAJPALAYAM,2026-08-31,813.85,806.65,1769,1482,83.78,14.24,62
DICIND,2026-08-31,605.6,576.8,7259,6080,83.76,42.61,353
HEADSUP,2026-08-31,6.99,6.87,3091,2587,83.69,0.21,128
GLOTTIS,2026-08-31,64.27,63.76,27416,22943,83.68,17.51,359
SURANASOL,2026-08-31,25.75,26.85,84858,70999,83.67,22.39,649
BLBLIMITED,2026-08-31,15.98,16.09,114354,95685,83.67,18.21,251
PACIFICI,2026-08-31,136.0,141.94,611,511,83.63,0.86,25
HPIL,2026-08-31,125.08,122.35,824,689,83.62,1.01,38
HDFCLIFE,2026-08-31,548.0,543.35,3683600,3077476,83.55,20015.04,24902
SELMC,2026-08-31,27.71,27.35,1817,1518,83.54,0.5,53
M&M,2026-08-31,3334.0,3282.0,3613080,3017814,83.52,119692.4,83183
PRAENG,2026-08-31,20.63,21.49,111375,93015,83.52,23.62,367
NOIDATOLL,2026-08-31,4.2,4.21,39856,33275,83.49,1.69,288
VISACHROME,2026-08-31,39.07,41.02,24122,20137,83.48,9.89,35
ORCHASP,2026-08-31,1.43,1.37,268591,224106,83.44,3.79,337
SALONA,2026-08-31,272.99,266.02,1040,867,83.37,2.82,68
EBIX,2026-08-31,21.69,21.0,151139,125938,83.33,31.77,332
A2ZINFRA,2026-08-31,16.63,16.75,242582,202038,83.29,40.93,543
MANORG,2026-08-31,510.6,519.5,14191,11813,83.24,73.32,293
HISARMETAL,2026-08-31,155.96,157.34,4308,3578,83.05,6.81,99
ADANIENSOL,2026-08-31,1581.4,1417.4,35589890,29550724,83.03,514792.91,168851
OBCL,2026-08-31,55.4,54.82,11302,9381,83.0,6.37,104
AMBICAAGAR,2026-08-31,25.24,24.28,6718,5575,82.99,1.65,101
TOYAMSL,2026-08-31,0.63,0.63,176790,146674,82.97,1.12,163
CFEL,2026-08-31,31.0,29.41,20524,16993,82.8,6.16,375
HAZOOR,2026-08-31,19.94,19.73,319595,264566,82.78,63.66,495
WHBRADY,2026-08-31,492.2,491.05,29,24,82.76,0.14,9
OSWALAGRO,2026-08-31,37.65,37.56,63130,52248,82.76,23.55,355
TIJARIA,2026-08-31,6.02,6.21,158657,131226,82.71,9.65,378
KANANIIND,2026-08-31,1.52,1.52,308743,255325,82.7,4.66,377
CPEDU,2026-08-31,186.52,182.08,3847,3180,82.66,6.96,117
MMWL,2026-08-31,14.81,14.59,13913,11496,82.63,2.01,100
SOFTTECH,2026-08-31,417.4,415.6,5851,4833,82.6,24.47,91
SIL,2026-08-31,19.22,19.15,37093,30535,82.32,7.08,311
ADANIPORTS,2026-08-31,1707.5,1593.1,9621819,7910724,82.22,155937.37,136880
DNAMEDIA,2026-08-31,2.57,2.66,46214,37990,82.2,1.27,113
LAGNAM,2026-08-31,76.56,76.38,1204,989,82.14,0.92,31
VASWANI,2026-08-31,48.98,48.91,15619,12826,82.12,7.67,153
BHANDARI,2026-08-31,3.03,2.98,126528,103903,82.12,3.8,229
MKEXIM,2026-08-31,62.6,62.08,17681,14515,82.09,10.84,165
COMPUSOFT,2026-08-31,13.26,13.45,23330,19138,82.03,3.14,247
NILAINFRA,2026-08-31,6.79,6.74,179658,147127,81.89,12.14,539
DBREALTY,2026-08-31,107.37,103.77,6152381,5034209,81.83,6388.88,21985
INDIANCARD,2026-08-31,210.29,208.68,1010,826,81.78,2.13,33
BHARTIARTL,2026-08-31,1882.4,1811.9,16921326,13819345,81.67,312644.27,147837
RHL,2026-08-31,168.0,165.46,2002,1634,81.62,3.33,44
REGENCERAM,2026-08-31,33.0,33.98,3454,2818,81.59,1.17,52
MFML,2026-08-31,18.55,18.35,716,584,81.56,0.13,40
AERONEU,2026-08-31,80.68,80.01,8584,6998,81.52,6.97,214
HEALTHX,2026-08-31,300.05,301.4,2173,1770,81.45,6.52,130
GANGESSECU,2026-08-31,116.81,117.69,989,805,81.4,1.16,38
APOLSINHOT,2026-08-31,1215.4,1232.7,562,457,81.32,6.88,92
BRIGHTBR,2026-08-31,260.78,257.13,518,421,81.27,1.31,25
AKASH,2026-08-31,24.36,24.8,6193,5030,81.22,1.53,50
TRACXN,2026-08-31,29.76,30.14,178657,144898,81.1,54.07,790
INDOWIND,2026-08-31,9.16,9.24,86864,70418,81.07,8.04,359
LOTUSEYE,2026-08-31,110.52,109.08,25250,20467,81.06,27.67,280
MONEYBOXX,2026-08-31,56.97,57.8,3415,2765,80.97,1.93,32
MOHITE,2026-08-31,2.95,3.24,202176,163684,80.96,6.35,298
CINEVISTA,2026-08-31,14.41,14.42,4989,4037,80.92,0.72,57
CSLFINANCE,2026-08-31,230.92,239.7,149634,120851,80.76,356.57,2214
HALEOSLABS,2026-08-31,1495.1,1464.8,700,564,80.57,10.39,71
KOTHARIPRO,2026-08-31,68.24,67.1,12030,9692,80.57,8.11,228
GAIL,2026-08-31,171.1,177.5,13012294,10479153,80.53,22727.4,78238
TCC,2026-08-31,223.25,225.15,255986,206055,80.49,574.74,3133
VGL,2026-08-31,58.22,59.12,11164,8983,80.46,6.57,167
PRISMX,2026-08-31,0.55,0.53,92520,74419,80.44,0.5,117
SUMEETINDS,2026-08-31,12.68,12.28,1512908,1216634,80.42,188.39,2003
ADDIND,2026-08-31,84.0,85.0,423,340,80.38,0.34,20
SAMPANN,2026-08-31,26.13,26.05,8955,7193,80.32,2.32,78
MODTHREAD,2026-08-31,53.51,53.58,4993,4009,80.29,2.64,79
DISHTV,2026-08-31,2.82,2.74,1099115,881734,80.22,30.31,1001
JENBURPH,2026-08-31,1048.0,1051.2,676,542,80.18,7.09,34
BCPL,2026-08-31,68.94,68.28,4145,3323,80.17,2.84,211
KSE,2026-08-31,177.99,180.3,18660,14937,80.05,32.97,427
DCMFINSERV,2026-08-31,5.38,5.32,2942,2353,79.98,0.15,49
TGBHOTELS,2026-08-31,9.4,9.84,54811,43833,79.97,5.39,196
LUPIN,2026-08-31,2171.5,2188.4,1010826,806651,79.8,21957.21,30006
WEALTH,2026-08-31,848.3,851.25,1205,961,79.75,10.24,113
ACEINTEG,2026-08-31,17.44,17.05,1733,1381,79.69,0.3,51
MASKINVEST,2026-08-31,145.0,152.24,172,137,79.65,0.26,12
EMAMIREAL,2026-08-31,70.16,69.45,10252,8148,79.48,7.07,77
LPDC,2026-08-31,6.93,6.94,53484,42417,79.31,3.61,288
FEDERALBNK,2026-08-31,344.25,356.7,6824404,5411299,79.29,24016.75,58285
VINEETLAB,2026-08-31,38.68,38.86,203649,161455,79.28,78.68,647
MAANALU,2026-08-31,120.43,122.67,80744,63987,79.25,98.12,1346
SHRADDHA,2026-08-31,162.9,165.82,19969,15818,79.21,33.25,359
NTCIND,2026-08-31,133.47,134.8,1684,1332,79.1,2.24,52
EIHAHOTELS,2026-08-31,301.8,301.1,9440,7462,79.05,28.42,588
AKG,2026-08-31,9.16,9.02,13425,10607,79.01,1.22,130
AKSHAR,2026-08-31,0.42,0.41,1633464,1289694,78.95,6.86,331
VIVIDHA,2026-08-31,0.52,0.5,342805,270335,78.86,1.74,212
GLOSTERLTD,2026-08-31,607.15,589.9,732,577,78.83,4.34,57
LIBERTSHOE,2026-08-31,244.35,242.05,6057,4772,78.78,14.69,303
JINDALPHOT,2026-08-31,1026.6,1017.1,856,674,78.74,8.79,136
TAALTECH,2026-08-31,4562.0,4518.8,3895,3066,78.72,177.05,497
FOODSIN,2026-08-31,52.87,54.97,154105,121289,78.71,84.09,1711
MLKFOOD,2026-08-31,86.71,86.71,3217,2531,78.68,2.78,133
SHIVACEM,2026-08-31,16.61,16.12,84227,66238,78.64,13.65,453
MURUDCERA,2026-08-31,30.69,30.24,18276,14371,78.63,5.49,182
ALMONDZ,2026-08-31,16.96,17.53,386915,303920,78.55,67.35,1019
VARDMNPOLY,2026-08-31,5.98,5.97,163280,127866,78.31,9.76,344
ATLANTAA,2026-08-31,37.03,38.7,96457,75489,78.26,36.67,931
ICICIBANK,2026-08-31,1422.8,1454.0,15331697,11993976,78.23,220140.09,184414
ARCHIES,2026-08-31,13.4,13.12,22389,17513,78.22,2.96,145
MOKSH,2026-08-31,10.69,10.48,93250,72894,78.17,9.78,297
CAPITALSFB,2026-08-31,281.65,283.2,11675,9121,78.12,33.04,514
JHS,2026-08-31,8.29,8.06,81083,63261,78.02,6.59,511
ICICIPRULI,2026-08-31,506.0,517.05,3462285,2700326,77.99,17646.52,20383
SRTL,2026-08-31,37.94,38.55,34978,27267,77.95,13.43,295
HAVISHA,2026-08-31,1.37,1.31,52919,41244,77.94,0.69,122
LAURUSLABS,2026-08-31,1938.5,1915.0,30995343,24140560,77.88,591895.32,140381
AMNPLST,2026-08-31,184.16,181.28,804,626,77.86,1.46,69
SEKURITIND,2026-08-31,115.43,114.45,21054,16388,77.84,24.22,440
INSPIRISYS,2026-08-31,92.77,89.04,8761,6811,77.74,7.86,253
ALANKIT,2026-08-31,8.13,8.09,58779,45690,77.73,4.76,449
DHATRE,2026-08-31,4.24,4.26,52549,40832,77.7,2.23,188
VSTL,2026-08-31,110.82,111.85,22394,17393,77.67,24.92,430
ROML,2026-08-31,42.58,42.62,2560,1987,77.62,1.1,33
ZENITHSTL,2026-08-31,5.37,5.34,63572,49346,77.62,3.39,270
BAJAJHLDNG,2026-08-31,11340.0,11644.0,51276,39784,77.59,5903.78,8385
MBLINFRA,2026-08-31,23.27,22.82,14106,10944,77.58,3.23,101
SPCENET,2026-08-31,3.32,3.1,1943272,1506742,77.54,61.81,1712
NKIND,2026-08-31,59.89,58.1,1775,1376,77.52,1.04,58
EUROBOND,2026-08-31,150.32,150.28,1967,1523,77.43,3.01,134
ANTGRAPHIC,2026-08-31,0.75,0.76,748166,578951,77.38,5.76,263
TORNTPHARM,2026-08-31,5050.0,5066.0,650409,503211,77.37,32417.42,40932
FCSSOFT,2026-08-31,1.5,1.48,2528833,1956535,77.37,37.67,1338
KEEPLEARN,2026-08-31,1.94,1.94,9193,7110,77.34,0.18,91
DHARMAJ,2026-08-31,270.45,270.0,33880,26156,77.2,91.54,923
NHPC,2026-08-31,74.82,76.72,16814619,12975480,77.17,12712.21,32962
STLSTRINF,2026-08-31,18.99,19.82,2118,1634,77.15,0.41,31
UNITDSPR,2026-08-31,1510.0,1490.0,1523133,1175065,77.15,22652.71,31251
TANAA,2026-08-31,293.05,289.95,9888,7618,77.04,28.77,362
IFBAGRO,2026-08-31,919.8,899.2,5786,4456,77.01,52.24,540
BRAHMINFRA,2026-08-31,160.13,159.43,10845,8351,77.0,17.42,321
AIRAN,2026-08-31,15.09,14.88,37527,28890,76.98,5.59,265
MAFATIND,2026-08-31,123.4,122.64,10463,8052,76.96,12.84,281
RPSGVENT,2026-08-31,857.15,848.4,30398,23372,76.89,258.1,991
MWL,2026-08-31,39.53,37.92,188740,145069,76.86,72.61,826
DEVX,2026-08-31,35.92,33.99,243960,187295,76.77,83.6,1856
INFOMEDIA,2026-08-31,5.33,5.21,2914,2237,76.77,0.15,57
VIRINCHI,2026-08-31,14.98,14.66,78258,60049,76.73,11.6,352
ZOTA,2026-08-31,1082.7,1053.8,54364,41712,76.73,578.8,3765
ITC,2026-08-31,266.0,255.5,24575845,18829561,76.62,64463.61,203971
SUNRAKSHAK,2026-08-31,373.0,367.7,5767,4418,76.61,21.25,165
TARAPUR,2026-08-31,14.43,13.4,55683,42635,76.57,7.76,276
POLICYBZR,2026-08-31,1811.5,1875.0,1151385,881528,76.56,21185.36,31294
SIEL,2026-08-31,32.78,32.31,2373,1816,76.53,0.75,31
ASTRAL,2026-08-31,1532.3,1522.2,11516278,8813026,76.53,176063.83,93643
HINDUNILVR,2026-08-31,2010.4,1967.4,1800025,1377085,76.5,35661.19,57653
MAKERSL,2026-08-31,198.73,185.19,13591,10396,76.49,25.61,431
UTIAMC,2026-08-31,887.7,870.55,228720,174582,76.33,2003.91,12847
SAMBHAAV,2026-08-31,6.1,6.06,37192,28383,76.31,2.27,95
WARDINMOBI,2026-08-31,5.87,5.89,271129,206858,76.3,15.97,689
ABANSENT,2026-08-31,27.99,27.44,4492,3425,76.25,1.24,79
BALAJEE,2026-08-31,26.51,26.18,15162,11553,76.2,3.98,156
GLAND,2026-08-31,2888.0,2885.8,370779,282336,76.15,10703.14,18982
ABMKNO,2026-08-31,193.39,190.19,197,150,76.14,0.37,31
AVONMORE,2026-08-31,13.9,13.79,422312,321382,76.1,57.64,821
ASTRAZEN,2026-08-31,7106.5,6951.5,12698,9663,76.1,884.87,2676
KRITIKA,2026-08-31,5.46,5.38,150610,114565,76.07,8.17,499
