identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY07-07-2026PE24300.00,Index Options,NIFTY,07-Jul-2026,Put,24300,106.75,5991111,344288.18028150004,197662,24275.75,-36.98347107438016
OPTIDXNIFTY07-07-2026CE24300.00,Index Options,NIFTY,07-Jul-2026,Call,24300,86.5,4746353,356023.93853,302329,24275.75,37.192704203013484
OPTIDXNIFTY07-07-2026CE24400.00,Index Options,NIFTY,07-Jul-2026,Call,24400,45.5,4545266,204623.33005400002,249228,24275.75,40.4320987654321
OPTIDXNIFTY07-07-2026CE24350.00,Index Options,NIFTY,07-Jul-2026,Call,24350,63.8,4381405,263431.975625,210419,24275.75,39.14940021810251
OPTIDXNIFTY07-07-2026PE24350.00,Index Options,NIFTY,07-Jul-2026,Put,24350,134.05,3778442,262618.72198900004,87748,24275.75,-33.867784903798714
OPTIDXNIFTY07-07-2026CE24500.00,Index Options,NIFTY,07-Jul-2026,Call,24500,21.75,3268990,74220.783455,217949,24275.75,41.23376623376623
OPTIDXNIFTY07-07-2026PE24200.00,Index Options,NIFTY,07-Jul-2026,Put,24200,64.05,2869683,100166.285115,194835,24275.75,-44.03669724770642
OPTIDXNIFTY07-07-2026PE24400.00,Index Options,NIFTY,07-Jul-2026,Put,24400,165.45,2867625,249565.1023125,55249,24275.75,-30.831939799331103
OPTIDXNIFTY07-07-2026PE24250.00,Index Options,NIFTY,07-Jul-2026,Put,24250,83.6,2494215,116664.41241,111936,24275.75,-40.34962540135569
OPTIDXNIFTY07-07-2026CE24600.00,Index Options,NIFTY,07-Jul-2026,Call,24600,9.5,2108238,21528.272337,164402,24275.75,42.857142857142854
OPTIDXNIFTY07-07-2026PE24000.00,Index Options,NIFTY,07-Jul-2026,Put,24000,21.2,1850761,23362.156103,247680,24275.75,-53.40659340659341
OPTIDXNIFTY07-07-2026PE24100.00,Index Options,NIFTY,07-Jul-2026,Put,24100,36.8,1817368,37612.248128,155222,24275.75,-50.033944331296674
OPTIDXNIFTY07-07-2026CE24450.00,Index Options,NIFTY,07-Jul-2026,Call,24450,31.6,1768605,57916.507935,91717,24275.75,38.29321663019694
OPTIDXNIFTY07-07-2026CE24250.00,Index Options,NIFTY,07-Jul-2026,Call,24250,113.15,1477040,137636.49536,80013,24275.75,35.18518518518518
OPTIDXNIFTY07-07-2026CE24550.00,Index Options,NIFTY,07-Jul-2026,Call,24550,14.25,1425589,21988.9975305,96601,24275.75,39.705882352941174
OPTIDXNIFTY07-07-2026PE24150.00,Index Options,NIFTY,07-Jul-2026,Put,24150,48.8,1259599,34133.2435015,89739,24275.75,-47.271745002701245
OPTIDXNIFTY07-07-2026CE24200.00,Index Options,NIFTY,07-Jul-2026,Call,24200,143.9,1251157,145905.5502905,106917,24275.75,33.05594082293111
OPTIDXNIFTY07-07-2026CE24700.00,Index Options,NIFTY,07-Jul-2026,Call,24700,4.9,1011490,4878.41627,111588,24275.75,48.484848484848484
OPTIDXNIFTY07-07-2026CE25000.00,Index Options,NIFTY,07-Jul-2026,Call,25000,1.9,947527,1373.4403865000002,183637,24275.75,26.666666666666668
OPTIDXNIFTY07-07-2026PE24500.00,Index Options,NIFTY,07-Jul-2026,Put,24500,242.05,897073,116765.2643625,29444,24275.75,-24.852530270102452
