symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17712063421569.0,1290.0,1296.9,,1323.4519309194682,,1380.5822448498764,1330.3339999999985,1415.015000000002,,,Bearish,0,44.75570268830673,-7.95211564327542,-8.039211360933638,0.0871,14.093382248541502,-1.3761467889908257,60.58347436037716,40,79121.0,10717507.9,14901687.96666665,0.0064435388259556,54.45,,,33,1290.0,1290.0,1290.0,1290.0,1290.0,1290.0,22.755934615487718,1278.62,1301.38,1255.87,1312.76,1335.51,1358.27,0.67,20.0,1.0180109631949883,-2.3614895549500488,-19.97,-0.86,-0.18,21.611406802064643,1.9310077862275583,1.3715144499433205,11.777849231663213,9.24606376950945,7.06007289508876,0.4402508766302,9.591237834212542,15.974757473959905,11.4698089988924,,60,,,15.974757473959905,,,,67,,,,,,,,0,,,,,,True,2.96,3.0,,,,3.0,23,60,67,,,14.0,30,45,0.39,-0.72,-0.42,0.57,-0.32,-3.0,-0.1,39.0,True,3.0,3.0,Sell,1.083333,1673.26087
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,12694515729492.0,811.4,817.95,,793.2500259080653,,854.827495952294,778.1620000000016,888.0192499999982,,,Bullish,67,56.65898378804791,12.530821940134956,11.487059698820913,1.0438,22.566701936506835,1.915468190667588,37.220014301236354,60,424021.0,33133318.7,35189698.86666667,0.0112565714348244,54.71,,,33,811.4,811.4,811.4,811.4,811.4,811.4,15.422213275096963,803.69,819.11,788.27,826.82,842.24,857.67,0.67,36.0,7.512919040678405,2.5142135186354992,-20.49,5.63,1.48,16.468439212502535,2.14272881981618,2.519699006141123,,13.8043829232674,6.36128580809638,1.07215727136438,5.212582211861043,6.645021645021646,32.95187578164424,,40,,,6.645021645021646,,,,100,,,,,,,,0,,,,,,True,0.87,3.0,,,,3.0,57,40,100,,,78.0,30,45,0.53,-0.7,0.1,0.16,-0.41,-3.0,-0.06,45.0,True,4.0,3.0,Neutral,1.034884,1046.204545
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,11981308646321.0,1885.0,1901.8,,1870.6734150477664,,1893.5563764360068,1856.529999999998,1951.0709999999983,,,Neutral,50,51.08694878092088,15.847240174430226,15.40508942323613,0.4422,18.42584032068453,0.7482629609834314,43.67558931904259,60,112334.0,5491400.799999997,6717996.400000004,0.0181080748402184,66.81,,,33,1885.0,1885.0,1885.0,1885.0,1885.0,1885.0,35.45518850045248,1867.27,1902.73,1831.82,1920.46,1955.91,1991.37,0.67,36.0,5.661434977578475,2.557127312295974,-13.31,3.78,,43.00942784911791,7.703936061499398,,11.668082712959736,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,18.298065364886504,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,5.09,3.0,,,,3.0,51,40,67,,,12.0,30,45,-0.02,-0.51,0.0,0.26,-0.26,-3.0,-0.11,38.0,True,21.0,3.0,Neutral,1.161765,2294.558824
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,10053796659187.0,1400.0,1409.5,,1339.146681702871,,1337.449848176322,1310.396,1344.8244999999995,,,Bullish,100,60.765423839112486,26.657720973641062,28.334811883996785,-1.6771,30.50758441250885,1.463980286998119,26.475521269367658,60,104432.0,10972786.900000032,14208665.366666667,0.0081573801974221,56.33,,,33,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,25.30734783840364,1387.35,1412.65,1362.04,1425.31,1450.61,1475.92,0.67,47.0,5.2631578947368425,7.287914782741965,-6.67,3.38,-0.77,18.72158331104573,,2.5493424461754484,,16.0148883957153,9.55076371105473,0.6066876859418521,5.951187109652587,7.349985644559295,34.54095028467912,,80,,,7.349985644559295,,,,100,,,,,,,,0,,,,,,True,2.51,3.0,,,,3.0,71,80,100,,,78.0,30,45,0.13,-0.38,0.27,0.33,-0.35,-3.0,-0.0,53.0,True,4.0,3.0,Buy,1.0625,1686.711111
SBIN,State Bank of India,Finance,Regional Banks,9564305236050.0,1033.3,1037.0,,1025.4088480037333,,997.1746596255116,1007.1780000000002,1012.8332499999998,,,Bullish,67,53.21413883115952,6.3242002284830505,7.801606516144071,-1.4774,10.201781354508968,-1.3461905671185923,44.61272026855959,20,54336.0,9026557.800000018,12526430.23333335,0.0053600131830123,42.63,,,33,1033.3,1033.3,1033.3,1033.3,1033.3,1033.3,18.68484886053032,1023.96,1042.64,1005.27,1051.98,1070.67,1089.35,0.67,24.0,1.5029469548133552,-0.8349328214971253,-16.31,-0.38,-4.53,11.351277719066587,1.599983772544337,2.399411710871172,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,1.71,3.0,,,,3.0,41,60,67,,,78.0,30,45,0.97,-0.27,-0.03,0.68,-0.43,-2.99,0.19,74.0,True,17.0,3.0,Buy,1.2375,1213.85
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,7486003916484.0,2182.9,2181.5,,2217.3554427514223,,2662.978494409103,2214.5160000000037,2739.7399999999943,,,Bearish,17,54.48305726781055,-28.20110739737356,-47.91063991475432,19.7095,20.932777124232476,10.1028951881368,96.71142230765328,80,29018.0,4864884.3,5375003.366666666,0.0052314625617443,37.32,,,17,2182.9,2182.9,2182.9,2182.9,2182.9,2182.9,64.15090646718727,2150.82,2214.98,2086.67,2247.05,2311.2,2375.35,0.67,4.0,1.530232558139539,-12.329812442266755,-34.84,-0.35,-2.88,15.859603746031285,7.203965180713953,14.081347963581091,9.603631145782206,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,15.748914720218153,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,-5.2,3.0,,,,3.0,42,80,67,,,62.0,30,45,0.77,-1.24,1.2,0.33,-0.42,-2.71,0.13,68.0,False,92.0,2.0,Buy,1.521739,2443.25
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6353277928540.0,1007.0,1022.6,,961.1388386331074,,942.3226645403748,947.8630000000006,969.3205000000012,,,Bullish,100,57.66496171206098,24.021086879387667,25.25346357956559,-1.2324,33.98076414962322,-0.7784018129864989,17.301070356471268,40,35055.0,7029775.8,9250913.0,0.0042383986878773,57.08,,,33,1007.0,1007.0,1007.0,1007.0,1007.0,1007.0,23.96190673971396,995.02,1018.98,971.06,1030.96,1054.92,1078.89,0.67,56.0,14.275987290059003,12.36958098532612,-8.66,12.4,8.25,32.99475753604194,5.492504776351969,2.428217076183902,26.660702540144143,18.052322754331,5.88770366680906,3.2266451939674603,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,-0.31,3.0,,,,3.0,63,60,100,,,78.0,30,70,-0.29,-0.14,-0.03,-0.87,-0.05,-2.53,-0.28,17.0,True,16.0,3.0,Buy,1.472973,1084.468022
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5602050414856.0,439.8,441.3,,420.09306932374096,,421.1208418704404,414.6035000000002,423.2166249999992,,,Bullish,100,59.91021907941328,7.279518078465969,7.112557462467896,0.167,28.3526380661946,1.1732229123533524,51.23807618587771,100,4496.0,2361405.3,3907333.533333333,0.001625103453052,44.9,,,33,439.8,439.8,439.8,439.8,439.8,439.8,9.177289940357708,435.21,444.39,426.03,448.98,458.15,467.33,0.67,52.0,11.032567533451148,10.683276708191768,-6.12,9.15,5.0,9.683492046017506,0.7625501793301984,0.516126154326109,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,1.79,3.0,,,,3.0,87,60,100,,,78.0,30,40,2.03,-0.26,-0.48,0.3,-0.02,-2.39,0.31,85.0,False,23.0,0.0,Buy,1.229167,519.239583
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5429383849297.0,3892.0,3928.5,,4011.962853759368,,3915.065919227691,4015.8939999999984,3955.803000000001,,,Bearish,0,37.21010048585547,-34.82886827162065,-5.121205686711944,-29.7077,20.9232144103327,-4.901529589991691,16.99666757148592,0,10733.0,1952789.0000000068,1985944.7000000004,0.0050972986596711,53.53,,,33,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,75.17338044688358,3854.41,3929.59,3779.24,3967.17,4042.35,4117.52,0.67,32.0,-0.9669211195928752,1.7516339869281046,-12.34,-2.85,-2.17,33.29911019849418,4.191333377946122,4.861088363322551,20.83255937605528,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,1.09,3.0,,,,3.0,7,40,100,,,94.0,30,60,-0.11,-0.37,-0.4,-0.14,-0.11,-2.35,-0.23,22.0,True,15.0,3.0,Sell,1.344828,4422.896552
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,5049976714287.0,2125.0,2130.6,,2181.807752257568,,2271.446142563794,2190.0539999999974,2302.853748062156,,,Bearish,0,42.37299648850642,-9.822084676760824,-5.225669193672276,-4.5964,13.048861763376484,-2.612282309807516,21.517249339853937,0,4812.0,1833481.4000000004,1624639.533333334,0.00232526404214,57.2,,,33,2125.0,2125.0,2125.0,2125.0,2125.0,2125.0,39.69499229271805,2105.15,2144.85,2065.46,2164.69,2204.39,2244.08,0.67,26.0,-1.2179248791372177,-0.2815579540122008,-21.51,-3.1,-1.37,33.204681469443884,10.244119537931878,0.8155953706962801,33.11267388091669,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,3.52,3.0,,,,3.0,7,100,67,,,17.0,30,35,-0.17,-0.69,0.32,1.02,-0.42,-2.27,0.01,54.0,True,14.0,3.0,Sell,1.434211,2568.868421
