symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
TITAN,4579.8,13,12.586656177786518,10.71,8.85,59.4,0.12,11.12,92.61582927862771,4440.88,4808.79,False,0,Buy,Consumer Durables
AADHARHFC,534.05,13,16.097826086956513,14.22,10.07,50.4,,16.88,16.75628458878911,508.92,560.75,False,0,Buy,Finance
ACUTAAS,3472.0,13,10.082435003170575,8.2,4.91,44.57,,7.72,137.19202036255498,3266.21,3645.6,False,0,Buy,Health Technology
RRKABEL,2378.0,13,10.348027842227378,8.47,6.61,42.11,,7.19,92.98864245816024,2238.52,2496.9,False,0,Strong buy,Producer Manufacturing
KIRLOSENG,2435.0,13,34.60475400773908,32.72,30.86,43.18,,11.7,114.19216057084898,2263.71,2556.75,False,0,Buy,Producer Manufacturing
GMRAIRPORT,113.63,13,11.29285014691479,9.41,7.55,56.39,-0.03,5.28,2.742967473757769,109.52,119.31,False,0,Buy,Transportation
HONAUT,38200.0,13,7.742208433225215,5.86,3.33,63.36,,7.53,884.7548575399561,36872.87,40110.0,False,2,Buy,Electronic Technology
SCHNEIDER,1380.0,13,24.19006479481641,22.31,20.45,41.7,,12.17,67.24582051939781,1279.13,1449.0,False,0,Buy,Producer Manufacturing
AIAENG,4732.0,13,8.606839568510443,6.73,4.87,51.51,,9.47,143.25033063062148,4517.12,4968.6,False,0,Buy,Producer Manufacturing
MEDANTA,1330.0,13,7.171635777598711,5.29,2.0,53.83,,9.51,32.09788871021254,1281.85,1396.5,False,0,Buy,Health Services
PIDILITIND,1565.0,12,3.096179183135705,1.22,4.41,62.48,1.31,5.79,30.728493661155888,1518.91,1643.25,False,2,Neutral,Process Industries
LUPIN,2495.0,12,9.333917616126206,7.45,4.16,60.23,0.66,1.28,45.67925453975012,2426.48,2619.75,False,2,Buy,Health Technology
BOSCHLTD,41600.0,12,8.559498956158665,6.68,4.82,45.83,2.94,2.32,869.4237676264795,40295.86,43680.0,False,2,Buy,Producer Manufacturing
KIMS,805.05,12,3.6233749517312366,1.74,-1.55,78.11,,6.58,23.359210815605177,770.01,845.3,False,0,Buy,Health Services
NIACL,181.83,12,22.85810810810812,20.98,16.83,27.76,,19.89,7.79958678049681,170.13,190.92,False,0,Buy,Finance
ENDURANCE,2671.0,12,7.054108216432866,5.17,3.31,58.85,,15.31,76.04627805559196,2556.93,2804.55,False,2,Buy,Producer Manufacturing
BHARATFORG,2137.4,12,9.497950819672134,7.62,5.76,46.34,1.2,4.71,56.72851686473907,2052.31,2244.27,False,0,Buy,Producer Manufacturing
AJANTPHARM,3438.0,12,8.15061813834974,6.27,2.98,53.58,,2.0,105.05279119939708,3280.42,3609.9,False,0,Strong buy,Health Technology
MANKIND,2491.1,12,2.9805704836709346,1.1,-2.19,56.97,2.64,9.05,62.094673825594334,2397.96,2615.66,False,0,Buy,Health Technology
GLAND,2461.1,12,6.471987886653684,4.59,1.3,65.36,,4.57,78.45126608776309,2343.42,2584.16,False,0,Buy,Health Technology
