symbol,sector,nifty_sector_index,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
NTPC,Utilities,NIFTY_ENERGY,-2.106741573033708,-2.380952380952381,-1.36,1.88,1.2,-0.75,-4.26,-3.58
HCLTECH,Technology Services,NIFTY_IT,4.80349344978166,7.142857142857143,-1.36,1.88,4.41,6.16,5.26,2.73
ONGC,Energy Minerals,NIFTY_ENERGY,5.175292153589318,0.6791849780263638,-1.36,1.88,1.2,6.54,-1.2,-0.52
BAJAJFINSV,Finance,NIFTY_FIN_SERVICE,-0.0371333085777846,12.905931695626128,-1.36,1.88,6.03,1.32,11.03,6.88
JSWSTEEL,Non-Energy Minerals,NIFTY_METAL,-0.3983739837398448,-5.616332819722658,-1.36,1.88,-1.31,0.96,-7.5,-4.31
BEL,Electronic Technology,NIFTY_IT,-2.997630331753549,0.4909782742113661,-1.36,1.88,4.41,-1.64,-1.39,-3.92
HAL,Electronic Technology,NIFTY_IT,1.762184115523474,6.975806451612912,-1.36,1.88,4.41,3.12,5.1,2.57
BAJAJ_AUTO,Consumer Durables,NIFTY_AUTO,4.209183673469388,-0.1320164287111285,-1.36,1.88,3.74,5.57,-2.01,-3.87
NESTLEIND,Consumer Non-Durables,NIFTY_FMCG,-2.6490975224761453,-0.8804416183355398,-1.36,1.88,0.15,-1.29,-2.76,-1.03
ETERNAL,Technology Services,NIFTY_IT,-0.2642706131078224,18.43096234309624,-1.36,1.88,4.41,1.1,16.55,14.02
DMART,Retail Trade,NIFTY_FMCG,-0.8771929824561336,-1.3868974042027171,-1.36,1.88,0.15,0.48,-3.27,-1.54
COALINDIA,Energy Minerals,NIFTY_ENERGY,-1.9945292910873036,-5.161574942097725,-1.36,1.88,1.2,-0.63,-7.04,-6.36
POWERGRID,Utilities,NIFTY_ENERGY,-1.6887186629526345,-2.267220491519541,-1.36,1.88,1.2,-0.33,-4.15,-3.47
ASIANPAINT,Process Industries,NIFTY_METAL,-4.405286343612334,-4.464908097002598,-1.36,1.88,-1.31,-3.05,-6.34,-3.15
ADANIGREEN,Utilities,NIFTY_ENERGY,-1.2716467505910978,4.391891891891892,-1.36,1.88,1.2,0.09,2.51,3.19
SHRIRAMFIN,Finance,NIFTY_FIN_SERVICE,-2.4298714701191564,14.537444933920703,-1.36,1.88,6.03,-1.07,12.66,8.51
TATASTEEL,Non-Energy Minerals,NIFTY_METAL,-1.938127002468616,-6.650000000000006,-1.36,1.88,-1.31,-0.58,-8.53,-5.34
HINDZINC,Non-Energy Minerals,NIFTY_METAL,-1.751946607341478,-5.526339245922096,-1.36,1.88,-1.31,-0.39,-7.41,-4.22
GRASIM,Non-Energy Minerals,NIFTY_METAL,-1.3889761800012514,0.5769230769230769,-1.36,1.88,-1.31,-0.03,-1.3,1.89
HINDALCO,Non-Energy Minerals,NIFTY_METAL,0.3278347296664388,-7.751196172248804,-1.36,1.88,-1.31,1.69,-9.63,-6.44
INDIGO,Transportation,NIFTY_AUTO,-5.431368926658045,11.306805827353772,-1.36,1.88,3.74,-4.07,9.43,7.57
EICHERMOT,Consumer Durables,NIFTY_AUTO,-1.1307901907356948,-0.34331227684702,-1.36,1.88,3.74,0.23,-2.22,-4.08
ADANIENSOL,Utilities,NIFTY_ENERGY,4.05696202531645,9.67978652434956,-1.36,1.88,1.2,5.42,7.8,8.48
IOC,Energy Minerals,NIFTY_ENERGY,-2.549435028248577,0.722627737226284,-1.36,1.88,1.2,-1.19,-1.16,-0.48
SBILIFE,Finance,NIFTY_FIN_SERVICE,3.5180397886928123,5.740528128587831,-1.36,1.88,6.03,4.88,3.86,-0.29
DIVISLAB,Health Technology,NIFTY_PHARMA,2.5792188651437,3.579135352332763,-1.36,1.88,5.17,3.94,1.7,-1.59
WIPRO,Technology Services,NIFTY_IT,1.3743752839618284,-0.0839630562552508,-1.36,1.88,4.41,2.73,-1.96,-4.49
VAML,Non-Energy Minerals,NIFTY_METAL,-2.815217391304345,-14.35823754789272,-1.36,1.88,-1.31,-1.46,-16.24,-13.05
TVSMOTOR,Consumer Durables,NIFTY_AUTO,0.347356233114625,9.63855421686747,-1.36,1.88,3.74,1.71,7.76,5.9
DLF,Finance,NIFTY_FIN_SERVICE,0.1107419712070874,18.73905429071804,-1.36,1.88,6.03,1.47,16.86,12.71
TORNTPHARM,Health Technology,NIFTY_PHARMA,3.561770193496984,6.937980300898365,-1.36,1.88,5.17,4.92,5.06,1.77
SOLARINDS,Process Industries,NIFTY_METAL,-2.1123716909778496,4.1082509767869455,-1.36,1.88,-1.31,-0.75,2.23,5.42
PIDILITIND,Process Industries,NIFTY_METAL,-2.60750513410916,3.096179183135705,-1.36,1.88,-1.31,-1.25,1.22,4.41
VBL,Consumer Non-Durables,NIFTY_FMCG,-8.235294117647058,-11.02661596958175,-1.36,1.88,0.15,-6.88,-12.91,-11.18
HYUNDAI,Consumer Durables,NIFTY_AUTO,-1.274204876091105,0.4081632653061224,-1.36,1.88,3.74,0.09,-1.47,-3.33
JIOFIN,Finance,NIFTY_FIN_SERVICE,0.2090301003344481,3.811173668254648,-1.36,1.88,6.03,1.57,1.93,-2.22
ICICIAMC,Finance,NIFTY_FIN_SERVICE,-2.801363310212876,-1.1823708206686958,-1.36,1.88,6.03,-1.44,-3.06,-7.21
CUMMINSIND,Producer Manufacturing,NIFTY_AUTO,1.0677130863296225,-1.991150442477876,-1.36,1.88,3.74,2.43,-3.87,-5.73
TMCV,Consumer Durables,NIFTY_AUTO,-2.95789351583343,15.234159779614329,-1.36,1.88,3.74,-1.6,13.35,11.49
BSE,Finance,NIFTY_FIN_SERVICE,-0.7051449464612171,-3.746835443037975,-1.36,1.88,6.03,0.65,-5.63,-9.78
TRENT,Retail Trade,NIFTY_FMCG,-13.19964082609997,5.148658448150834,-1.36,1.88,0.15,-11.84,3.27,5.0
CHOLAFIN,Finance,NIFTY_FIN_SERVICE,-0.9232130023771378,20.330334362830666,-1.36,1.88,6.03,0.44,18.45,14.3
IDEA,Communications,,-2.0393811533052104,-3.531855955678669,-1.36,1.88,,-0.68,-5.41,
TATACAP,Finance,NIFTY_FIN_SERVICE,3.381088825214903,11.702786377708982,-1.36,1.88,6.03,4.74,9.82,5.67
MOTHERSON,Producer Manufacturing,NIFTY_AUTO,-2.245120786133473,0.5122088127981965,-1.36,1.88,3.74,-0.89,-1.37,-3.23
POWERINDIA,Electronic Technology,NIFTY_IT,1.5285599356395816,-6.932153392330384,-1.36,1.88,4.41,2.89,-8.81,-11.34
ABB,Producer Manufacturing,NIFTY_AUTO,-2.9632810822417865,-0.0663423264042459,-1.36,1.88,3.74,-1.6,-1.95,-3.81
CGPOWER,Producer Manufacturing,NIFTY_AUTO,0.6111111111111112,-1.4689880304679,-1.36,1.88,3.74,1.97,-3.35,-5.21
TECHM,Technology Services,NIFTY_IT,7.036459072208827,2.1665538253215977,-1.36,1.88,4.41,8.4,0.29,-2.24
POLYCAB,Producer Manufacturing,NIFTY_AUTO,-3.078125,-1.8512658227848104,-1.36,1.88,3.74,-1.72,-3.73,-5.59
BHEL,Producer Manufacturing,NIFTY_AUTO,6.289062499999994,7.521074815595351,-1.36,1.88,3.74,7.65,5.64,3.78
BPCL,Energy Minerals,NIFTY_ENERGY,-1.6874898588349794,3.3606277720914246,-1.36,1.88,1.2,-0.33,1.48,2.16
PFC,Finance,NIFTY_FIN_SERVICE,-4.142011834319527,-3.133221717292519,-1.36,1.88,6.03,-2.78,-5.01,-9.16
BANKBARODA,Finance,NIFTY_FIN_SERVICE,-1.22578094108343,-7.498611368265136,-1.36,1.88,6.03,0.13,-9.38,-13.53
BRITANNIA,Consumer Non-Durables,NIFTY_FMCG,-2.509760178471835,2.2521205030710734,-1.36,1.88,0.15,-1.15,0.37,2.1
GROWW,Miscellaneous,,1.2360639844886006,7.927238902382308,-1.36,1.88,,2.6,6.05,
APOLLOHOSP,Health Services,NIFTY_PHARMA,-1.641187050359712,2.519039250146456,-1.36,1.88,5.17,-0.28,0.64,-2.65
MUTHOOTFIN,Finance,NIFTY_FIN_SERVICE,-0.849090493452206,2.7445008460236857,-1.36,1.88,6.03,0.51,0.86,-3.29
UNIONBANK,Finance,NIFTY_FIN_SERVICE,4.166666666666674,1.492537313432836,-1.36,1.88,6.03,5.53,-0.39,-4.54
ENRIN,Producer Manufacturing,NIFTY_AUTO,2.192650839256011,-2.312807169702226,-1.36,1.88,3.74,3.55,-4.19,-6.05
SIEMENS,Producer Manufacturing,NIFTY_AUTO,-2.9235487773994797,-3.899721448467967,-1.36,1.88,3.74,-1.56,-5.78,-7.64
TMPV,Consumer Durables,NIFTY_AUTO,-1.5774240231548446,-10.571992110453646,-1.36,1.88,3.74,-0.22,-12.45,-14.31
BOSCHLTD,Producer Manufacturing,NIFTY_AUTO,-0.704141305645065,8.559498956158665,-1.36,1.88,3.74,0.66,6.68,4.82
HDFCLIFE,Finance,NIFTY_FIN_SERVICE,0.7512152010605391,3.260869565217391,-1.36,1.88,6.03,2.11,1.38,-2.77
LODHA,Finance,NIFTY_FIN_SERVICE,11.3774143521782,33.89074063612226,-1.36,1.88,6.03,12.74,32.01,27.86
TATAPOWER,Utilities,NIFTY_ENERGY,0.7062899786780474,-4.535118746841836,-1.36,1.88,1.2,2.07,-6.42,-5.74
PNB,Finance,NIFTY_FIN_SERVICE,0.6647673314340008,0.0,-1.36,1.88,6.03,2.02,-1.88,-6.03
LTM,Technology Services,NIFTY_IT,9.8621533876204,7.092088197146554,-1.36,1.88,4.41,11.22,5.21,2.68
GVT&D,Producer Manufacturing,NIFTY_AUTO,0.5369459234795811,-7.167306296027383,-1.36,1.88,3.74,1.9,-9.05,-10.91
GMRAIRPORT,Transportation,NIFTY_AUTO,0.5931303116147324,11.29285014691479,-1.36,1.88,3.74,1.95,9.41,7.55
BAJAJHLDNG,Finance,NIFTY_FIN_SERVICE,-4.2840428404284046,6.798553926491263,-1.36,1.88,6.03,-2.92,4.92,0.77
HDFCAMC,Finance,NIFTY_FIN_SERVICE,-3.065745171008329,13.02119922310839,-1.36,1.88,6.03,-1.71,11.14,6.99
IRFC,Finance,NIFTY_FIN_SERVICE,-1.1049723756906078,-5.220798475060898,-1.36,1.88,6.03,0.26,-7.1,-11.25
INDIANB,Finance,NIFTY_FIN_SERVICE,6.0606060606060606,0.1788908765652951,-1.36,1.88,6.03,7.42,-1.7,-5.85
CANBK,Finance,NIFTY_FIN_SERVICE,1.0978595687544432,-1.5384615384615383,-1.36,1.88,6.03,2.46,-3.42,-7.57
CIPLA,Health Technology,NIFTY_PHARMA,-2.1601975037717733,2.353109979195061,-1.36,1.88,5.17,-0.8,0.47,-2.82
ZYDUSLIFE,Health Technology,NIFTY_PHARMA,-1.554585152838424,1.2576356449874235,-1.36,1.88,5.17,-0.19,-0.62,-3.91
GAIL,Utilities,NIFTY_ENERGY,-0.988392138834616,3.167475001496929,-1.36,1.88,1.2,0.37,1.29,1.97
LUPIN,Health Technology,NIFTY_PHARMA,0.2048275031125711,9.333917616126206,-1.36,1.88,5.17,1.56,7.45,4.16
GODREJCP,Consumer Non-Durables,NIFTY_FMCG,-4.32876712328768,2.705882352941168,-1.36,1.88,0.15,-2.97,0.83,2.56
MARICO,Consumer Non-Durables,NIFTY_FMCG,0.4231227651966572,3.3613445378151234,-1.36,1.88,0.15,1.78,1.48,3.21
TATACONSUM,Consumer Non-Durables,NIFTY_FMCG,-2.2688548112276887,-2.765881513204854,-1.36,1.88,0.15,-0.91,-4.65,-2.92
AMBUJACEM,Non-Energy Minerals,NIFTY_METAL,-3.426966292134832,4.244996967859309,-1.36,1.88,-1.31,-2.07,2.36,5.55
MAXHEALTH,Health Services,NIFTY_PHARMA,-4.957961341769961,7.711198428290766,-1.36,1.88,5.17,-3.6,5.83,2.54
JINDALSTEL,Non-Energy Minerals,NIFTY_METAL,-3.004251299008026,-9.938596491228068,-1.36,1.88,-1.31,-1.64,-11.82,-8.63
INDUSTOWER,Finance,NIFTY_FIN_SERVICE,5.949895615866391,-2.6378896882494005,-1.36,1.88,6.03,7.31,-4.52,-8.67
INDHOTEL,Consumer Services,NIFTY_FMCG,0.9315068493150622,11.678666161424776,-1.36,1.88,0.15,2.29,9.8,11.53
ABCAPITAL,Finance,NIFTY_FIN_SERVICE,0.4225702212279365,17.203365245140706,-1.36,1.88,6.03,1.78,15.32,11.17
VEDL,Non-Energy Minerals,NIFTY_METAL,-4.362475616244019,-14.124203821656057,-1.36,1.88,-1.31,-3.0,-16.0,-12.81
LGEINDIA,Consumer Durables,NIFTY_AUTO,-0.7110536522301228,0.7213114754098361,-1.36,1.88,3.74,0.65,-1.16,-3.02
MANKIND,Health Technology,NIFTY_PHARMA,-1.6619295752407988,2.9805704836709346,-1.36,1.88,5.17,-0.3,1.1,-2.19
DRREDDY,Health Technology,NIFTY_PHARMA,-10.27690965913221,-4.376452362509682,-1.36,1.88,5.17,-8.92,-6.26,-9.55
OFSS,Technology Services,NIFTY_IT,4.262877442273535,25.56149732620321,-1.36,1.88,4.41,5.62,23.68,21.15
JSWENERGY,Utilities,NIFTY_ENERGY,1.2727272727272727,-0.8896797153024911,-1.36,1.88,1.2,2.63,-2.77,-2.09
BHARATFORG,Producer Manufacturing,NIFTY_AUTO,-0.1168278891536987,9.497950819672134,-1.36,1.88,3.74,1.24,7.62,5.76
LLOYDSME,Non-Energy Minerals,NIFTY_METAL,2.242152466367713,6.330884924798875,-1.36,1.88,-1.31,3.6,4.45,7.64
UNITDSPR,Consumer Non-Durables,NIFTY_FMCG,-1.456972654848199,8.033676921866386,-1.36,1.88,0.15,-0.1,6.15,7.88
HEROMOTOCO,Consumer Durables,NIFTY_AUTO,1.2153241892697848,0.1831874618359454,-1.36,1.88,3.74,2.58,-1.7,-3.56
MAZDOCK,Producer Manufacturing,NIFTY_AUTO,-6.506526183362164,-0.079831932773113,-1.36,1.88,3.74,-5.15,-1.96,-3.82
SHREECEM,Non-Energy Minerals,NIFTY_METAL,-1.793051923795293,10.531847803237335,-1.36,1.88,-1.31,-0.43,8.65,11.84
NYKAA,Retail Trade,NIFTY_FMCG,4.352678571428564,23.63052512278051,-1.36,1.88,0.15,5.71,21.75,23.48
LENSKART,Health Technology,NIFTY_PHARMA,-0.0560433401830664,5.325327295993702,-1.36,1.88,5.17,1.3,3.45,0.16
RECLTD,Finance,NIFTY_FIN_SERVICE,-4.696699986306991,1.978021978021978,-1.36,1.88,6.03,-3.34,0.1,-4.05
ASHOKLEY,Producer Manufacturing,NIFTY_AUTO,-4.9210206561360845,9.2724479821254,-1.36,1.88,3.74,-3.56,7.39,5.53
ICICIGI,Finance,NIFTY_FIN_SERVICE,0.4558244231851384,3.724578733294591,-1.36,1.88,6.03,1.82,1.84,-2.31
AUROPHARMA,Health Technology,NIFTY_PHARMA,-4.382126348228038,4.8951994590939885,-1.36,1.88,5.17,-3.02,3.02,-0.27
MEESHO,Retail Trade,NIFTY_FMCG,1.4705882352941178,11.525802280474911,-1.36,1.88,0.15,2.83,9.65,11.38
IDBI,Finance,NIFTY_FIN_SERVICE,0.8902077151335311,15.80381471389645,-1.36,1.88,6.03,2.25,13.92,9.77
PAYTM,Finance,NIFTY_FIN_SERVICE,13.141683778234086,33.091787439613526,-1.36,1.88,6.03,14.5,31.21,27.06
HINDPETRO,Energy Minerals,NIFTY_ENERGY,-3.825000000000003,1.8533227429176595,-1.36,1.88,1.2,-2.47,-0.03,0.65
WAAREEENER,Electronic Technology,NIFTY_IT,-0.7527443805541003,-6.319078947368419,-1.36,1.88,4.41,0.61,-8.2,-10.73
LAURUSLABS,Health Technology,NIFTY_PHARMA,0.8746355685131195,10.582386363636363,-1.36,1.88,5.17,2.23,8.7,5.41
SRF,Process Industries,NIFTY_METAL,-2.625758116303957,1.2125931694293126,-1.36,1.88,-1.31,-1.27,-0.67,2.52
DIXON,Electronic Technology,NIFTY_IT,7.291666666666667,15.980944131658728,-1.36,1.88,4.41,8.65,14.1,11.57
FEDERALBNK,Finance,NIFTY_FIN_SERVICE,0.9762050030506372,5.079365079365079,-1.36,1.88,6.03,2.34,3.2,-0.95
LTF,Finance,NIFTY_FIN_SERVICE,-2.13636363636364,22.794676806083647,-1.36,1.88,6.03,-0.78,20.91,16.76
AUBANK,Finance,NIFTY_FIN_SERVICE,-1.2043658261196797,8.191653786707883,-1.36,1.88,6.03,0.16,6.31,2.16
BHARTIHEXA,Communications,,7.896174863387972,6.22730329522528,-1.36,1.88,,9.26,4.35,
NHPC,Utilities,NIFTY_ENERGY,-1.7716781035558349,8.294360385144431,-1.36,1.88,1.2,-0.41,6.41,7.09
PERSISTENT,Technology Services,NIFTY_IT,10.310746471688477,5.48577235772357,-1.36,1.88,4.41,11.67,3.61,1.08
ATGL,Utilities,NIFTY_ENERGY,-0.8815426997245148,-1.0246888109483436,-1.36,1.88,1.2,0.48,-2.9,-2.22
NTPCGREEN,Utilities,NIFTY_ENERGY,-1.2760171530174655,-3.7033258518669614,-1.36,1.88,1.2,0.08,-5.58,-4.9
INDUSINDBK,Finance,NIFTY_FIN_SERVICE,4.225206611570246,11.919684952021736,-1.36,1.88,6.03,5.59,10.04,5.89
DABUR,Consumer Non-Durables,NIFTY_FMCG,-2.210808396605635,4.014251781472678,-1.36,1.88,0.15,-0.85,2.13,3.86
NAUKRI,Technology Services,NIFTY_IT,15.082395012806256,22.752577319587637,-1.36,1.88,4.41,16.44,20.87,18.34
NAM_INDIA,Finance,NIFTY_FIN_SERVICE,-0.1479289940828365,14.105935386927127,-1.36,1.88,6.03,1.21,12.23,8.08
PHOENIXLTD,Finance,NIFTY_FIN_SERVICE,3.526570048309179,21.224120375608106,-1.36,1.88,6.03,4.89,19.34,15.19
SWIGGY,Transportation,NIFTY_AUTO,6.788291900561338,9.06224406224406,-1.36,1.88,3.74,8.15,7.18,5.32
YESBANK,Finance,NIFTY_FIN_SERVICE,-3.612012987012989,3.9387308533916783,-1.36,1.88,6.03,-2.25,2.06,-2.09
NMDC,Non-Energy Minerals,NIFTY_METAL,-2.0179633733815514,-6.666666666666667,-1.36,1.88,-1.31,-0.66,-8.55,-5.36
PRESTIGE,Finance,NIFTY_FIN_SERVICE,1.90136660724896,26.577607203483645,-1.36,1.88,6.03,3.26,24.7,20.55
HAVELLS,Producer Manufacturing,NIFTY_AUTO,-0.67425200168563,2.746294681778553,-1.36,1.88,3.74,0.69,0.87,-0.99
SUZLON,Producer Manufacturing,NIFTY_AUTO,-6.892913662739572,-1.944444444444439,-1.36,1.88,3.74,-5.53,-3.82,-5.68
ICICIPRULI,Finance,NIFTY_FIN_SERVICE,6.227667177131189,11.857665018275636,-1.36,1.88,6.03,7.59,9.98,5.83
BAJAJHFL,Finance,NIFTY_FIN_SERVICE,-4.013086150490738,5.161290322580637,-1.36,1.88,6.03,-2.65,3.28,-0.87
POLICYBZR,Technology Services,NIFTY_IT,0.3807106598984771,3.615404768142523,-1.36,1.88,4.41,1.74,1.74,-0.79
FORTIS,Health Services,NIFTY_PHARMA,-1.1794871794871795,-3.272763778737077,-1.36,1.88,5.17,0.18,-5.15,-8.44
TORNTPOWER,Utilities,NIFTY_ENERGY,5.7005394372357525,4.204096298957959,-1.36,1.88,1.2,7.06,2.32,3.0
MCX,Finance,NIFTY_FIN_SERVICE,-0.7142857142857143,-1.48830616583983,-1.36,1.88,6.03,0.65,-3.37,-7.52
OBEROIRLTY,Finance,NIFTY_FIN_SERVICE,-1.7291507268553987,20.29971901342491,-1.36,1.88,6.03,-0.37,18.42,14.27
IDFCFIRSTB,Finance,NIFTY_FIN_SERVICE,-0.7329192546583894,8.869209809264293,-1.36,1.88,6.03,0.63,6.99,2.84
SAIL,Non-Energy Minerals,NIFTY_METAL,-2.098561659985837,-10.178474851270954,-1.36,1.88,-1.31,-0.74,-12.06,-8.87
OIL,Energy Minerals,NIFTY_ENERGY,3.269367448471915,2.1201827339814816,-1.36,1.88,1.2,4.63,0.24,0.92
PIRAMALFIN,Finance,NIFTY_FIN_SERVICE,1.6791044776119404,10.794877007521858,-1.36,1.88,6.03,3.04,8.91,4.76
ALKEM,Health Technology,NIFTY_PHARMA,-0.9553571428571428,3.8670411985018727,-1.36,1.88,5.17,0.4,1.99,-1.3
BIOCON,Health Technology,NIFTY_PHARMA,-0.8468677494199484,1.8712753277711616,-1.36,1.88,5.17,0.51,-0.01,-3.3
JSWINFRA,Industrial Services,NIFTY_ENERGY,8.485316846986088,25.878766140602576,-1.36,1.88,1.2,9.85,24.0,24.68
UNOMINDA,Producer Manufacturing,NIFTY_AUTO,1.5152849969165754,6.9023100473142085,-1.36,1.88,3.74,2.88,5.02,3.16
IOB,Finance,NIFTY_FIN_SERVICE,-1.0204081632652895,4.429406336511858,-1.36,1.88,6.03,0.34,2.55,-1.6
BANKINDIA,Finance,NIFTY_FIN_SERVICE,0.8702311333890282,0.618055555555546,-1.36,1.88,6.03,2.23,-1.26,-5.41
NATIONALUM,Non-Energy Minerals,NIFTY_METAL,2.3928929646081167,-5.973684210526313,-1.36,1.88,-1.31,3.75,-7.85,-4.66
MAHABANK,Finance,NIFTY_FIN_SERVICE,-8.471927670498943,-2.843601895734604,-1.36,1.88,6.03,-7.11,-4.72,-8.87
COFORGE,Technology Services,NIFTY_IT,5.324152975662956,9.574468085106384,-1.36,1.88,4.41,6.68,7.69,5.16
GLENMARK,Health Technology,NIFTY_PHARMA,4.009009009009009,6.317340454922175,-1.36,1.88,5.17,5.37,4.44,1.15
GODREJPROP,Finance,NIFTY_FIN_SERVICE,6.398809523809524,29.952744456561256,-1.36,1.88,6.03,7.76,28.07,23.92
GICRE,Finance,NIFTY_FIN_SERVICE,0.843823488725968,-2.8,-1.36,1.88,6.03,2.2,-4.68,-8.83
SCHAEFFLER,Producer Manufacturing,NIFTY_AUTO,-1.3356866860659256,6.072106261859587,-1.36,1.88,3.74,0.02,4.19,2.33
HDBFS,Finance,NIFTY_FIN_SERVICE,0.2208687504183242,19.390846754903528,-1.36,1.88,6.03,1.58,17.51,13.36
COROMANDEL,Process Industries,NIFTY_METAL,0.833374185009069,9.642857142857146,-1.36,1.88,-1.31,2.19,7.76,10.95
LINDEINDIA,Process Industries,NIFTY_METAL,-0.905481646583548,5.549373098894577,-1.36,1.88,-1.31,0.45,3.67,6.86
JSL,Non-Energy Minerals,NIFTY_METAL,0.9811645061949472,2.9197080291970803,-1.36,1.88,-1.31,2.34,1.04,4.23
MOTILALOFS,Technology Services,NIFTY_IT,1.0206185567010286,14.648414648414638,-1.36,1.88,4.41,2.38,12.77,10.24
SBICARD,Finance,NIFTY_FIN_SERVICE,1.708907785024358,6.925880923450785,-1.36,1.88,6.03,3.07,5.05,0.9
BERGEPAINT,Process Industries,NIFTY_METAL,-6.128752050960322,-6.660268714011514,-1.36,1.88,-1.31,-4.77,-8.54,-5.35
ABBOTINDIA,Health Technology,NIFTY_PHARMA,5.159186804756425,4.657377362092002,-1.36,1.88,5.17,6.52,2.78,-0.51
TIINDIA,Non-Energy Minerals,NIFTY_METAL,-2.1907865999126312,-2.969999999999997,-1.36,1.88,-1.31,-0.83,-4.85,-1.66
THERMAX,Producer Manufacturing,NIFTY_AUTO,1.056644880174292,0.2572083171227172,-1.36,1.88,3.74,2.42,-1.62,-3.48
MRF,Consumer Durables,NIFTY_AUTO,-2.899408284023669,6.222186261024355,-1.36,1.88,3.74,-1.54,4.34,2.48
APARINDS,Electronic Technology,NIFTY_IT,-2.751255392884928,-7.23875059029886,-1.36,1.88,4.41,-1.39,-9.12,-11.65
MFSL,Finance,NIFTY_FIN_SERVICE,2.066453112241699,3.246711989325872,-1.36,1.88,6.03,3.43,1.37,-2.78
COLPAL,Consumer Non-Durables,NIFTY_FMCG,-1.0258915486077187,-0.7835455435847208,-1.36,1.88,0.15,0.33,-2.66,-0.93
VMM,Retail Trade,NIFTY_FMCG,-3.992395437262356,-2.3867551895117147,-1.36,1.88,0.15,-2.63,-4.27,-2.54
FACT,Process Industries,NIFTY_METAL,-4.037844230444335,-5.543237250554324,-1.36,1.88,-1.31,-2.68,-7.42,-4.23
RADICO,Consumer Non-Durables,NIFTY_FMCG,3.04314720812183,16.49975609056214,-1.36,1.88,0.15,4.4,14.62,16.35
TATACOMM,Communications,,-3.656939278042645,-7.126262626262622,-1.36,1.88,,-2.3,-9.01,
KRT.RR,Finance,NIFTY_FIN_SERVICE,1.0320901994796163,-0.690537084398979,-1.36,1.88,6.03,2.39,-2.57,-6.72
