symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
TECHM,59600,56855,2745,4.83,49773,75756.2955,37612827084,8232.41484,1502
UNITDSPR,36138,34498,1640,4.75,12133,10422.26552,5821745608,979.81608,1378
DRREDDY,77031,73538,3493,4.75,37848,35672.66843,26948118681,4228.12431,1236
FORCEMOT,21485,20535,950,4.63,6864,5484.49244,2723686746,419.86746,17980
TORNTPHARM,33321,31855,1466,4.6,21531,34392.97611,9895425390,1449.0664,4947
POWERINDIA,47197,45128,2069,4.58,22711,22296.93177,17126427937,2196.40437,31950
CDSL,51953,49720,2233,4.49,69249,55113.60518,42763540753,8594.96753,1444
MUTHOOTFIN,37513,35926,1587,4.42,21227,38106.27689,14606327810,2805.1906,3054
POLYCAB,38420,36806,1614,4.39,37992,61111.63035,39560381266,7405.56266,9315
NUVAMA,8478,8129,349,4.29,5246,8827.77615,4323158785,774.08785,1922
SWIGGY,50835,48750,2085,4.28,32059,44660.55922,11871512142,2761.00892,266
AUBANK,36389,34907,1482,4.25,12292,23551.959,10890054010,1959.4401,1061
PREMIERENE,19211,18433,778,4.22,6314,7360.26031,3925135526,743.60026,1108
JINDALSTEL,36275,34841,1434,4.12,13571,19988.04525,7012771143,1402.33643,1029
APLAPOLLO,23890,22992,898,3.91,7643,10815.59454,3926760652,629.84652,1826
UNOMINDA,14099,13582,517,3.81,3763,5664.39428,1890175155,358.39155,1155
APOLLOHOSP,34329,33078,1251,3.78,24337,17888.89168,25599872006,3036.65756,8787
TATASTEEL,132174,127383,4791,3.76,59962,68721.96925,24965235872,4313.78997,187
PERSISTENT,77012,74319,2693,3.62,71408,57409.08287,40666038061,9648.63061,5186
BAJAJHLDNG,6202,5986,216,3.61,7180,5694.8574,5388061309,942.61309,10705
CGPOWER,43978,42466,1512,3.56,15532,22793.97595,10172682487,2200.32487,908
GODFRYPHLP,10309,9956,353,3.55,1782,3291.04083,731517000,113.47,2094
JSWENERGY,39894,38529,1365,3.54,13870,17214.50003,6729952274,1374.55649,556
CAMS,17631,17031,600,3.52,6801,8558.93791,3648848007,541.91007,785
HINDUNILVR,113592,109731,3861,3.52,28357,29418.81804,15657920949,2042.54949,2133
ABB,39808,38483,1325,3.44,15202,25574.10612,10753644371,1792.25621,6810
BPCL,39399,38100,1299,3.41,12033,13905.18164,6038409319,833.49819,307
DELHIVERY,27446,26561,885,3.33,10916,19469.3847,10077950138,1759.87888,513
ICICIPRULI,34417,33317,1100,3.3,30127,25321.16367,12439870038,2276.26913,518
VEDL,116734,113044,3690,3.26,27702,12248.41655,7941922160,1568.3041,270
BANKBARODA,91203,88326,2877,3.26,27024,54568.31825,15012072416,2785.16891,250
DIVISLAB,65289,63236,2053,3.25,42883,34387.3964,26681702144,3589.17144,6942
PATANJALI,33812,32749,1063,3.25,7110,10003.36767,2207520218,369.98468,408
ADANIPOWER,73440,71132,2308,3.24,19636,31884.89087,12846637618,2611.33243,215
HYUNDAI,23284,22562,722,3.2,8084,17214.84116,2762298720,440.4472,1992
INDHOTEL,35426,34329,1097,3.2,16074,22560.1376,9948861800,1627.918,738
ASTRAL,36960,35845,1115,3.11,8713,9494.93252,4130952689,902.31189,1334
BANKINDIA,32299,31335,964,3.08,10475,20257.76636,6089869708,1183.76908,145
ITC,182820,177390,5430,3.06,38222,24847.69074,16481762745,1725.90683,279
RELIANCE,481070,467234,13836,2.96,146903,99193.33105,88419987055,11201.12055,1297
SIEMENS,34800,33802,998,2.95,8759,10866.47016,4430436613,736.45363,3482
BOSCHLTD,19591,19031,560,2.94,8049,8169.56449,7920175086,811.56336,41725
HINDPETRO,37055,35997,1058,2.94,15636,25278.4478,10212401875,1632.28,391
CROMPTON,33758,32826,932,2.84,6298,10159.26686,2643537015,358.8264,262
SUZLON,62764,61102,1662,2.72,14156,16495.73536,8619144052,1236.06052,53
COFORGE,67157,65416,1741,2.66,73663,80227.07501,46902355342,14614.13842,1543
RVNL,40293,39252,1041,2.65,7601,10042.5556,2510744486,496.99361,231
COLPAL,27435,26730,705,2.64,4300,3270.77443,2144794624,225.59124,2026
MANKIND,19549,19047,502,2.64,7319,6268.1982,4163471607,605.36607,2505
ADANIGREEN,55108,53704,1404,2.61,33125,45929.34282,27509376768,8557.38768,1545
ANGELONE,21961,21413,548,2.56,11868,21387.44,8235962100,1952.496,340
ICICIBANK,242951,236993,5958,2.51,79554,134238.66568,65941452255,9594.58255,1407
SRF,31532,30766,766,2.49,6188,5929.928,2900734872,474.46872,2743
MARUTI,134536,131310,3226,2.46,117638,75285.80835,75285467836,9388.27836,13700
IOC,55720,54385,1335,2.45,12040,14713.46565,6922090256,860.60568,140
NHPC,33491,32704,787,2.41,19420,14732.76498,9520563557,1987.30107,79
PFC,66620,65085,1535,2.36,14415,17802.91279,6033617343,1029.13343,405
HEROMOTOCO,73155,71529,1626,2.27,32153,28206.38013,21322082842,3039.40342,4955
JIOFIN,115185,112628,2557,2.27,43575,35328.45146,21890596460,4478.98085,241
MOTHERSON,40515,39636,879,2.22,10085,19878.44451,7253247208,1278.11083,144
HINDZINC,54944,53766,1178,2.19,14158,11791.76682,8400358622,1340.83122,533
RECLTD,52716,51596,1120,2.17,14417,12127.25697,6969796218,983.31093,351
DALBHARAT,20718,20278,440,2.17,4287,3356.70367,2223085052,212.68552,1752
HINDALCO,114071,111671,2400,2.15,30258,40735.25134,16902686171,2807.87171,965
HAL,68964,67514,1450,2.15,38742,27073.70464,24003312451,4120.92451,4508
LAURUSLABS,35130,34392,738,2.15,19738,41210.82064,22476431552,4738.58552,1557
DLF,81950,80244,1706,2.13,40435,65121.54496,19997250986,3918.87236,685
INDIGO,84335,82591,1744,2.11,57506,47744.84661,40772305242,7662.02742,5235
ADANIPORTS,69203,67784,1419,2.09,17239,25974.69589,12606619833,1906.61333,1810
TRENT,141842,138964,2878,2.07,42563,32380.72996,25628557077,4261.416,2898
VBL,74458,73034,1424,1.95,31169,35964.71014,15860724816,2688.32691,468
TIINDIA,13824,13561,263,1.94,2942,3100.01282,1479123904,187.99904,2922
IDFCFIRSTB,60540,59432,1108,1.86,13380,26958.41912,7482900267,1362.28417,80
UPL,36150,35493,657,1.85,4842,8731.11038,3071029153,426.17703,591
LICI,28420,27919,501,1.79,9405,7313.93768,5134249932,638.80432,440
COCHINSHIP,38494,37816,678,1.79,8025,9047.25732,3853972308,566.04308,1411
GVT&D,24932,24493,439,1.79,9908,13327.29461,4549335263,1129.85263,4530
COALINDIA,97314,95648,1666,1.74,25191,21141.8374,12892435740,1580.2749,430
SBIN,201438,198046,3392,1.71,111107,94945.473,78464217600,10504.626,1036
PRESTIGE,18066,17762,304,1.71,5401,14353.22187,2796564528,600.24528,1720
SAIL,50577,49741,836,1.68,5391,13687.64456,3012780934,601.11684,166
CUMMINSIND,31467,30948,519,1.68,7683,15547.98048,7166924902,885.24902,5561
ULTRACEMCO,71331,70157,1174,1.67,11009,11828.42796,5338715707,676.25707,11545
BANKNIFTY,1106619,1088407,18212,1.67,2296880,482921.76644,3986012672579,328186.34579,58131
BAJAJFINSV,73920,72723,1197,1.65,21960,18661.36431,10801391295,1725.17295,1910
SHRIRAMFIN,61442,60482,960,1.59,16466,26072.58835,11916736128,2460.88128,1048
CIPLA,59014,58105,909,1.56,12784,10692.54087,6905245397,944.88647,1425
OBEROIRLTY,29564,29116,448,1.54,12371,15601.78284,6882454593,1250.60593,1932
BEL,141376,139310,2066,1.48,28958,24274.67421,15133707465,2264.7609,410
DABUR,43371,42746,625,1.46,6846,5763.6175,3259817462,395.54962,439
AUROPHARMA,34158,33669,489,1.45,17404,28847.49224,12385602025,2134.75025,1554
GLENMARK,40520,39944,576,1.44,27076,31636.24901,20681626567,3977.34067,2302
IDEA,118242,116674,1568,1.34,13307,29235.51216,11276219067,2238.25392,13
PIDILITIND,18934,18689,245,1.31,4080,6200.4952,2608275045,254.60045,1580
SOLARINDS,30966,30570,396,1.3,21420,19360.83183,18097714171,3071.64171,18135
INDUSTOWER,87452,86337,1115,1.29,24600,31082.18545,14242999024,2065.66524,409
SONACOMS,21952,21688,264,1.22,9135,12821.42538,6395430840,1405.0734,671
BHARATFORG,25212,24912,300,1.2,9542,13790.312,9038295640,1615.5564,2149
ASHOKLEY,61015,60311,704,1.17,27707,36118.95,19031605750,3490.8075,159
IRFC,42616,42137,479,1.14,6760,5196.82558,2886265191,406.35691,89
MANAPPURAM,23086,22827,259,1.13,6962,14842.3371,5685153120,1066.8312,331
JSWSTEEL,77238,76372,866,1.13,16756,28755.96052,11401292679,1818.88179,1240
LT,174353,172471,1882,1.09,55004,58789.71168,32731630695,4209.69445,3928
SUPREMEIND,21878,21645,233,1.08,5715,8063.16743,2615826914,497.75664,3328
PAGEIND,26217,25940,277,1.07,20148,27704.40756,14040367364,1731.17364,39975
NMDC,74438,73656,782,1.06,11775,21889.7208,4664955577,714.45577,84
NBCC,27484,27209,275,1.01,13260,19121.9015,7108379005,1747.38005,101
TMPV,126063,124865,1198,0.96,54054,38362.32896,27089820192,3824.04192,343
HDFCBANK,735464,729123,6341,0.87,219449,174571.04249,101423671641,13971.73641,817
ABCAPITAL,20118,19958,160,0.8,7549,17581.67046,7936945004,1438.86004,407
AXISBANK,158699,157440,1259,0.8,37251,73104.96925,24043210543,4005.79293,1321
CANBK,85634,85055,579,0.68,23063,40339.9197,16494367500,3406.32675,129
LUPIN,21959,21815,144,0.66,8133,11941.30885,7520478933,978.28433,2485
FORTIS,21046,20912,134,0.64,5168,5702.90337,3355614747,515.95997,965
GODREJCP,31319,31122,197,0.63,5445,6767.2008,2324309975,273.84975,1069
PETRONET,25943,25781,162,0.63,3899,5889.43418,1508748599,193.71849,278
DIXON,131697,130926,771,0.59,108733,76128.95474,67454156923,13987.54423,13455
INDUSINDBK,78263,77826,437,0.56,18271,20161.8697,11171348202,2306.28202,1011
POLICYBZR,41762,41544,218,0.52,8872,12254.17529,3865919841,776.59841,1596
SHREECEM,17988,17898,90,0.5,1593,3030.37699,775951915,80.58165,26390
YESBANK,71664,71352,312,0.44,15831,18221.33139,10806894838,1159.27738,23
TVSMOTOR,97562,97147,415,0.43,21051,24282.25931,11375059949,2342.36199,3680
GAIL,35930,35786,144,0.4,5892,7548.08987,2895694743,412.21393,173
TATAPOWER,82917,82595,322,0.39,17185,11420.6234,8535811744,1156.68994,378
MAXHEALTH,36489,36359,130,0.36,14614,18999.00145,6751993998,986.26998,1109
PHOENIXLTD,14899,14854,45,0.3,8423,19822.36865,4419414566,958.92566,2151
ONGC,79014,78790,224,0.28,41478,27885.11107,20786466690,2907.7794,248
BHEL,58367,58254,113,0.19,57029,89164.36672,53752536888,14906.04701,408
WIPRO,183866,183542,324,0.18,78456,83807.6718,34662610020,7186.7502,178
TITAN,84675,84574,101,0.12,62324,39639.59522,47148785596,5621.84346,4600
AMBUJACEM,89486,89387,99,0.11,6766,7818.78888,2822449500,515.835,432
NTPC,130350,130215,135,0.1,38867,24016.84875,18352114710,2305.9971,352
BRITANNIA,28966,28945,21,0.07,3567,2961.1689,2120756291,252.68791,5338
IEX,32002,31983,19,0.06,4907,6235.09425,1951075789,362.60164,118
PNB,68112,68082,30,0.04,18623,32031.1584,12943057360,2215.8536,106
RADICO,7899,7901,-2,-0.03,3236,3418.73226,1667204818,335.84818,4028
GMRAIRPORT,32142,32153,-11,-0.03,11998,15916.03906,8150330466,1504.93716,114
CHOLAFIN,32781,32793,-12,-0.04,7602,15164.56893,7229306537,1451.44037,1808
ADANIENSOL,41707,41782,-75,-0.18,8965,25877.33487,7664786426,2110.98926,1641
NYKAA,25586,25637,-51,-0.2,8752,19387.525,7162850968,1296.47843,328
TATACONSUM,46664,46792,-128,-0.27,8532,10347.04896,4264677373,511.32873,1101
POWERGRID,58151,58321,-170,-0.29,15494,9835.35361,7593248008,942.28258,285
BAJFINANCE,152325,152802,-477,-0.31,37940,63504.29797,23034597937,3767.37937,1023
MFSL,28039,28129,-90,-0.32,10065,14239.37756,5342706476,815.14476,1637
SBILIFE,33203,33326,-123,-0.37,9753,12563.67427,5586989921,776.47421,1858
NATIONALUM,51220,51522,-302,-0.59,16932,13735.4235,10254443550,2443.248,354
EXIDEIND,30437,30617,-180,-0.59,20599,18465.7401,14295281670,3024.4167,422
SBICARD,62231,62652,-421,-0.67,22789,19400.43176,9670738192,1488.02192,618
MIDCPNIFTY,113006,113773,-767,-0.67,157776,41819.6513,277353091309,20526.70309,14839
LICHSGFIN,36860,37123,-263,-0.71,8056,13537.5521,3176383110,481.2811,552
KOTAKBANK,160339,161727,-1388,-0.86,43903,77505.4314,26468298400,4030.884,385
RBLBANK,23136,23362,-226,-0.97,11102,24806.98937,11175468028,2267.82153,382
HDFCLIFE,69367,70133,-766,-1.09,27611,29958.59548,14815298223,2584.64723,573
M&M,151703,153610,-1907,-1.24,55457,46801.10642,30918597786,4932.93786,3154
ETERNAL,119317,120917,-1600,-1.32,27879,48769.64787,14990773553,3312.60553,285
SUNPHARMA,96999,98306,-1307,-1.33,28303,15776.61242,17683463332,1793.12332,1919
VOLTAS,39683,40242,-559,-1.39,76284,43042.91523,34703334093,6966.91593,1351
BSE,96617,98008,-1391,-1.42,51127,53230.32174,34472537584,7441.77584,3802
KAYNES,43760,44503,-743,-1.67,1336,3415.44592,337573620,43.6362,3320
MCX,98614,100634,-2020,-2.01,42263,37631.3015,23645334548,5048.94548,2783
MARICO,24132,24681,-549,-2.22,9037,15662.6988,7778878752,976.18752,847
ADANIENT,100302,102689,-2387,-2.32,34533,56235.33404,28818305353,6739.85893,3174
NAUKRI,48444,49674,-1230,-2.48,22960,16879.57716,13432399843,2405.01343,1191
TATAELXSI,52491,53836,-1345,-2.5,56043,34416.35527,24191376520,5466.3902,3835
KPITTECH,61832,64828,-2996,-4.62,54953,45445.27739,20922486752,4905.88252,574
TCS,451561,476354,-24793,-5.2,864324,324413.20705,393416155563,61781.37063,2182
INDIANB,39613,41913,-2300,-5.49,61845,51415.2332,49166631020,8257.6977,842
