symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,54405,159656664,159711069,854966.2924595,250910073912368.0,6475711.7261395,9706818,24068.0
BANKNIFTY,27715,2269165,2296880,482921.766441,3986012672579.7,811108.112238,1106619,57832.55
TCS,67240,797084,864324,324413.207055,393416155563.75,386194.5776925,451561,2182.9
KALYANKJIL,35410,335762,371172,244076.33826,235878630025.5,349090.018515,97699,511.35
INFY,56486,323277,379763,246102.9698,145260816096.0,274729.89076,546447,1102.6
HDFCBANK,32798,186651,219449,174571.04249,101423671641.5,188542.778905,735464,817.5
HCLTECH,27491,252030,279521,131279.52612,124798901176.0,157164.05788,163281,1224.0
ICICIBANK,13656,65898,79554,134238.66568,65941452255.0,143833.24823,242951,1407.8
DMART,21378,137768,159146,126904.347525,84510557671.5,138351.39924,81004,3994.5
LTM,17837,153687,171524,110075.124885,97807873476.0,130741.734645,55622,4128.0
BAJAJ-AUTO,15128,78012,93140,117261.28245,61330719974.25,126369.2321925,67778,10410.0
BIOCON,10220,27248,37468,104920.658,28923254225.0,110844.32525,37080,413.15
RELIANCE,15189,131714,146903,99193.33105,88419987055.0,110394.4516,481070,1297.0
PAYTM,8867,67911,76778,88369.600545,69564237511.75,108979.5556625,61668,1386.0
LTF,12534,108142,120676,92016.6183,82353263962.5,107622.857925,43712,324.7
SBIN,12169,98938,111107,94945.473,78464217600.0,105450.099,201438,1036.7
BHEL,8364,48665,57029,89164.366725,53752536888.75,104070.4137375,58367,408.75
COFORGE,11076,62587,73663,80227.0750175,46902355342.0,94841.2134375,67157,1543.9
BHARTIARTL,9785,56946,66731,87856.071155,52347030815.0,93069.079305,191838,1903.6
WIPRO,15820,62636,78456,83807.6718,34662610020.0,90994.422,183866,178.41
OFSS,6516,51665,58181,77184.1799,61203217311.0,90990.12301,30171,11730.0
DIXON,11414,97319,108733,76128.95474,67454156923.5,90116.498975,131697,13455.0
UNIONBANK,10530,51343,61873,78848.21124,39812596902.0,88755.544635,53294,170.7
MARUTI,10988,106650,117638,75285.80835,75285467836.5,84674.086715,134536,13700.0
TECHM,8479,41294,49773,75756.2955,37612827084.0,83988.71034,59600,1502.0
KOTAKBANK,10162,33741,43903,77505.4314,26468298400.0,81536.3154,160339,385.05
AXISBANK,8808,28443,37251,73104.96925,24043210543.75,77110.7621875,158699,1321.2
TATASTEEL,13294,46668,59962,68721.96925,24965235872.5,73035.759225,132174,187.18
DLF,10135,30300,40435,65121.544965,19997250986.0,69040.417325,81950,685.0
POLYCAB,5233,32759,37992,61111.63035,39560381266.25,68517.1930125,38420,9315.0
BAJFINANCE,8288,29652,37940,63504.297975,23034597937.5,67271.67735,152325,1023.0
PERSISTENT,8957,62451,71408,57409.082875,40666038061.25,67057.7134875,77012,5186.9
CDSL,8115,61134,69249,55113.6051875,42763540753.75,63708.572725,51953,1444.8
LT,8547,46457,55004,58789.71168,32731630695.75,62999.4061375,174353,3928.9
ADANIENT,5724,28809,34533,56235.3340407,28818305353.08,62975.19297149999,100302,3174.7
MIDCPNIFTY,2349,155427,157776,41819.651304,277353091309.2,62346.354396,113006,14777.15
BSE,6976,44151,51127,53230.32174,34472537584.0,60672.09758,96617,3802.0
INDIANB,6013,55832,61845,51415.2332,49166631020.0,59672.9309,39613,842.75
BANKBARODA,7409,19615,27024,54568.3182525,15012072416.25,57353.487165,91203,250.3
INDIGO,6091,51415,57506,47744.84661,40772305242.0,55406.87403,84335,5235.0
ADANIGREEN,4895,28230,33125,45929.34282,27509376768.0,54486.7305,55108,1545.0
ETERNAL,6998,20881,27879,48769.647875,14990773553.25,52082.2534075,119317,285.25
BDL,8875,37279,46154,47746.1194625,21484704626.5,51937.3257275,46669,1301.0
M&M,7439,48018,55457,46801.10642,30918597786.0,51734.04428,151703,3154.1
PGEL,7315,61021,68336,41302.441395,35215655041.5,51114.33181,27913,597.0
GRASIM,6109,28574,34683,48321.7523,23150045220.0,50940.9545,70078,3126.0
KPITTECH,10395,44558,54953,45445.27739,20922486752.5,50351.159915,61832,574.0
VOLTAS,8601,67683,76284,43042.9152375,34703334093.75,50009.831175,39683,1351.6
SWIGGY,9101,22958,32059,44660.5592225,11871512142.0,47421.5681425,50835,266.99
LODHA,6155,18103,24258,43868.09725,13634984843.75,46589.3831875,46838,1199.6
LAURUSLABS,3123,16615,19738,41210.82064,22476431552.5,45949.406165,35130,1557.7
TITAN,4923,57401,62324,39639.5952225,47148785596.5,45261.4386875,84675,4600.4
WAAREEENER,8505,10801,19306,42917.03087,5652782210.25,43977.2029725,73213,2878.8
CANBK,4635,18428,23063,40339.9197,16494367500.0,43746.24645,85634,129.2
HINDALCO,6009,24249,30258,40735.25134,16902686171.0,43543.12305,114071,965.05
EICHERMOT,5537,24153,29690,40545.97489,18031912548.0,43126.35037,84509,7315.5
MCX,5979,36284,42263,37631.3015025,23645334548.25,42680.246985,98614,2783.5
TMPV,7024,47030,54054,38362.32896,27089820192.0,42186.37088,126063,343.5
MUTHOOTFIN,4494,16733,21227,38106.27689,14606327810.25,40911.4674925,37513,3054.0
DRREDDY,4624,33224,37848,35672.6684375,26948118681.25,39900.79275,77031,1236.0
TATAELXSI,7297,48746,56043,34416.355275,24191376520.0,39882.745475,52491,3835.0
JIOFIN,6202,37373,43575,35328.45146,21890596460.5,39807.432315,115185,241.24
ASHOKLEY,4572,23135,27707,36118.95,19031605750.0,39609.7575,61015,159.0
GODREJPROP,4987,32343,37330,34649.916535,22714414914.75,39330.8506825,47608,2165.2
VBL,5982,25187,31169,35964.710145,15860724816.75,38653.0370625,74458,468.0
DIVISLAB,4984,37899,42883,34387.3964,26681702144.0,37976.56784,65289,6942.5
TRENT,4968,37595,42563,32380.729965,25628557077.0,36642.1459725,141842,2898.0
ICICIGI,5804,25256,31060,33506.08001,14892297332.25,36377.0433325,23996,1791.6
AMBER,3931,33174,37105,30818.55649,26586492471.0,36086.1812,30237,7779.0
TORNTPHARM,5630,15901,21531,34392.9761125,9895425390.0,35842.0425125,33321,4947.8
GLENMARK,3656,23420,27076,31636.2490125,20681626567.5,35613.5896875,40520,2302.0
BANDHANBNK,4038,22234,26272,30867.24492,17473924512.0,35324.96004,47284,212.53
ADANIPOWER,4126,15510,19636,31884.89087,12846637618.0,34496.2233,73440,215.24
PNB,3773,14850,18623,32031.1584,12943057360.0,34247.012,68112,106.31
HDFCAMC,3677,19381,23058,30131.32584,16384913070.0,33291.45054,31257,2741.0
INDUSTOWER,4471,20129,24600,31082.18545,14242999024.0,33147.85069,87452,409.05
HDFCLIFE,4747,22864,27611,29958.59548,14815298223.0,32543.24271,69367,573.5
FEDERALBNK,3384,26563,29947,28249.75175,23030052875.0,31856.7805,55288,333.0
IDEA,2912,10395,13307,29235.5121675,11276219067.0,31473.7660875,118242,13.95
HINDUNILVR,4581,23776,28357,29418.81804,15657920949.0,31461.36753,113592,2133.9
HEROMOTOCO,3858,28295,32153,28206.38013,21322082842.5,31245.783555,73155,4955.4
