symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,33602,30138406,30172008,505849.73387,45434113376434.25,1939361.6107125,11152898,23053.95
BANKNIFTY,16552,3029365,3045917,277261.530204,5081933182147.5,477541.721679,1891092,55500.6
AXISBANK,48511,74947,123458,364863.3945,57039644400.0,369853.0885,260118,1205.2
RELIANCE,57533,146278,203811,352868.5392,91939903860.0,361948.2278,698090,1217.5
POLICYBZR,61743,645875,707618,258727.205415,286091536657.5,344990.83199,202321,1148.6
ICICIBANK,35634,48546,84180,332642.52112,46015657422.0,335625.45534,308005,1327.4
HDFCBANK,54663,146195,200858,260363.6035,70824734896.5,265480.797465,1083084,731.1
AMBUJACEM,48285,4459,52744,223613.91084,2139684096.0,223993.5318,129123,383.5
SBIN,25304,58103,83407,186625.83105,43616919037.5,189244.321425,319000,979.3
BHARTIARTL,21789,44013,65802,186880.33775,38471536086.25,188656.3986125,230672,1797.2
ADANIPOWER,23597,28119,51716,167239.81343,20726378575.0,168698.73918,102744,201.68
LAURUSLABS,8401,34659,43060,143211.491035,59624299036.0,150080.631395,54130,1985.0
INFY,31455,132609,164064,126255.93784,54327255772.0,131826.57556,392687,999.0
ETERNAL,14735,26407,41142,120300.1558725,21731032365.5,122093.8182775,122279,333.55
MIDCPNIFTY,4868,476553,481421,81734.405688,807388195698.0,112386.53266799999,264283,13959.5
TCS,22235,138296,160531,103636.755495,65704112199.0,109926.037485,305387,2075.8
DIXON,14735,83354,98089,97510.86944,56949762807.5,101866.497515,158094,13429.0
BSE,14706,99220,113926,93471.12358,65538518662.0,99692.3102,203120,3169.4
TATASTEEL,18628,43857,62485,97397.455925,23181895632.5,99606.1935,211763,188.69
MCX,11479,105305,116784,88307.6248125,82393000047.0,98642.3502825,103496,3345.7
HINDALCO,13811,15124,28935,95174.86167,10556350154.0,95853.72321,120464,976.9
IDEA,9256,9596,18852,94038.699735,10285213903.5,95219.08077,148734,14.16
JSWSTEEL,10836,6703,17539,94136.09481,5892386721.75,94552.1770275,85644,1274.7
HCLTECH,18410,40186,58596,92104.08592,20384107112.0,93930.71704,118731,1256.9
BAJFINANCE,12200,42035,54235,90538.265925,31939062652.5,92938.09245,178225,985.3
OFSS,7695,109896,117591,80023.82325,116573115852.0,92902.08177,50424,10450.0
PAYTM,6411,79953,86364,78985.88712,100454187579.75,89674.4179175,70987,1678.0
WIPRO,16701,25163,41864,81658.608,12704981100.0,82847.619,138512,163.1
ADANIENT,8245,28206,36451,74578.0189389,26047169010.06,76660.5100395,106186,2918.0
IDFCFIRSTB,9275,10357,19632,72236.07811,8259055733.25,72988.6729425,84283,83.49
ADANIGREEN,9316,8296,17612,71962.58346,6559377696.0,72528.00042,62188,1289.1
INDIGO,9542,24944,34486,70411.85268,18529335775.5,71558.910435,95939,4907.0
KOTAKBANK,8595,7481,16076,69993.6272,6155262840.0,70534.5556,149764,405.35
HINDUNILVR,11895,21622,33517,68895.3951,12724064118.0,69872.03628,117747,1924.2
DIVISLAB,6974,31621,38595,67159.01312,30650651395.0,69435.32707,89126,9572.0
JSWENERGY,12406,2021,14427,68310.1069125,1150894559.25,68479.845005,43138,508.8
TECHM,7136,12659,19795,65950.4733,11936602524.0,66882.61854,62674,1543.2
M&M,10702,25317,36019,64340.42232,15549016862.0,65782.49094,139694,2987.2
BEL,11410,19419,30829,64093.0872675,11108479499.25,64883.87976,146111,391.0
GLENMARK,7111,10325,17436,63906.69225,9408711453.75,64831.5817875,41480,2389.8
TMPV,12703,36179,48882,60139.01936,17780246944.0,62030.2888,147170,292.25
JIOFIN,11342,18729,30071,60630.88548,10466566229.5,61966.754025,179176,226.3
CANBK,7197,5149,12346,61127.7786,4470107175.0,61694.4816,82985,125.0
COALINDIA,10434,28303,38737,59964.805035,16391247871.5,60947.53875,138795,424.7
ADANIENSOL,6211,7094,13305,56067.9442425,6624577980.0,56665.2490425,56684,1331.9
COFORGE,6384,13658,20042,54152.367685,11827246777.5,55009.20546,74531,1776.6
TRENT,8695,19838,28533,52736.54229,12508748682.75,53854.4291175,79537,2685.8
HEROMOTOCO,6410,20294,26704,51434.5983,16659486522.0,52348.46352,60633,5328.5
SOLARINDS,4949,38653,43602,48908.6615,39611753996.0,51513.70146,86050,19670.0
INDUSINDBK,7813,10689,18502,50295.56903,7043696569.0,51089.04472,93284,911.8
TVSMOTOR,6680,7835,14515,48274.09279,5719384464.5,48705.024935,71335,4103.3
APOLLOHOSP,4274,15615,19889,47596.935725,17519664405.0,48417.079775,42984,8861.0
BANKBARODA,6595,9963,16558,45550.8012375,7397598633.75,47575.005075,87592,235.15
ITC,10046,21803,31849,46472.829975,10229169666.75,47227.7922675,199208,267.25
CGPOWER,6176,6586,12762,46763.988365,5081308355.5,47121.07192,37897,887.4
HDFCLIFE,7727,36905,44632,44697.37217,21603669021.0,46968.20238,88255,527.25
MARUTI,7453,45175,52628,45026.47269,27887812901.5,46678.701705,178248,12029.0
BIOCON,4710,4544,9254,45587.0415,4502839450.0,45993.561,43345,385.7
DLF,6960,19093,26053,44829.57584,12374127577.5,45784.776615,69823,676.15
CHOLAFIN,4221,9516,13737,43971.6635625,10202003500.0,44864.1985625,41190,1649.6
APLAPOLLO,5802,2423,8225,44680.5933,1875997357.5,44837.296875,56919,2187.0
MFSL,7079,64219,71298,40777.27352,37361658352.0,44653.61704,39948,1444.0
SUNPHARMA,6784,11848,18632,44044.06531,7802961138.0,44363.17669,89165,1848.5
HAL,5944,27950,33894,42776.329395,20481369786.0,43860.027255,90988,4780.5
SHRIRAMFIN,5144,11990,17134,42390.20016,10027362856.5,43256.443725,69333,992.5
BHEL,3745,16236,19981,41080.675125,18166027582.5,42633.13845,58531,414.45
SUZLON,8043,8209,16252,41476.22261,4542620455.0,42199.69716,73732,40.33
PNB,4431,7133,11564,41596.4056,6755584480.0,42198.4904,52274,116.88
VBL,7525,7671,15196,41497.77537,4312207335.0,42018.40122,95391,432.1
