symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
AATMAJ,19.95,18.05,16.7,,,,True,2900.0,2.069,4.256,,800
AAVAS,1342.6,1234.2,1234.2,,,,False,136027.05,0.652,3.342,,1971
ABAN,15.43,13.75,13.75,,,,False,19889.7,0.985,3.542,,5988
ABANSENT,29.0,25.65,25.05,29.0,25.65,20.0,False,6670.35,0.325,2.617,-6.034,111
ABB,7638.5,6905.5,6905.5,,,,False,170601.1,0.828,5.027,,6023
ABBOTINDIA,27490.0,25135.0,25135.0,,,,False,8328.55,0.54,3.975,,5992
ABCAPITAL,410.35,378.0,378.0,,,,False,2558139.95,1.585,3.447,,2244
ABCOTS,223.45,200.1,196.81,223.45,200.1,20.0,False,17491.55,0.302,2.276,-9.787,1154
ABDL,722.0,586.55,580.0,,,,True,795975.8,8.28,5.615,,558
ABFRL,55.11,47.94,47.94,,,,False,4341035.55,1.168,5.608,,3257
ABINFRA,12.8,10.61,9.78,,,,False,346783.8,0.585,3.611,,1771
ABLBL,87.4,77.78,77.78,,,,False,641464.25,1.47,5.758,,316
ABMINTLLTD,63.15,46.12,39.15,,,,False,465.4,2.327,19.802,,2530
ABMKNO,197.0,167.2,167.2,,,,False,835.4,1.5,3.725,,110
ABREL,1406.2,1189.6,1189.6,,,,False,151719.85,3.301,5.567,,7715
ABSLAMC,1116.9,1004.0,973.3,1116.9,1004.0,20.0,False,209068.15,0.323,2.751,-8.3,1230
ABSMARINE,347.75,266.2,212.9,,,,False,102150.0,0.343,3.529,,584
ACC,1314.0,1219.1,1219.1,,,,False,118344.0,0.757,4.29,,6020
ACCELYA,1146.2,1106.1,1106.1,,,,False,4883.6,1.065,3.332,,6020
ACCENTMIC,731.7,578.05,486.0,,,,False,59700.0,0.36,5.196,,685
ACCURACY,4.73,4.06,4.06,4.73,4.06,20.0,False,59008.35,1.781,2.95,-9.091,2029
ACE,1268.0,1073.8,957.8,,,,False,339398.55,0.797,5.25,,4936
ACEINTEG,19.8,16.6,16.6,19.8,16.6,20.0,False,3723.0,0.247,2.949,-10.556,2273
ACGL,1961.9,1700.0,1700.0,,,,False,829.55,0.941,3.621,,28
ACI,513.6,446.0,446.0,,,,False,444945.05,0.978,3.916,,953
ACL,45.0,40.7,40.7,,,,False,12960.25,0.35,3.042,,3919
ACMESOLAR,476.9,382.9,344.7,,,,False,2767578.6,0.559,4.955,,466
ACSTECH,80.38,48.51,39.15,,,,True,304782.4,2.872,9.124,,110
ACUTAAS,3509.8999,3120.0,3025.0,3509.8999,3120.0,20.0,False,316648.5,1.016,2.982,-6.445,1249
ADANIENSOL,1611.9,1335.1,1335.1,,,,False,3584060.5,0.513,7.419,,2757
ADANIENT,3173.7,2830.5,2830.5,,,,False,1993422.0,0.543,4.577,,6022
ADANIGREEN,1339.7,1214.9,1214.9,,,,False,1356003.95,1.755,3.973,,2047
ADANIPORTS,1824.0,1593.1,1593.1,,,,False,2480012.3,0.641,6.054,,4646
ADANIPOWER,216.5,198.0,198.0,,,,False,17926656.15,1.131,3.724,,4223
ADDIND,90.0,72.0,71.05,90.0,72.0,20.0,False,750.15,0.171,2.807,-14.456,27
ADFFOODS,279.65,248.8,248.8,,,,False,99527.3,0.859,3.109,,3959
ADL,83.0,67.4,66.0,,,,False,863.5,1.933,3.243,,1481
ADOR,1766.4,1487.1,1340.2,,,,False,49504.4,0.679,5.034,,6019
ADROITINFO,14.29,9.76,8.66,,,,False,71994.55,2.372,4.909,,2705
ADSL,109.79,94.02,94.02,,,,False,87965.7,1.401,4.844,,4731
ADVAIT,2244.8999,1915.3,1915.3,,,,False,41739.5,0.826,5.234,,172
ADVANCE,123.9,106.5,106.5,,,,False,189367.8,1.043,3.64,,242
ADVANIHOTR,53.14,46.75,46.75,,,,False,21615.2,0.737,4.628,,4753
ADVENTHTL,144.79,123.75,123.75,,,,False,135242.35,0.984,4.513,,219
ADVENZYMES,311.0,282.05,282.05,,,,False,207737.9,0.989,3.717,,2512
ADVIKCA,1.26,0.91,0.91,,,,False,394345.55,0.45,5.269,,28
AEGISLOG,1528.7,1180.0,1180.0,,,,False,946389.95,0.579,5.284,,6017
AEGISVOPAK,320.95,260.7,258.3,,,,False,1897179.65,1.292,4.383,,332
AEPL,18.5,14.66,13.3,,,,False,127409.75,0.098,3.005,,135
AEQUS,256.2,213.41,213.41,,,,False,2184912.6,0.873,4.986,,200
AEROENTER,159.6,108.0,108.0,,,,False,1093849.4,0.459,5.33,,954
AEROFLEX,584.15,456.85,398.15,,,,False,1430158.95,0.88,4.642,,761
AERONEU,87.7,63.72,63.72,,,,False,44963.75,1.965,4.885,,915
AEROPLANE,211.39,170.7,170.05,,,,False,804483.95,0.221,4.838,,124
AETHER,1717.0,1552.7,1400.2,,,,False,197304.8,0.57,3.312,,1070
AFCONS,304.55,225.35,225.35,,,,False,2894381.5,0.292,4.964,,473
AFFLE,1659.0,1489.2,1419.1,,,,False,380601.5,0.26,4.124,,1767
AFFORDABLE,183.38,153.61,153.61,,,,False,21016.3,2.881,3.304,,477
AFIL,9.89,8.0,8.0,,,,False,392215.0,1.303,4.338,,561
AFSL,217.9,201.0,201.0,,,,False,8081.3,0.163,5.14,,928
AGARIND,470.0,396.1,396.1,,,,False,39684.15,0.726,5.422,,3046
AGARWALEYE,528.8,484.15,470.0,,,,False,420598.65,0.844,3.16,,406
AGARWALFT,35.0,25.4,25.4,,,,False,6000.0,2.0,12.8,,883
AGI,851.0,701.5,657.5,,,,False,240595.65,0.387,4.253,,6021
AGIIL,302.65,255.8,255.8,,,,False,1513530.1,1.184,3.64,,549
AGL,16.38,13.28,12.03,,,,False,5135507.25,0.365,3.837,,60
AGNI,16.5,14.45,14.45,,,,False,9250.0,0.27,5.035,,1025
AGRITECH,108.04,93.0,93.0,,,,False,2644.55,1.095,3.38,,3123
AGROPHOS,27.7,21.0,21.0,,,,False,33133.95,0.397,3.931,,2358
AGSTRA,2.29,1.85,1.85,,,,True,164644.05,0.391,4.702,,1152
AHCL,31.29,15.26,13.81,,,,False,50087092.15,0.979,7.308,,267
AHLADA,42.0,32.7,32.7,,,,False,14073.45,0.293,3.349,,1966
AHLEAST,144.2,132.01,132.01,,,,False,2548.25,1.188,3.309,,3981
AHLUCONT,648.0,559.1,559.1,,,,False,69315.15,0.673,4.964,,4147
AHLWEST,560.0,487.0,487.0,560.0,487.0,20.0,False,888.5,0.208,2.817,-6.955,3985
AIAENG,4320.0,3778.0,3778.0,,,,False,65131.2,4.781,4.774,,5128
AIIL,579.0,503.0,503.0,,,,False,611710.85,0.242,4.11,,606
AILIMITED,22.25,15.6,15.6,,,,False,5100.0,1.176,9.598,,1290
AIMTRON,1865.0,1495.0,1267.05,,,,False,44550.0,0.844,4.089,,573
AIRAN,18.05,14.18,14.18,,,,False,158307.25,0.193,3.135,,2268
AIROLAM,92.0,83.53,83.53,92.0,83.53,20.0,False,3619.75,0.727,1.989,-3.978,2216
AISL,59.95,52.35,52.35,,,,False,5880.0,0.102,3.148,,2183
AJANTPHARM,3666.0,3425.0,3301.0,,,,False,74650.55,0.496,3.099,,6019
AJAXENGG,612.9,554.0,545.5,612.9,554.0,20.0,False,72981.4,3.677,2.878,-6.151,398
AJMERA,122.99,109.33,109.33,,,,False,328210.05,1.031,3.48,,4936
AJOONI,3.95,3.02,3.02,,,,False,395878.75,0.861,5.402,,2154
AKASH,26.0,23.56,23.56,26.0,23.56,20.0,False,3682.15,0.16,2.622,-5.731,2356
AKCAPIT,1779.0,1644.2,1621.4,1779.0,1644.2,20.0,False,1322.3,1.246,2.523,-2.799,110
AKG,10.92,8.76,8.06,,,,False,24908.25,1.481,3.269,,1967
AKI,8.34,3.95,3.95,,,,False,608448.05,0.329,9.709,,859
AKIKO,445.0,375.0,285.0,,,,False,18920.0,1.015,5.211,,555
AKSHAR,0.44,0.4,0.39,0.44,0.4,20.0,False,1052116.1,1.508,2.545,-6.818,1077
AKSHARCHEM,472.0,347.37,223.25,,,,False,20592.0,0.603,4.797,,2348
AKSHOPTFBR,9.01,6.71,5.34,,,,False,469903.8,1.085,4.728,,6018
AKUMS,838.8,733.15,650.25,,,,False,343108.2,0.638,3.865,,532
ALANKIT,8.55,7.36,7.36,,,,False,109533.5,0.739,3.132,,2778
ALBERTDAVD,931.85,831.0,678.0,,,,False,4885.0,0.523,4.482,,2543
ALEMBICLTD,117.72,96.95,83.0,,,,False,2780772.65,0.442,4.992,,6027
ALFREDHE,3049.8999,2709.2,2709.2,,,,False,58.2,0.344,4.558,,27
ALGOQUANT,76.2,62.04,62.04,,,,False,1390573.5,1.123,4.376,,181
ALICON,763.9,647.65,618.05,,,,False,31910.6,1.457,3.645,,4930
ALIVUS,1493.8,1317.6,1086.1,,,,False,210204.2,0.185,3.377,,1272
ALKALI,106.3,63.01,63.01,,,,False,101678.3,0.544,4.91,,4411
ALKEM,5466.5,5051.0,5051.0,,,,False,151206.2,1.094,3.319,,2660
ALKYLAMINE,2090.3,1740.0,1740.0,,,,False,62360.15,0.404,5.293,,4646
ALLCARGO,13.3,10.77,7.75,,,,False,13046644.55,0.494,4.57,,5002
ALLDIGI,819.3,762.0,750.0,,,,False,6007.8,0.753,3.044,,5278
ALLETEC,149.9,116.05,116.05,,,,False,19480.0,0.308,4.711,,927
ALLTIME,225.76,197.46,197.13,,,,False,141659.25,1.064,3.043,,278
ALMONDZ,20.35,15.77,12.35,,,,False,374509.75,1.199,3.468,,4511
ALOKINDS,10.49,6.98,6.98,,,,False,38273774.5,0.342,11.956,,7714
ALPA,65.3,55.76,55.76,,,,False,20395.8,4.293,3.121,,4721
ALPEXSOLAR,950.05,815.65,741.0,,,,False,49255.0,1.24,3.188,,644
ALPHAGEO,332.0,280.0,195.27,,,,False,8622.9,0.619,3.88,,4784
ALPINETEX,64.9,49.15,49.15,,,,False,293838.45,0.987,4.56,,48
ALUFLUOR,581.75,459.5,430.0,,,,False,8860.25,0.553,6.774,,28
ALUWIND,53.0,45.25,44.0,,,,False,20775.0,8.664,3.268,,612
AMAGI,603.85,549.0,548.05,603.85,549.0,20.0,False,395903.8,0.394,2.797,-6.906,171
AMAL,779.9,673.55,673.55,,,,False,10830.85,1.36,3.809,,27
AMANTA,209.95,182.0,150.01,,,,False,34724.05,0.63,6.436,,259
AMARJOTHI,166.0,141.65,88.4,,,,False,1956.55,0.647,4.743,,32
AMBALALSA,46.2,37.15,30.15,,,,False,44106.05,1.253,4.499,,110
AMBER,7794.0,6826.5,6826.5,,,,False,113070.95,0.764,6.442,,2141
AMBICAAGAR,28.35,24.16,23.2,,,,False,52094.5,2.692,3.741,,5497
AMBIKCO,1669.9,1536.7,1536.7,,,,False,9185.1,0.426,3.887,,4601
AMBUJACEM,413.5,379.55,379.55,,,,False,1214473.0,0.751,4.729,,6021
AMDIND,74.39,51.73,43.1,,,,False,162343.4,0.176,4.854,,4818
AMEYA,164.95,105.6,102.85,,,,True,12550.0,3.586,10.962,,999
AMIABLE,78.0,61.2,59.55,,,,False,1120.0,0.0,7.575,,953
AMJLAND,39.98,36.0,36.0,39.98,36.0,20.0,False,7660.85,0.211,2.482,-6.653,6020
AMNPLST,190.0,160.0,160.0,,,,False,3820.7,1.894,3.44,,712
AMRUTANJAN,525.6,476.5,476.5,,,,False,45767.3,1.641,4.255,,4174
ANANDRATHI,2268.3999,2150.0,2002.1,2268.3999,2150.0,20.0,False,268882.35,0.792,2.767,-4.452,1187
ANANTRAJ,646.4,571.35,561.0,,,,False,2899324.1,0.592,4.237,,4935
ANDHRAPAP,79.79,59.81,59.27,,,,False,3726440.35,0.218,3.774,,7715
ANDHRSUGAR,102.71,91.21,80.61,,,,False,417838.3,0.461,4.017,,6021
ANDREWYU,29.62,25.1,24.51,,,,False,108724.2,1.665,3.348,,611
ANGELONE,310.0,275.25,275.25,,,,False,5530511.3,0.662,4.283,,1483
ANIKINDS,48.99,39.96,39.13,,,,False,9431.65,0.475,3.716,,4528
ANKITMETAL,1.98,1.59,1.41,,,,False,15760.4,0.223,10.706,,3338
ANLON,858.1,611.0,588.0,,,,False,7840.0,2.347,6.588,,913
ANMOL,18.55,9.7,9.55,,,,False,390198.05,0.138,5.444,,1317
ANNAPURNA,153.2,128.42,120.75,,,,False,39647.4,0.878,5.124,,988
ANNU,75.6,46.55,46.55,,,,False,1299673.88,0.806,8.523,,17
ANSALAPI,3.86,3.2,2.73,,,,True,22704.0,1.589,8.035,,5098
ANSALBU,107.5,72.01,70.64,,,,False,15315.25,0.831,4.214,,27
ANTELOPUS,1218.3,777.45,773.7,,,,False,3943759.75,0.096,4.797,,4936
ANTGRAPHIC,0.86,0.7,0.7,,,,False,299531.85,0.36,5.463,,6020
ANTHEM,977.55,876.2,732.0,,,,False,970961.45,0.417,3.61,,297
ANUHPHR,99.5,78.1,75.4,,,,False,295618.65,0.246,3.917,,440
ANUP,1823.9,1582.0,1582.0,,,,False,21825.45,1.334,4.537,,1872
ANURAS,1270.8,1115.8,1115.8,,,,False,574750.6,0.375,4.383,,1364
APARINDS,19265.0,16015.0,13282.0,,,,False,124203.35,0.629,4.063,,5492
APCL,104.7,93.2,93.2,104.7,93.2,20.0,False,6403.4,1.035,2.848,-9.007,2341
APCOTEXIND,665.0,560.85,518.8,,,,False,147712.3,0.73,4.636,,5987
APEX,389.0,341.05,341.05,,,,False,110407.85,0.58,4.076,,2242
APLAPOLLO,2281.0,2041.3,1789.2,,,,False,675278.15,0.696,4.255,,3651
APLLTD,867.85,792.6,787.4,,,,False,186372.75,1.901,3.204,,3706
APOLLO,427.95,361.4,361.4,,,,False,7404433.2,0.697,3.579,,2146
APOLLOHOSP,9070.5,8640.0,8507.5,9070.5,8640.0,20.0,False,274410.05,1.396,2.809,-2.007,6020
APOLLOPIPE,646.4,496.5,475.05,,,,False,200030.6,0.356,7.353,,1707
APOLLOTYRE,451.0,396.2,396.2,,,,False,671759.5,0.644,5.184,,6152
APOLSINHOT,1260.4,1151.0,1140.4,,,,False,775.15,0.524,3.887,,2867
APOORVA,35.58,24.04,24.04,,,,False,554.75,4.499,6.61,,25
APS,265.05,225.1,225.1,,,,False,13275.0,0.847,4.754,,662
APTECHT,97.4,85.5,85.5,,,,False,70883.8,1.548,3.637,,5957
APTUS,261.96,233.12,233.12,,,,False,1473882.35,1.378,3.698,,1263
AQYLON,24.65,17.94,17.94,,,,False,3025037.2,0.162,5.325,,6022
ARABIAN,92.0,75.05,67.25,,,,False,6300.0,0.317,6.22,,732
ARCHIDPLY,111.25,97.05,78.51,,,,False,18915.9,0.312,3.83,,4496
ARCHIES,13.9,12.01,12.01,13.9,12.01,20.0,False,24434.65,0.132,2.997,-8.921,5986
ARCIL,157.0,124.5,124.5,,,,False,10999557.5,0.848,3.091,,6
ARCL,280.7,216.89,216.89,,,,False,2944.5,2.025,3.613,,27
ARDEE,61.96,46.5,46.5,,,,False,3741641.9,0.826,6.654,,32
ARE&M,936.5,785.55,785.55,,,,False,437157.25,0.692,8.97,,6023
ARENTERP,37.29,27.6,27.6,,,,False,1244.65,0.227,3.627,,2195
ARFIN,98.86,80.84,80.84,,,,False,1256262.55,0.904,3.911,,294
ARIES,524.75,442.0,328.9,,,,False,62999.15,0.424,3.389,,4612
ARIHANT,1009.9,841.0,770.05,1009.9,841.0,20.0,False,3023.1,1.682,2.94,-11.833,3846
ARIHANTACA,500.0,385.0,385.0,,,,True,5260.0,1.825,23.994,,921
ARIHANTCAP,98.8,74.52,70.38,,,,False,1083991.95,0.719,6.283,,1310
ARIHANTSUP,269.7,209.05,209.05,,,,False,10152.55,0.593,5.8,,2347
ARIS,153.25,115.75,109.75,,,,False,2131787.6,0.36,5.724,,315
ARISTO,113.4,103.0,103.0,,,,False,520.0,3.077,8.798,,902
ARKADE,131.0,114.5,114.5,,,,False,206878.25,0.901,3.56,,499
ARMANFIN,2084.8999,1806.6,1806.6,,,,False,26065.25,1.522,3.658,,2543
AROGRANITE,26.5,21.0,21.0,,,,False,7967.9,0.175,4.215,,4793
ARROWGREEN,952.75,680.3,645.0,,,,False,58881.9,0.521,5.881,,2807
ARSHIYA,0.87,0.68,0.68,,,,False,250686.55,0.784,4.667,,4144
ARSSBL,529.4,470.55,470.55,,,,False,140457.05,0.995,3.86,,248
ARTEMISMED,362.0,306.6,267.2,,,,False,393954.5,0.54,3.738,,1629
ARTNIRMAN,42.0,38.0,37.02,42.0,38.0,20.0,False,985.05,0.321,2.44,-4.833,2356
ARVEE,255.0,162.0,147.15,,,,False,31762.15,0.864,4.781,,2121
ARVIND,607.15,531.0,504.95,,,,False,696641.6,1.487,3.228,,6023
ARVINDFASN,463.0,413.2,413.2,,,,False,189305.15,0.594,3.857,,1868
ARVSMART,677.95,540.35,540.35,,,,False,407405.8,0.414,5.11,,2737
ARYAMAN,674.95,600.6,570.0,,,,False,197.35,4.484,4.888,,27
ASAHIINDIA,995.0,920.0,862.5,,,,False,142197.65,1.277,3.268,,6026
ASAHISONG,393.0,341.2,263.6,393.0,341.2,20.0,False,14089.85,0.922,2.938,-1.272,3718
ASAL,495.7,431.05,431.05,,,,False,12811.5,0.655,5.439,,6021
ASALCBR,732.45,644.55,644.55,,,,False,26613.4,0.786,4.435,,1640
ASCOM,221.95,207.8,207.8,,,,False,150.0,0.0,14.0,,1669
ASHAPURMIN,587.2,505.9,505.9,,,,False,309648.25,1.427,4.212,,7714
ASHIANA,414.35,332.95,332.95,,,,False,88826.55,0.339,5.225,,3761
ASHIKAG,451.0,395.1,390.05,,,,False,44190.0,0.123,3.422,,110
ASHIMASYN,19.6,15.4,14.25,,,,False,82423.45,0.641,5.659,,6020
ASHOKA,129.0,107.37,107.37,,,,False,6007645.75,0.065,7.944,,3938
ASHOKAMET,19.4,13.16,13.0,,,,False,178803.4,0.803,4.329,,805
ASHOKLEY,178.18,154.75,147.59,,,,False,11321612.05,0.719,6.191,,6022
ASIANENE,565.7,457.75,341.55,,,,False,498850.95,0.507,3.668,,1190
ASIANHOTNR,423.8,301.55,280.2,,,,False,91965.3,0.062,5.309,,6018
ASIANPAINT,2653.6001,2391.0,2391.0,,,,False,530253.8,0.49,7.04,,6020
ASIANTILES,52.22,47.0,42.5,52.22,47.0,20.0,False,3372417.25,0.846,2.942,-3.581,4712
ASIANTNE,10.99,8.22,8.22,,,,False,12661.7,0.284,3.466,,28
ASKAUTOLTD,678.75,596.5,474.45,,,,False,300725.25,0.67,3.564,,711
ASMS,7.38,6.34,6.34,,,,False,196181.1,1.025,4.789,,5110
ASPINWALL,269.06,239.2,226.38,269.06,239.2,20.0,False,2178.95,3.184,2.9,-3.758,2542
ASPIRE,13.9,12.25,12.25,,,,False,11800.0,1.864,3.101,,616
ASSAMENT,857.75,705.0,705.0,,,,False,12.75,0.157,8.698,,27
ASTAR,848.0,485.0,485.0,,,,False,1871.2,0.381,6.906,,101
ASTEC,825.95,540.0,540.0,,,,False,558735.65,0.12,5.001,,4159
ASTERDM,798.8,729.05,729.05,,,,False,1109614.4,1.401,3.857,,2123
ASTRAL,1581.0,1355.0,1355.0,,,,False,1180572.05,0.457,7.818,,4819
ASTRAMICRO,1794.0,1537.1,1537.1,,,,False,302282.85,0.746,4.724,,5413
ASTRAZEN,7170.0,6543.0,6543.0,,,,False,5487.5,0.867,4.908,,6022
ASTRON,3.16,2.82,2.82,3.16,2.82,20.0,False,21792.6,1.079,1.992,-6.646,2160
ATALREAL,36.0,12.38,12.38,,,,False,11476210.25,0.495,13.307,,1448
ATAM,65.0,50.0,50.0,,,,False,21182.8,0.352,3.73,,838
ATGL,674.8,576.4,576.4,,,,False,2691388.15,0.236,4.874,,1953
ATHERENERG,1744.0,1481.0,1188.1,,,,False,5560533.45,0.589,4.473,,351
ATL,28.0,23.12,22.18,,,,False,256766.05,1.144,4.528,,772
ATLANTAA,41.9,35.0,34.5,,,,False,38323.5,0.182,3.988,,4935
ATLANTAELE,1958.0,1577.0,1493.0,,,,False,116679.1,0.92,5.087,,247
ATLASCYCLE,116.0,86.1,86.1,,,,False,87768.5,0.102,4.376,,6018
ATMASTCO,152.45,121.0,121.0,,,,False,17960.0,3.742,5.406,,638
ATUL,6642.5,5995.0,5995.0,,,,False,28545.35,0.802,5.015,,6019
ATULAUTO,500.0,427.2,427.2,,,,False,93424.3,0.522,6.552,,3272
AUBANK,1094.3,999.2,960.0,,,,False,1062365.25,3.246,4.047,,2280
AUGMONT,1019.8,806.05,806.05,,,,False,2307739.05,0.194,4.846,,19
AURIONPRO,725.95,663.0,663.0,725.95,663.0,20.0,False,186624.45,0.618,2.748,-5.978,5163
AUROIMPEX,39.0,23.75,23.75,,,,True,8480.0,0.755,10.702,,826
AUROPHARMA,1740.0,1620.1,1512.0,,,,False,788961.65,1.039,3.419,,7705
AURUM,235.25,215.4,205.35,,,,False,98874.9,0.682,3.5,,2743
AURUS,5.02,4.5,4.42,5.02,4.5,20.0,False,24104.6,0.707,2.068,-7.769,3183
AUSOMENT,166.59,140.3,122.34,,,,False,7869.9,1.03,3.496,,6008
AUSTENG,178.0,118.0,110.0,,,,False,20676.9,1.608,5.156,,28
AUTOAXLES,1774.5,1646.0,1646.0,,,,False,5007.1,0.923,3.377,,6019
AUTOIND,98.4,75.9,75.9,,,,False,311978.3,2.458,6.143,,4851
AVADHSUGAR,873.0,708.0,501.0,,,,False,124209.95,0.271,5.083,,2262
AVALON,2618.0,1980.0,1629.4,,,,False,682328.85,0.547,4.431,,855
AVANCE,0.89,0.77,0.77,,,,False,5277143.6,0.821,3.429,,28
AVANTEL,165.7,138.8,138.8,,,,False,1850689.3,10.52,4.295,,538
AVANTIFEED,847.9,747.2,747.2,,,,False,290131.95,0.555,4.093,,4130
AVG,188.0,162.3,162.3,,,,False,11993.65,0.582,3.247,,2081
AVL,642.0,582.25,570.6,,,,False,213519.85,0.389,3.405,,469
AVONMORE,14.67,11.76,9.05,,,,False,280569.95,0.622,3.476,,920
AVPINFRA,63.2,55.3,54.5,,,,False,33320.0,3.505,3.699,,623
AVROIND,9.8,6.99,6.99,,,,False,434536.55,0.305,5.51,,2007
AVTNPL,102.0,83.57,68.8,,,,False,602310.3,0.695,4.29,,4862
AWFIS,304.5,244.1,244.1,,,,False,1685500.45,0.426,4.225,,581
AWHCL,404.0,337.55,337.55,,,,False,444258.75,0.218,3.882,,1421
AWL,199.74,180.47,180.47,,,,False,1756023.55,1.802,5.168,,1148
AXISBANK,1300.0,1175.0,1175.0,,,,False,4512169.85,2.414,5.514,,6956
AXISCADES,1985.0,1581.0,1416.1,,,,False,209501.0,0.566,4.595,,6021
AXITA,8.53,7.75,7.21,,,,False,698085.75,1.882,7.232,,1057
AXTEL,459.9,385.0,385.0,,,,False,8233.7,0.238,3.209,,27
AYE,195.0,168.28,158.55,,,,False,1388857.25,0.941,3.402,,154
AYMSYNTEX,330.0,241.55,226.65,,,,False,224005.3,0.21,4.988,,2745
AZAD,2942.2,2555.0,2250.0,,,,False,357656.0,0.543,3.516,,682
AZADIND,98.99,70.41,70.41,,,,False,35999.9,1.109,4.941,,27
BABAFP,25.9,20.7,20.7,,,,False,7280.0,1.538,3.111,,706
BAFNAPH,343.2,266.6,221.45,,,,True,9873.35,0.075,12.152,,3421
BAGFILMS,5.06,4.2,4.16,,,,False,108913.1,0.397,3.354,,5683
BAHETI,881.0,740.0,693.0,,,,False,22331.25,0.823,4.616,,937
BAIDFIN,12.95,9.53,9.36,,,,False,178061.9,0.225,3.776,,908
BAJAJCON,533.0,449.1,447.85,,,,False,909155.4,0.597,4.951,,3978
BAJAJELEC,346.15,319.05,319.05,,,,False,105101.75,0.817,3.268,,4662
BAJAJFINSV,2021.0,1760.9,1760.9,,,,False,602912.35,2.521,7.28,,5989
BAJAJHCARE,364.4,313.05,313.05,,,,False,159955.7,1.94,4.304,,1199
BAJAJHFL,86.45,81.71,81.71,86.45,81.71,20.0,False,2776420.65,1.649,2.811,-4.037,507
BAJAJHIND,23.17,19.01,16.58,,,,False,27222238.15,0.349,4.723,,6022
BAJAJHLDNG,11644.0,10884.0,10285.0,,,,False,41392.45,1.055,3.469,,5989
BAJAJINDEF,237.0,214.01,212.66,,,,False,21597.15,0.515,3.225,,395
BAJAJST,378.0,343.0,343.0,,,,False,8295.05,0.38,3.165,,109
BAJEL,197.5,165.0,165.0,,,,False,163762.7,0.701,5.636,,688
BAJFINANCE,1081.5,974.0,974.0,,,,False,5734707.65,2.334,4.59,,6020
BALAJEE,27.0,24.06,24.06,27.0,24.06,20.0,False,26258.0,1.46,2.717,-6.0,506
BALAJITELE,98.11,88.36,80.95,98.11,88.36,20.0,False,279911.15,0.621,2.543,-4.373,6022
BALAMINES,2629.8,2081.0,1977.3,,,,False,210724.2,0.867,5.508,,4808
BALAXI,26.99,22.01,21.5,,,,False,58169.0,0.349,3.365,,2674
BALKRISHNA,17.89,15.5,15.5,,,,False,11446.5,0.422,3.208,,2758
BALKRISIND,2385.0,2100.1001,1982.1,,,,False,768857.2,0.065,5.465,,5100
BALMLAWRIE,179.1,160.7,160.7,,,,False,139094.95,0.89,5.1,,6020
BALPHARMA,124.6,83.4,82.05,,,,False,139250.1,0.269,4.629,,5033
BALRAMCHIN,742.0,638.6,582.15,,,,False,4109589.95,0.141,4.715,,6023
BALUFORGE,650.0,470.0,422.6,,,,False,1135005.2,0.282,8.633,,602
BANARBEADS,128.8,107.0,107.0,,,,False,4711.3,1.677,4.47,,3637
BANARISUG,4094.0,3196.5,3196.5,,,,False,1819.8,0.302,8.443,,6019
