symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
POLICYBZR,206242,132387,73855,55.79,1204898,409232.6589,485441244953,133816.63953,1166
FORTIS,31159,21021,10138,48.23,64947,79672.64957,34886177546,3030.19296,837
NYKAA,23634,17254,6380,36.98,16191,99615.32906,7042811343,500.61343,333
AXISBANK,309242,229813,79429,34.56,340305,946251.88012,164881487081,12848.99581,1222
ALKEM,27739,21049,6690,31.78,21819,80620.48543,6444505843,260.93343,5274
JSWSTEEL,105256,80721,24535,30.39,75619,424552.45142,23436436387,2144.92387,1277
TIINDIA,27640,21211,6429,30.31,19584,53126.5835,4638032368,203.92368,2511
HDFCAMC,47971,37409,10562,28.23,30140,125660.65401,9079944825,763.89825,2378
GLENMARK,49280,38542,10738,27.86,40138,191877.9465,17111464473,1668.64473,2380
FINNIFTY,46922,36755,10167,27.66,184610,3258.50566,277275998726,7934.12726,25094
PIDILITIND,22186,17482,4704,26.91,27523,63538.3829,14581265235,1001.65235,1517
AMBUJACEM,135732,107775,27957,25.94,82057,323216.41632,5993031636,1273.17636,383
CHOLAFIN,48789,38746,10043,25.92,53562,189171.23737,37827378112,3652.90612,1662
JSWENERGY,46717,37500,9217,24.58,30345,128940.17904,3852703346,377.21846,506
ICICIBANK,356340,286116,70224,24.54,285682,1032187.83899,165609288908,11572.38908,1326
INDUSINDBK,111302,89691,21611,24.09,63584,250187.99771,16204677482,1997.79482,912
GAIL,43078,34740,8338,24.0,26791,100509.84679,6555610127,671.33127,172
IOC,61705,50057,11648,23.27,29055,125821.9365,6914430461,739.40148,135
SHREECEM,34797,28357,6440,22.71,25417,82350.87478,6119774874,193.31124,22520
HDFCLIFE,102278,84235,18043,21.42,105270,199647.36913,41787559935,4306.23435,531
MAXHEALTH,37702,31111,6591,21.19,64233,98214.64164,24859370161,1973.11411,1014
MPHASIS,39283,32423,6860,21.16,27503,106843.14885,6348607402,422.87052,2234
MOTHERSON,41688,34494,7194,20.86,29666,148948.71652,15258037455,1301.2908,165
HYUNDAI,32306,26735,5571,20.84,111061,80699.61182,57437210399,4280.21899,2115
MIDCPNIFTY,266455,220589,45866,20.79,1391531,263794.8098,2328962908699,84081.25699,14027
NAUKRI,49193,40772,8421,20.65,51242,118342.95665,23667732231,2036.76231,1254
BAJAJFINSV,83712,69441,14271,20.55,64589,108899.46678,24371811738,3234.51738,1771
ADANIPOWER,107471,89973,17498,19.45,104698,293073.93206,47291281654,3168.47404,202
CANBK,94254,78949,15305,19.39,45258,250161.53197,13698244125,2028.67875,124
ADANIPORTS,86543,72561,13982,19.27,80050,198321.91141,48277235028,3045.43528,1788
TRENT,88396,74148,14248,19.22,86884,192424.12877,34634877129,3356.07129,2669
COLPAL,48093,40374,7719,19.12,26112,85025.3063,4933915808,548.10808,1855
INDUSTOWER,89869,75537,14332,18.97,32832,160145.33154,5179602534,455.80434,374
SAGILITY,17379,14610,2769,18.95,11085,37374.8796,2293882200,212.622,44
NTPC,130971,110335,20636,18.7,63680,198629.8002,11467573275,947.08275,326
KOTAKBANK,171376,144562,26814,18.55,69767,346550.76,22253342200,2110.722,404
POWERGRID,76091,64203,11888,18.52,50698,132093.71026,12845101582,1123.22832,269
ABCAPITAL,27411,23151,4260,18.4,24944,107047.57002,19833959619,2162.60619,390
CIPLA,60714,51301,9413,18.35,98649,109341.33499,48723227136,3115.28136,1399
JUBLFOOD,35170,29728,5442,18.31,28146,101399.87475,6980876625,590.82875,484
FEDERALBNK,74700,63162,11538,18.27,92660,211784.1015,55016322800,6081.728,322
M&M,156302,132163,24139,18.26,174977,257862.3096,82818873154,11376.83154,3035
TORNTPHARM,43117,36482,6635,18.19,24626,78762.25937,7517886798,478.49298,4988
DELHIVERY,29549,25022,4527,18.09,20990,91910.86672,9427491961,830.19961,422
DIVISLAB,100595,85222,15373,18.04,97143,233969.84833,70118321962,5576.21962,9619
CUMMINSIND,49451,41909,7542,18.0,21431,134687.03048,7932248282,412.48282,4945
TATACONSUM,60084,50938,9146,17.96,30643,104359.97858,6331617781,601.87781,983
PNB,59245,50326,8919,17.72,31436,159388.1448,13674907360,1190.6736,116
ZYDUSLIFE,27490,23403,4087,17.46,60556,124137.06921,53558203860,4630.0986,1203
COALINDIA,156386,133286,23100,17.33,110035,225210.37513,41188543443,2677.82193,426
INDHOTEL,50682,43231,7451,17.24,27588,125491.6815,7672626360,536.1636,726
CGPOWER,41915,35759,6156,17.22,34917,140080.25236,12594836682,893.47682,886
HINDPETRO,41823,35832,5991,16.72,24063,113356.71522,6010213243,794.94999,351
CROMPTON,63744,54663,9081,16.61,31042,102945.88698,4637944159,721.18159,218
PNBHOUSING,29211,25105,4106,16.36,18426,66144.52468,6613008759,453.56759,1094
MCX,110435,94966,15469,16.29,275203,221899.14711,190755912951,22619.37951,3324
BIOCON,47916,41243,6673,16.18,27029,134189.38525,12950348850,1061.4885,382
UNOMINDA,19748,17010,2738,16.1,12281,48800.8692,3454927476,170.53476,1218
ULTRACEMCO,76067,65643,10424,15.88,45211,123955.65001,12856634391,946.93391,11155
IDFCFIRSTB,92413,79912,12501,15.64,61617,188686.63772,29848663463,3002.20063,83
BHARTIARTL,251654,217652,34002,15.62,170964,514698.10604,96684884707,5205.07707,1785
UNITDSPR,36432,31530,4902,15.55,17210,64941.17088,3430882152,268.66152,1423
SBILIFE,48351,41862,6489,15.5,52146,109100.60643,23753227522,1003.42522,1742
BAJFINANCE,197622,171372,26250,15.32,149927,342421.35247,79106238457,6362.80957,996
TVSMOTOR,78534,68156,10378,15.23,53634,179665.31653,21122273317,1708.27067,4157
COFORGE,83745,72690,11055,15.21,67436,237620.07819,34129842310,2661.8981,1784
ICICIPRULI,41563,36126,5437,15.05,31855,70951.32802,6704612121,852.70496,463
LUPIN,41714,36329,5385,14.82,24899,119441.19199,10446758999,737.24499,2092
NIFTYNXT50,1769,1541,228,14.8,1570,6933.54793,2142672052,79.89552,71778
TMPV,162480,141607,20873,14.74,149533,189075.6008,53357700272,7002.84272,290
LICI,79259,69102,10157,14.7,53997,147215.94552,16358960618,1237.41618,409
RADICO,20496,17873,2623,14.68,45247,42880.23666,27096362287,1822.52287,4557
UPL,43022,37522,5500,14.66,27695,127682.7821,8131615539,1110.85989,550
APOLLOHOSP,45835,39993,5842,14.61,66994,139422.0147,60576724466,2621.11966,8889
SBIN,347635,303819,43816,14.42,249941,517578.55522,136241889300,13895.493,983
GODREJCP,54431,47581,6850,14.4,31270,88298.81495,5100765730,880.5073,880
OIL,25309,22134,3175,14.34,15357,60650.34416,4251003778,270.70778,475
EICHERMOT,73174,64001,9173,14.33,58228,129970.51293,30455868252,2679.18252,7360
GRASIM,53370,46719,6651,14.24,32100,135954.24562,12070778225,626.33225,3191
PAYTM,73958,64756,9202,14.21,200154,255466.7628,224218140406,24439.46406,1674
HINDALCO,128853,112903,15950,14.13,88674,217354.57835,40020818425,3182.60425,977
TATASTEEL,229880,201439,28441,14.12,172082,271799.9471,63368241475,6549.246,187
MARICO,28020,24589,3431,13.95,18687,96737.88804,8747170932,564.58932,819
PHOENIXLTD,19111,16780,2331,13.89,17985,54119.92621,7090284386,302.66386,1978
VMM,28635,25148,3487,13.87,15217,46798.59526,3147365014,319.67514,103
OFSS,48697,42772,5925,13.85,235654,180219.08699,233037091215,23078.71215,10770
INDIGO,103318,90822,12496,13.76,113357,226355.23206,61641625524,3938.95524,4940
VBL,105393,92661,12732,13.74,49906,169673.44185,10760287313,1303.57313,434
JINDALSTEL,46231,40657,5574,13.71,27220,99221.625,9981954925,747.17425,1164
MAHABANK,15837,13930,1907,13.69,13470,30234.8462,4426872905,477.51405,84
BPCL,34512,30437,4075,13.39,18729,57946.57998,5710600023,528.86648,308
NHPC,35374,31230,4144,13.27,21070,81716.64884,3035541561,217.85261,76
SWIGGY,109761,97004,12757,13.15,68449,137518.68297,20154461741,2230.25366,264
INFY,429510,379643,49867,13.14,457990,448052.32704,142686735820,15457.7582,1000
ADANIENSOL,60701,53655,7046,13.13,32019,152715.97001,14247451422,1553.41422,1338
HEROMOTOCO,62132,54929,7203,13.11,69737,161314.28599,40756575993,2714.55993,5360
SRF,39905,35316,4589,12.99,32693,71956.50926,9402082242,788.72242,2540
BRITANNIA,46633,41286,5347,12.95,33143,96456.51383,10989010121,507.28871,4937
BANKBARODA,95326,84423,10903,12.91,48118,161218.23968,18104468820,4270.41195,235
DLF,76482,67754,8728,12.88,78529,176720.49454,33191768230,2954.2473,683
BHEL,63539,56305,7234,12.85,68516,181433.46926,58049150696,5277.88196,418
BANKINDIA,32287,28657,3630,12.67,12749,54477.81092,3851519620,540.1162,137
ASIANPAINT,71148,63248,7900,12.49,82356,108213.1206,39848033880,2589.8888,2444
RECLTD,70598,62908,7690,12.22,50511,140726.49696,11131450942,2416.01692,312
SONACOMS,24299,21673,2626,12.12,30020,89991.56642,21774679927,2156.59927,824
YESBANK,76387,68177,8210,12.04,25923,104625.73054,8034876887,798.70087,22
NESTLEIND,39651,35533,4118,11.59,23820,91408.64015,7188086755,496.91755,1362
BHARATFORG,38773,34804,3969,11.4,20213,96696.3891,10672876985,828.86985,2008
SHRIRAMFIN,75224,67565,7659,11.34,61457,163883.92473,35089751928,3820.84428,994
MFSL,39615,35585,4030,11.32,136569,101906.38128,69437625400,7118.894,1458
VEDL,132575,119166,13409,11.25,73045,96397.09285,13144024475,989.47725,266
ETERNAL,129468,116377,13091,11.25,108671,335832.96083,55209367683,4905.64308,335
WIPRO,150488,135624,14864,10.96,108482,285746.9091,25575939930,3067.8993,164
RELIANCE,727358,655832,71526,10.91,496916,771921.6306,233910925190,25095.3519,1226
CONCOR,41967,37878,4089,10.8,23102,65695.01112,7088641812,684.91812,461
CAMS,28195,25476,2719,10.67,16877,63969.77812,3612366903,385.08153,707
LTM,67375,60907,6468,10.62,50237,149111.95431,15967986703,1657.26703,4083
BOSCHLTD,22333,20207,2126,10.52,27126,85791.00262,24104777691,788.15191,48250
GVT&D,62783,56814,5969,10.51,35048,74301.0051,11809072008,645.72008,4280
PGEL,27381,24785,2596,10.47,17646,43776.87438,4430362515,539.59515,518
HINDUNILVR,123580,111951,11629,10.39,82673,164209.14351,32453027901,4161.59901,1942
HCLTECH,126423,114561,11862,10.35,142033,263835.5672,45449443324,4087.99324,1258
ASHOKLEY,68406,62079,6327,10.19,41016,129227.182,20483845800,2595.583,159
HAL,96236,87377,8859,10.14,82451,142450.31739,45894276562,2557.49062,4800
AUBANK,48477,44067,4410,10.01,36137,135359.7288,23589771840,1713.1184,1018
ADANIGREEN,64643,58888,5755,9.77,36806,154856.75886,13376154372,1602.42372,1296
HDFCBANK,1161301,1059034,102267,9.66,724229,1227079.36292,227178230285,18562.76285,735
BANDHANBNK,64818,59130,5688,9.62,53854,115746.30288,25303912524,4051.24524,187
BAJAJ-AUTO,72150,65849,6301,9.57,73777,130877.97991,50209855606,2267.43106,11281
PRESTIGE,26495,24189,2306,9.53,19040,70821.47668,5636381841,408.92841,1477
AMBER,31623,28877,2746,9.51,29112,73915.44769,13146158548,909.88548,6960
TITAN,72801,66498,6303,9.48,67398,116697.57678,46092518143,2154.63143,4884
GODREJPROP,64958,59348,5610,9.45,32408,80880.49989,10116341153,1191.85153,1700
APLAPOLLO,60021,54918,5103,9.29,31861,137403.20527,10973146107,866.83107,2214
SUNPHARMA,94489,86566,7923,9.15,57110,149505.66869,22493354621,1011.17621,1852
BEL,152509,139806,12703,9.09,92831,175059.17306,35269923174,2870.92299,393
PFC,134097,123034,11063,8.99,57998,142962.30312,11772372287,1854.13787,338
POWERINDIA,69606,63879,5727,8.97,135902,89325.26399,99316004804,5727.29804,31035
KPITTECH,40546,37293,3253,8.72,34795,55053.17667,8719226694,876.02194,519
MANKIND,26604,24471,2133,8.72,26850,59218.13427,10757353042,522.58042,2474
INOXWIND,30766,28330,2436,8.6,21908,45620.27648,6119552384,815.20384,74
TATAPOWER,96851,89216,7635,8.56,44093,117511.10807,12073817674,1683.75174,367
UNIONBANK,47289,43628,3661,8.39,26480,100712.32341,11228216648,958.68023,180
RBLBANK,33365,30805,2560,8.31,29035,161761.06236,22318671517,1924.45767,415
MOTILALOFS,16815,15537,1278,8.23,26248,44858.25511,17002517447,1428.72947,1029
ONGC,73638,68100,5538,8.13,64687,86553.02317,26151662947,1423.66072,235
PAGEIND,22871,21169,1702,8.04,30369,75981.42373,15189616047,379.06047,37695
IEX,34652,32093,2559,7.97,17757,52619.15904,3644041545,652.53045,112
HINDZINC,68561,63541,5020,7.9,41003,81874.17668,22116537688,2085.15188,588
LT,142751,132368,10383,7.84,82502,205130.99374,36252692922,3198.46672,3876
NIFTY,10311485,9561670,749815,7.84,95080883,1610018.96939,143220246202015,4262890.48765,23140
BAJAJHLDNG,5970,5545,425,7.66,11701,18722.1192,8015290789,148.08289,10940
PERSISTENT,64441,59902,4539,7.58,68022,130565.16646,32860547473,2930.34973,5372
NATIONALUM,55891,52001,3890,7.48,34995,94723.7955,14644222556,1847.28806,358
PIIND,52230,48596,3634,7.48,40524,79725.34918,9035772315,896.58565,2400
ABB,35038,32606,2432,7.46,35303,93991.82625,22326920930,1682.7093,7052
LAURUSLABS,57286,53336,3950,7.41,76302,332672.06568,97469725012,10492.27012,2007
TECHM,66098,61585,4513,7.33,52734,252529.6248,24098842368,1968.34368,1548
DMART,61365,57254,4111,7.18,39490,105818.77486,12240430728,814.98228,3834
PREMIERENE,39329,36717,2612,7.11,21539,65345.49755,6214129252,799.62252,896
ITC,210327,196530,13797,7.02,103136,201827.88506,28028618874,2571.40937,269
OBEROIRLTY,27276,25495,1781,6.99,30985,63623.31755,14073317429,1050.13429,1858
MAZDOCK,65607,61361,4246,6.92,53706,102136.14846,17377605992,2279.25992,2199
