symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
POLICYBZR,1166.0,-35.448153684327075,50.83,67288.0,1204898.0,543049.298435,199675.0,True,6
FORTIS,837.85,-9.602416788045533,17.0,3573.0,64947.0,82702.84253,24594.0,True,5
ZYDUSLIFE,1203.9,6.785524215007983,9.95,2329.0,60556.0,128767.16781,25732.0,True,3
HYUNDAI,2115.0,-5.580357142857143,9.56,2556.0,111061.0,84979.830815,29291.0,True,3
OFSS,10770.0,-8.332624053110903,9.03,3864.0,235654.0,203297.79914,46636.0,True,3
MCX,3324.9,0.7545454545454573,7.27,6907.0,275203.0,244518.52662,101873.0,True,3
ICICIPRULI,463.0,-9.331244492313717,7.22,2609.0,31855.0,71804.03298,38735.0,True,3
PIDILITIND,1517.2,-8.120874462544656,6.36,1112.0,27523.0,64540.03525,18594.0,True,3
TMPV,290.45,-8.085443037974686,6.0,8493.0,149533.0,196078.44352,150100.0,True,3
FEDERALBNK,322.0,-7.537688442211055,5.57,3518.0,92660.0,217865.8295,66680.0,True,3
INFY,1000.2,-12.41681260945709,5.38,20443.0,457990.0,463510.08524,400086.0,True,3
TRENT,2669.3,-9.51525423728813,4.66,3456.0,86884.0,195780.2000625,77604.0,True,3
PAYTM,1674.0,-2.2824120016344587,4.65,3009.0,200154.0,279906.2268675,67765.0,True,3
DLF,683.0,-0.7267441860465116,4.51,3054.0,78529.0,179674.74184,70808.0,True,3
SONACOMS,824.5,1.9411473788328448,4.4,953.0,30020.0,92148.16569,22626.0,True,3
MAZDOCK,2199.6,-15.724137931034486,4.25,2610.0,53706.0,104415.4083825,63971.0,True,3
CIPLA,1399.7,-0.9762999646268096,4.0,2052.0,98649.0,112456.61636,53353.0,True,3
MOTHERSON,165.71,-0.7724550898203545,3.8,1311.0,29666.0,150250.007325,35805.0,True,3
POWERINDIA,31035.0,-7.01123595505618,3.74,2392.0,135902.0,95052.56204,66271.0,True,3
SHREECEM,22520.0,-8.362156663275687,3.4,963.0,25417.0,82544.1860275,29320.0,True,3
