symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-2.056555269922872,-6.524572567660807,1.42,-3.32,0.0,-3.48,-3.2,-6.52
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,-2.4975567379737216,-6.760124610591903,1.42,-3.32,,-3.92,-3.44,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,1.5888501742160248,0.3165428020919287,1.42,-3.32,-2.1,0.17,3.64,2.42
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-1.294378698224852,-5.220170454545454,1.42,-3.32,-2.1,-2.71,-1.9,-3.12
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-1.2812752219531929,-5.55019305019305,1.42,-3.32,-2.1,-2.7,-2.23,-3.45
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,-3.8691847075080608,-9.45770065075922,1.42,-3.32,-7.2,-5.29,-6.14,-2.26
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-2.772277227722772,-8.820798514391829,1.42,-3.32,0.0,-4.19,-5.5,-8.82
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,1.2437680398845472,-5.547123623011014,1.42,-3.32,0.0,-0.18,-2.23,-5.55
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,2.6548672566371683,-3.768665560559369,1.42,-3.32,0.0,1.23,-0.45,-3.77
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-1.452599388379205,-4.471343873517786,1.42,-3.32,0.0,-2.87,-1.15,-4.47
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-0.194227137847311,-2.968790978232358,1.42,-3.32,3.01,-1.61,0.35,-5.98
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,-1.2768130745658837,-4.479057539878641,1.42,-3.32,0.0,-2.7,-1.16,-4.48
ADANIPORTS,Transportation,Other Transportation,,unmapped,3.136915077989599,6.64874551971326,1.42,-3.32,,1.72,9.97,
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,-3.8297468954403344,-10.379858657243815,1.42,-3.32,-7.2,-5.25,-7.06,-3.18
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,-2.409638554216868,1.6821491338187269,1.42,-3.32,-2.1,-3.83,5.0,3.78
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,-1.027268693901229,-3.268845897264843,1.42,-3.32,,-2.45,0.05,
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-1.4134624888801095,-1.7630257066876849,1.42,-3.32,0.0,-2.83,1.56,-1.76
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,-4.159935379644588,-4.012620338160336,1.42,-3.32,-2.1,-5.58,-0.69,-1.91
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.4385532264693794,-11.896539055037108,1.42,-3.32,0.0,-2.86,-8.58,-11.9
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-2.110272399081069,-12.635833748279197,1.42,-3.32,0.0,-3.53,-9.32,-12.64
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,0.1127032683947724,-5.93040847201211,1.42,-3.32,-7.2,-1.31,-2.61,1.27
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,1.2084592145015065,-0.6303299962921723,1.42,-3.32,0.0,-0.21,2.69,-0.63
ETERNAL,Transportation,Air Freight/Couriers,,unmapped,5.403707194470622,1.6666666666666667,1.42,-3.32,,3.98,4.99,
