symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
VASUPRADA,2026-09-25,95.3,99.9,6,6,100.0,0.01,2
VGCL,2026-09-25,47.2,47.89,54,54,100.0,0.03,6
UPHOT,2026-09-25,1500.0,1500.0,8,8,100.0,0.12,2
ENKEIWHEL,2026-09-25,385.75,388.2,110,110,100.0,0.43,4
THACKER,2026-09-25,1008.0,975.0,4,4,100.0,0.04,4
ADL,2026-09-25,69.82,69.81,142,142,100.0,0.1,3
COMPEAU,2026-09-25,365.0,365.0,502,502,100.0,1.84,12
THAKDEV,2026-09-25,131.44,134.99,23,23,100.0,0.03,8
STARTECK,2026-09-25,240.4,262.5,211,211,100.0,0.55,19
SUMEDHA,2026-09-25,43.5,42.95,200,200,100.0,0.09,14
ALFREDHE,2026-09-25,2786.8,2750.5,29,29,100.0,0.8,16
SUNLOC,2026-09-25,72.0,70.9,139,139,100.0,0.1,18
SHERVANI,2026-09-25,325.0,344.9,30,30,100.0,0.1,9
SEMAC,2026-09-25,268.4,255.0,1613,1613,100.0,4.14,50
RHETAN,2026-09-25,15.96,15.17,803125,803120,100.0,121.83,1186
PHOENXINTL,2026-09-25,28.33,28.68,470,470,100.0,0.13,19
SAB,2026-09-25,170.0,170.0,5,5,100.0,0.01,1
KJMCFIN,2026-09-25,59.84,60.05,56,56,100.0,0.03,3
KSHITIJPOL,2026-09-25,5.06,4.81,497252,497252,100.0,23.92,824
MUKESHB,2026-09-25,127.0,131.5,600,600,100.0,0.79,2
ONIXSOLAR,2026-09-25,321.8,337.85,16312,16312,100.0,55.11,73
MSL,2026-09-25,136.0,136.0,67,67,100.0,0.09,6
SAYAJIIND,2026-09-25,122.0,120.0,501,501,100.0,0.6,7
EMPOWER,2026-09-25,1.96,1.87,5356437,5350007,99.88,100.17,1819
BNAGROCHEM,2026-09-25,207.99,208.4,1315,1313,99.85,2.75,14
HGM,2026-09-25,42.74,42.18,1370,1368,99.85,0.58,26
DCM,2026-09-25,75.07,75.0,9883,9866,99.83,7.41,71
PREMCO,2026-09-25,402.3,395.35,873,871,99.77,3.47,76
BRIGHTBR,2026-09-25,240.5,240.35,1236,1233,99.76,2.97,67
NICCOPAR,2026-09-25,80.49,82.48,1076,1072,99.63,0.87,31
SHILGRAVQ,2026-09-25,144.95,149.5,1906,1899,99.63,2.85,70
SVLL,2026-09-25,820.4,834.7,61467,61227,99.61,507.27,70
PBMPOLY,2026-09-25,63.68,59.91,464,462,99.57,0.28,29
PANSARI,2026-09-25,286.9,289.95,212,211,99.53,0.61,7
PACIFICI,2026-09-25,136.14,141.94,8649,8606,99.5,11.79,43
MMWL,2026-09-25,14.38,15.09,180905,179856,99.42,27.28,103
WEWIN,2026-09-25,49.01,48.26,2296,2279,99.26,1.11,48
KANCOTEA,2026-09-25,52.66,54.0,392,389,99.23,0.21,5
HBESD,2026-09-25,70.51,68.04,129,128,99.22,0.09,12
AUSOMENT,2026-09-25,145.66,143.12,2777,2753,99.14,3.97,56
SAMBANDAM,2026-09-25,107.0,111.83,1662,1647,99.1,1.84,27
NTCIND,2026-09-25,139.02,139.8,2875,2849,99.1,4.04,31
ZENITHEXPO,2026-09-25,195.53,203.0,102,101,99.02,0.21,3
IWP,2026-09-25,34.29,34.97,2763,2735,98.99,0.96,41
WEALTH,2026-09-25,839.25,834.95,51360,50827,98.96,426.39,163
TEAMGTY,2026-09-25,241.71,241.45,272,269,98.9,0.64,7
SEJALLTD,2026-09-25,683.05,682.7,152803,150780,98.68,1033.97,242
TOKYOPLAST,2026-09-25,75.62,74.0,141,139,98.58,0.1,11
TOUCHWOOD,2026-09-25,61.78,60.14,2191,2151,98.17,1.32,15
ELPROINTL,2026-09-25,172.01,171.8,2672,2612,97.75,4.58,55
SWARNSAR,2026-09-25,42.04,41.68,10276,10035,97.65,4.22,64
DIGIDRIVE,2026-09-25,17.88,18.39,16637,16232,97.57,3.03,189
LKPSEC,2026-09-25,15.02,15.02,12106,11781,97.32,1.82,75
BIMETAL,2026-09-25,659.1,648.0,107,104,97.2,0.71,7
GKWLIMITED,2026-09-25,1561.4,1556.0,1360,1320,97.06,21.44,31
ITL,2026-09-25,361.0,359.0,471,457,97.03,1.69,28
OBCL,2026-09-25,59.42,57.6,365,353,96.71,0.21,21
RTSPOWR,2026-09-25,87.16,104.59,14220,13730,96.55,14.77,143
ORCHASP,2026-09-25,1.35,1.38,56162,54226,96.55,0.78,133
RRECL,2026-09-25,133.12,123.4,343,330,96.21,0.42,23
AMARJOTHI,2026-09-25,147.0,149.82,656,631,96.19,0.97,15
GKB,2026-09-25,67.68,68.54,873,839,96.11,0.59,20
SOMATEX,2026-09-25,79.94,80.04,3625,3479,95.97,2.9,57
PNC,2026-09-25,16.62,16.89,2725,2608,95.71,0.46,52
PRAXIS,2026-09-25,4.45,4.67,141877,135605,95.58,6.59,186
SHIVAUM,2026-09-25,513.2,510.15,23793,22713,95.46,121.62,133
RHL,2026-09-25,177.76,171.41,1365,1299,95.16,2.35,33
ADDIND,2026-09-25,76.99,77.2,181,172,95.03,0.14,22
SURAJLTD,2026-09-25,200.5,198.08,97,92,94.85,0.19,16
GILLANDERS,2026-09-25,103.76,108.69,20672,19551,94.58,22.13,140
MADHAV,2026-09-25,34.46,35.77,3191,3017,94.55,1.14,72
PRUDMOULI,2026-09-25,13.67,13.93,11847,11193,94.48,1.65,60
RAJTV,2026-09-25,10.25,10.76,85135,80365,94.4,9.09,188
INDOUS,2026-09-25,78.06,77.6,2473,2334,94.38,1.93,54
RUSTOMJEE,2026-09-25,364.0,366.5,537143,506799,94.35,1956.49,3326
WILLAMAGOR,2026-09-25,23.4,22.44,3353,3154,94.07,0.76,55
APOLSINHOT,2026-09-25,1217.1,1202.4,1289,1212,94.03,15.58,95
GLOBALE,2026-09-25,10.8,10.59,1300,1222,94.0,0.14,24
SHRADDHA,2026-09-25,150.49,146.97,3654,3432,93.92,5.35,43
POLYSPIN,2026-09-25,30.35,28.98,358,336,93.85,0.1,30
BEEKAY,2026-09-25,426.4,430.15,1342,1259,93.82,5.83,119
PALASHSECU,2026-09-25,84.11,88.92,1078,1011,93.78,0.96,15
ESDS,2026-09-25,1853.15,1760.5,69023,64707,93.75,1215.15,3380
AKASH,2026-09-25,24.51,25.04,5168,4844,93.73,1.28,33
PRISMX,2026-09-25,0.51,0.52,160921,150631,93.61,0.84,84
DHRUV,2026-09-25,20.94,21.5,5864,5488,93.59,1.26,65
UNIENTER,2026-09-25,90.5,90.1,2133,1994,93.48,1.92,57
HBSL,2026-09-25,55.02,56.08,3326,3107,93.42,1.87,57
LAHOTIOV,2026-09-25,38.28,39.9,3662,3421,93.42,1.44,41
INDIANCARD,2026-09-25,209.21,200.59,10799,10066,93.21,21.83,214
PML,2026-09-25,483.85,475.15,321,299,93.15,1.55,64
AKCAPIT,2026-09-25,1729.2,1754.0,204,190,93.14,3.57,29
MERCANTILE,2026-09-25,22.59,22.72,524,488,93.13,0.12,25
NDGL,2026-09-25,2576.0,2575.6,41,38,92.68,1.06,29
ISTLTD,2026-09-25,657.95,660.0,268,248,92.54,1.78,29
RETAIL,2026-09-25,16.72,20.06,111518,102879,92.25,21.41,419
INDPRUD,2026-09-25,6200.0,6200.0,63,58,92.06,3.9,12
DUCON,2026-09-25,1.64,1.56,2277545,2090505,91.79,36.35,776
SAICAPI,2026-09-25,146.03,156.99,117,107,91.45,0.18,14
PRECOT,2026-09-25,634.45,640.7,1851,1683,90.92,11.82,91
VIVOBIOT,2026-09-25,16.08,16.79,6740,6124,90.86,1.13,54
NEXTMEDIA,2026-09-25,3.62,3.75,5321,4824,90.66,0.2,58
CINEVISTA,2026-09-25,14.11,14.04,8262,7486,90.61,1.14,139
ASHIMASYN,2026-09-25,15.8,15.96,21790,19700,90.41,3.48,198
UNITEDTEA,2026-09-25,428.25,425.1,2416,2184,90.4,10.31,160
