market_regime,nifty_trend,nifty_pct_change,banknifty_trend,banknifty_pct_change,india_vix,vix_level,best_sector,best_sector_perf_1m,worst_sector,worst_sector_perf_1m,fii_net,dii_net,crude,crude_pct_change,usdinr,usdinr_pct_change,us_sp500_pct,us_dow_pct,us_vix,us_vix_pct,dxy,dxy_pct,us_10y,asia_cue,europe_cue,global_risk,overall_risk,generated_at_ist
Bullish,Bullish,0.34,Bullish,0.26,12.16,Low,Industrial Services,84.66,Consumer Services,-2.38,-3693.93,2838.17,92.22,-2.53,95.8,0.06,0.44,0.75,15.01,-4.21,101.05,-0.24,5.2,Mixed,Bullish,Risk-On,Low,2026-09-25T23:04:13.001574+05:30
