index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,23446.8,23414.3,0.14,2026-09-23,2026-09-21,False
NIFTY_BANK,^NSEBANK,56548.9,56470.65,0.14,2026-09-23,2026-09-21,False
NIFTY_NEXT_50,^NSMIDCP,72462.4,72083.95,0.53,2026-09-23,2026-09-21,False
INDIA_VIX,^INDIAVIX,10.35,11.25,-8.0,2026-09-23,2026-09-21,False
SENSEX,^BSESN,74828.25,74858.99,-0.04,2026-09-23,2026-09-21,False
