symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
ONGC,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,1.869747899159659,2.2133220910623947,2.56,1.4,-3.7,-0.69,0.81,5.91
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,5.258708150152185,10.391913459833308,2.56,1.4,14.63,2.7,8.99,-4.24
NESTLEIND,Consumer Non-Durables,Food: Major Diversified,NIFTY_FMCG,industry,4.722947889454149,5.20027624309392,2.56,1.4,-0.25,2.16,3.8,5.45
BEL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-3.97636341253231,-6.832298136645968,2.56,1.4,14.63,-6.54,-8.23,-21.46
POWERGRID,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-0.4176818656456625,-0.831889081455798,2.56,1.4,-3.7,-2.98,-2.23,2.87
ASIANPAINT,Process Industries,Industrial Specialties,,unmapped,2.79498525073747,1.5962099125364495,2.56,1.4,,0.23,0.2,
DMART,Retail Trade,Specialty Stores,NIFTY_FMCG,sector,-0.362489758422919,-1.8801955990220072,2.56,1.4,-0.25,-2.92,-3.28,-1.63
COALINDIA,Energy Minerals,Coal,NIFTY_ENERGY,industry,-1.820761409316621,-6.052720896028963,2.56,1.4,-3.7,-4.38,-7.45,-2.35
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,3.9904306220095735,0.480813684697184,2.56,1.4,0.91,1.43,-0.92,-0.43
TATASTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,3.5103901036297533,0.0944386149003183,2.56,1.4,-0.31,0.95,-1.31,0.4
HINDZINC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,3.914725025940949,2.151335311572683,2.56,1.4,-0.31,1.35,0.75,2.46
ADANIGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-0.0427046263345131,-9.96858772998269,2.56,1.4,-3.7,-2.6,-11.37,-6.27
HINDALCO,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,6.306878306878309,4.103626943005184,2.56,1.4,-0.31,3.75,2.7,4.41
EICHERMOT,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,2.838020464637364,8.265582655826558,2.56,1.4,8.32,0.28,6.87,-0.05
DIVISLAB,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,12.734962406015038,25.592700620746392,2.56,1.4,2.95,10.17,24.19,22.64
GRASIM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,1.3285296104481032,-0.9433962264150944,2.56,1.4,-0.41,-1.23,-2.34,-0.53
TVSMOTOR,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,13.535667963683531,19.099839451413647,2.56,1.4,8.32,10.98,17.7,10.78
INDIGO,Transportation,Airlines,,unmapped,2.8924833491912465,-0.9616265225753274,2.56,1.4,,0.33,-2.36,
ADANIENSOL,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-2.815990593768377,5.832266325224066,2.56,1.4,-3.7,-5.38,4.43,9.53
IOC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,0.661971830985914,0.4356379988757761,2.56,1.4,-3.7,-1.9,-0.96,4.14
TORNTPHARM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-0.0916316408039752,7.168803418803419,2.56,1.4,2.95,-2.65,5.77,4.22
SBILIFE,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,0.5361930294906166,5.100896860986548,2.56,1.4,0.91,-2.02,3.7,4.19
WIPRO,Technology Services,Information Technology Services,NIFTY_IT,industry,4.995799495939505,6.3961407491487,2.56,1.4,14.63,2.44,5.0,-8.23
VAML,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,5.5136986301369815,-0.7622933218810417,2.56,1.4,-0.31,2.95,-2.16,-0.45
HYUNDAI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,11.314475873544088,12.81042411854879,2.56,1.4,8.32,8.75,11.41,4.49
JIOFIN,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,11.737288135593216,9.39639079029246,2.56,1.4,0.91,9.18,8.0,8.49
SOLARINDS,Process Industries,Industrial Specialties,,unmapped,-0.1503113592441486,-0.7152770364043984,2.56,1.4,,-2.71,-2.12,
PIDILITIND,Process Industries,Industrial Specialties,,unmapped,0.9599999999999944,1.209130166563844,2.56,1.4,,-1.6,-0.19,
DLF,Finance,Real Estate Development,NIFTY_REALTY,industry,0.9148216482164891,-0.7335148215366035,2.56,1.4,9.69,-1.65,-2.13,-10.42
TECHM,Technology Services,Information Technology Services,NIFTY_IT,industry,3.0581613508442835,17.715551110793626,2.56,1.4,14.63,0.5,16.32,3.09
TMCV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,9.073218195086342,0.9796194122283448,2.56,1.4,8.32,6.51,-0.42,-7.34
TRENT,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,4.23374059830513,-9.22643746295199,2.56,1.4,-0.25,1.67,-10.63,-8.98
MOTHERSON,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,5.374149659863949,4.029550033579583,2.56,1.4,8.32,2.81,2.63,-4.29
CHOLAFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,4.935778787368893,3.938888888888894,2.56,1.4,0.91,2.38,2.54,3.03
ABB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,5.0972364380757424,11.916872547594826,2.56,1.4,-0.41,2.54,10.52,12.33
ICICIAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-1.8225770539775497,-8.433949390370529,2.56,1.4,0.91,-4.38,-9.83,-9.34
TATACAP,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,3.0736543909348506,1.619885490853236,2.56,1.4,0.91,0.51,0.22,0.71
CUMMINSIND,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-1.703835860838537,-3.172231985940246,2.56,1.4,8.32,-4.26,-4.57,-11.49
VBL,Consumer Non-Durables,Beverages: Non-Alcoholic,NIFTY_FMCG,industry,-4.734237142242307,-14.45410628019324,2.56,1.4,-0.25,-7.29,-15.85,-14.2
BSE,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,0.8058131644424338,-7.873385012919892,2.56,1.4,0.91,-1.75,-9.27,-8.78
POWERINDIA,Electronic Technology,Electronic Equipment/Instruments,NIFTY_IT,sector,3.068362480127186,1.0285179990649835,2.56,1.4,14.63,0.51,-0.37,-13.6
BHEL,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-1.3583363385022185,2.064676616915426,2.56,1.4,-0.41,-3.92,0.66,2.47
IDEA,Communications,Wireless Telecommunications,,unmapped,-1.4548238897396728,-11.241379310344833,2.56,1.4,,-4.01,-12.64,
PFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-0.3333333333333279,-3.325635103926092,2.56,1.4,0.91,-2.89,-4.73,-4.24
BPCL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,2.472440944881897,3.746811224489796,2.56,1.4,-3.7,-0.09,2.35,7.45
POLYCAB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,1.3133208255159474,-5.243600330305533,2.56,1.4,-0.41,-1.25,-6.64,-4.83
CGPOWER,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-1.1983944954128491,-5.469607197717799,2.56,1.4,-0.41,-3.76,-6.87,-5.06
SIEMENS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,6.756756756756757,10.027855153203342,2.56,1.4,-0.41,4.2,8.63,10.44
UNIONBANK,Finance,Major Banks,NIFTY_BANK,industry,1.8865713616123732,3.0274305349843083,2.56,1.4,-0.22,-0.67,1.63,3.25
BRITANNIA,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,1.4219330855018588,0.8688418522968852,2.56,1.4,-0.25,-1.14,-0.53,1.12
PNB,Finance,Major Banks,NIFTY_BANK,industry,1.5588604192796944,5.94392523364486,2.56,1.4,-0.22,-1.0,4.54,6.16
LTM,Technology Services,Data Processing Services,NIFTY_IT,industry,9.355538780902066,24.61827956989248,2.56,1.4,14.63,6.8,23.22,9.99
APOLLOHOSP,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-0.2543953869636497,0.903580006862633,2.56,1.4,2.95,-2.81,-0.5,-2.05
BAJAJHLDNG,Finance,Financial Conglomerates,NIFTY_FIN_SERVICE,industry,7.138888888888889,5.777493372337508,2.56,1.4,0.91,4.58,4.38,4.87
BANKBARODA,Finance,Major Banks,NIFTY_BANK,industry,1.5774299835255288,-4.499515972894484,2.56,1.4,-0.22,-0.98,-5.9,-4.28
MUTHOOTFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-4.462098642833505,-4.322747464032357,2.56,1.4,0.91,-7.02,-5.72,-5.23
TMPV,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,6.039755351681957,0.0721500721500721,2.56,1.4,8.32,3.48,-1.33,-8.25
LODHA,Finance,Real Estate Development,NIFTY_REALTY,industry,1.1028219266947703,22.83743842364532,2.56,1.4,9.69,-1.46,21.44,13.15
GROWW,Miscellaneous,Investment Trusts/Mutual Funds,,unmapped,-2.615844544095665,-5.5751485579013575,2.56,1.4,,-5.18,-6.98,
TATAPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.143979057591626,1.0463576158940366,2.56,1.4,-3.7,-2.7,-0.35,4.75
BOSCHLTD,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,-1.2708308356312192,-0.5434782608695652,2.56,1.4,8.32,-3.83,-1.94,-8.86
SBIFUNDS,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,-0.9417808219178082,-5.674221425077443,2.56,1.4,0.91,-3.5,-7.07,-6.58
GAIL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,-0.2588140564789883,-0.516291877007805,2.56,1.4,-3.7,-2.82,-1.92,3.18
HDFCLIFE,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,-1.07624129510718,-5.7068965517241415,2.56,1.4,0.91,-3.64,-7.11,-6.62
CIPLA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,2.151818882736388,0.3719008264462872,2.56,1.4,2.95,-0.41,-1.03,-2.58
IRFC,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.9970498127765857,-1.6520787746170733,2.56,1.4,0.91,-0.56,-3.05,-2.56
ENRIN,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,1.653905053598775,-5.7102272727272725,2.56,1.4,-0.41,-0.91,-7.11,-5.3
LLOYDSME,Non-Energy Minerals,Steel,NIFTY_METAL,industry,2.0323394155169923,13.06301369863014,2.56,1.4,-0.31,-0.53,11.66,13.37
CANBK,Finance,Major Banks,NIFTY_BANK,industry,0.7706220020445105,0.5098039215686319,2.56,1.4,-0.22,-1.79,-0.89,0.73
MARICO,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,1.3917195597740692,-0.2749140893470764,2.56,1.4,-0.25,-1.17,-1.67,-0.02
INDIANB,Finance,Major Banks,NIFTY_BANK,industry,0.9052757793764934,2.878973105134469,2.56,1.4,-0.22,-1.65,1.48,3.1
JINDALSTEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,3.917910447761194,5.8532877232991165,2.56,1.4,-0.31,1.36,4.45,6.16
ZYDUSLIFE,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,0.8031041328279971,1.0950226244343808,2.56,1.4,2.95,-1.76,-0.3,-1.85
HDFCAMC,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,0.9050305594734332,-7.256031688872884,2.56,1.4,0.91,-1.65,-8.66,-8.17
GMRAIRPORT,Transportation,Other Transportation,,unmapped,-1.6203703703703705,-5.133928571428571,2.56,1.4,,-4.18,-6.53,
ABCAPITAL,Finance,Multi-Line Insurance,NIFTY_FIN_SERVICE,industry,5.681108752653265,6.760847628657924,2.56,1.4,0.91,3.12,5.36,5.85
GVT&D,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,4.808038176542529,-4.605378033874628,2.56,1.4,-0.41,2.25,-6.01,-4.2
LUPIN,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-1.1248547235596842,-1.5661157024793426,2.56,1.4,2.95,-3.68,-2.97,-4.52
UNITDSPR,Consumer Non-Durables,Beverages: Alcoholic,NIFTY_FMCG,industry,2.9932432432432403,10.858181818181816,2.56,1.4,-0.25,0.43,9.46,11.11
GODREJCP,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-0.5588153115395361,-1.047265987025019,2.56,1.4,-0.25,-3.12,-2.45,-0.8
HEROMOTOCO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,7.272905246671887,11.826530612244898,2.56,1.4,8.32,4.71,10.43,3.51
AMBUJACEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,2.081165452653486,2.258512856150104,2.56,1.4,-0.41,-0.48,0.86,2.67
TATACONSUM,Consumer Non-Durables,Food: Specialty/Candy,NIFTY_FMCG,industry,-1.2906137184115485,-1.936698646104179,2.56,1.4,-0.25,-3.85,-3.34,-1.69
MAXHEALTH,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-1.973919256877448,-4.148471615720524,2.56,1.4,2.95,-4.53,-5.55,-7.1
BHARATFORG,Producer Manufacturing,Metal Fabrication,NIFTY_INFRA,industry,0.8157653528872677,1.842592592592601,2.56,1.4,-0.41,-1.74,0.44,2.25
INDHOTEL,Consumer Services,Hotels/Resorts/Cruise lines,NIFTY_FMCG,sector,1.9492911668484123,3.151506792634994,2.56,1.4,-0.25,-0.61,1.75,3.4
VEDL,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,1.587001700358982,-3.6379928315412102,2.56,1.4,-0.31,-0.97,-5.04,-3.33
INDUSTOWER,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.2281835811247577,1.6223231667748217,2.56,1.4,0.91,-1.33,0.22,0.71
MANKIND,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-2.9333333333333407,-0.9484173036136008,2.56,1.4,2.95,-5.49,-2.35,-3.9
JSWENERGY,Utilities,Electric Utilities,NIFTY_ENERGY,industry,3.488795773364908,0.0440295878830574,2.56,1.4,-3.7,0.93,-1.36,3.74
LGEINDIA,Consumer Durables,Electronics/Appliances,NIFTY_AUTO,sector,2.4541884816753927,-0.0957243139757498,2.56,1.4,8.32,-0.11,-1.5,-8.42
RECLTD,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,0.0,-1.075268817204301,2.56,1.4,0.91,-2.56,-2.48,-1.99
LAURUSLABS,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,6.549912434325746,19.294117647058822,2.56,1.4,2.95,3.99,17.89,16.34
LENSKART,Health Technology,Medical Specialties,NIFTY_PHARMA,industry,-0.1486013986014026,6.557835820895519,2.56,1.4,2.95,-2.71,5.16,3.61
ASHOKLEY,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,12.342342342342349,5.168674698795188,2.56,1.4,-0.41,9.78,3.77,5.58
OFSS,Technology Services,Packaged Software,NIFTY_IT,industry,2.423754583668724,4.109090909090909,2.56,1.4,14.63,-0.14,2.71,-10.52
MAZDOCK,Producer Manufacturing,Trucks/Construction/Farm Machinery,NIFTY_INFRA,industry,2.639145174441059,-6.752436647173482,2.56,1.4,-0.41,0.08,-8.15,-6.34
DRREDDY,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,1.6331877729257682,-14.181415929203537,2.56,1.4,2.95,-0.93,-15.58,-17.13
NYKAA,Retail Trade,Internet Retail,NIFTY_FMCG,sector,3.419847328244271,7.866242038216558,2.56,1.4,-0.25,0.86,6.47,8.12
SHREECEM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,0.1121285740982993,1.0945461407812795,2.56,1.4,-0.41,-2.45,-0.31,1.5
AUROPHARMA,Health Technology,Pharmaceuticals: Other,NIFTY_PHARMA,industry,-0.4837149306675266,-1.594387755102041,2.56,1.4,2.95,-3.04,-2.99,-4.54
IDBI,Finance,Major Banks,NIFTY_BANK,industry,-0.3301886792452844,-0.2125147579693114,2.56,1.4,-0.22,-2.89,-1.61,0.01
FEDERALBNK,Finance,Major Banks,NIFTY_BANK,industry,0.8823529411764642,8.34837545126354,2.56,1.4,-0.22,-1.68,6.95,8.57
PERSISTENT,Technology Services,Information Technology Services,NIFTY_IT,industry,3.1054387345852508,17.805139186295502,2.56,1.4,14.63,0.55,16.41,3.18
DIXON,Electronic Technology,Electronic Production Equipment,NIFTY_IT,sector,0.6304347826086957,11.36327185244587,2.56,1.4,14.63,-1.93,9.96,-3.27
PAYTM,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,9.415860735009677,15.397796817625462,2.56,1.4,0.91,6.86,14.0,14.49
MEESHO,Retail Trade,Apparel/Footwear Retail,NIFTY_FMCG,sector,9.516853932584269,1.876143193101648,2.56,1.4,-0.25,6.96,0.48,2.13
HINDPETRO,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-0.8577194752774918,-2.250963810471337,2.56,1.4,-3.7,-3.42,-3.65,1.45
ICICIGI,Finance,Specialty Insurance,NIFTY_FIN_SERVICE,industry,-2.232381404737868,-6.591411878155314,2.56,1.4,0.91,-4.79,-7.99,-7.5
BHARTIHEXA,Communications,Wireless Telecommunications,,unmapped,0.7309669825930716,12.144827586206892,2.56,1.4,,-1.83,10.74,
NAUKRI,Technology Services,Internet Software/Services,NIFTY_IT,industry,5.966666666666659,22.504816955684,2.56,1.4,14.63,3.41,21.1,7.87
HAVELLS,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,4.153871019880383,8.311622825447504,2.56,1.4,-0.41,1.59,6.91,8.72
NHPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.5667506297229076,-1.3588634959851864,2.56,1.4,-3.7,-1.99,-2.76,2.34
INDUSINDBK,Finance,Major Banks,NIFTY_BANK,industry,1.998001998001998,7.70042194092827,2.56,1.4,-0.22,-0.56,6.3,7.92
SWIGGY,Transportation,Air Freight/Couriers,,unmapped,11.748739821636295,14.866480669589471,2.56,1.4,,9.19,13.47,
AUBANK,Finance,Regional Banks,NIFTY_BANK,industry,-0.2851982127578667,-1.502488496572448,2.56,1.4,-0.22,-2.85,-2.9,-1.28
LTF,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,2.8187059577194145,0.9433962264150944,2.56,1.4,0.91,0.26,-0.46,0.03
SRF,Process Industries,Industrial Specialties,,unmapped,0.0075284197846974,-6.053748231966047,2.56,1.4,,-2.55,-7.45,
WAAREEENER,Electronic Technology,Semiconductors,NIFTY_IT,sector,-1.911711054359726,-7.135949157225751,2.56,1.4,14.63,-4.47,-8.54,-21.77
COFORGE,Technology Services,Information Technology Services,NIFTY_IT,industry,11.0828025477707,19.4193371678992,2.56,1.4,14.63,8.52,18.02,4.79
NTPCGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-2.3952738990332865,-5.834196891191705,2.56,1.4,-3.7,-4.96,-7.23,-2.13
NMDC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,0.6344266219774801,-2.8317152103559904,2.56,1.4,-0.31,-1.93,-4.23,-2.52
ICICIPRULI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,0.7061592781482867,3.3101921722507277,2.56,1.4,0.91,-1.85,1.91,2.4
DABUR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-2.925002925002925,-7.585208286923581,2.56,1.4,-0.25,-5.49,-8.99,-7.34
OIL,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,2.76224175322451,6.67061611374407,2.56,1.4,-3.7,0.2,5.27,10.37
NAM_INDIA,Finance,Investment Managers,NIFTY_FIN_SERVICE,industry,2.0743301642178045,-2.9660668802892047,2.56,1.4,0.91,-0.49,-4.37,-3.88
POLICYBZR,Technology Services,Internet Software/Services,NIFTY_IT,industry,4.6151862833569615,0.1851851851851851,2.56,1.4,14.63,2.06,-1.21,-14.44
IDFCFIRSTB,Finance,Regional Banks,NIFTY_BANK,industry,0.4363722137044348,6.904343459703742,2.56,1.4,-0.22,-2.12,5.5,7.12
BAJAJHFL,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.6842105263157867,-4.461538461538464,2.56,1.4,0.91,-0.88,-5.86,-5.37
ATGL,Utilities,Gas Distributors,NIFTY_ENERGY,industry,1.104136731452782,-9.5466847090663,2.56,1.4,-3.7,-1.46,-10.95,-5.85
YESBANK,Finance,Major Banks,NIFTY_BANK,industry,-0.2179598953792533,-6.111566858080387,2.56,1.4,-0.22,-2.78,-7.51,-5.89
FORTIS,Health Services,Hospital/Nursing Management,NIFTY_PHARMA,industry,-0.0478723404255367,-4.029622063329933,2.56,1.4,2.95,-2.61,-5.43,-6.98
TORNTPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-5.863983344899375,-3.2522644604521727,2.56,1.4,-3.7,-8.42,-4.65,0.45
SAIL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,5.392940597712447,0.2280701754385885,2.56,1.4,-0.31,2.83,-1.17,0.54
PRESTIGE,Finance,Real Estate Development,NIFTY_REALTY,industry,-1.593433124094632,-3.0677764565992813,2.56,1.4,9.69,-4.15,-4.47,-12.76
BIOCON,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-2.748826022219677,1.4214046822742448,2.56,1.4,2.95,-5.31,0.02,-1.53
ALKEM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,1.2292891501870655,3.112240268578169,2.56,1.4,2.95,-1.33,1.71,0.16
MCX,Finance,Investment Banks/Brokers,NIFTY_FIN_SERVICE,industry,-3.1538601934659645,-10.046111073438672,2.56,1.4,0.91,-5.71,-11.45,-10.96
UNOMINDA,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,4.003436426116831,6.6607929515418425,2.56,1.4,8.32,1.44,5.26,-1.66
PHOENIXLTD,Finance,Real Estate Development,NIFTY_REALTY,industry,-5.110313989484546,-5.203475528938196,2.56,1.4,9.69,-7.67,-6.6,-14.89
OBEROIRLTY,Finance,Real Estate Development,NIFTY_REALTY,industry,0.0491615229147246,-2.8328912466843548,2.56,1.4,9.69,-2.51,-4.23,-12.52
SUZLON,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-7.695202257761047,-15.311582944933535,2.56,1.4,-0.41,-10.26,-16.71,-14.9
IOB,Finance,Major Banks,NIFTY_BANK,industry,0.3235294117647042,-1.387684301821347,2.56,1.4,-0.22,-2.24,-2.79,-1.17
