symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,68766,317695075,317763841,1099409.245337,507133659546211.1,7392434.367448,9729254,24614.9
BANKNIFTY,17272,1519150,1536422,299759.592045,2648682289875.9,525224.910804,941466,57907.2
LICI,65958,143304,209262,361549.90424,81952745532.0,376350.00956,99848,391.3
KEI,17408,181132,198540,164133.315185,175330569382.5,205094.28401,24166,5500.0
HDFCBANK,35232,205724,240956,171100.59226,103791466844.0,185352.1007,819880,742.0
PAYTM,15187,71394,86581,156161.89033,75984278928.25,177379.6096125,67454,1400.0
RELIANCE,15930,139367,155297,103749.5658,92648183075.0,116413.09655,436739,1290.9
BSE,12129,102584,114713,87507.2693,77574674850.0,106990.8178,101319,3618.0
PIDILITIND,11424,82782,94206,93867.92555,69963887065.0,105871.7962,36788,1620.0
INFY,20832,101803,122635,97042.09196,48605491676.0,105341.74872,394068,1167.5
KALYANKJIL,9890,72311,82201,79877.73258,60966545251.5,104717.245095,50782,591.4
ICICIBANK,8544,57938,66482,86497.71872,59313279186.0,94154.64058,214876,1454.6
ABB,7214,116778,123992,69660.627075,116989180951.25,93577.5615875,41202,7700.0
HINDALCO,11411,61777,73188,80801.57708,45199219247.0,91702.48955,113735,1020.0
JIOFIN,13089,58412,71501,81575.957255,37332211225.5,91501.88326,145611,265.0
NESTLEIND,11370,53899,65269,84642.77925,41030513100.0,91326.96025,37398,1520.0
UPL,9950,78525,88475,79794.3571975,65470477538.0,91000.8250775,47834,581.9
SBIN,10429,61440,71869,81511.40565,48989822752.5,90470.408175,212583,1042.7
MARICO,7431,36971,44402,77712.10332,39725580372.0,84645.46704,25693,875.0
HEROMOTOCO,8525,71902,80427,71218.933815,61207129876.5,83646.93258,55755,5548.0
TCS,12848,74042,86890,71127.4046625,41520269270.25,78077.452365,248048,2460.0
DIVISLAB,8086,79969,88055,67793.88631,67420366587.0,77702.65218,76862,8378.0
DIXON,8783,92526,101309,60760.433745,66629401374.0,72886.847485,118235,13988.0
HDFCLIFE,11338,47361,58699,67252.69595,28863227250.0,71446.58345,91356,535.95
BAJFINANCE,7389,47253,54642,63787.233375,40961738250.0,70488.265875,149710,1149.0
NATIONALUM,8124,70865,78989,57424.6670625,51469047487.5,68737.6419375,45023,377.0
DLF,9890,51765,61655,61516.7674,33042910393.0,67898.02133,71252,643.4
GODREJPROP,8895,55164,64059,59202.652535,37834997772.0,67754.110255,39857,2033.6
SAIL,7893,14240,22133,64022.85621,11982561217.0,67501.84838,50949,173.55
AXISBANK,7633,38066,45699,59911.8885625,30398120381.25,63869.342375,195797,1261.8
LT,8007,69069,77076,56589.9102475,49533947758.75,63803.515335,133466,3990.0
LAURUSLABS,3352,12812,16164,52037.40528,20088837431.5,55854.979595,48214,1850.0
CUMMINSIND,4569,16902,21471,50480.29064,19308729116.0,54615.5818,31688,5550.0
SIEMENS,5817,60139,65956,40953.215905,43740631728.5,54459.30819,35026,4000.5
CGPOWER,5863,59202,65065,43715.205815,45878626894.5,54376.54476,44613,880.05
MUTHOOTFIN,5766,51371,57137,45992.8722275,42354474580.0,54337.9430275,60029,2870.0
MARUTI,6186,123779,129965,43493.55875,89215632191.0,54170.98066,110703,14168.0
PNBHOUSING,6774,29324,36098,47224.69908,21453815129.5,53306.550375,22782,1080.0
MCX,7272,50086,57358,43794.1626075,31596719181.75,51982.841925,74145,2680.0
POLYCAB,3688,41756,45444,42481.04235,49470462602.5,51514.293375,36845,9176.0
IREDA,9272,21231,30503,48750.110125,11911723894.25,51116.7380675,35492,120.35
M&M,6518,45124,51642,44650.7126,31316098870.0,49701.4213,124329,3433.0
BHARTIARTL,4375,53352,57727,40807.3269025,50832716897.5,47533.2608775,156631,1970.1
GODFRYPHLP,5726,56418,62144,36571.535825,37476476713.5,45937.34046,16595,2336.9
DABUR,8010,53903,61913,41362.975875,28633391525.0,45366.203625,54479,409.65
MIDCPNIFTY,1683,100426,102109,30020.09064,180334140867.6,45343.079316,84923,14871.5
TATASTEEL,7651,41558,49209,40398.607425,22459473382.5,44381.9475,121839,190.95
SHRIRAMFIN,4483,20747,25230,40172.49687,19089549426.75,44129.7561375,60424,1087.3
HINDUNILVR,6326,43681,50007,39750.88944,28152510549.0,43291.67493,120484,2096.5
CANBK,4541,13929,18470,39354.58575,12400617240.0,42029.7444,81241,128.0
MOTHERSON,4097,17123,21220,38329.227405,16694311407.0,42019.515225,33442,151.0
COALINDIA,7156,19076,26232,40147.495155,11045776221.0,41778.112365,102604,417.6
HAL,5277,28247,33524,37095.922245,20429161932.0,41314.541565,63509,4635.0
ETERNAL,4913,24680,29593,37110.497165,19017778726.5,41040.40318,108293,312.4
TVSMOTOR,4769,25809,30578,36524.8559375,19860070868.75,40243.657125,87354,4360.0
SWIGGY,6599,34310,40909,34876.6860425,18917845391.0,39938.0987025,64362,291.0
CAMS,4522,62575,67097,30414.6665625,43582634163.75,39853.3707,19982,809.4
BEL,6341,47420,53761,35569.43355,27464125063.5,39833.250435,156010,391.5
MANAPPURAM,3416,9274,12690,36686.9859,10327556250.0,39809.3484,28213,356.6
OFSS,2766,22720,25486,32188.21094,27142304789.0,38926.85883,29187,11600.0
PFC,6900,7275,14175,37678.61851,4096168830.0,38450.02681,64185,420.0
ADANIGREEN,4028,18571,22599,34064.3115,16289886810.0,38313.6996,66490,1384.0
HCLTECH,6610,27146,33756,35941.70804,15286422872.0,38190.93676,98202,1369.9
KOTAKBANK,4418,19403,23821,35012.0204,15661655960.0,37324.38,133667,398.0
HINDZINC,4271,49407,53678,29349.64809,34837464487.0,36440.51796,47316,562.9
UNOMINDA,4804,25142,29946,32461.80201,17483201565.5,36372.187665,14902,1227.0
CDSL,4863,35381,40244,31040.61084,23351351514.25,35800.1109825,47836,1340.0
ADANIENT,3341,19793,23134,31681.4022282,19365000499.77,35531.2472259,78066,3050.0
TRENT,3852,49120,52972,26775.1690875,35277237983.25,35339.48892,70640,3107.7
INDIGO,3747,31959,35706,30243.47991,26266985104.5,34676.030955,68932,5358.0
ASHOKLEY,3547,17097,20644,30892.578,15054510850.0,34404.5615,51277,172.08
TECHM,3265,9071,12336,32359.63854,9118305582.0,34086.05436,46500,1648.5
GAIL,4909,32567,37476,30740.442935,21169796579.0,33997.496225,59583,175.0
WIPRO,5598,19358,24956,31678.8444,11169099000.0,33899.9844,115846,186.3
DRREDDY,4389,14967,19356,31758.900625,11138403162.5,33401.80725,52029,1172.6
AUROPHARMA,3598,10509,14107,31105.752095,9355007530.0,33119.987395,29196,1585.9
ITC,5581,101649,107230,27714.616245,51505436175.75,32512.6842525,203715,289.0
EICHERMOT,3640,26517,30157,28918.09501,21450855919.0,31570.7542,78591,7935.0
BAJAJ-AUTO,3157,31216,34373,27492.99204,27359766616.5,31489.733205,65144,11600.0
SBILIFE,4257,10492,14749,29941.590975,7602873821.25,31326.3541875,25970,1899.0
POWERINDIA,3371,16791,20162,27438.937995,14251070822.5,31322.02122,42913,32005.0
PERSISTENT,3772,30142,33914,25993.7003375,21385119476.25,30893.3951,53503,5499.0
BAJAJFINSV,4333,38686,43019,27135.94116,24209223891.0,30750.56007,71133,2105.0
TMPV,4984,20531,25515,27745.38208,12006453648.0,29975.43856,88494,348.55
TITAN,3131,20963,24094,26834.2572225,18207902272.0,29729.6424425,64666,4935.0
BIOCON,2621,6741,9362,27929.621,7416049375.0,29435.61475,31500,422.0
JSWSTEEL,3189,9490,12679,27799.8135075,8409632969.25,29089.0332,71865,1300.0
NYKAA,2488,8483,10971,26245.42125,9309314781.25,28454.6628125,20527,342.5
HDFCAMC,3521,7590,11111,27103.12455,6050505423.0,28111.87878,34307,2556.0
COFORGE,2969,16869,19838,24721.730395,14260511864.0,27770.709035,57104,1749.9
PATANJALI,6641,9830,16471,25879.3512325,3970566260.75,27184.50884,48805,359.9
FEDERALBNK,2810,12509,15319,25216.297,11432307025.0,27152.36725,51127,362.45
AMBER,3058,26284,29342,22655.59233,19775797694.0,26879.66927,32168,7395.0
ASIANPAINT,3274,30363,33637,22711.209325,21403189445.0,25534.003775,69712,2775.0
RBLBANK,1924,6216,8140,23362.48058,7765335625.0,25342.72808,20638,380.55
DELHIVERY,2390,6212,8602,23466.08619,6426380659.0,25145.29903,25949,482.0
GRASIM,2823,20388,23211,22184.5754,16300363935.0,25083.56475,60669,3138.0
VOLTAS,4543,11576,16119,22774.02105,6023333580.0,24431.15685,27782,1327.7
IDEA,2389,11433,13822,22076.3617425,11507412816.75,24379.37916,110573,12.9
LTM,3094,20032,23126,21305.063805,14214340842.0,24322.272225,29108,4559.0
ADANIPORTS,2642,20206,22848,21415.9774425,16886148601.75,24167.49346,93336,1706.7
ABCAPITAL,1644,8645,10289,21461.3341,11532554807.0,23490.71717,23766,420.0
CROMPTON,3802,8644,12446,22004.08685,5222039819.5,23349.142545,38467,263.1
CHOLAFIN,1858,5043,6901,21776.058125,5957808875.0,22713.521875,36679,1875.0
VEDL,6445,36880,43325,20046.27974,11928931174.5,22680.166485,85214,269.0
GVT&D,3777,11355,15132,20665.5180875,6495910878.75,22506.876875,35290,4333.2
BANKBARODA,2929,10135,13064,21259.7672625,7513665383.25,22497.319845,74643,245.0
BHEL,1858,9334,11192,20074.391925,10495382283.75,22472.6147625,50643,411.95
LODHA,2683,9420,12103,20602.2241875,7647004275.0,22045.7669375,33524,1229.8
LTF,2791,11210,14001,20075.24295,8435443027.5,21955.135725,35387,317.9
KAYNES,3078,16155,19233,17787.33864,9620733511.5,21747.298755,46425,3875.0
WAAREEENER,3895,25461,29356,18244.1623875,12442203284.0,20977.2327275,73424,2670.0
