index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,24615.3,24383.6,0.95,2026-08-04,2026-07-31,False
NIFTY_BANK,^NSEBANK,57809.9,57264.85,0.95,2026-08-04,2026-07-31,False
NIFTY_NEXT_50,^NSMIDCP,74382.2,73651.3,0.99,2026-08-04,2026-07-31,False
INDIA_VIX,^INDIAVIX,11.92,11.76,1.36,2026-08-04,2026-07-31,False
SENSEX,^BSESN,78094.64,77928.15,0.21,2026-07-31,2026-07-30,False
