symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
LICI,43696,28559,15137,53.0,30032,58617.77236,11123267176,2286.98176,395
KEI,22907,19087,3820,20.01,28435,32000.77769,24157594273,6643.34273,5335
NIFTY,10920730,9441084,1479646,15.67,14491902,55007.19504,23111509009919,275134.38919,24623
IREDA,28703,26166,2537,9.7,9331,16981.49149,3436193459,681.00209,120
UPL,36967,35249,1718,4.87,16730,17255.24966,12409160893,2088.49293,596
DABUR,46905,45104,1801,3.99,8001,5587.5605,3724597687,517.78937,416
GODFRYPHLP,14929,14371,558,3.88,12934,12201.07762,7282168440,1976.0469,2405
PAYTM,64558,62844,1714,2.73,12826,37100.98064,9866055714,2985.64214,1414
VMM,13436,13116,320,2.44,894,976.49318,402122860,128.98235,111
FORTIS,21808,21364,444,2.08,1300,855.53559,931861867,89.53117,941
FINNIFTY,7291,7149,142,1.99,546,161.25432,865119103,72.33103,26819
COLPAL,33510,32962,548,1.66,1645,1425.61452,820590820,91.3732,2042
SIEMENS,32931,32406,525,1.62,3226,2496.00337,2051505275,633.04025,3955
IEX,30228,29763,465,1.56,1460,1188.76321,711155574,159.82074,128
DLF,69191,68243,948,1.39,13497,10015.92001,7616158920,1440.5742,652
MARUTI,109827,108386,1441,1.33,10447,3506.23603,7174244460,903.5446,14073
MARICO,23410,23126,284,1.23,1293,2617.16112,1139167884,257.23884,871
BSE,90820,89756,1064,1.19,6446,5973.58926,4188569012,989.29012,3570
CGPOWER,43727,43239,488,1.13,6351,3475.12733,4493156593,1111.17593,862
GRASIM,55559,54939,620,1.13,2705,3043.047,1869918985,352.18985,3150
PIIND,21940,21697,243,1.12,919,823.0296,390133198,105.31948,2835
CAMS,17222,17032,190,1.12,1762,670.19815,1129096905,169.06155,794
GODREJPROP,34847,34496,351,1.02,1739,2987.15335,905096513,253.47513,2073
PERSISTENT,53422,52889,533,1.01,4786,3224.68015,3069126423,763.38923,5506
BLUESTARCO,12282,12168,114,0.94,444,890.94356,166925794,46.40294,1732
FEDERALBNK,50046,49582,464,0.94,1922,3858.24075,1374418050,277.3055,359
MUTHOOTFIN,60722,60162,560,0.93,5295,4155.05618,3914693389,719.39639,2878
GODREJCP,26471,26230,241,0.92,553,1502.47915,153681400,49.414,1070
CDSL,48847,48404,443,0.92,2561,2398.45151,1423319483,277.97983,1318
TVSMOTOR,87701,86952,749,0.86,4127,4643.55368,2738883008,571.13008,4387
LICHSGFIN,52816,52365,451,0.86,4070,4370.6958,1696629050,290.2905,515
HINDZINC,44355,43987,368,0.84,3232,1688.90162,2115901364,354.10364,552
HDFCLIFE,78925,78282,643,0.82,2475,3612.38361,1165408057,178.33057,546
NIFTYNXT50,983,975,8,0.82,62,204.31135,99377095,1.82095,74424
DIXON,120730,119770,960,0.8,4919,3191.06413,3209080056,589.27556,13897
ICICIPRULI,25217,25019,198,0.79,627,816.35412,223695562,34.02187,513
SBILIFE,24847,24657,190,0.77,1470,1927.50285,865688246,129.15746,1877
VOLTAS,26696,26492,204,0.77,593,528.10725,254711876,68.36876,1338
BANKNIFTY,894965,888356,6609,0.74,129124,23690.67765,223381018212,18360.13212,57810
MIDCPNIFTY,81156,80566,590,0.73,6991,3227.54954,12172712774,1088.84774,14854
SBIN,207481,206069,1412,0.69,7185,7873.25115,4926523657,893.46157,1035
PNBHOUSING,19412,19295,117,0.61,685,1444.9916,349787841,113.71841,1081
POWERGRID,48411,48127,284,0.59,2369,2127.71538,1106965213,172.86713,285
INDIANB,20121,20004,117,0.58,377,743.3883,250051090,47.2109,842
PATANJALI,47321,47060,261,0.55,540,1276.7704,85693410,29.88285,360
APOLLOHOSP,29818,29656,162,0.55,1154,1799.08508,1117900067,172.25067,8856
AUBANK,31776,31608,168,0.53,611,1007.8523,558785000,118.05,1047
BAJAJ-AUTO,63085,62760,325,0.52,6989,5372.07171,5649002409,853.59909,11655
RVNL,34934,34755,179,0.52,944,1098.02346,329708032,71.83907,230
HCLTECH,98248,97750,498,0.51,3108,1351.11728,1644373628,222.41628,1366
ABCAPITAL,23438,23322,116,0.5,1473,3378.77742,1642788332,366.16332,423
SUPREMEIND,20279,20180,99,0.49,507,379.20337,286824559,56.43309,3541
SUNPHARMA,82471,82072,399,0.49,3604,988.81818,2449809705,223.84705,1959
SHRIRAMFIN,57941,57682,259,0.45,2124,3347.98332,1613725665,328.77165,1083
KFINTECH,14798,14732,66,0.45,278,353.7385,119307767,27.66767,939
COFORGE,57023,56792,231,0.41,3271,5802.40601,2194318412,548.51912,1749
TECHM,45551,45367,184,0.41,1057,1993.62096,862232670,150.5907,1650
SHREECEM,20214,20133,81,0.4,659,423.07246,408875583,48.75583,26850
NYKAA,18312,18239,73,0.4,589,2375.03375,403184468,102.62593,338
OBEROIRLTY,20897,20814,83,0.4,251,865.2197,76479448,14.60448,1826
UNOMINDA,13735,13683,52,0.38,353,681.00356,173257815,43.74815,1210
GAIL,63789,63553,236,0.37,2368,1006.84851,1425997547,179.52172,173
SUZLON,64485,64249,236,0.37,1387,1737.02853,733211513,182.26913,48
TITAN,62866,62653,213,0.34,2119,1876.33286,1657934505,258.93255,4892
ETERNAL,106230,105897,333,0.31,2638,2424.98132,1785476162,411.73662,311
HINDALCO,110744,110398,346,0.31,10282,14984.18341,5961116595,1434.72595,1003
DELHIVERY,25490,25411,79,0.31,503,1905.52271,318566263,77.31263,475
CUMMINSIND,28161,28074,87,0.31,341,685.114,323586468,71.86468,5513
HDFCAMC,32189,32091,98,0.31,387,712.467,233999841,41.09841,2576
JUBLFOOD,24475,24402,73,0.3,1227,1448.94587,600833712,173.14962,468
INDIGO,67948,67750,198,0.29,3720,1870.3747,2892722970,502.9797,5413
UNIONBANK,40284,40167,117,0.29,519,1203.10484,290406776,77.04588,173
NAM-INDIA,13318,13280,38,0.29,240,534.13062,127481631,29.19131,1183
TIINDIA,13880,13841,39,0.28,695,452.84238,356564008,109.54008,2782
