symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
STEELCAS,325.9,14,7.0454918705863,6.19,11.46,48.5,,5.55,14.301459578438038,304.45,342.2,False,0,Strong buy,Non-Energy Minerals
NILKAMAL,1699.9,14,30.701214823927437,29.84,29.3,56.27,,16.68,99.83158576224189,1550.15,1784.9,False,0,Buy,Consumer Durables
TORNTPHARM,5050.0,14,7.905982905982906,7.05,3.07,59.5,1.55,6.87,147.6841423748963,4828.47,5302.5,False,0,Buy,Health Technology
SAMBHV,119.96,14,2.969957081545059,2.11,7.38,52.67,,17.81,4.641769664157925,113.0,125.96,False,0,Buy,Non-Energy Minerals
PFOCUS,298.75,14,24.582985821517926,23.72,26.21,45.71,,22.85,14.426030318862392,277.11,313.69,False,0,Strong buy,Consumer Services
WELCORP,1715.3,14,14.444889244729117,13.58,15.42,56.46,,14.9,55.102019971784834,1632.65,1801.06,False,0,Strong buy,Producer Manufacturing
BFINVEST,483.0,14,7.333333333333333,6.47,5.44,41.49,,21.06,18.820703421844964,454.77,507.15,False,0,Buy,Finance
JLHL,319.0,14,12.712882481803414,11.85,7.87,53.18,,6.58,11.566284353857244,301.65,334.95,False,0,Buy,Health Services
MMP,294.65,14,5.063291139240502,4.2,9.47,56.24,,8.6,11.598335754021702,277.25,309.38,False,0,Strong buy,Non-Energy Minerals
TASTYBITE,9430.0,14,6.337392873252143,5.48,7.97,41.55,,26.81,338.587736922758,8922.12,9901.5,False,2,Strong buy,Consumer Non-Durables
UNIMECH,1259.8,14,6.726533378515746,5.87,7.71,44.77,,17.68,56.24201664698802,1175.44,1322.79,False,0,Strong buy,Producer Manufacturing
IVC,8.45,14,3.808353808353792,2.95,1.92,94.8,,16.92,0.2257653040930479,8.11,8.87,False,0,Strong buy,Finance
MEDANTA,1444.9,14,7.108969607116389,6.25,2.27,48.26,,8.84,40.90613302148632,1383.54,1517.15,False,0,Strong buy,Health Services
KECL,135.26,14,9.345189975747768,8.49,10.33,53.46,,9.42,6.829799198791897,125.02,142.02,False,0,Buy,Producer Manufacturing
STYLAMIND,3453.0,13,6.25923190546529,5.4,10.67,45.2,,20.19,170.2348992364633,3197.65,3625.65,False,0,Buy,Non-Energy Minerals
SCPL,638.6,13,12.074412074412088,11.21,13.7,40.62,,1.47,38.66833631910133,580.6,670.53,False,0,Strong buy,Consumer Non-Durables
ELGIRUBCO,57.41,13,20.35639412997902,19.5,21.34,65.49,,57.64,3.830157518706655,51.66,60.28,False,0,Buy,Producer Manufacturing
SUNFLAG,366.85,13,2.443451549846412,1.58,6.85,53.07,,16.67,13.989396966344612,345.87,385.19,False,0,Buy,Non-Energy Minerals
DIXON,13892.0,13,11.40336808340016,10.54,-2.48,25.68,19.92,32.96,460.9680457542239,13200.55,14586.6,False,0,Buy,Electronic Technology
ABCAPITAL,424.35,13,7.050958627648852,6.19,5.16,25.64,12.88,8.37,11.953849012824714,406.42,445.57,False,0,Strong buy,Finance
