symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
ICICIBANK,1454.6,63.47302043969008,25.994298057571747,Buy,2.871287128712865,True,6
SWARAJ,359.75,64.19599512380921,33.12221615361733,Buy,19.51827242524917,True,6
SOTL,643.0,61.64565357585812,35.317802229153656,Buy,23.41650671785029,True,6
63MOONS,864.2,67.04731720900139,31.406062805407736,Buy,29.60407918416318,True,6
TATVA,1766.3,68.23589946336416,48.460558361755126,Buy,37.99218749999999,True,6
MAHLOG,421.0,64.39960678889621,43.17651384474232,Strong buy,7.962559302474679,True,6
SANATHAN,477.95,58.16768967425485,27.46266480908658,Buy,9.345687485701204,True,6
JINDWORLD,39.88,67.67972103039358,46.56666172211576,Buy,30.968801313628912,True,6
HIRECT,1320.4,62.7450984192189,33.1877641251688,Buy,14.917319408181031,True,6
RPGLIFE,2745.7,51.98757558703862,40.71579327312397,Buy,14.590376027711695,True,6
VERA,78.25,53.20159752523928,28.179856100431543,Buy,13.405797101449275,True,6
MORARJEE,11.24,63.20252245501592,33.97479013120554,Buy,27.14932126696833,True,6
NOVARTIND,1622.0,56.77435138603491,44.24866447577674,Buy,11.324639670555936,True,6
SHAREINDIA,176.08,54.762042432321614,39.45161780310387,Buy,26.231271058857267,True,6
ARTEMISMED,301.75,68.36212424586833,33.42135198392127,Buy,15.43611323641929,True,6
GUFICBIO,397.05,58.981137394502966,27.950881217564227,Buy,2.3324742268041265,True,6
SGFIN,705.9,62.97734623706733,30.366120169676247,Strong buy,6.342271768605005,True,6
ASHIANA,387.8,55.06807644099574,32.77791844491241,Buy,0.1549586776859562,True,6
BHAGCHEM,286.1,56.27834054672717,28.042594051959963,Buy,0.9171075837742584,True,6
QUESS,323.05,65.36265990527511,58.30335450009565,Buy,13.750000000000004,True,6
GUJALKALI,683.5,60.26926945644861,31.798035980752957,Strong buy,10.957792207792208,True,6
ORCHPHARMA,1006.4,54.07030096893582,26.005583997260644,Buy,2.359641985353939,True,6
LXCHEM,184.29,58.05474265751522,28.51507748938896,Buy,12.577886377519857,True,6
SHIVAMILLS,62.96,54.48821623626502,48.49434637156902,Strong buy,-1.1461767938451828,True,6
TORNTPHARM,5030.0,58.22246458529192,26.89728649967812,Buy,7.478632478632479,True,6
