symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-0.9743938363924836,-0.4706954145156427,-1.46,0.02,0.0,0.49,-0.49,-0.47
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,0.7020852981242843,1.0940458657689855,-1.46,0.02,,2.16,1.07,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,-1.2345679012345678,-8.860759493670885,-1.46,0.02,-0.59,0.23,-8.88,-8.27
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-1.9168882048411984,-2.942194530979578,-1.46,0.02,-0.59,-0.46,-2.96,-2.35
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-1.6322701688555432,0.6720430107526882,-1.46,0.02,-0.59,-0.17,0.65,1.26
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,-6.407163593245281,0.3903337572913509,-1.46,0.02,5.96,-4.95,0.37,-5.57
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.1710887465690718,2.1948912015137223,-1.46,0.02,0.0,0.29,2.17,2.19
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,0.081723625557211,5.931847968545221,-1.46,0.02,0.0,1.54,5.91,5.93
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,1.0024449877750667,-4.617871161394596,-1.46,0.02,0.0,2.46,-4.64,-4.62
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,-2.145278450363194,-6.179775280898883,-1.46,0.02,0.0,-0.69,-6.2,-6.18
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,-5.5499325236167305,1.615245009074406,-1.46,0.02,5.96,-4.09,1.6,-4.34
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-2.1627188465499487,-2.1627188465499487,-1.46,0.02,1.18,-0.7,-2.18,-3.34
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,-1.1700468018720749,9.268881654125604,-1.46,0.02,0.0,0.29,9.25,9.27
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-2.144388849177984,-0.9693287037037036,-1.46,0.02,0.0,-0.68,-0.99,-0.97
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.300578034682081,7.416960241570212,-1.46,0.02,0.0,0.16,7.4,7.42
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,-0.9834437086092656,-5.451038669491246,-1.46,0.02,,0.48,-5.47,
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-2.38277511961722,-5.436848203939741,-1.46,0.02,0.0,-0.92,-5.46,-5.44
ADANIPORTS,Transportation,Other Transportation,,unmapped,0.7246376811594285,-8.398235390229281,-1.46,0.02,,2.18,-8.42,
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,0.4065040650406504,-3.1372549019607843,-1.46,0.02,-0.59,1.87,-3.16,-2.55
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,-0.1918158567774936,2.159685863874345,-1.46,0.02,-0.59,1.27,2.14,2.75
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,-3.2992700729927043,9.941908713692944,-1.46,0.02,5.96,-1.84,9.92,3.98
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,2.200040741495213,11.488888888888887,-1.46,0.02,5.96,3.66,11.47,5.53
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,-4.283154121863795,-4.862842892768072,-1.46,0.02,0.0,-2.82,-4.88,-4.86
ULTRACEMCO,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-2.883799830364716,-2.7022433718558805,-1.46,0.02,0.0,-1.42,-2.72,-2.7
NTPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-0.5613827744127574,-1.880466472303204,-1.46,0.02,0.0,0.9,-1.9,-1.88
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-0.7161735868360474,11.510102460978644,-1.46,0.02,0.0,0.74,11.49,11.51
BAJAJFINSV,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-0.5437469105289174,8.63344311862211,-1.46,0.02,0.0,0.92,8.61,8.63
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-0.0077766544832519,2.6422926478805704,-1.46,0.02,0.0,1.45,2.62,2.64
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,0.3292052045775235,12.418759880555076,-1.46,0.02,5.96,1.79,12.4,6.46
ONGC,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-0.8333333333333334,-4.198365736827278,-1.46,0.02,0.0,0.63,-4.22,-4.2
BEL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,0.788177339901475,0.1590992534573436,-1.46,0.02,5.96,2.25,0.14,-5.8
NESTLEIND,Consumer Non-Durables,Food: Major Diversified,NIFTY_FMCG,industry,-2.528276779773786,2.01949860724234,-1.46,0.02,0.0,-1.07,2.0,2.02
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-2.597974460590049,6.346153846153846,-1.46,0.02,0.0,-1.14,6.33,6.35
DMART,Retail Trade,Specialty Stores,NIFTY_FMCG,sector,-1.734820322180917,0.379746835443038,-1.46,0.02,0.0,-0.27,0.36,0.38
