symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,17854832369447.0,1311.0,1322.0,,1312.9986961587165,,1363.324431074915,1304.0200000000004,1303.9440000000004,1330.3700000000017,1402.507000000001,,,Bearish,33.0,50.552087321586015,4.572587427544477,3.538904953125836,1.0337,9.845780299288114,-1.0566037735849056,57.01833051913712,60.879420601579774,-38.86397608370697,37.38645641967241,60,7489365.0,10723763.100000003,11563526.500000007,0.60122198252651,58.12,9818557515.0,981.86,48.6367,,,33,1302.46,1293.93,1320.56,1330.13,1312.03,1312.0333333333333,21.3973500683672,1346.8132985407233,1261.2267014592776,1337.0,1249.8,1371.1,1249.8,1473.4,1249.8,1611.8,1249.8,1611.8,1337.0,1m high,1.98,22.94,4.9,1337.0,1249.8,1249.8,,,,False,10971317.0,0.682,4.053,,1305.65,1316.35,1289.6,1611.8,1633.2,1654.59,14.06,38.0,-0.4706954145156427,-4.11059098888239,-18.66,1.4539091414596106,1.6221400185519566,0.8883556,-0.49,-0.47,23.74135505006329,,,9.726920407628526,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,5.14,3.0,,,,,3.0,44,20,67,,18.0,30,40,-0.08,-0.33,0.09,1.04,-0.05,-2.36,0.13,64.0,False,58.0,0.0,Sell,1.083333,1657.041667
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,12067998815918.0,1922.0,1934.2,,1919.0290129105988,,1905.1668808208933,1945.0849999999991,1910.9799999999984,1874.538,1948.7944999999984,,,Bullish,67.0,47.18654553763081,8.784552965111516,13.366049093057828,-4.5815,24.018616737063137,-1.3347022587268993,25.288980069268536,45.57610033864839,-84.04009252120275,-51.20626188815438,0,6252338.0,7355412.099999997,6754023.500000003,0.7663232428203184,75.21,12016993636.0,1201.7,50.7312,,,33,1915.4,1908.8,1935.2,1948.4,1928.6,1928.6,36.73698558302986,1997.4402585705695,1892.7297414294285,2031.0,1878.0,2031.0,1768.6,2031.0,1740.5,2174.5,1740.5,2174.5,2031.0,1m high,5.67,13.14,10.43,2031.0,1878.0,1768.6,,,,False,6850266.5,0.911,3.871,,1912.82,1931.18,1885.26,2031.0,2067.74,2104.47,2.97,51.0,1.0940458657689855,0.5756148613291471,-11.61,2.0015324931369785,1.7100281199394525,0.8172462,1.07,,40.76144586489765,7.410302471813958,,11.097314350582474,20.5404798700854,9.48810774848296,1.24512607290667,19.630110459091863,-18.80047804538676,32.1100317065312,18.919736532407043,40,,,-18.80047804538676,,,,67,,,,,,,,0,,,,,,True,2.56,3.0,,,,,3.0,33,40,67,,0.0,30,40,-0.17,-0.19,0.07,1.06,-0.07,-2.36,0.14,65.0,False,78.0,0.0,Sell,1.161765,2315.147059
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,11144048181853.0,720.0,723.0,,760.2029888320113,,830.0732428172424,736.1800000000005,770.6200000000016,771.5975000000021,858.2619999999982,,,Bearish,0.0,31.571628357696756,-14.290411994571514,-14.134833055329045,-0.1556,33.32559881011022,-1.947432929320435,13.944232601386805,18.224772884854847,-88.45700824499416,-128.90452860512767,20,21342651.0,24053920.0,27962328.6,0.7642926996763981,62.1,15366708720.0,1536.67,99.6236,,,33,714.94,709.87,725.24,730.47,720.17,720.1666666666666,10.375592537558695,755.9621737935498,716.3978262064512,772.5,715.1,843.0,715.1,927.95,715.1,1020.5,715.1,1020.5,772.5,1m high,7.29,41.74,0.69,757.9,715.1,715.1,,,,False,27436896.25,0.778,5.208,,717.41,722.59,709.62,757.9,768.28,778.65,3.65,33.0,-8.860759493670885,-6.127770534550195,-29.45,0.9566949074136596,1.2324333831844012,1.1614268,-8.88,-8.27,14.06799531066823,1.8289374483071152,1.2451193070759228,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,4.05,3.0,,,,,3.0,15,80,67,,1.0,30,40,0.53,-0.64,0.12,0.89,-0.15,-2.36,0.15,67.0,False,61.0,0.0,Sell,1.107143,1034.690476
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,10126090630238.0,1402.0,1412.0,,1398.8706932686894,,1359.471267341197,1432.0300000000002,1402.9800000000002,1339.0760000000016,1351.8509999999992,,,Bullish,67.0,43.57558729646266,1.5514928904958651,8.807066180426984,-7.2556,18.95564821975113,-3.807890222984563,7.5902788636069,10.30541834331142,-84.67153284671532,-170.8656981762045,0,10304210.0,10253466.700000037,11607402.000000002,0.9912302059936176,69.2,14446502420.0,1444.65,97.1723,,,33,1390.34,1378.67,1414.84,1427.67,1403.17,1403.1666666666667,22.254664376152675,1463.9207572817509,1400.1392427182495,1473.9,1391.5,1480.0,1213.7,1480.0,1187.6,1480.0,1187.6,1500.0,1473.9,1m high,5.13,5.56,18.05,1460.0,1391.5,1286.5,,,,False,11027396.5,0.934,3.205,,1396.44,1407.56,1379.75,1460.0,1482.25,1504.51,2.61,72.0,-2.942194530979578,12.583313257849518,-5.27,1.2958013377419282,1.517344033292796,0.97340035,-2.96,-2.35,18.12306101344364,2.6434018643751203,2.4766104421424866,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,5.57,3.0,,,,,3.0,33,80,100,,1.0,30,50,-0.03,-0.0,0.28,0.96,-0.12,-2.36,0.22,75.0,False,61.0,0.0,Sell,1.055556,1741.111111
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9726301908759.0,1048.6,1053.0,,1041.9227648070182,,1008.6833660414536,1049.2600000000002,1038.638,1030.7924999999998,1034.378,,,Bullish,83.0,49.36393629269216,8.898051134729258,10.52126949026772,-1.6232,22.94579484533788,-3.354838709677428,12.63193565182977,29.196247857547945,-75.14851485148523,-1.9313355636243632,0,7182636.0,12256903.400000015,10555998.933333348,0.5788083192130005,57.64,7531712109.599999,753.17,44.7923,,,33,1041.74,1034.87,1055.14,1061.67,1048.27,1048.2666666666669,19.849414552386303,1102.336865016663,996.1831349833374,1124.5,1000.8,1124.5,937.2,1234.7,933.9,1234.7,798.5,1234.7,1124.5,1m high,7.24,17.75,31.32,1124.5,1000.8,993.0,,,,False,10578006.15,0.679,5.74,,1043.64,1053.56,1028.75,1124.5,1144.35,1164.2,3.82,68.0,0.6720430107526882,9.571577847439906,-15.07,1.4227805615467035,1.908358062516115,0.8741428,0.65,1.26,11.227461561522976,1.5562963951197597,2.287965594004712,,15.092639252993202,6.764459533435691,1.31899282266467,6.557984119640567,4.927771998139533,28.40123439848117,,60,,,4.927771998139533,,,,100,,,,,,,,0,,,,,,True,3.06,3.0,,,,,3.0,40,60,100,,1.0,30,40,0.64,0.02,-0.04,1.0,-0.08,-2.36,0.31,83.0,False,78.0,0.0,Neutral,1.205128,1266.025
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,8252857364746.0,2289.0,2280.0,,2302.6859963137927,,2589.444155943341,2372.3250000000007,2230.518000000003,2312.7380000000026,2653.516999999994,,,Bearish,17.0,46.72254894076372,22.188442333093462,44.576633991139886,-22.3882,18.02657960466784,-3.5398230088495577,1.298814230139984,2.2462082255722264,-85.74744661095643,-96.2074505847622,0,3368922.0,2989592.9,4266146.566666666,1.1404064043510982,52.86,7711462458.0,771.15,28.210400000000003,,,67,2262.14,2235.27,2312.04,2335.07,2285.17,2285.1666666666665,63.09684946367368,2513.921325870434,2230.7286741295675,2495.0,2193.6,2495.0,1976.8,2704.0,1976.8,3350.0,1976.8,4592.25,2495.0,1m high,9.0,46.35,15.79,2495.0,2193.6001,1976.8,,,,False,3656259.55,0.921,4.612,,2273.23,2304.77,2198.97,2495.0,2585.03,2675.06,2.29,44.0,0.3903337572913509,-1.8018018018018016,-31.67,1.9671745018077889,2.56120044160744,1.0004543,0.37,-5.57,16.630460843220305,7.554114388498895,15.517386832752488,10.638814461245428,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,16.51439176992961,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,3.41,3.0,,,,,3.0,20,80,67,,65.0,30,50,0.42,-0.49,1.22,0.61,-0.12,-2.36,0.33,84.0,False,56.0,0.0,Sell,1.579545,2436.0
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6804659433303.0,1080.2,1094.3,,1042.6366936462769,,974.5633183083838,1090.6649999999995,1033.3000000000006,969.5475000000004,975.5480000000016,,,Bullish,83.0,51.4673607808277,15.987089269806347,23.222738274389243,-7.2356,18.99561295528535,-5.64290705800139,5.078070736315309,5.305912570042367,-91.09848484848476,-15.810425116418784,20,2877930.0,5814628.6,8768489.266666668,0.476296797981313,57.52,3108739986.0,310.87,43.735,,,33,1073.1,1066.0,1090.6,1101.0,1083.5,1083.5,25.129284318349782,1171.6514747967508,1009.678525203248,1176.4,1001.3,1176.4,860.45,1176.4,787.9,1176.4,787.9,1176.4,1176.4,1m high,8.91,8.91,37.1,1176.4,1001.3,868.5,,,,False,9119644.55,0.316,5.995,,1073.92,1086.48,1030.07,1180.46,1230.58,1280.71,2.0,76.0,2.1948912015137223,15.777063236870315,-8.18,1.4258908039034202,2.213096221516315,1.6638355,2.17,2.19,33.16548971446116,,2.0930947669443816,17.54562331027062,,,,17.7963262169719,16.05202209157313,43.7952675381863,,40,,,16.05202209157313,,,,100,,,,,,,,0,,,,,,True,2.43,3.0,,,,,3.0,48,40,100,,13.0,30,65,-0.31,0.24,0.77,0.41,-0.01,-2.36,0.22,75.0,False,69.0,0.0,Neutral,1.455882,1154.848485
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5616285374756.0,4041.3,4064.3,,3987.114666978287,,3923.1856708814826,3983.56,4002.802,3967.310999999997,3978.0740000000014,,,Bullish,100.0,55.152583276839245,34.04415559766812,25.35200012826495,8.6922,19.658238411536196,-0.5047023487123935,50.29442273439427,67.17618435159632,-27.767584097859103,51.95860481936778,60,1190832.0,1385993.7000000062,1865571.4333333336,0.8167947921334341,56.79,4812509361.6,481.25,84.84089999999999,,,33,4021.06,4000.83,4065.26,4089.23,4045.03,4045.033333333333,59.12859593908659,4184.842223755627,3782.2777762443743,4086.7,3720.0,4272.3,3720.0,4440.0,3288.1,4440.0,3288.1,4440.0,4086.7,1m high,1.12,9.87,22.91,4086.7,3720.0,3720.0,,,,False,1646390.35,0.723,6.821,,4026.52,4056.08,3973.24,4440.0,4508.06,4576.12,5.86,53.0,5.931847968545221,1.7959697732997526,-8.98,1.2939122213139704,1.3460272110796812,1.335278,5.91,7.97,33.523849025300706,,7.44886891339342,19.39997628582561,,,,9.778357823020736,4.526142374057053,8.47399986344388,,20,,,4.526142374057053,,,,67,,,,,,,,0,,,,,,True,0.17,3.0,,,,,3.0,71,20,67,,40.0,30,55,-0.2,-0.12,0.04,0.84,-0.14,-2.36,0.08,58.0,False,77.0,0.0,Buy,1.357143,4444.678571
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5182703153931.0,413.1,410.0,,416.029525694002,,419.8874238304318,411.7375000000009,421.5690000000004,410.8675,419.0776249999991,,,Bearish,33.0,49.11266258656178,-3.7742743783579726,-4.83635499380411,1.0621,14.571726350586603,6.5926977164236895,82.23922204834959,82.71594963035189,-40.08810572687219,8.066793476233439,60,9495877.0,23593879.5,12417821.433333334,0.3477540726782979,54.42,3922746788.7,392.27,10.0007,,,33,410.26,407.43,415.66,418.23,412.83,412.8333333333333,9.369899621133928,437.78808300685705,385.6869169931448,434.35,385.9,450.2,385.9,450.2,360.75,468.475,360.75,611.0,434.35,1m high,5.14,13.4,14.51,431.3,385.9,385.9,,,,False,17330507.9,0.547,4.236,,410.76,415.44,394.36,468.48,487.21,505.95,2.95,54.0,-4.617871161394596,2.252475247524758,-11.82,1.7004552558568664,1.9544092336574237,1.1435446,-4.64,-4.62,8.697867538067646,,0.3707429948222667,,,,,10.528036912872963,23.284584754517933,5.81197705184635,,40,,,23.284584754517933,,,,67,,,,,,,,0,,,,,,True,-0.77,3.0,,,,,3.0,44,40,67,,13.0,30,40,1.56,-0.23,0.0,0.76,-0.13,-2.36,0.39,88.0,False,79.0,0.0,Neutral,1.229167,534.458333
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,4783767904297.0,2020.7,2035.0,,2123.2033280643645,,2231.6845935658785,2091.0600000000013,2133.608,2166.621,2251.2280753018053,,,Bearish,0.0,37.15972765453439,-26.05975899647592,-21.008212056372848,-5.0515,25.740170079317608,-2.827602789132001,9.473903143468002e-15,22.20036780732218,-90.4394757131842,-174.89093267303596,20,1449442.0,1132792.9000000004,1788636.466666667,1.3142533051461032,58.42,2928887449.4,292.89,37.735600000000005,,,67,2005.44,1990.17,2038.84,2056.97,2023.57,2023.5666666666664,36.5135633494556,2173.7305364682616,2008.3894635317408,2213.0,2008.3,2239.3,2008.3,2408.0,2008.3,2707.3908675,2008.3,2987.97501195,2213.0,1m high,9.52,33.98,0.62,2213.0,2008.3,2008.3,,,,False,1875119.65,0.773,7.003,,2011.57,2029.83,1984.19,2213.0,2249.51,2286.03,5.27,26.0,-6.179775280898883,-9.141187050359711,-25.36,1.401746276919377,1.850024321552057,0.42878172,-6.2,-1.79,31.75014691140378,,0.8299951476210126,31.256242432518786,,,,3.8261794518833687,38.524122740193526,20.9554946213879,,60,,,38.524122740193526,,,,67,,,,,,,,0,,,,,,True,6.59,3.0,,,,,3.0,21,60,67,,55.0,30,40,0.11,-0.55,0.35,1.22,-0.09,-2.36,0.21,74.0,False,70.0,0.0,Strong sell,1.407895,2462.378378
