symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,57469,40578562,40636031,903008.4323130001,64050942565621.05,2948070.7660235,7654033,24078.3
HDFCBANK,137973,455758,593731,648208.37627,220831408395.0,665238.30022,1074335,720.0
BANKNIFTY,17786,4183023,4200809,306383.812041,7238601425065.5,627685.002696,1494533,57239.75
RELIANCE,59777,276342,336119,393643.11815,184608095465.0,406890.3228,523391,1311.0
ICICIBANK,27485,108421,135906,270858.81333,108282857571.0,278436.21904,244240,1402.0
CANBK,24471,12449,36920,213376.3425,11213932275.0,214953.90525,94181,129.08
SBIN,22612,189034,211646,178680.09615,153125392530.0,189065.87145,313496,1048.6
INFY,38978,234692,273670,175572.49556,107419316288.0,186214.23844,393866,1119.8
BHARTIARTL,17629,115263,132892,162655.1240475,108912374199.0,168025.1360375,197694,1922.0
DIXON,20066,295906,315972,143672.250455,213727058782.5,162885.91328,129145,14462.0
INDIGO,19550,54232,73782,152717.536245,43090511506.5,156148.15131,87595,5193.0
BSE,19378,364161,383539,130194.54532,251910999236.0,155864.53768,196793,3352.0
MCX,20719,166237,186956,139332.223755,114174440595.0,153686.342205,110127,2973.0
PAYTM,9948,180581,190529,114701.801805,211729733750.75,137715.1293125,83848,1583.5
AXISBANK,17022,93267,110289,131739.487875,73201324718.75,137434.8600625,227987,1235.0
INDUSTOWER,19408,13220,32628,123012.98158,8557025191.0,123772.83449,95136,372.4
TCS,21748,188751,210499,111999.59919,99764205417.0,123568.39836,291006,2289.0
ETERNAL,13724,83280,97004,106668.93575,65350061356.75,115950.9605675,121433,320.0
GRASIM,12863,37121,49984,104911.31225,30727919692.5,106918.159175,88845,3270.0
HINDALCO,14314,50740,65054,103900.57125,37583134008.0,106602.09133,121420,1038.95
IDEA,9513,26418,35931,95833.42269,27905599714.5,101170.189335,125417,14.07
BAJFINANCE,11858,56311,68169,96710.15295,46804298572.5,100561.113675,155628,1080.2
ADANIGREEN,12615,30887,43502,97824.10554,25158504642.0,100509.83196,76998,1293.0
AUROPHARMA,11108,11008,22116,99423.237485,10030372588.5,100424.90337,37900,1624.5
SWIGGY,19309,48646,67955,96182.6521575,25350507771.75,99773.781125,90849,272.4
PNB,10370,16104,26474,97540.544,15252520640.0,99061.1904,61128,117.48
COFORGE,10172,96041,106213,87738.854455,83655272781.25,97863.4022675,65491,1813.1
