symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
CAPLIPOINT,2614.2,61.26576266075236,57.46627404338388,Buy,9.385329930122587,True,6
SANSERA,3218.8,59.725962374434815,37.77724782315905,Buy,12.486458151319244,True,6
BAJFINANCE,1056.3,68.25457420671839,34.427380722448326,Strong buy,10.595749136216096,True,6
SUNPHARMA,1932.6,62.67326901739219,33.58335717822385,Buy,6.538037486218297,True,6
SUMICHEM,538.55,67.78542790615978,27.417421303726385,Buy,13.714104729729714,True,6
ACMESOLAR,385.25,62.24885892190984,43.989385189771525,Buy,12.976539589442815,True,6
GRINDWELL,2086.7,51.48512655297626,42.3679793567167,Buy,1.7902439024390155,True,6
IKS,1897.1,64.41650657134959,41.429303875879,Strong buy,15.571123971976846,True,6
DIVISLAB,7247.5,69.60760980734528,35.08395323724815,Buy,7.689450222882615,True,6
CHOLAFIN,1804.9,59.511927271518985,28.26818773003107,Buy,7.40895024994049,True,6
MARICO,844.0,54.64645657342835,39.7057647895316,Buy,4.06905055487053,True,6
LUPIN,2443.2,54.70353093801733,26.504236979200986,Buy,7.502090025080301,True,6
ZYDUSLIFE,1143.7,59.18652783439451,42.32604758325543,Buy,6.8978409197121175,True,6
ACUTAAS,3619.4,63.78614966596436,34.963095363734446,Buy,21.37491616364856,True,6
NUVAMA,1863.1,57.4940315649914,45.00120946675425,Buy,11.864305013509451,True,6
BOSCHLTD,40855.0,54.81445924585538,37.96608834355568,Buy,4.089171974522293,True,6
LALPATHLAB,1687.4,53.89301527213622,26.60026790608761,Buy,2.2666666666666724,True,6
APOLLOHOSP,8826.0,60.19830040910884,29.47992247514723,Buy,5.190393897860676,True,6
AEGISVOPAK,271.24,57.79523203202564,46.96179075885264,Buy,13.966386554621852,True,6
CDSL,1418.2,62.46241953316671,26.7401887647886,Buy,11.66929133858268,True,6
CUPID,214.78,66.44569286086062,30.007234691082047,Buy,30.177586520395167,True,6
PNBHOUSING,1099.8,59.98709876307389,25.5674051689226,Buy,7.802391687904323,True,6
SHYAMMETL,1022.5,62.91723572683177,29.4344405152784,Buy,5.958549222797927,True,6
TORNTPHARM,4763.0,53.07874052500667,35.54577711214465,Buy,6.435754189944134,True,6
PIDILITIND,1566.1,51.07372532592935,27.749965458698533,Buy,-0.5713922925528538,True,6
