identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY14-07-2026CE24200.00,Index Options,NIFTY,14-Jul-2026,Call,24200,126.0,1377566,97788.588859,202459,24223.25,154.80283114256824
OPTIDXNIFTY14-07-2026CE24150.00,Index Options,NIFTY,14-Jul-2026,Call,24150,155.75,823231,72356.242283,89447,24223.25,146.05055292259084
OPTIDXNIFTY14-07-2026PE24200.00,Index Options,NIFTY,14-Jul-2026,Put,24200,108.35,726194,58002.567168,230371,24223.25,-61.612046058458816
OPTIDXNIFTY14-07-2026CE24300.00,Index Options,NIFTY,14-Jul-2026,Call,24300,77.25,706737,30070.952613,159912,24223.25,154.53047775947283
OPTIDXNIFTY14-07-2026CE24100.00,Index Options,NIFTY,14-Jul-2026,Call,24100,187.7,662987,70605.463552,90226,24223.25,137.14466203411246
OPTIDXNIFTY14-07-2026CE24500.00,Index Options,NIFTY,14-Jul-2026,Call,24500,22.25,644624,7814.45444,269946,24223.25,97.77777777777777
OPTIDXNIFTY14-07-2026PE24100.00,Index Options,NIFTY,14-Jul-2026,Put,24100,70.7,619866,33437.741571,172488,24223.25,-66.52462121212122
OPTIDXNIFTY14-07-2026CE24250.00,Index Options,NIFTY,14-Jul-2026,Call,24250,98.95,615446,34711.462123000005,98295,24223.25,152.74584929757344
OPTIDXNIFTY14-07-2026PE24150.00,Index Options,NIFTY,14-Jul-2026,Put,24150,87.8,613983,40655.1913365,167392,24223.25,-63.65141792589526
OPTIDXNIFTY14-07-2026PE24000.00,Index Options,NIFTY,14-Jul-2026,Put,24000,44.9,507315,17641.879125,169985,24223.25,-70.7205738506684
OPTIDXNIFTY14-07-2026CE24400.00,Index Options,NIFTY,14-Jul-2026,Call,24400,43.45,468130,10999.884675,115623,24223.25,136.78474114441417
OPTIDXNIFTY14-07-2026PE23800.00,Index Options,NIFTY,14-Jul-2026,Put,23800,18.25,376003,5283.9701589999995,136892,24223.25,-75.2710027100271
OPTIDXNIFTY14-07-2026CE24350.00,Index Options,NIFTY,14-Jul-2026,Call,24350,58.45,344986,10920.53183,58890,24223.25,144.05010438413362
OPTIDXNIFTY14-07-2026CE24000.00,Index Options,NIFTY,14-Jul-2026,Call,24000,261.95,323589,48578.475036,76653,24223.25,118.10990840965862
OPTIDXNIFTY14-07-2026PE23900.00,Index Options,NIFTY,14-Jul-2026,Put,23900,28.3,314695,6889.30294,130722,24223.25,-74.09610983981693
OPTIDXNIFTY14-07-2026PE23000.00,Index Options,NIFTY,14-Jul-2026,Put,23000,3.4,307838,598.283153,151108,24223.25,-33.333333333333336
OPTIDXNIFTY14-07-2026PE23500.00,Index Options,NIFTY,14-Jul-2026,Put,23500,7.1,302846,1399.602789,162145,24223.25,-66.35071090047393
OPTIDXNIFTY14-07-2026CE24600.00,Index Options,NIFTY,14-Jul-2026,Call,24600,10.95,288071,1790.073194,128446,24223.25,58.69565217391305
OPTIDXNIFTY14-07-2026CE24450.00,Index Options,NIFTY,14-Jul-2026,Call,24450,31.6,287087,4894.6898065,63772,24223.25,117.18213058419244
OPTIDXNIFTY14-07-2026CE25000.00,Index Options,NIFTY,14-Jul-2026,Call,25000,2.05,280459,381.00355149999996,162493,24223.25,-8.88888888888889
