market_regime,nifty_trend,nifty_pct_change,banknifty_trend,banknifty_pct_change,india_vix,vix_level,best_sector,best_sector_perf_1m,worst_sector,worst_sector_perf_1m,fii_net,dii_net,crude,crude_pct_change,usdinr,usdinr_pct_change,us_sp500_pct,us_dow_pct,us_vix,us_vix_pct,dxy,dxy_pct,us_10y,asia_cue,europe_cue,global_risk,overall_risk,generated_at_ist
Bullish,Bullish,1.09,Bullish,1.63,13.15,Low,Distribution Services,18.66,Utilities,-3.89,-376.41,1017.89,81.78,3.58,96.28,-0.39,-1.01,-0.77,18.77,12.19,100.75,0.02,4.54,Bearish,Bearish,Risk-Off,Low,2026-07-19T09:41:04.109408+05:30
