symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
PFOCUS,289.47,12,17.74252593044541,16.71,17.02,,,26.78,13.866813708884315,268.67,303.94,False,0,Buy,Consumer Services
CUPID,214.78,11,30.177586520395167,29.15,29.46,,,5.22,11.4038938315455,197.67,225.52,False,0,Buy,Consumer Non-Durables
BHEL,422.0,11,9.838625715773038,8.81,5.86,,-1.24,5.81,16.528079187017195,397.21,443.1,False,0,Buy,Producer Manufacturing
CPPLUS,3614.4,11,6.7265103643772575,5.7,2.75,,,6.96,150.24008882978166,3389.04,3795.12,False,0,Neutral,Consumer Durables
GLAND,2449.0,11,11.328302572961167,10.3,5.12,,,5.08,84.65051911514522,2322.02,2571.45,False,0,Buy,Health Technology
FEDERALBNK,349.0,11,8.841415874005934,7.81,2.39,,20.18,0.57,7.994186597748653,337.01,366.45,False,1,Strong buy,Finance
GODREJIND,1334.7,11,25.78456318914336,24.75,26.39,,,8.11,52.57716510276243,1255.83,1401.44,False,0,Buy,Process Industries
BOSCHLTD,40855.0,10,4.089171974522293,3.06,0.11,,-0.16,4.19,852.4591640112259,39576.31,42897.75,False,0,Buy,Producer Manufacturing
ZYDUSLIFE,1143.7,10,6.8978409197121175,5.87,0.69,,-0.42,3.31,25.84486498678854,1104.93,1200.88,False,0,Buy,Health Technology
LUPIN,2443.2,10,7.502090025080301,6.47,1.29,,3.26,3.53,49.02430526691053,2369.66,2565.36,False,0,Buy,Health Technology
PRESTIGE,1693.0,10,12.119205298013243,11.09,5.67,,-0.34,7.15,54.21943440661166,1611.67,1777.65,False,0,Buy,Finance
ANANDRATHI,2072.7,10,16.05263157894736,15.02,9.6,,,4.99,58.45379111409079,1985.02,2176.34,False,0,Buy,Finance
KIRLOSENG,2255.7,10,17.791122715404693,16.76,13.81,,,20.58,117.92084222298448,2078.82,2368.48,False,0,Neutral,Producer Manufacturing
NYKAA,323.05,10,18.05225653206652,17.02,17.33,,-2.26,2.82,7.931159500240902,311.15,339.2,False,0,Buy,Retail Trade
ENDURANCE,2733.0,10,5.04670023446209,4.02,1.07,,,12.69,79.70287954065746,2613.45,2869.65,False,0,Buy,Producer Manufacturing
AADHARHFC,517.25,10,6.649484536082475,5.62,0.2,,,20.25,16.495240300447094,492.51,543.11,False,0,Neutral,Finance
DEEPAKNTR,1708.0,10,3.527700327312405,2.5,4.14,,,14.34,56.07284578396214,1623.89,1793.4,False,0,Buy,Process Industries
OBEROIRLTY,1894.8,10,13.569887317190112,12.54,7.12,,8.44,4.82,54.73595850626168,1812.7,1989.54,False,0,Buy,Finance
CAPLIPOINT,2614.2,10,9.385329930122587,8.36,3.18,,,3.24,95.08945136253422,2471.57,2744.91,False,0,Buy,Health Technology
HSCL,741.55,10,7.502174543345898,6.47,8.11,,,0.4,28.90712355587948,698.19,778.63,False,0,Strong buy,Process Industries
