market_regime,nifty_trend,nifty_pct_change,banknifty_trend,banknifty_pct_change,india_vix,vix_level,best_sector,best_sector_perf_1m,worst_sector,worst_sector_perf_1m,fii_net,dii_net,crude,crude_pct_change,usdinr,usdinr_pct_change,us_sp500_pct,us_dow_pct,us_vix,us_vix_pct,dxy,dxy_pct,us_10y,asia_cue,europe_cue,global_risk,overall_risk,generated_at_ist
Bullish,Bullish,0.64,Bullish,0.45,10.76,Low,Energy Minerals,6.5,Communications,-5.57,-542.71,2124.14,86.64,-1.35,95.69,0.2,0.43,0.98,15.13,-5.5,98.84,-0.06,4.74,Bullish,Bearish,Risk-On,Low,2026-08-22T06:07:53.134079+05:30
