index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,24231.85,24078.3,0.64,2026-08-20,2026-08-19,False
NIFTY_BANK,^NSEBANK,57495.9,57239.75,0.45,2026-08-20,2026-08-19,False
NIFTY_NEXT_50,^NSMIDCP,74194.15,73900.65,0.4,2026-08-20,2026-08-19,False
INDIA_VIX,^INDIAVIX,10.76,11.32,-4.95,2026-08-20,2026-08-19,False
SENSEX,^BSESN,77537.72,76909.68,0.82,2026-08-20,2026-08-19,False
