symbol,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,bars_available
ABMINTLLTD,72.8,41.05,39.15,,,,False,6461.9,0.598,5.93,,2508
ABMKNO,205.0,182.5,182.5,205.0,182.5,20.0,False,1501.6,2.304,2.945,-7.38,87
ABREL,1471.2,1364.9,1218.1,1471.2,1364.9,20.0,False,173140.6,2.306,2.305,-4.411,7691
ABSLAMC,1045.0,976.8,973.3,1045.0,976.8,20.0,False,193077.55,0.803,2.834,-3.502,1206
ABSMARINE,249.95,212.9,212.9,,,,False,41150.0,1.142,4.29,,561
ACC,1413.9,1286.0,1286.0,,,,False,181528.15,0.656,5.836,,5996
ACCELYA,1180.0,1126.0,1085.9,,,,False,6384.1,0.868,3.159,,5996
ACCENTMIC,608.0,489.0,433.05,,,,False,51750.0,0.715,6.899,,662
ACCURACY,5.08,4.53,4.53,5.08,4.53,20.0,False,56020.2,1.611,2.79,-9.646,2006
ACE,1196.0,1032.6,922.5,,,,False,464310.25,0.911,3.971,,4912
ACEINTEG,20.38,17.15,17.15,,,,False,4145.05,1.425,3.377,,2250
ACGL,,,,,,,,,,,,4
ACI,584.9,497.0,497.0,,,,False,217895.9,0.541,7.284,,930
ACL,49.9,45.0,45.0,,,,False,17020.65,1.086,3.037,,3896
ACMESOLAR,411.3,344.7,327.0,,,,False,2296748.2,1.977,5.184,,442
ACSTECH,53.56,39.15,35.48,,,,False,345148.65,0.452,5.217,,87
ACUTAAS,3477.0,3025.0,2960.2,,,,False,343045.8,0.643,3.771,,1225
ADANIENSOL,1719.6,1527.3,1465.0,,,,False,2174185.15,1.074,4.425,,2733
ADANIENT,3091.5,2932.8,2928.3,3091.5,2932.8,20.0,False,1007830.9,0.797,2.84,-3.057,5998
ADANIGREEN,1427.0,1281.1,1281.1,,,,False,1512500.6,0.761,4.591,,2023
ADANIPORTS,1792.0,1640.4,1640.4,,,,False,2238066.65,0.498,5.847,,4622
ADANIPOWER,215.75,201.77,201.77,,,,False,14385322.45,0.73,3.416,,4199
ADDIND,,,,,,,,,,,,4
ADFFOODS,319.6,255.85,255.85,,,,False,202722.55,0.514,7.99,,3935
ADL,82.85,66.0,66.0,,,,False,1113.25,0.691,4.166,,1458
ADOR,1701.9,1402.0,1161.0,,,,False,48381.8,0.898,4.825,,5996
ADROITINFO,10.99,8.66,8.36,,,,False,41316.4,0.556,4.072,,2682
ADSL,120.0,108.0,108.0,,,,False,110800.05,0.985,4.645,,4708
ADVAIT,2442.0,2063.8,2050.0,,,,False,53459.75,0.397,4.224,,148
ADVANCE,141.5,111.09,93.77,,,,False,680970.7,0.277,4.817,,218
ADVANIHOTR,53.6,49.0,49.0,53.6,49.0,20.0,False,37356.75,0.724,2.927,-7.444,4729
ADVENTHTL,154.35,131.07,130.2,,,,False,124445.35,0.803,6.048,,195
ADVENZYMES,343.0,291.05,291.05,,,,False,368636.65,1.241,4.944,,2488
ADVIKCA,,,,,,,,,,,,4
AEGISLOG,1497.8,1222.3,920.25,,,,False,1144770.45,1.251,3.809,,5993
AEGISVOPAK,306.55,262.95,219.76,,,,False,1126984.55,0.755,3.49,,308
AEPL,17.42,13.3,13.3,,,,False,87710.25,0.245,3.709,,112
AEQUS,271.21,215.0,184.5,,,,False,3332987.7,0.704,5.134,,176
AEROENTER,141.35,118.01,106.03,,,,True,637832.2,4.29,3.138,,930
AEROFLEX,504.9,410.2,396.1,,,,True,1642693.75,1.866,4.197,,737
AERONEU,91.01,80.01,80.01,91.01,80.01,20.0,False,54531.0,1.35,2.589,-8.834,892
AEROPLANE,206.9,173.72,125.0,,,,False,513239.3,0.476,3.229,,100
AETHER,1692.0,1420.4,1135.0,,,,False,392608.1,0.844,5.09,,1046
AFCONS,288.6,259.1,259.1,,,,False,1031800.25,0.266,3.172,,449
AFFLE,1744.0,1453.7,1390.5,,,,False,492835.85,0.149,5.126,,1743
AFFORDABLE,200.2,160.05,160.05,,,,False,16377.5,0.822,4.644,,454
AFIL,10.73,8.8,8.8,,,,False,675649.75,0.439,4.033,,538
AFSL,223.0,201.0,201.0,,,,False,23517.25,0.32,3.706,,905
AGARIND,551.25,477.9,471.1,,,,False,242840.55,0.064,4.599,,3022
AGARWALEYE,567.75,472.1,437.0,,,,False,2692607.35,0.168,4.259,,383
AGARWALFT,39.45,33.25,28.55,,,,False,4875.0,0.0,6.222,,860
AGI,758.75,677.55,651.05,,,,True,163209.75,4.165,3.966,,5998
AGIIL,324.5,289.5,289.5,,,,False,1415520.7,1.614,3.804,,526
AGL,15.9,12.1,12.03,,,,False,4028199.75,2.133,3.991,,36
AGNI,17.5,15.15,15.15,,,,False,9250.0,0.811,3.848,,1003
AGRITECH,115.4,100.0,100.0,,,,False,2940.6,0.977,3.934,,3100
AGROPHOS,29.99,25.11,25.11,,,,False,20118.0,1.518,3.748,,2335
AGSTRA,2.28,1.97,1.97,,,,False,181628.5,0.609,3.391,,1129
AGUL,65.7,53.65,49.6,,,,False,1700.0,0.0,8.014,,824
AHCL,16.19,13.81,13.81,,,,False,3680395.2,0.473,5.775,,243
AHIMSA,25.9,24.7,24.7,,,,True,6900.0,0.0,14.0,,2316
AHLADA,43.71,35.7,35.7,,,,False,25711.4,0.677,3.329,,1943
AHLEAST,152.0,136.21,136.21,,,,False,2587.2,0.575,3.715,,3957
AHLUCONT,848.0,688.35,688.35,,,,False,59017.65,0.762,5.394,,4123
AHLWEST,577.5,511.05,511.05,577.5,511.05,20.0,False,439.8,0.03,2.487,-3.039,3962
AIAENG,4885.8999,4315.0,4315.0,,,,False,61566.5,0.347,3.579,,5105
AIIL,607.7,527.25,498.55,,,,False,512634.2,1.313,3.344,,582
AILIMITED,39.5,16.35,16.35,,,,False,1650.0,7.273,12.173,,1268
AIMTRON,1780.0,1267.05,1205.0,,,,False,57390.0,0.606,5.635,,549
AIRAN,15.99,14.78,14.78,,,,False,47288.4,0.671,3.395,,2245
AIROLAM,94.9,85.03,84.22,94.9,85.03,20.0,False,3591.1,2.653,2.447,-6.217,2193
AISL,62.25,55.1,50.2,,,,False,16050.0,0.299,4.7,,2161
AJANTPHARM,3796.0,3301.0,3028.5,,,,False,109769.25,0.472,5.325,,5995
AJAXENGG,620.45,545.5,512.05,,,,False,75611.9,0.43,3.83,,375
AJMERA,131.83,114.5,114.5,,,,False,352189.8,0.739,3.885,,4912
AJOONI,4.12,3.55,3.41,,,,False,253418.45,1.627,3.47,,2131
AKASH,28.0,24.0,24.0,,,,False,9927.75,0.98,3.881,,2333
AKCAPIT,1801.0,1621.4,1621.4,,,,False,2580.95,0.691,3.039,,87
AKG,10.89,8.06,8.06,,,,False,73083.9,1.095,4.21,,1944
AKI,5.0,4.0,4.0,5.0,4.0,20.0,False,159947.85,1.298,2.972,-16.4,835
AKIKO,385.0,306.0,248.0,,,,False,28800.0,0.306,4.372,,532
AKSHAR,0.47,0.39,0.39,,,,False,1024138.85,0.436,3.394,,1054
AKSHARCHEM,311.0,225.01,204.21,,,,False,9792.15,0.907,5.376,,2325
AKSHOPTFBR,7.88,5.34,5.34,,,,False,265675.65,3.945,6.163,,5995
AKUMS,775.0,653.6,588.0,,,,False,383972.1,0.666,4.295,,508
ALANKIT,8.9,7.62,7.62,,,,False,116347.4,1.041,3.2,,2754
ALBERTDAVD,870.0,680.0,678.0,,,,False,23244.3,0.358,5.214,,2519
ALEMBICLTD,93.2,83.0,83.0,,,,True,345245.55,1.845,3.382,,6003
ALFREDHE,,,,,,,,,,,,4
ALGOQUANT,70.97,64.12,54.6,70.97,64.12,20.0,False,1231355.55,0.911,2.775,-8.412,157
ALICON,782.0,642.0,618.05,,,,False,64157.35,0.279,3.765,,4906
ALIVUS,1418.0,1089.8,1035.2,,,,False,175078.45,0.396,6.247,,1249
ALKALI,74.4,65.0,65.0,,,,False,4797.3,0.319,3.007,,4388
ALKEM,5882.5,5175.0,5175.0,,,,False,135699.25,0.566,5.385,,2636
ALKYLAMINE,2072.5,1771.4,1661.3,,,,True,168650.3,2.74,3.969,,4623
ALLCARGO,12.59,7.9,7.75,,,,True,35163505.85,3.13,5.641,,4978
ALLDIGI,893.9,750.0,750.0,,,,False,18454.35,0.192,10.976,,5255
ALLETEC,144.2,121.0,121.0,,,,False,17860.0,2.8,3.775,,905
ALLTIME,231.0,202.0,202.0,,,,False,65975.75,1.196,4.535,,255
ALMONDZ,15.79,12.35,12.35,,,,False,292092.25,0.235,4.184,,4487
ALOKINDS,12.33,11.35,11.35,,,,False,2357193.15,1.107,6.323,,7690
ALPA,72.5,60.05,60.05,,,,False,16385.75,0.404,4.678,,4698
ALPEXSOLAR,900.0,741.0,741.0,,,,False,56630.0,0.945,4.476,,621
ALPHAGEO,368.0,199.02,190.0,,,,False,100265.55,0.332,6.133,,4760
ALPINETEX,81.27,55.25,55.25,,,,False,321632.7,0.34,8.117,,24
ALUFLUOR,,,,,,,,,,,,4
ALUWIND,52.7,46.5,40.0,,,,False,12375.0,2.667,4.743,,588
AMAGI,727.4,548.05,422.3,,,,False,1504649.8,3.733,4.316,,147
AMAL,,,,,,,,,,,,4
AMANTA,195.83,150.01,144.0,,,,True,89020.65,2.863,6.686,,236
AMARJOTHI,166.0,150.35,150.35,,,,False,2412.8,1.731,1.835,,5
AMBALALSA,49.98,30.76,30.15,,,,False,424619.85,0.203,5.082,,87
AMBER,7567.0,6951.0,6951.0,,,,False,314922.6,0.541,3.161,,2117
AMBICAAGAR,25.5,23.2,23.2,25.5,23.2,20.0,False,4563.2,0.369,2.512,-2.863,5473
AMBIKCO,1931.0,1571.1,1571.1,,,,False,28380.35,0.557,5.145,,4578
AMBUJACEM,450.5,405.5,405.5,,,,False,3154453.05,1.752,5.366,,5997
AMDIND,61.41,45.3,43.1,,,,False,43643.75,0.702,4.388,,4794
AMEYA,115.0,102.85,101.3,,,,False,2600.0,1.538,5.805,,977
AMIABLE,78.95,59.55,59.55,,,,False,800.0,0.0,9.176,,932
AMJLAND,41.0,36.3,36.3,41.0,36.3,20.0,False,16401.55,0.981,2.897,-5.439,5997
AMNPLST,215.12,173.85,173.85,,,,False,13235.2,0.774,4.683,,688
AMRUTANJAN,549.9,482.8,482.8,,,,False,166080.45,3.749,3.163,,4150
ANANDRATHI,2230.0,2003.1,1753.0,,,,False,209484.45,0.6,5.199,,1163
ANANTRAJ,649.0,586.3,511.25,,,,False,2181396.1,0.554,3.572,,4911
ANDHRAPAP,64.45,59.27,59.27,64.45,59.27,20.0,False,221935.75,2.157,2.936,-6.967,7692
ANDHRSUGAR,105.59,81.7,75.6,,,,False,1530049.25,0.871,4.766,,5997
ANDREWYU,31.35,24.51,24.51,,,,False,25470.78,2.746,5.311,,9
ANGELONE,312.5,281.6,281.6,,,,False,4821838.95,0.75,4.188,,1459
ANIKINDS,46.3,39.13,39.13,46.3,39.13,20.0,False,9187.7,1.905,2.814,-1.814,4504
ANKITMETAL,1.64,1.46,1.38,1.64,1.46,20.0,True,35475.5,0.558,2.333,0.0,3315
ANLON,700.95,588.0,588.0,,,,False,7960.0,0.201,3.89,,891
ANMOL,10.77,9.7,9.55,10.77,9.7,20.0,False,30301.4,1.754,2.709,-6.964,1293
ANNAPURNA,168.75,120.75,120.75,,,,False,101834.5,0.469,4.093,,964
ANSALAPI,3.64,3.09,2.51,,,,False,19450.0,0.185,5.969,,5075
ANSALBU,,,,,,,,,,,,4
ANTELOPUS,919.3,776.45,721.25,,,,False,193241.35,0.572,3.257,,4912
ANTGRAPHIC,0.83,0.7,0.7,,,,False,159674.6,1.404,3.569,,5996
ANTHEM,904.0,769.05,732.0,,,,False,626416.6,1.247,5.544,,273
ANUHPHR,81.74,75.4,75.4,,,,False,46318.3,0.58,3.563,,416
ANUP,2296.3999,1790.3,1790.3,,,,False,59028.95,0.338,6.226,,1848
ANURAS,1251.0,1192.3,1192.3,,,,False,269041.65,1.69,3.099,,1340
APARINDS,18465.0,13289.0,13282.0,,,,False,192610.85,0.483,6.436,,5468
APCL,109.95,98.02,98.02,109.95,98.02,20.0,False,9063.65,0.982,2.424,-6.457,2317
APCOTEXIND,712.0,561.5,491.1,,,,False,665978.2,0.174,7.48,,5964
APEX,441.2,362.25,362.25,,,,False,681049.4,0.331,4.054,,2218
APLAPOLLO,2162.2,1805.0,1750.1,,,,False,713452.45,0.332,7.657,,3627
APLLTD,855.9,792.55,735.55,855.9,792.55,20.0,False,117755.95,0.302,2.888,-3.99,3682
APOLLO,408.55,374.0,374.0,,,,False,4650354.75,1.214,3.147,,2122
APOLLOHOSP,9050.0,8507.5,8382.0,9050.0,8507.5,20.0,False,399542.3,0.461,2.861,-3.945,5996
APOLLOPIPE,616.15,485.05,464.0,,,,False,514059.85,0.567,6.076,,1683
APOLLOTYRE,452.0,418.0,405.2,,,,False,822499.5,2.101,3.556,,6128
APOLSINHOT,1325.0,1153.5,1150.0,,,,False,948.7,0.508,3.609,,2844
APOORVA,,,,,,,,,,,,1
APS,285.0,228.0,228.0,,,,False,21262.5,0.553,6.191,,639
APTECHT,99.99,89.0,87.25,,,,False,57543.1,0.616,3.451,,5934
APTUS,288.4,246.45,246.45,,,,False,1027164.8,0.777,6.465,,1239
AQYLON,28.75,20.87,20.87,,,,False,4771786.55,0.677,4.782,,5998
ARABIAN,94.3,69.15,63.2,,,,False,22800.0,0.526,5.825,,710
ARCHIDPLY,99.6,80.0,78.2,,,,False,39502.4,0.895,4.165,,4472
ARCHIES,14.95,13.26,13.0,,,,False,10166.5,0.753,3.13,,5963
ARCL,,,,,,,,,,,,4
ARDEE,73.19,58.61,58.61,,,,False,27203987.5,0.178,3.411,,8
ARE&M,1017.3,859.05,820.6,,,,False,1368119.65,0.233,5.438,,5999
ARENTERP,47.0,36.0,31.8,,,,False,6925.75,0.044,4.247,,2172
ARFIN,92.5,81.35,81.35,,,,False,1455381.0,0.894,3.677,,270
ARIES,457.15,333.45,326.0,,,,False,73140.85,0.745,5.579,,4589
ARIHANT,1225.0,975.2,762.6,,,,False,6022.5,0.751,3.891,,3823
ARIHANTACA,550.0,450.0,450.0,,,,False,1020.0,1.176,9.106,,898
ARIHANTCAP,84.8,73.0,67.91,,,,False,222586.1,0.422,5.161,,1287
ARIHANTSUP,274.65,238.05,238.05,,,,False,9756.75,0.368,3.874,,2324
ARIS,144.53,121.7,105.2,,,,True,1352563.45,1.17,4.289,,291
ARISTO,109.3,108.0,86.6,,,,False,160.0,0.0,13.481,,879
ARKADE,144.5,125.6,112.1,,,,False,445194.3,0.833,4.156,,476
ARMANFIN,2158.6001,1885.0,1603.8,,,,False,57453.7,0.431,3.361,,2520
AROGRANITE,26.9,23.4,23.4,,,,False,11120.0,0.226,3.306,,4770
ARROWGREEN,821.6,677.0,550.0,,,,False,30052.8,0.679,3.745,,2783
ARSHIYA,1.02,0.88,0.88,,,,False,240440.15,1.231,3.015,,4121
ARSSBL,521.4,479.2,479.2,521.4,479.2,20.0,False,131205.55,2.003,2.939,-1.86,224
ARTEMISMED,333.0,274.4,255.55,,,,False,557634.05,1.747,4.889,,1606
ARTNIRMAN,45.95,37.02,37.02,,,,False,2121.25,1.542,3.111,,2333
ARVEE,189.39,150.01,147.15,,,,False,6040.15,0.2,3.783,,2097
ARVIND,578.0,504.95,480.35,,,,False,761513.0,0.81,3.013,,5999
ARVINDFASN,472.2,425.2,425.2,,,,False,230557.0,1.531,3.703,,1845
ARVSMART,693.8,590.0,579.55,,,,False,462793.25,0.158,3.8,,2714
ARYAMAN,,,,,,,,,,,,4
ASAHIINDIA,974.0,862.5,830.2,,,,False,250134.35,0.916,4.065,,6002
ASAHISONG,413.95,323.15,247.75,,,,False,88133.9,0.059,4.863,,3695
ASAL,524.8,490.5,490.0,524.8,490.5,20.0,False,21952.2,0.786,2.245,-4.707,5997
ASALCBR,804.95,698.05,698.05,,,,False,38605.75,0.32,4.717,,1617
ASCOM,258.75,221.95,221.95,,,,False,225.0,0.0,14.0,,1648
ASHAPURMIN,751.95,586.15,586.15,,,,False,650913.75,0.7,5.977,,7690
ASHIANA,399.0,356.0,356.0,,,,False,52637.85,0.782,3.785,,3738
ASHIKAG,520.95,396.2,365.9,,,,False,403557.65,0.029,6.346,,87
ASHIMASYN,19.25,16.86,14.25,19.25,16.86,20.0,False,133929.25,2.666,2.556,-4.104,5996
ASHOKA,124.35,111.0,111.0,,,,False,656339.5,1.055,5.74,,3914
ASHOKAMET,14.5,13.0,13.0,,,,False,12949.75,0.872,3.312,,781
ASHOKLEY,182.7,152.84,147.59,,,,False,20092528.9,0.289,6.835,,5998
ASIANENE,491.0,358.8,314.0,,,,False,826815.5,0.554,5.101,,1166
ASIANHOTNR,324.65,291.9,280.2,324.65,291.9,20.0,False,41838.6,0.16,2.878,-8.147,5994
ASIANPAINT,2864.0,2601.0,2579.8999,,,,False,1009873.2,0.327,5.639,,5996
ASIANTILES,68.43,43.1,42.5,,,,False,17553298.4,0.332,8.49,,4688
ASIANTNE,,,,,,,,,,,,4
ASKAUTOLTD,687.7,505.05,435.55,,,,False,1800120.95,0.331,5.334,,687
ASMS,7.54,6.88,6.88,7.54,6.88,20.0,False,172278.25,0.65,2.205,-7.294,5086
ASPINWALL,252.0,226.38,226.38,252.0,226.38,20.0,False,2148.0,1.712,2.522,-1.79,2519
ASPIRE,15.85,13.05,12.85,,,,False,14000.0,1.0,4.126,,593
ASSAMENT,,,,,,,,,,,,4
ASTAR,638.0,555.0,525.5,638.0,555.0,20.0,False,146.1,0.11,2.274,-5.956,77
ASTEC,688.3,550.0,550.0,,,,False,40462.7,0.545,5.722,,4135
ASTERDM,891.3,751.6,751.6,,,,False,5078799.85,0.688,4.31,,2099
ASTRAL,1600.0,1418.0,1311.6,,,,False,964863.85,0.468,4.863,,4795
ASTRAMICRO,1960.0,1651.2,1412.3,,,,False,644547.75,0.58,4.389,,5389
ASTRAZEN,8510.0,7371.5,7371.5,,,,False,18106.85,1.058,5.773,,5998
ASTRON,4.2,3.03,3.03,,,,False,38302.5,0.251,6.605,,2137
ATALREAL,36.7,31.13,27.17,,,,False,11344038.05,1.219,4.521,,1424
ATAM,67.8,52.3,52.3,,,,False,21419.45,1.667,3.661,,815
ATGL,687.9,643.15,643.15,,,,False,1012966.1,0.764,3.122,,1929
ATHERENERG,1580.0,1191.1,950.35,,,,False,4349154.8,0.359,5.579,,327
ATL,26.3,22.83,22.18,26.3,22.83,20.0,False,202341.5,2.113,2.892,-5.475,748
ATLANTAA,49.95,34.5,34.5,,,,False,133160.7,0.195,4.988,,4912
ATLANTAELE,1857.4,1493.0,1493.0,,,,False,149742.45,2.691,4.102,,224
ATLASCYCLE,105.0,94.53,94.53,,,,False,7087.1,0.194,3.36,,5994
ATMASTCO,157.5,138.0,138.0,,,,False,10920.0,2.125,3.449,,615
ATUL,7007.0,6460.0,5992.0,,,,False,66135.3,0.427,3.457,,5996
ATULAUTO,596.55,472.3,455.7,,,,False,455356.9,0.163,5.637,,3248
AUBANK,1108.2,1021.0,960.0,,,,True,1761646.6,1.2,3.808,,2256
AURIONPRO,851.2,680.15,680.15,,,,False,240566.8,0.366,9.057,,5140
AUROIMPEX,27.3,23.95,23.95,,,,False,6080.0,0.789,4.225,,804
AUROPHARMA,1682.4,1531.9,1391.0,,,,False,1001548.4,0.749,3.98,,7681
AURUM,240.02,205.35,184.91,,,,False,241125.1,0.342,3.705,,2720
AURUS,5.02,4.42,4.26,5.02,4.42,20.0,False,18133.2,0.575,2.187,-6.773,3159
AUSOMENT,153.9,128.2,111.0,,,,False,5308.05,1.377,3.227,,5985
AUSTENG,,,,,,,,,,,,4
AUTOAXLES,1974.3,1740.0,1690.1,,,,False,15245.05,0.305,4.446,,5996
AUTOIND,104.0,84.27,74.56,,,,False,119697.05,1.359,3.673,,4827
AVADHSUGAR,853.5,501.0,442.0,,,,True,606343.3,2.169,7.044,,2239
AVALON,2351.0,1629.4,1621.0,,,,False,597633.7,0.744,6.154,,831
AVANCE,,,,,,,,,,,,4
AVANTEL,167.49,156.6,156.6,,,,False,711085.25,0.86,3.018,,514
AVANTIFEED,993.4,829.9,829.9,,,,False,453805.5,0.479,5.38,,4106
AVG,210.0,181.15,166.72,,,,False,14911.6,1.514,3.567,,2058
AVL,654.0,595.15,547.55,,,,False,167354.25,0.99,3.081,,445
AVONMORE,13.9,9.05,9.05,,,,False,367352.55,0.549,7.372,,897
AVPINFRA,73.35,56.4,54.5,,,,False,43040.0,3.401,6.939,,600
AVROIND,10.3,8.0,8.0,10.3,8.0,20.0,False,555530.7,2.294,2.8,-16.602,1983
AVTNPL,92.45,69.1,68.31,,,,False,414954.9,0.48,6.304,,4839
AWFIS,295.15,262.0,262.0,,,,False,224306.3,0.612,4.181,,557
AWHCL,443.95,374.55,374.55,,,,False,150018.95,0.448,5.092,,1397
AWL,201.5,185.85,179.5,,,,False,2732926.6,2.265,3.795,,1124
AXISBANK,1272.0,1208.6,1208.6,,,,False,5566554.0,0.663,3.397,,6932
AXISCADES,1644.0,1416.1,1416.1,,,,False,158985.8,0.571,3.604,,5997
AXITA,7.91,7.21,7.21,,,,True,738288.7,2.846,4.0,,1033
AXTEL,,,,,,,,,,,,4
AYE,184.0,158.55,151.96,,,,False,565463.4,0.894,3.757,,130
AYMSYNTEX,277.45,229.98,212.0,,,,False,48759.55,1.138,3.446,,2722
AZAD,2986.6001,2250.0,1959.0,,,,False,676797.2,0.682,5.873,,658
AZADIND,,,,,,,,,,,,4
BABAFP,25.85,21.05,17.65,,,,False,3680.0,1.739,6.653,,683
BAFNAPH,290.7,232.95,144.01,,,,False,38952.4,0.607,9.568,,3398
BAGFILMS,4.89,4.16,4.16,,,,False,97931.6,1.496,3.488,,5660
BAHETI,809.9,696.65,604.0,,,,False,25050.0,0.734,6.013,,915
BAIDFIN,10.48,9.36,9.36,,,,False,55560.05,0.714,3.9,,885
BAJAJCON,555.0,476.2,476.2,,,,False,575487.3,0.942,3.879,,3954
BAJAJELEC,407.5,326.0,312.95,,,,False,944400.5,0.112,4.805,,4638
BAJAJFINSV,2118.5,1885.0,1710.0,,,,False,1356934.55,0.612,6.567,,5965
BAJAJHCARE,343.6,316.6,296.85,,,,False,127538.5,0.55,3.236,,1176
BAJAJHFL,88.4,83.67,83.55,,,,False,3094839.3,0.595,4.394,,483
BAJAJHIND,23.98,16.6,16.58,,,,False,35051783.45,3.613,6.117,,5998
BAJAJHLDNG,11629.0,10631.0,10132.0,,,,False,42346.3,0.574,5.257,,5965
BAJAJINDEF,239.9,212.66,212.66,,,,False,21590.15,1.034,3.454,,371
BAJAJST,421.85,348.0,348.0,,,,False,19447.95,0.235,4.628,,86
BAJEL,201.0,174.5,173.5,,,,False,330615.6,3.112,3.359,,664
BAJFINANCE,1176.4,1026.6,939.0,,,,False,8287196.25,0.367,6.728,,5996
BALAJEE,29.0,26.0,26.0,29.0,26.0,20.0,False,28659.45,0.654,2.66,-7.31,483
BALAJITELE,104.38,80.95,80.95,,,,False,373533.45,5.056,4.5,,5998
BALAMINES,2429.0,1977.3,1885.0,,,,False,209294.55,0.537,5.622,,4784
BALAXI,25.5,21.5,21.5,,,,False,36331.75,1.396,4.328,,2651
BALKRISHNA,19.5,16.3,16.3,,,,False,15448.7,0.468,4.614,,2735
BALKRISIND,2558.0,2005.0,1982.1,,,,False,559000.6,0.148,7.124,,5076
BALMLAWRIE,181.4,170.6,170.6,,,,False,125779.7,0.698,4.14,,5996
BALPHARMA,93.0,84.3,76.01,93.0,84.3,20.0,False,25154.05,0.356,2.689,-7.602,5010
BALRAMCHIN,780.95,582.15,523.0,,,,False,3428285.1,5.833,5.713,,5999
BALUFORGE,563.0,431.25,422.6,,,,True,1582532.6,1.413,5.469,,578
BANARBEADS,125.0,111.5,98.0,,,,False,2683.55,0.221,3.934,,3614
BANARISUG,4338.0,3334.2,3315.2,,,,False,5323.95,4.284,7.139,,5996
BANCOINDIA,693.6,604.65,588.0,,,,False,157468.05,0.718,4.908,,4851
BANDHANBNK,177.2,166.61,161.95,177.2,166.61,20.0,False,8562528.8,0.779,2.734,-1.185,2079
BANG,31.7,27.8,25.84,,,,False,15984.35,2.193,3.335,,4562
BANKA,95.3,74.73,74.73,,,,False,3900.65,0.1,4.467,,2095
BANKBARODA,251.4,238.45,238.45,,,,False,7998033.7,0.99,3.21,,5996
BANKINDIA,146.25,135.62,134.01,,,,False,7115633.5,0.75,3.87,,5996
BANSALWIRE,341.0,307.5,298.0,341.0,307.5,20.0,False,147042.65,0.397,2.966,-5.484,527
BANSWRAS,136.59,112.06,112.06,,,,False,37900.55,0.797,5.392,,4779
