symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
SUNDRMFAST,2026-07-23,952.25,946.45,1004828,932356,92.79,9524.98,12154
TORNTPOWER,2026-07-23,1433.1,1430.0,317778,247826,77.99,4545.83,15128
JKCEMENT,2026-07-23,5762.0,5668.0,103825,75193,72.42,5888.34,15528
SUNDARMFIN,2026-07-23,4420.0,4415.5,54884,39306,71.62,2418.03,14448
KIMS,2026-07-23,784.45,781.55,523947,374395,71.46,4119.46,26073
KOTAKBANK,2026-07-23,381.15,383.35,12720546,8993389,70.7,48735.66,119490
ABBOTINDIA,2026-07-23,28900.0,28690.0,20311,14256,70.19,5834.15,7410
AXISBANK,2026-07-23,1238.4,1223.0,8240787,5784370,70.19,101094.87,217517
CHOLAFIN,2026-07-23,1728.0,1717.3,1197063,837926,70.0,20582.61,42580
GMRAIRPORT,2026-07-23,109.83,107.37,21242997,14747921,69.42,23037.77,49494
ENDURANCE,2026-07-23,2738.2,2720.3,110114,76393,69.38,2999.8,15260
HDBFS,2026-07-23,707.2,692.2,427921,296547,69.3,2974.45,31963
BAJFINANCE,2026-07-23,1060.3,1039.8,8016651,5522921,68.89,83950.8,158865
BALKRISIND,2026-07-23,2014.7,2011.4,130689,90002,68.87,2623.12,13250
HONAUT,2026-07-23,38095.0,37905.0,4808,3308,68.8,1825.99,1767
NAVINFLUOR,2026-07-23,7789.0,7673.5,127824,87535,68.48,9916.6,19982
ICICIBANK,2026-07-23,1440.7,1434.6,12409328,8491180,68.43,178102.98,166912
JSWSTEEL,2026-07-23,1266.9,1246.8,2674866,1826054,68.27,33658.81,62495
CHOLAHLDNG,2026-07-23,1527.1,1516.0,299987,203121,67.71,4518.63,36089
BHARTIARTL,2026-07-23,1949.0,1931.0,5612121,3787045,67.48,108525.78,128482
GUJENERGY,2026-07-23,264.9,263.15,548458,368402,67.17,1451.39,21108
NYKAA,2026-07-23,326.6,324.8,2517926,1689039,67.08,8178.82,36322
PHOENIXLTD,2026-07-23,2055.6,2035.6,591419,395131,66.81,12090.21,21601
POLICYBZR,2026-07-23,1548.2,1526.7,1287667,860045,66.79,19683.81,35867
STARHEALTH,2026-07-23,579.95,577.0,216925,144526,66.62,1252.46,9364
METROBRAND,2026-07-23,1061.8,1024.9,96018,63541,66.18,990.42,13467
HDFCBANK,2026-07-23,753.15,747.25,32532090,21273440,65.39,242817.39,415811
HAVELLS,2026-07-23,1207.1,1209.9,956879,624641,65.28,11589.71,30940
GICRE,2026-07-23,361.45,359.85,240822,156365,64.93,866.07,10696
CUMMINSIND,2026-07-23,5586.0,5599.0,254401,164498,64.66,14260.61,26371
INDHOTEL,2026-07-23,724.85,724.05,2988754,1929740,64.57,21596.32,48118
ASAHIINDIA,2026-07-23,886.5,872.45,62347,39790,63.82,544.25,6083
PIDILITIND,2026-07-23,1608.6,1564.2,1280969,811931,63.38,20205.46,48955
LALPATHLAB,2026-07-23,1699.0,1687.1,151255,95746,63.3,2547.12,27322
FLUOROCHEM,2026-07-23,4590.4,4577.2,175957,111090,63.13,8070.72,14215
TECHM,2026-07-23,1560.6,1555.8,2424854,1525458,62.91,37709.91,64730
INDUSTOWER,2026-07-23,394.85,390.25,3138765,1962417,62.52,12305.19,65076
MEDANTA,2026-07-23,1353.4,1378.2,817126,507937,62.16,11291.91,34607
RAMCOCEM,2026-07-23,907.0,915.1,73275,45478,62.06,669.94,9573
ICICIPRULI,2026-07-23,499.5,501.5,1490428,922707,61.91,7450.07,23575
FORTIS,2026-07-23,949.85,943.65,826315,511489,61.9,7803.13,32314
SANSERA,2026-07-23,3255.2,3188.7,342505,212019,61.9,11024.94,39248
SUNPHARMA,2026-07-23,1943.0,1954.0,2057288,1273431,61.9,40008.99,119954
KPIL,2026-07-23,1320.0,1297.9,113939,70174,61.59,1490.94,10523
ICICIAMC,2026-07-23,3119.9,3132.0,249996,153155,61.26,7829.23,30451
MARICO,2026-07-23,862.65,853.2,2149352,1315686,61.21,18387.87,58185
COALINDIA,2026-07-23,428.4,427.05,6064005,3706178,61.12,25866.49,56858
VAML,2026-07-23,431.2,436.85,14586843,8910896,61.09,64350.91,207349
CUB,2026-07-23,223.53,219.89,1718303,1042562,60.67,3794.06,26914
TIINDIA,2026-07-23,2903.7,2824.5,246497,149096,60.49,7030.26,30206
DABUR,2026-07-23,426.5,423.15,2558937,1537751,60.09,10851.93,26879
APOLLOHOSP,2026-07-23,8938.0,8862.0,148922,89376,60.02,13183.54,23504
IGL,2026-07-23,151.38,149.9,1658723,991832,59.79,2489.07,25579
AIAENG,2026-07-23,4626.5,4582.0,46706,27927,59.79,2141.4,9692
ULTRACEMCO,2026-07-23,11893.0,11908.0,415137,247942,59.73,49393.44,39251
DIVISLAB,2026-07-23,7386.5,7305.0,246545,147026,59.63,18019.17,29238
PIRAMALFIN,2026-07-23,2146.7,2106.1,252327,149994,59.44,5353.35,21637
ACMESOLAR,2026-07-23,369.6,363.05,2293479,1363068,59.43,8389.88,31237
JSWINFRA,2026-07-23,330.0,324.5,2796761,1661183,59.4,9121.62,37450
PFIZER,2026-07-23,4644.6,4652.4,18654,11076,59.38,867.9,6461
POWERGRID,2026-07-23,289.3,289.8,7407258,4394918,59.33,21442.17,85099
TATACAP,2026-07-23,347.35,341.45,494361,293266,59.32,1694.85,17298
GVT&D,2026-07-23,4481.5,4328.5,1163262,689463,59.27,50940.42,86541
WELCORP,2026-07-23,1611.8,1612.8,250087,147243,58.88,4034.11,16729
SHYAMMETL,2026-07-23,1030.15,1039.75,201183,118408,58.86,2082.87,10175
ADANIPORTS,2026-07-23,1819.4,1778.5,2592430,1521968,58.71,46424.65,83161
SCHNEIDER,2026-07-23,1342.3,1341.4,109066,63824,58.52,1461.23,10384
AUBANK,2026-07-23,980.2,978.7,2396795,1396987,58.29,23275.29,56608
PIIND,2026-07-23,2697.6,2742.6,314337,182989,58.21,8584.33,28667
NTPC,2026-07-23,350.5,348.6,6863144,3982863,58.03,23934.71,98369
RECLTD,2026-07-23,360.65,358.45,3028005,1753904,57.92,10883.77,32050
LENSKART,2026-07-23,559.35,557.4,3480934,2012395,57.81,19440.59,66025
BELRISE,2026-07-23,232.3,229.31,3318063,1913185,57.66,7668.96,37358
RELIANCE,2026-07-23,1288.6,1272.2,12580741,7246752,57.6,160526.96,240048
HDFCLIFE,2026-07-23,553.1,550.95,2300322,1325035,57.6,12661.48,54338
SBILIFE,2026-07-23,1806.7,1853.5,912075,525215,57.58,16794.27,53907
TVSMOTOR,2026-07-23,3907.6,3919.8,1761279,1013526,57.54,69205.01,97055
TITAN,2026-07-23,4711.6,4697.3,421185,241970,57.45,19757.77,43792
ICICIGI,2026-07-23,1583.5,1619.0,1371420,787695,57.44,22038.29,57988
EIHOTEL,2026-07-23,331.65,321.35,180741,103545,57.29,585.38,8164
GAIL,2026-07-23,173.01,171.99,4749811,2716656,57.2,8171.9,54508
FEDERALBNK,2026-07-23,353.25,354.4,4025719,2301649,57.17,14236.86,67102
ENRIN,2026-07-23,3373.4,3326.8,324392,185068,57.05,10842.29,25069
HINDALCO,2026-07-23,950.0,955.65,4722307,2689217,56.95,45167.93,92340
GLENMARK,2026-07-23,2199.9,2205.1,567718,323031,56.9,12563.68,24176
ZFCVINDIA,2026-07-23,2367.2,2365.8,303013,172398,56.89,7229.04,20780
GESHIP,2026-07-23,1435.2,1441.9,295869,168116,56.82,4261.91,23226
MAXHEALTH,2026-07-23,1081.0,1084.2,1114267,627836,56.35,12077.17,45169
BEL,2026-07-23,406.75,405.35,9947413,5604636,56.34,40194.48,154410
AFFLE,2026-07-23,1499.0,1461.0,137855,77538,56.25,2022.55,13413
MANKIND,2026-07-23,2544.7,2557.4,236687,132661,56.05,6046.59,16338
SAILIFE,2026-07-23,1250.5,1240.3,403817,225975,55.96,4996.11,41472
ONGC,2026-07-23,251.9,252.37,9104521,5085011,55.85,23015.37,134718
MFSL,2026-07-23,1523.3,1503.9,256885,143450,55.84,3875.57,21699
LT,2026-07-23,3817.4,3792.4,1278355,713608,55.82,48571.13,104872
NH,2026-07-23,1968.0,1982.5,145986,81378,55.74,2886.21,18065
