symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,17441412640319.0,1269.0,1272.2,,1315.9741379183424,,1374.1611880001014,1310.9719999999984,1411.6215000000018,,,Bearish,0.0,39.66793283942086,-7.689155758222796,-5.666989349109541,-2.0222,14.085551006294503,-2.1512838306731505,12.995183704161644,0,1021031.0,11801227.4,13222518.56666665,0.0814194755532887,57.6,,,33,1256.04,1243.07,1275.74,1282.47,1262.77,1262.7666666666669,23.860770037201668,1257.07,1280.93,1233.21,1292.86,1316.72,1340.58,0.67,31.0,-2.810752852875856,-5.298507462686567,-21.27,-1.69,0.92,22.98076243976378,,,9.501698421951833,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,0.12,3.0,,,,3.0,7,20,67,,,72.0,30,50,0.38,-0.6,-0.65,0.41,-0.24,-3.0,-0.14,33.0,False,84.0,0.0,Strong sell,1.08,1661.76
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,12161861333457.0,1900.3,1931.0,,1887.6462614391403,,1896.619182700108,1877.2379999999985,1951.3109999999983,,,Bullish,67.0,49.4443673262508,16.919746953717322,18.779737643132744,-1.86,22.564604213241772,-0.0788726469660321,32.11985113028887,0,268995.0,5391946.299999995,6349196.566666669,0.0447792462813599,67.48,,,33,1895.2,1890.1,1905.2,1910.1,1900.1,1900.1,32.78641767931104,1883.91,1916.69,1851.12,1933.09,1965.87,1998.66,0.67,54.0,0.4811759729272371,2.9972899728997264,-12.61,1.6,,43.35852293988263,7.766466683112629,,11.818952519924462,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,18.44658547103121,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,0.07,3.0,,,,3.0,33,40,67,,,6.0,30,65,-0.07,-0.33,0.0,0.45,-0.23,-3.0,-0.04,49.0,True,11.0,5.0,Neutral,1.161765,2294.147059
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,11599484175422.0,743.9,747.25,,788.4121699302029,,848.8791907545907,778.8790000000014,880.9649999999984,,,Bearish,0.0,33.95623304902402,-7.291426895872519,2.3793710275949067,-9.6708,23.78680519325652,-9.053120606394042,1.0658141036401504e-14,0,2477638.0,26165235.0,33659436.56666667,0.0876201027436041,65.39,,,33,740.2,736.5,745.9,747.9,742.2,742.1999999999999,15.798366133131877,736.0,751.8,720.2,759.7,775.5,791.3,0.67,35.0,-3.7645536869340255,-4.296925254084649,-27.1,-2.64,-1.05,14.53497459945291,1.8896480108273097,1.297042332122035,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,0.08,3.0,,,,3.0,7,80,67,,,46.0,30,40,0.69,-0.81,0.16,0.41,-0.45,-3.0,0.0,52.0,False,87.0,0.0,Sell,1.085106,1030.914894
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,10341325127527.0,1428.9,1434.6,,1366.6130970819831,,1345.2800327443704,1338.92,1347.333,,,Bullish,100.0,60.19853620326269,27.796374367830367,29.351279887414396,-1.5549,32.986527772169744,1.3763746009223192,26.54788609431272,60,261192.0,11998589.400000032,12653755.133333333,0.0207074445789138,68.43,,,33,1424.46,1420.03,1432.66,1436.43,1428.23,1428.2333333333336,24.80190952768152,1416.5,1441.3,1391.7,1453.7,1478.5,1503.31,0.67,64.0,6.586603013576025,6.929581680760319,-4.39,7.71,9.3,18.47078593588418,2.694120487878466,2.526949478749774,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,1,,,,,,True,0.11,3.0,,,,3.0,71,80,100,,,46.0,30,40,0.15,-0.14,0.27,0.78,-0.38,-3.0,0.14,68.0,False,87.0,1.0,Buy,1.04,1737.12
SBIN,State Bank of India,Finance,Regional Banks,9464614109165.0,1008.6,1012.6,,1026.4832056638247,,999.6742565752836,1006.866,1019.4462499999996,,,Bearish,33.0,43.46799015206467,1.171525844063808,4.789104524581792,-3.6176,11.0209038752459,-2.738669238187076,4.151531266911799,0,357541.0,9793060.900000015,10455443.06666668,0.0336144659619838,49.33,,,33,1003.56,998.53,1012.06,1015.53,1007.03,1007.0333333333332,19.848630139211934,998.68,1018.52,978.83,1028.45,1048.3,1068.15,0.67,22.0,-1.5039062499999978,-7.582352132679699,-18.31,-0.38,1.21,11.0799368116235,1.561737765400386,2.373935331701691,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,0.11,3.0,,,,3.0,20,60,67,,,46.0,30,45,1.0,-0.32,-0.03,0.7,-0.41,-2.97,0.19,75.0,True,7.0,3.0,Sell,1.2375,1219.15
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,7991812711996.0,2258.8,2242.9,,2221.696391146728,,2629.8884762598373,2190.582000000003,2709.126499999994,,,Neutral,50.0,59.0768028393088,21.14070984154523,1.2229643892010855,19.9177,17.210637326046466,3.5434334173733752,78.57745675329086,80,339829.0,4719602.0,4752248.6,0.0634355596567992,40.14,,,33,2221.6,2184.4,2279.5,2300.2,2242.3,2242.3,59.2956065066404,2229.15,2288.45,2169.86,2318.1,2377.39,2436.69,0.67,18.0,9.597282872392052,-9.212218649517675,-32.57,10.72,5.39,16.411046287752743,7.454448921250024,15.029405852090928,10.286427613758285,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,16.296508575761035,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,0.31,3.0,,,,3.0,59,80,67,,,76.0,30,60,0.65,-1.02,1.19,-0.34,-0.4,-2.78,0.02,54.0,False,82.0,0.0,Buy,1.522222,2432.522727
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,6601070942383.0,1025.7,1039.8,,984.6053155015292,,950.3522738843244,964.2580000000006,970.9800000000016,,,Bullish,83.0,54.35852764243073,23.395332183393407,25.733036500135785,-2.3377,34.37590514031809,0.3031488362996306,20.86029608298033,60,770247.0,7069628.7,8746687.433333334,0.100077119124198,68.89,,,33,1020.6,1015.5,1030.5,1035.3,1025.4,1025.4,23.280115165771026,1014.06,1037.34,990.78,1048.98,1072.26,1095.54,0.67,72.0,7.696346073078546,11.489130434782613,-6.97,8.82,10.41,33.607470511140235,5.59450064459207,2.5229187318743667,27.3286744948906,18.052322754331,5.88770366680906,3.2266451939674603,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,0.19,3.0,,,,3.0,64,60,100,,,46.0,30,70,-0.33,0.04,-0.03,-0.3,-0.04,-2.56,-0.13,34.0,True,6.0,3.0,Buy,1.472973,1088.540541
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,5352845356628.0,421.0,421.4,,422.49593778234686,,421.746833361564,419.4270000000002,422.5273749999992,,,Bearish,33.0,43.77925430693456,1.2649841028692776,4.13324584949885,-2.8683,21.22491406844334,-4.600045320643556,3.552713678800501e-15,0,83791.0,2091575.6,3709066.733333333,0.0348107558010794,48.09,,,33,418.5,416.0,422.45,423.9,419.95,419.94999999999993,8.986462476483522,416.51,425.49,407.52,429.99,438.97,447.96,0.67,56.0,-4.339922744830726,3.6945812807881775,-10.13,-3.22,-1.63,9.269554687069965,0.7299536732560562,0.4931186121797583,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,-0.04,3.0,,,,3.0,20,60,100,,,46.0,30,45,2.13,-0.29,-0.48,0.42,0.01,-2.33,0.36,87.0,True,13.0,3.0,Sell,1.23913,520.293478
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,5250951848832.0,3770.8,3792.4,,3954.028563220742,,3906.205864408048,3986.3519999999994,3960.923500000001,,,Bearish,0.0,33.27731709829439,-69.63706516599905,-55.570682870944,-14.0664,27.877258574470904,-4.014254804632807,31.18762096530272,20,56483.0,1797229.300000007,2057263.0666666676,0.0294185356097458,55.82,,,33,3754.54,3738.27,3780.24,3789.67,3763.97,3763.966666666667,65.90211033184657,3737.85,3803.75,3671.95,3836.7,3902.6,3968.51,0.67,24.0,-9.713875254399614,-7.396856581532412,-15.07,-8.59,-5.98,32.262149212867904,4.060811896597953,4.702904029131609,20.22046667414036,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,0.13,3.0,,,,3.0,15,40,100,,,31.0,30,60,-0.1,-0.4,-0.4,0.4,-0.08,-2.31,-0.12,35.0,True,4.0,3.0,Strong sell,1.344828,4422.896552
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,5061842265121.0,2155.1,2161.8,,2169.96998620414,,2261.123750041021,2164.923999999997,2288.5627706409555,,,Bearish,17.0,49.9758623889506,-7.230773460209093,-10.032161978819298,2.8014,10.27774958565104,1.1499108232422792,72.49651783771107,60,30835.0,1315397.9999999998,1527606.433333333,0.0208509091361536,55.31,,,33,2147.66,2140.23,2161.66,2168.23,2154.23,2154.2333333333336,35.91696476748547,2137.14,2173.06,2101.22,2191.02,2226.93,2262.85,0.67,17.0,-0.226851851851856,-9.775600770325717,-20.4,0.89,1.32,33.675016016375764,10.389224478210348,0.8171123340938368,33.19137878164633,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,0.03,3.0,,,,3.0,37,100,67,,,67.0,30,35,-0.19,-0.69,0.31,1.24,-0.44,-2.27,0.05,59.0,True,4.0,3.0,Sell,1.474359,2557.358974
