identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY28-07-2026CE23700.00,Index Options,NIFTY,28-Jul-2026,Call,23700,160.65,256769,24440.814034000003,66160,23753.6,-31.0662947865265
OPTIDXNIFTY28-07-2026PE23700.00,Index Options,NIFTY,28-Jul-2026,Put,23700,100.3,217236,15999.757254,142991,23753.6,63.48818255908721
OPTIDXNIFTY28-07-2026CE23800.00,Index Options,NIFTY,28-Jul-2026,Call,23800,109.7,194682,12331.644585,97418,23753.6,-33.935561577838
OPTIDXNIFTY28-07-2026CE24000.00,Index Options,NIFTY,28-Jul-2026,Call,24000,44.25,178397,4422.6400269999995,222027,23753.6,-41.11776447105788
OPTIDXNIFTY28-07-2026PE23600.00,Index Options,NIFTY,28-Jul-2026,Put,23600,64.25,162293,7983.517256,107765,23753.6,66.88311688311688
OPTIDXNIFTY28-07-2026CE23900.00,Index Options,NIFTY,28-Jul-2026,Call,23900,70.1,152999,6127.0744535,130562,23753.6,-38.777292576419214
OPTIDXNIFTY28-07-2026CE24100.00,Index Options,NIFTY,28-Jul-2026,Call,24100,27.05,152775,2347.54065,163187,23753.6,-42.4468085106383
OPTIDXNIFTY28-07-2026CE23750.00,Index Options,NIFTY,28-Jul-2026,Call,23750,134.75,131936,10466.81272,46391,23753.6,-32.28643216080402
OPTIDXNIFTY28-07-2026PE23500.00,Index Options,NIFTY,28-Jul-2026,Put,23500,40.25,130869,4029.5219445,144174,23753.6,68.76310272536688
OPTIDXNIFTY28-07-2026CE24200.00,Index Options,NIFTY,28-Jul-2026,Call,24200,16.65,121050,1181.81115,200953,23753.6,-43.463497453310694
OPTIDXNIFTY28-07-2026PE23650.00,Index Options,NIFTY,28-Jul-2026,Put,23650,80.4,119805,7263.2380275,59649,23753.6,64.24923391215526
OPTIDXNIFTY28-07-2026CE24500.00,Index Options,NIFTY,28-Jul-2026,Call,24500,5.05,119254,386.025198,170731,23753.6,-36.477987421383645
OPTIDXNIFTY28-07-2026PE23800.00,Index Options,NIFTY,28-Jul-2026,Put,23800,147.3,117135,12692.9243025,119084,23753.6,55.13428120063191
OPTIDXNIFTY28-07-2026CE24800.00,Index Options,NIFTY,28-Jul-2026,Call,24800,2.6,112722,193.430952,105736,23753.6,-18.75
OPTIDXNIFTY28-07-2026CE23650.00,Index Options,NIFTY,28-Jul-2026,Call,23650,192.3,98023,11112.524429500001,19850,23753.6,-29.22340817077659
OPTIDXNIFTY28-07-2026PE23000.00,Index Options,NIFTY,28-Jul-2026,Put,23000,4.85,97692,336.54894,173672,23753.6,27.63157894736842
OPTIDXNIFTY28-07-2026CE24400.00,Index Options,NIFTY,28-Jul-2026,Call,24400,6.85,94551,409.92586049999994,104941,23753.6,-40.94827586206897
OPTIDXNIFTY28-07-2026CE24700.00,Index Options,NIFTY,28-Jul-2026,Call,24700,3.05,94485,188.5448175,105888,23753.6,-25.609756097560975
OPTIDXNIFTY28-07-2026CE23850.00,Index Options,NIFTY,28-Jul-2026,Call,23850,88.4,87760,4456.27728,68300,23753.6,-36.334173568599205
OPTIDXNIFTY28-07-2026CE24300.00,Index Options,NIFTY,28-Jul-2026,Call,24300,10.4,87716,547.917994,135977,23753.6,-42.69972451790633
