symbol,close,perf_1m,pct_change_oi,change_in_oi,tot_volume,tot_turnover,latest_oi,in_oi_spurt,fno_score
HINDUNILVR,2022.7,-6.399814900509022,44.79,55250.0,452254.0,527111.26443,178598.0,True,6
RADICO,4289.7,13.634437086092712,43.05,4178.0,52206.0,88547.25615,13883.0,True,6
VBL,430.0,-15.47911547911548,38.23,27067.0,238970.0,382657.7617425,97861.0,True,6
TATAPOWER,371.35,-5.999240602455383,27.66,23717.0,113498.0,238472.23914,109450.0,True,6
DMART,3846.6,-11.57241379310345,27.17,15128.0,168713.0,195100.15191,70817.0,True,6
GODFRYPHLP,2031.3,-10.0796812749004,26.21,3751.0,69485.0,68942.7774475,18060.0,True,6
BEL,389.0,-5.947775628626697,16.96,25249.0,208496.0,312782.181615,174093.0,True,5
YESBANK,22.81,-8.978451715881883,15.47,11419.0,38263.0,186591.60611,85223.0,True,5
COALINDIA,410.15,-7.321206643317147,15.42,15645.0,125606.0,187016.803155,117134.0,True,5
SUZLON,48.02,-17.54807692307692,15.3,9915.0,78949.0,179263.39687,74737.0,True,5
INOXWIND,75.94,-16.31955922865014,12.78,3686.0,21523.0,62609.24608,32536.0,True,5
CHOLAFIN,1753.0,-2.9883785279468733,12.34,4391.0,72911.0,224904.00275,39970.0,True,5
PNBHOUSING,1069.4,1.7410332033108349,12.15,2148.0,14954.0,52822.776695,19829.0,True,5
GVT&D,4124.0,-19.453125,11.82,4165.0,50851.0,77721.0187875,39400.0,True,5
TITAN,4849.7,11.873125720876583,11.07,8745.0,81896.0,155337.2594025,87762.0,True,5
AMBUJACEM,426.0,-0.9071877180739656,10.51,9422.0,93492.0,181324.14,99076.0,True,5
MARICO,883.25,7.779133618059792,10.04,1887.0,16949.0,69970.80108,20679.0,True,5
INFY,1105.7,3.82159624413146,9.29,49562.0,779913.0,801803.792,583006.0,True,3
PETRONET,277.8,-3.692147685907429,9.19,2537.0,19002.0,47138.62437,30146.0,True,3
GLENMARK,2184.6,0.1696547296987398,9.03,3680.0,24029.0,117378.6629625,44415.0,True,3
NMDC,83.92,-2.305005820721774,8.91,6984.0,33429.0,117746.078625,85349.0,True,3
ONGC,238.91,-0.7848837209302386,8.76,7204.0,55816.0,106692.166125,89461.0,True,3
360ONE,1128.3,1.6578070096404958,8.47,1432.0,11921.0,24459.56645,18340.0,True,3
PFC,419.9,-4.568181818181824,8.04,5152.0,34797.0,102452.83945,69241.0,True,3
SWIGGY,268.47,9.75878986099756,8.0,4078.0,94117.0,136892.205735,55027.0,True,3
