symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,17296615133118.998,1280.0,1278.0,,1314.9024877577615,,1373.3129219280725,1297.8699999999988,1309.5159999999985,1344.8839999999984,1411.2230000000015,,,Bearish,0.0,43.09497677823196,-7.668011854235601,-5.9523220552629565,-1.7157,14.70032802042118,-1.005413766434648,15.821331475887426,21.715218683367784,-68.57440166493237,-99.11967363508684,0,7163132.0,12448302.3,13354862.433333317,0.5648790512774474,66.48,9168808960.0,916.88,48.6367,,,33,1275.76,1271.53,1286.46,1292.93,1282.23,1282.2333333333331,23.66357217740156,1328.7796166265646,1266.960383373433,1345.9,1249.8,1473.4,1249.8,1489.5,1249.8,1611.8,1249.8,1611.8,1345.9,1m high,5.15,25.92,2.42,1345.9,1249.8,1249.8,,,,False,12363662.2,0.579,3.98,,1274.08,1285.92,1237.97,1611.8,1653.83,1695.86,7.89,39.0,-2.8831562974203337,-5.743740795287187,-20.59,1.754321001352524,1.6728590644196295,0.8869142,-3.07,-0.49,23.179965266270795,,,9.42281592120276,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,0.04,3.0,,,,,3.0,7,20,67,,2.0,30,40,0.06,-0.35,0.09,1.16,-0.04,-2.35,0.18,70.0,False,80.0,0.0,Sell,1.083333,1658.5
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,11844101424641.0,1905.3,1898.2,,1888.259441498044,,1896.684871384907,1912.934999999999,1877.631999999998,1857.214,1951.4889999999984,,,Bullish,67.0,50.50142925519241,14.288796887363103,17.854746073175388,-3.5659,20.90275919322819,-1.6111541440743633,12.168392549656694,33.36387999078956,-66.77667766776676,-27.489499403478412,20,5230299.0,5550186.099999996,6467008.1333333375,0.899696026777277,72.22,9965288684.7,996.53,49.54460000000003,,,33,1891.2,1877.1,1918.2,1931.1,1904.1,1904.1000000000004,33.50065315119699,1963.8269355104133,1862.0430644895848,1966.0,1833.1,1966.0,1740.5,2057.0,1740.5,2174.5,1740.5,2174.5,1966.0,1m high,3.19,14.13,9.47,1966.0,1843.2,1768.6,,,,False,5876858.45,0.89,3.535,,1896.92,1913.68,1871.8,2174.5,2208.0,2241.5,8.04,61.0,1.0769230769230744,4.342825848849943,-12.38,1.120506811866076,1.6581243951707352,0.81658244,0.89,,43.47260630287765,7.786901526777084,,11.55343237251127,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,18.49512145343144,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,-3.28,3.0,,,,,3.0,41,40,67,,0.0,30,45,-0.18,-0.13,0.15,1.14,-0.03,-2.35,0.19,71.0,True,7.0,3.0,Neutral,1.161765,2291.705882
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,11439833845774.0,739.55,742.8,,786.4545608056812,,847.78050174483,794.7750000000005,778.2570000000014,789.606000000002,879.8309999999984,,,Bearish,0.0,32.89455357954272,-9.96767687595718,-0.1040784391554114,-9.8636,24.979838549215025,-8.62984927106499,1.0658141036401504e-14,8.289665250534503e-15,-97.63130792996915,-148.23604948463125,0,29678752.0,29094958.7,34157797.03333333,1.0486725693891523,69.74,21948921041.6,2194.89,99.623,,,67,735.79,732.02,745.64,751.72,741.87,741.8666666666668,15.52271753178572,853.5469958823772,736.0030041176238,843.0,737.25,843.0,732.3,994.0,726.65,1020.5,726.65,1020.5,843.0,1m high,13.99,37.99,1.78,843.0,737.25,732.3,,,,False,33381855.45,0.889,6.821,,735.67,743.43,724.03,843.0,858.52,874.05,6.66,38.0,-7.382592360676274,-5.789808917197458,-27.53,1.3933206690898663,1.6421755011091588,1.1905669,-7.57,-6.35,14.449980461117624,1.878598180410454,1.27921801009128,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,1.3,3.0,,,,,3.0,13,80,67,,79.0,30,40,0.51,-0.6,0.2,0.86,-0.12,-2.35,0.17,68.0,False,83.0,0.0,Sell,1.086957,1032.673913
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,10282178936317.0,1445.7,1432.9,,1369.865255520137,,1346.318641363879,1417.1799999999998,1342.994,1317.497000000002,1347.7215,,,Bullish,100.0,64.65332888762936,27.48981929132492,29.03004189925061,-1.5402,31.79926104097608,2.6994388008808694,30.682460192885674,37.814329637384034,-32.949087415946195,77.09190672153483,60,10608300.0,13111247.900000032,12749694.333333334,0.8123013869010712,67.03,15336419310.0,1533.64,97.1715,,,33,1433.34,1420.97,1453.54,1461.37,1441.17,1441.1666666666667,25.388507826724677,1468.7084232245377,1365.6515767754622,1480.0,1366.1,1480.0,1213.7,1480.0,1187.6,1494.5,1187.6,1500.0,1480.0,1m high,2.37,3.38,21.73,1480.0,1366.1,1213.7,,,,False,12956698.65,0.819,4.34,,1439.35,1452.05,1394.92,1547.25,1598.03,1648.81,2.0,70.0,4.616831898111292,9.99771741611505,-3.27,1.529195946315169,1.7592305215455666,1.0234559,4.43,5.65,18.68795243019649,2.725796059434459,2.5132684862223584,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,0.2,3.0,,,,,3.0,71,80,100,,79.0,30,40,-0.01,0.03,0.35,1.03,-0.09,-2.35,0.26,78.0,False,83.0,0.0,Buy,1.04,1737.12
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9369538854753.0,1020.6,1015.0,,1026.493629740061,,999.9455208721262,1032.615,1007.808,1040.0434999999998,1020.2607499999996,,,Neutral,50.0,47.58878391071897,0.8435063941876706,4.081671508189589,-3.2382,11.035563006504445,0.5121134528264768,7.6377310285388225,12.132078959810912,-70.09063444108753,-87.1196560129293,20,6093002.0,10908161.300000018,10737156.233333347,0.5470948532057346,55.98,6218517841.2,621.85,44.7923,,,33,1016.44,1012.27,1024.24,1027.87,1020.07,1020.0666666666666,19.476789210900883,1058.513515401463,1006.7164845985366,1067.0,1000.8,1108.0,933.9,1234.7,933.9,1234.7,786.55,1234.7,1067.0,1m high,4.55,20.98,29.76,1067.0,1000.8,935.0,,,,False,10522724.9,0.579,3.258,,1015.73,1025.47,1001.12,1067.0,1086.48,1105.95,2.38,34.0,-1.8653846153846128,-7.411775378753509,-17.34,1.7817830905463568,1.862068145757553,0.87781364,-2.06,-0.84,11.211762353701111,1.5803188215027106,2.350774987002162,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,0.48,3.0,,,,,3.0,35,60,67,,79.0,30,45,0.67,-0.1,0.06,1.15,-0.1,-2.35,0.33,84.0,True,3.0,3.0,Sell,1.2375,1219.15
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,8154806842814.0,2295.6,2254.3,,2224.4250217130607,,2626.5178921788383,2151.000000000001,2191.4840000000027,2329.733000000001,2706.010999999994,,,Neutral,50.0,62.3565963026246,26.750775322221216,6.27109067836925,20.4797,17.790521461461797,4.3170044533309095,89.27018662319684,80.23822690692361,-6.488294314381301,119.47338023366667,80,4007292.0,4169256.0,4910732.133333334,0.8003716553663436,47.31,9199139515.2,919.91,28.210400000000003,,,33,2273.66,2251.73,2316.26,2336.93,2294.33,2294.333333333333,59.48214481739057,2335.304183349173,1966.6958166508289,2315.0,1976.8,2498.3,1976.8,3350.0,1976.8,3350.0,1976.8,4592.25,2315.0,1m high,0.85,45.93,16.13,2315.0,1976.8,1976.8,,,,True,4858039.8,0.825,5.641,,2280.73,2310.47,2194.68,3350.0,3450.92,3551.83,10.45,38.0,7.592800899887514,-6.0720130932896925,-31.47,2.0337583291440677,2.7707926464773758,0.9341543,7.4,1.96,16.67841236858739,7.575895583328118,15.342475937313129,10.506455058537508,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,16.562008626933338,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,-4.23,3.0,,,,,3.0,59,80,67,,42.0,30,60,0.56,-0.67,1.35,0.71,-0.1,-2.35,0.37,86.0,False,78.0,0.0,Buy,1.534091,2419.767442
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6304715539696.0,1048.3,1012.8,,986.6171024368788,,951.1997971114351,1030.7274999999995,966.7230000000006,936.7900000000004,971.2185000000012,,,Bullish,100.0,58.91628814115091,21.82817836727702,24.787415300914468,-2.9592,31.91513743378412,4.142658454202258,16.735730697396342,27.878744936563876,-32.50311332503127,49.43731490621913,60,7610916.0,9107984.8,9197619.533333331,0.8615188331499082,63.87,7978523242.799999,797.85,43.735,,,33,1033.26,1018.23,1056.66,1065.03,1041.63,1041.6333333333332,25.534596735562893,1070.9130132479886,990.5419867520104,1074.4,975.3,1074.4,860.45,1074.4,787.9,1102.5,787.9,1102.5,1074.4,1m high,2.49,5.17,33.05,1074.4,977.7,860.45,,,,False,8689398.55,0.876,3.757,,1041.92,1054.68,973.85,1197.2,1271.65,1346.1,2.0,75.0,5.22987351937361,13.723150357995229,-4.92,2.0388233934610582,2.3928754648320023,1.5705612,5.04,3.34,34.34796854521625,5.7177683784009625,2.409895399077957,26.52979362830599,18.052322754331,5.88770366680906,3.2266451939674603,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,-1.68,3.0,,,,,3.0,71,60,100,,83.0,30,80,-0.4,0.3,-0.27,0.28,0.03,-2.35,-0.01,45.0,True,2.0,3.0,Strong buy,1.472973,1088.522076
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5330075519836.0,424.35,421.3,,422.5799494494751,,421.7756908895621,432.1750000000009,419.8700000000002,409.5294999999998,422.3903749999991,,,Bullish,83.0,47.02239927314963,0.8025577379833067,3.4709372870248005,-2.6684,19.939656016805287,-2.537896187413862,5.360612195802164,1.786870731934057,-75.0,-116.81635476675991,0,1064234.0,2169335.5,3702353.033333333,0.4905469479039836,41.14,451607697.9,45.16,3.500000000000008,,,33,421.85,419.35,427.1,429.85,424.6,424.6000000000001,9.005541687346945,444.63872737174233,419.7112726282595,447.6,416.6,450.2,388.025,454.0,360.75,468.475,360.75,611.0,447.6,1m high,5.48,10.4,17.63,447.6,416.6,391.55,,,,False,2467964.3,0.431,3.362,,422.1,426.6,415.34,447.6,456.61,465.61,2.58,60.0,0.3191489361702181,3.759398496240601,-9.42,1.6924360600192174,2.038275937792332,1.2118387,0.13,-1.57,9.343314801563276,0.7357620932213954,0.4907887344940519,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,2.45,3.0,,,,,3.0,40,60,100,,83.0,30,45,1.32,-0.09,0.08,0.83,0.04,-2.35,0.44,90.0,True,9.0,3.0,Neutral,1.23913,536.326087
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5207478674103.0,3806.0,3785.6,,3948.781153205934,,3905.354589501683,3905.8400000000015,3983.959999999998,3924.9369999999976,3961.676000000001,,,Bearish,0.0,37.23968870365645,-67.03584630013574,-57.67481527188212,-9.361,28.49092948315336,-1.1094655338166086,42.11853469693063,38.45696351066692,-67.91044776119402,-65.63549847041459,20,1454211.0,1961956.100000007,2068130.5666666676,0.7303960437364366,54.7,5534727066.0,553.47,84.8409,,,33,3790.7,3775.4,3829.3,3852.6,3814.0,3814.0,67.5606330632453,4131.407917931527,3680.272082068476,4252.0,3720.0,4272.3,3720.0,4440.0,3288.1,4440.0,3288.1,4440.0,4252.0,1m high,11.72,16.66,15.75,4193.7998,3720.0,3720.0,,,,False,2033790.6,0.715,7.148,,3789.11,3822.89,3686.22,4193.8,4313.58,4433.36,3.24,37.0,-9.531732826241978,-6.25615763546798,-14.28,1.3489214634334818,1.6777894827376938,1.2898117,-9.72,-8.55,32.56331279945243,4.098719125504352,4.66372753514974,20.071336400919485,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,1.27,3.0,,,,,3.0,15,40,100,,13.0,30,45,-0.22,-0.16,-0.01,0.89,0.01,-2.35,0.1,59.0,True,0.0,3.0,Sell,1.344828,4422.896552
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,5039285959106.0,2174.6,2145.0,,2169.771009428737,,2260.1633196676025,2153.375000000001,2163.239999999997,2186.307999999999,2286.900752971605,,,Neutral,50.0,53.81640664034648,-5.144707804106474,-9.183582824788427,4.0389,10.369607881669308,2.565795679652868,78.52400608494459,71.36383378088257,-22.59259259259268,42.71330522941517,80,698681.0,1359133.1999999995,1564779.3333333333,0.4744334399722842,56.67,1519351702.6,151.94,37.735600000000005,,,33,2157.56,2140.53,2186.46,2198.33,2169.43,2169.433333333334,36.54126320246101,2219.1928965021,2087.5571034979016,2239.3,2091.0,2368.8,2065.7,2479.6,2022.5,2707.3908675,2022.5,2987.97501195,2239.3,1m high,2.98,24.5,7.52,2239.3,2091.0,2065.7,,,,False,1714287.8,0.408,4.223,,2165.46,2183.74,2138.06,2707.39,2743.93,2780.47,14.58,37.0,0.6293382693197551,-6.307626023265837,-19.68,1.2075234219699904,1.713073523938594,0.4612965,0.44,2.26,33.97971779927184,10.483229339852546,0.813471621939701,33.041761469262404,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,1.59,3.0,,,,,3.0,59,100,67,,52.0,30,45,-0.11,-0.38,0.62,1.33,-0.12,-2.35,0.27,79.0,True,0.0,3.0,Buy,1.474359,2557.358974
