symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-3.694171082513244,-3.4749620637329253,-0.69,0.31,-4.92,-3.0,-3.78,1.45
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,-2.383888203863548,0.7957559681697612,-0.69,0.31,,-1.69,0.49,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,-3.9784177338620585,-7.5078271759549216,-0.69,0.31,-2.03,-3.29,-7.82,-5.48
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-1.795918367346945,4.464867211809813,-0.69,0.31,-2.03,-1.11,4.15,6.49
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-3.749289907214545,-2.249999999999998,-0.69,0.31,-2.03,-3.06,-2.56,-0.22
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,5.19353258206761,10.690851143607048,-0.69,0.31,11.82,5.88,10.38,-1.13
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.6635338345864703,5.029110620357349,-0.69,0.31,-1.73,-0.97,4.72,6.76
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-1.5819861431870723,0.7446808510638244,-0.69,0.31,-1.73,-0.89,0.43,2.47
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,-0.8856473039854129,-9.555502733539338,-0.69,0.31,-2.3,-0.2,-9.87,-7.26
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,2.631209982707865,1.6196205460434985,-0.69,0.31,0.26,3.32,1.31,1.36
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,1.3114082270375564,5.759358288770056,-0.69,0.31,3.94,2.0,5.45,1.82
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,1.5384615384615383,2.769875729899685,-0.69,0.31,3.18,2.23,2.46,-0.41
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,2.638888888888889,4.084507042253521,-0.69,0.31,11.82,3.33,3.77,-7.74
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,2.3857714999354074,9.688581314878892,-0.69,0.31,3.18,3.08,9.38,6.51
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-3.817694856779698,-8.39206191361494,-0.69,0.31,-4.92,-3.13,-8.7,-3.47
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,-5.294154698916602,-2.5567077122488686,-0.69,0.31,,-4.6,-2.87,
ADANIPORTS,Transportation,Other Transportation,,unmapped,-3.945652173913039,-2.531296531186228,-0.69,0.31,,-3.26,-2.84,
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,2.6095503836641423,4.728155339805823,-0.69,0.31,3.18,3.3,4.42,1.55
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,1.0052219321148883,-5.531135531135526,-0.69,0.31,-2.03,1.7,-5.84,-3.5
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,-1.4779116465863529,-11.558151272622409,-0.69,0.31,-2.03,-0.79,-11.87,-9.53
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,1.0954063604240365,-1.4637506457723437,-0.69,0.31,0.26,1.79,-1.77,-1.72
ULTRACEMCO,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-1.408450704225352,3.595368677635588,-0.69,0.31,-2.3,-0.72,3.29,5.9
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,7.604593929450372,15.772285966460728,-0.69,0.31,11.82,8.29,15.46,3.95
NTPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.1296082949308723,-2.468789451535983,-0.69,0.31,-4.92,0.82,-2.78,2.45
ONGC,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-4.85980560777568,-1.2209302325581386,-0.69,0.31,-4.92,-4.17,-1.53,3.7
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,6.541567695961995,14.71611253196931,-0.69,0.31,3.18,7.23,14.41,11.54
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,2.1538461538461617,4.485849164177079,-0.69,0.31,11.82,2.84,4.18,-7.33
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-0.72279586973788,2.0576467706377106,-0.69,0.31,-4.29,-0.03,1.75,6.35
BAJAJFINSV,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,3.692722371967655,7.4581005586592175,-0.69,0.31,-1.73,4.38,7.15,9.19
BEL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-3.2218547102780786,-4.4970986460348215,-0.69,0.31,11.82,-2.53,-4.81,-16.32
NESTLEIND,Consumer Non-Durables,Food: Major Diversified,NIFTY_FMCG,industry,0.6407165001722325,4.94252873563218,-0.69,0.31,0.26,1.33,4.63,4.68
ETERNAL,Technology Services,Internet Software/Services,NIFTY_IT,industry,3.723776223776216,16.79133858267716,-0.69,0.31,11.82,4.41,16.48,4.97
POWERGRID,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-1.0899653979238677,-1.668386652906765,-0.69,0.31,-4.92,-0.4,-1.98,3.25
COALINDIA,Energy Minerals,Coal,NIFTY_ENERGY,industry,-2.663100360507033,-5.434414190486953,-0.69,0.31,-4.92,-1.97,-5.74,-0.51
DMART,Retail Trade,Specialty Stores,NIFTY_FMCG,sector,1.5925329576330816,-7.170114942528738,-0.69,0.31,0.26,2.28,-7.48,-7.43
ASIANPAINT,Process Industries,Industrial Specialties,,unmapped,1.0946196660482377,1.2825278810408922,-0.69,0.31,,1.78,0.97,
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,1.2548262548262548,1.8446601941747571,-0.69,0.31,-1.73,1.94,1.53,3.57
ADANIGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,-9.137818419333774,-9.362783424550432,-0.69,0.31,-4.92,-8.45,-9.67,-4.44
TATASTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-1.2583668005354722,-2.9473684210526288,-0.69,0.31,-4.29,-0.57,-3.26,1.34
HINDZINC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,-0.0284656988329236,-0.2272727272727359,-0.69,0.31,-4.29,0.66,-0.54,4.06
HINDALCO,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,-0.074140761531529,-2.233160621761653,-0.69,0.31,-4.29,0.62,-2.54,2.06
GRASIM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-0.8761626615028065,-0.3001372968485613,-0.69,0.31,-2.3,-0.19,-0.61,2.0
EICHERMOT,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,2.3715415019762847,1.968503937007874,-0.69,0.31,3.18,3.06,1.66,-1.21
ADANIENSOL,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-3.260368663594465,11.292246520874755,-0.69,0.31,-4.92,-2.57,10.98,16.21
IOC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,-0.7622910693055481,-4.1216216216216175,-0.69,0.31,-4.92,-0.07,-4.43,0.8
INDIGO,Transportation,Airlines,,unmapped,-0.2381405982091827,-0.5413105413105413,-0.69,0.31,,0.45,-0.85,
DIVISLAB,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,1.653457228751025,10.044378698224852,-0.69,0.31,3.94,2.34,9.73,6.1
TORNTPHARM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,0.0421822272216046,11.238916311169676,-0.69,0.31,3.94,0.73,10.93,7.3
SBILIFE,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,2.0059961842463863,5.860722973355202,-0.69,0.31,-1.73,2.7,5.55,7.59
TVSMOTOR,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,8.183388112082898,12.514484356894554,-0.69,0.31,3.18,8.87,12.2,9.33
WIPRO,Technology Services,Information Technology Services,NIFTY_IT,industry,2.152064050877288,2.215909090909094,-0.69,0.31,11.82,2.84,1.91,-9.6
VAML,Non-Energy Minerals,Aluminum,NIFTY_METAL,industry,0.2519468621163458,-3.5903083700440552,-0.69,0.31,-4.29,0.94,-3.9,0.7
SOLARINDS,Process Industries,Industrial Specialties,,unmapped,-3.902209685002351,2.9780564263322886,-0.69,0.31,,-3.21,2.67,
PIDILITIND,Process Industries,Industrial Specialties,,unmapped,3.142857142857143,1.7857142857142858,-0.69,0.31,,3.83,1.48,
DLF,Finance,Real Estate Development,NIFTY_REALTY,industry,-2.5710014947683177,4.790996784565909,-0.69,0.31,10.53,-1.88,4.48,-5.74
HYUNDAI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,0.6793064990368088,1.9559525643000104,-0.69,0.31,3.18,1.37,1.65,-1.22
ABB,Producer Manufacturing,Electrical Products,NIFTY_INFRA,industry,-3.9864460833167232,2.6349431818181817,-0.69,0.31,-2.3,-3.3,2.32,4.93
CUMMINSIND,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,0.4967934242615843,0.1350013500135001,-0.69,0.31,3.18,1.19,-0.17,-3.04
