symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
STYLAMIND,3642.0,14,10.363636363636363,9.14,10.89,52.29,,13.95,149.61524184643622,3417.58,3824.1,False,0,Strong buy,Non-Energy Minerals
KROSS,210.2,14,13.132400430570494,11.91,3.93,44.53,,13.04,7.8513960866807935,198.42,220.71,False,0,Strong buy,Producer Manufacturing
UNIONBANK,187.38,14,9.44454179078324,8.22,10.54,56.88,2.63,9.66,4.728390710664501,180.29,196.75,False,0,Buy,Finance
POONAWALLA,497.9,14,5.722475846692853,4.5,5.72,48.51,,14.56,15.796007361388677,474.21,522.79,False,0,Strong buy,Finance
UJJIVANSFB,72.47,14,10.895179801071164,9.68,12.0,59.97,,14.27,2.4166927878126288,68.84,76.09,False,0,Buy,Finance
SJS,2532.5,14,17.007022731472922,15.79,7.81,50.91,,6.92,99.39010334782763,2383.41,2659.12,False,0,Strong buy,Producer Manufacturing
GUFICBIO,422.2,14,5.299912707320114,4.08,3.62,58.32,,6.11,15.797843315141508,398.5,443.31,False,0,Buy,Health Technology
ETERNAL,318.5,14,11.75438596491228,10.53,2.58,50.11,1.63,15.68,8.678749234213175,305.48,334.42,False,0,Strong buy,Technology Services
NATIONALUM,376.0,14,2.5361330788110203,1.32,3.07,35.87,15.5,18.39,13.536312265368212,355.7,394.8,False,0,Buy,Non-Energy Minerals
TECHM,1632.8,14,11.438711438711431,10.22,2.27,66.46,2.29,13.55,39.381089903637005,1573.73,1714.44,False,0,Buy,Technology Services
AMDIND,54.8,14,18.05256355019387,16.83,18.9,62.83,,24.22,3.3182968211423605,49.82,57.54,False,0,Buy,Producer Manufacturing
SMARTWORKS,488.75,14,3.1444549963068438,1.92,3.14,69.14,,30.28,17.82031472004825,462.02,513.19,False,0,Buy,Finance
THYROCARE,624.05,14,15.63976651533401,14.42,13.96,68.46,,6.08,26.188178777520537,584.77,655.25,False,0,Buy,Health Services
NILKAMAL,1860.0,13,39.01345291479821,37.79,29.81,50.19,,6.64,96.13128532611378,1715.8,1953.0,False,0,Buy,Consumer Durables
BETA,2550.7,13,8.323777975962969,7.1,6.64,48.91,,10.08,162.35367579569316,2307.17,2678.24,False,0,Buy,Health Technology
VINDHYATEL,2401.6,13,24.40944881889763,23.19,25.26,53.19,,8.26,139.13731037035924,2192.89,2521.68,False,0,Buy,Industrial Services
ARVSMART,655.6,13,7.651888341543517,6.43,7.65,44.43,,27.75,22.719433002851027,621.52,688.38,False,0,Buy,Finance
PRIMO,25.62,13,7.828282828282825,6.61,,56.93,,8.9,1.3656849383725729,23.57,26.9,False,0,Strong buy,Process Industries
CREDITACC,1549.4,13,5.329707681849088,4.11,5.33,54.89,,16.61,43.468331875144,1484.2,1626.87,False,0,Buy,Finance
IIFL,631.15,13,16.233885819521177,15.01,16.23,52.72,,11.29,17.560490206147076,604.81,662.71,False,0,Buy,Finance
