symbol,date,prev_close,close,ttl_traded_qty,deliv_qty,deliv_pct,turnover_lacs,no_of_trades
SAYAJIHOTL,2026-08-13,328.0,325.0,6,6,100.0,0.02,2
HBESD,2026-08-13,74.99,78.34,6943,6943,100.0,5.34,27
INDOTHAI,2026-08-13,85.4,81.13,38995,38995,100.0,31.64,430
NEAGI,2026-08-13,3138.4,3138.4,2,2,100.0,0.06,1
NIRAJISPAT,2026-08-13,211.0,211.0,21,21,100.0,0.04,7
THAKDEV,2026-08-13,144.9,156.12,51,51,100.0,0.08,2
VALIANTLAB,2026-08-13,74.76,78.49,7454,7454,100.0,5.85,30
KRN,2026-08-13,1331.9,1398.4,58663,58663,100.0,820.34,1242
BLUECHIP,2026-08-13,1.75,1.78,17181,17181,100.0,0.31,29
MASKINVEST,2026-08-13,151.75,147.4,25,25,100.0,0.04,4
PKTEA,2026-08-13,691.0,690.0,30,30,100.0,0.21,2
UEL,2026-08-13,259.47,246.5,5917,5917,100.0,14.59,195
NATIONSTD,2026-08-13,164.5,156.28,2903,2903,100.0,4.54,131
UNIINFO,2026-08-13,12.36,12.16,1881,1881,100.0,0.23,27
ABANSENT,2026-08-13,27.57,28.94,9242,9240,99.98,2.67,35
IWP,2026-08-13,33.96,33.8,4419,4414,99.89,1.5,32
BALAXI,2026-08-13,24.05,23.99,45780,45404,99.18,10.98,112
MAGNUM,2026-08-13,19.58,19.5,3018,2965,98.24,0.59,32
GLOBALE,2026-08-13,10.78,10.8,895,878,98.1,0.1,15
PREMCO,2026-08-13,380.6,377.35,4616,4523,97.99,17.5,84
SINTERCOM,2026-08-13,82.95,80.0,3527,3455,97.96,2.83,66
OBCL,2026-08-13,53.0,53.5,66103,64314,97.29,35.28,51
SRGHFL,2026-08-13,274.05,275.0,394,383,97.21,1.09,25
SHIVATEX,2026-08-13,161.18,160.09,1600,1552,97.0,2.57,40
PRAENG,2026-08-13,19.86,19.79,18275,17679,96.74,3.64,73
GSLSU,2026-08-13,29.55,31.02,45438,43886,96.58,14.01,108
ABMKNO,2026-08-13,199.32,199.96,861,827,96.05,1.71,18
RAJTV,2026-08-13,10.07,10.14,14682,14093,95.99,1.49,65
GRAVISSHO,2026-08-13,30.63,29.28,873,834,95.53,0.27,11
GROBTEA,2026-08-13,919.6,927.0,111,106,95.5,1.04,17
SURYALA,2026-08-13,393.55,385.65,2130,2034,95.49,8.14,81
SELMC,2026-08-13,27.49,27.51,3118,2973,95.35,0.86,69
3PLAND,2026-08-13,31.99,32.33,3177,3026,95.25,1.02,53
PML,2026-08-13,495.75,500.0,160,152,95.0,0.78,20
KRISHIVAL,2026-08-13,405.7,405.9,124192,117864,94.9,508.44,1066
JPOLYINVST,2026-08-13,1046.4,1063.1,50498,47845,94.75,534.17,701
ADL,2026-08-13,70.21,70.71,209,198,94.74,0.15,7
KIRANVYPAR,2026-08-13,196.0,200.31,780,738,94.62,1.56,23
DNAMEDIA,2026-08-13,2.72,2.71,49718,47044,94.62,1.33,94
