symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
KALYANKJIL,603.55,60.37160683540451,28.31831318623326,Buy,4.601386481802418,True,6
ESAFSFB,43.94,67.36074072855074,33.991782970398525,Strong buy,21.11356119073869,True,6
APCOTEXIND,625.05,58.48591978177616,47.09572445114311,Buy,9.850615114235492,True,6
MARKSANS,321.3,67.800783394216,38.83029011478767,Buy,31.142857142857142,True,6
APARINDS,16856.0,59.825530311552974,42.50757232111423,Buy,20.90954737823685,True,6
IDEA,13.94,57.987183238487454,30.805924300351656,Buy,3.335804299481092,True,6
EICHERMOT,8010.0,58.78607078782169,33.879483117515754,Buy,4.140934798153806,True,6
VINDHYATEL,2453.9,61.49417934029845,34.392374383617685,Strong buy,26.489690721649488,True,6
ESCONET,184.8,61.01839198900144,27.10618282998943,Strong buy,38.94736842105264,True,6
MOTILALOFS,990.0,68.31199404443882,29.54084127546595,Strong buy,2.5906735751295336,True,6
WSTCSTPAPR,637.25,69.54132599889232,56.113757111764016,Strong buy,22.31285988483685,True,6
WORTHPERI,157.27,60.66648907479643,38.68697747984179,Buy,7.059223961878832,True,6
IRBINVIT,64.15,58.55199317993131,33.96676277794003,Strong buy,2.0684168655529103,True,6
ROXHITECH,53.75,62.06430097246229,33.418990200471185,Strong buy,33.70646766169153,True,6
WELINV,2022.0,67.60253718702629,25.31039306313943,Strong buy,6.927551560021153,True,6
SIKKO,5.33,53.97775963916546,26.92277328639452,Buy,11.273486430062633,True,6
KMSUGAR,33.55,68.84907078381967,29.520407613371376,Buy,16.21059923796327,True,6
DRSDILIP,108.0,64.69660779086962,50.90051745144747,Buy,-1.818181818181818,True,6
SWARAJ,367.6,58.39245401132345,30.735745285745224,Buy,1.828254847645436,True,6
APARINDS,16856.0,59.825530311552974,42.50757232111423,Buy,20.90954737823685,True,6
BIRLACABLE,276.64,63.55449973298417,29.379970671398244,Buy,48.44387207555267,True,6
VGUARD,332.0,59.41934367588436,45.36646682180899,Buy,10.335659687603863,True,6
PDSL,369.7,54.16388586426483,32.47013610884121,Buy,2.225909028065813,True,6
RADICO,4639.8,66.97886441040028,59.23138295500038,Buy,13.484162895927604,True,6
DPABHUSHAN,1482.4,61.553412418402345,35.321066394867096,Buy,0.8401074793374468,True,6
