symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
SAMBHV,131.38,14,10.171907756813413,10.59,10.17,44.22,,7.57,5.1716571148642965,123.62,137.95,False,0,Strong buy,Non-Energy Minerals
ETERNAL,327.95,14,14.667832167832165,15.09,9.72,64.15,2.2,12.35,8.197744608453831,315.65,344.35,False,0,Strong buy,Technology Services
CARTRADE,2895.2,14,5.664233576642329,6.08,0.71,40.24,,13.65,103.57437733559426,2739.84,3039.96,False,0,Strong buy,Technology Services
TMB,869.7,14,7.3836276083467185,7.8,9.13,51.29,,5.44,26.42491094599006,830.06,913.18,False,0,Buy,Finance
PNBHOUSING,1175.5,14,7.263436444931098,7.68,7.26,45.99,7.78,9.75,32.41094515938345,1126.88,1234.28,False,0,Strong buy,Finance
IIFL,636.7,14,14.165321857629548,14.59,14.17,47.03,,10.32,17.522101748692382,610.42,668.54,False,0,Strong buy,Finance
INDGN,566.7,14,11.314083677077198,11.73,10.13,79.29,,9.52,17.448663499439245,540.53,595.04,False,0,Strong buy,Health Technology
LALPATHLAB,1889.4,14,11.337654684737776,11.76,10.16,57.78,,6.62,52.21453160484758,1811.08,1983.87,False,0,Buy,Health Services
5PAISA,390.9,14,2.3834468308014576,2.8,2.38,45.73,,6.66,16.745555846285214,365.78,410.44,False,0,Buy,Finance
MAHSEAMLES,610.6,14,4.429622028390623,4.85,4.43,71.21,,13.0,14.887735169360296,588.27,641.13,False,0,Buy,Non-Energy Minerals
THELEELA,539.7,14,10.142857142857151,10.56,10.14,68.04,,11.85,18.045398023094595,512.63,566.69,False,0,Strong buy,Consumer Services
GAEL,183.36,14,27.777003484320566,28.2,27.78,44.76,,7.98,7.054313839193649,172.78,192.53,False,2,Strong buy,Consumer Non-Durables
WESTLIFE,594.5,14,31.818181818181817,32.24,31.82,63.17,,30.36,24.23050084552716,558.15,624.22,False,0,Strong buy,Consumer Services
VOLTAMP,10313.5,14,7.994764397905759,8.41,7.99,51.16,,24.72,276.6631721284182,9898.51,10829.18,False,0,Strong buy,Producer Manufacturing
IDFCFIRSTB,85.84,14,4.964539007092201,5.38,6.71,53.48,0.64,6.97,1.4807344476925235,83.62,90.13,False,0,Strong buy,Finance
ARIHANT,1035.4,14,16.737132871075037,17.16,16.74,49.96,,18.31,66.47448026173977,935.69,1087.17,False,0,Buy,Finance
ARTEMISMED,321.3,14,18.95594224361347,19.38,17.78,43.86,,8.0,10.898837112425548,304.95,337.36,False,0,Strong buy,Health Services
AUSOMENT,145.51,14,10.368628640776688,10.79,10.37,63.18,,22.33,7.663899410396415,134.01,152.79,False,0,Buy,Finance
BCLIND,37.19,14,5.02682857949732,5.45,5.03,44.2,,88.22,1.4459129045330674,35.02,39.05,False,0,Strong buy,Consumer Non-Durables
NYKAA,330.35,14,1.7087438423645354,2.13,1.71,61.7,-5.23,5.34,7.830005581758496,318.6,346.87,False,0,Buy,Retail Trade
