index,ticker,close,prev_close,pct_change,session_date,prev_session_date,is_stale
NIFTY_50,^NSEI,23995.95,23869.6,0.53,2026-07-27,2026-07-23,False
NIFTY_BANK,^NSEBANK,57087.2,56592.0,0.88,2026-07-27,2026-07-23,False
NIFTY_NEXT_50,^NSMIDCP,72596.85,71766.0,1.16,2026-07-27,2026-07-24,False
INDIA_VIX,^INDIAVIX,12.66,13.48,-6.08,2026-07-27,2026-07-23,False
SENSEX,^BSESN,76835.78,76391.39,0.58,2026-07-27,2026-07-23,False
