symbol,company,sector,industry,nse_sector,sector_match_basis,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma20,sma50,sma100,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,stoch_rsi_d,williams_r,cci20,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,value_traded,turnover_cr,float_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,bb_upper,bb_lower,high_1m,low_1m,high_3m,low_3m,high_6m,low_6m,high_52w,low_52w,high_all,nearest_overhead,nearest_overhead_ref,overhead_supply_pct,headroom_to_52w_high_pct,dist_52w_low_pct,swing_high_20d,swing_low_20d,swing_low_50d,base_high,base_low,base_length_days,breakout_20d_high,volume_20d_avg,volume_ratio_vs_20d,consolidation_atr_pct,pct_from_base_high,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,volatility_w,volatility_m,beta_1y,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,atm_iv,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,sector_score,macro_score,risk_score,value_z,momentum_z,quality_z,lowvol_z,growth_z,size_z,composite_factor_z,composite_factor_rank,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
RELIANCE,Reliance Industries Limited,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,17323002923522.0,1274.6,1267.7,,1311.5435113826934,,1371.2902854204997,1294.8899999999987,1306.915999999998,1342.2999999999986,1410.2425000000014,,,Bearish,0.0,42.473065195708784,-9.581536592601651,-7.183033975089394,-2.3985,16.631771519835524,-1.6967453339503318,12.934653167536146,14.142532863765602,-74.19354838709685,-105.9615884245545,0,448474.0,11115443.2,12441999.56666665,0.037284616997402,65.9,571624960.4,57.16,48.6367,,,33,1271.6,1268.6,1277.2,1279.8,1274.2,1274.2000000000005,21.988998459086027,1329.3363582980949,1260.4436417019026,1345.9,1249.8,1473.4,1249.8,1489.5,1249.8,1611.8,1249.8,1611.8,1345.9,1m high,5.59,26.46,1.98,1345.9,1249.8,1249.8,,,,False,11717453.95,0.039,4.453,,1269.1,1280.1,1238.81,1611.8,1647.59,1683.39,9.42,28.0,-2.5535168195718723,-9.53867991483322,-20.92,1.307784481944506,1.6590208275891607,0.8869142,-3.08,3.35,23.082174787803712,,,9.437191409679617,,,,15.00336391405993,-8.318252305321916,11.096072765804,,20,,,-8.318252305321916,,,,67,,,,,,,,0,,,,,,True,0.55,3.0,,,,,3.0,7,20,67,,2.0,70,40,0.06,-0.41,0.09,1.01,-0.04,-2.35,0.14,64.0,False,79.0,0.0,Sell,1.083333,1658.5
BHARTIARTL,Bharti Airtel Limited,Communications,Wireless Telecommunications,,unmapped,11879651025229.0,1932.8,1901.8,,1890.5163087415624,,1897.094616264788,1918.514999999999,1877.453999999998,1857.471,1951.6629999999984,,,Bullish,83.0,56.01816525557039,12.395391181070408,15.812791336829122,-3.4174,19.705317434637948,0.5723800603600792,26.17446690049971,14.795776165973374,-29.743589743589805,43.562774785459794,40,473711.0,4955753.399999996,6317601.16666667,0.0863697134466408,74.45,915588620.8,91.56,49.54460000000003,,,33,1917.94,1903.07,1942.84,1952.87,1927.97,1927.9666666666665,32.53270603343006,1956.9186599817783,1880.11134001822,1966.0,1843.2,1966.0,1740.5,2057.0,1740.5,2174.5,1740.5,2174.5,1966.0,1m high,1.72,12.51,11.05,1966.0,1850.2,1768.6,,,,False,5642268.1,0.096,3.954,,1924.67,1940.93,1880.83,2174.5,2226.47,2278.44,4.65,60.0,5.209297261989007,3.913978494623653,-11.12,1.2425624562176545,1.710165855290391,0.81658244,4.68,,44.100064799350186,7.899293166931584,,11.583137615138565,20.3215106088605,9.08236481301509,1.31098991926557,21.96002895045356,-20.523849590901182,31.7404423698221,18.762069356632697,40,,,-20.523849590901182,,,,67,,,,,,,,0,,,,,,True,0.11,3.0,,,,,3.0,56,40,67,,0.0,70,55,-0.19,-0.07,0.14,0.87,-0.04,-2.35,0.14,64.0,True,6.0,3.0,Buy,1.161765,2291.705882
HDFCBANK,HDFC Bank Limited,Finance,Major Banks,NIFTY_BANK,industry,11392848450231.0,743.3,735.4,,782.8386007283509,,845.633807321527,789.0050000000007,777.1080000000017,786.5295000000021,877.5314999999983,,,Bearish,0.0,36.00820405950522,-13.203073057990764,-4.661331509569002,-8.5417,27.146314823125028,-8.041568724483485,4.35010328528263,1.450034428427548,-88.19226750261238,-102.12459839248878,20,1660304.0,27940179.4,33082298.266666666,0.0554858379632493,66.53,1234103963.1999998,123.41,99.623,,,33,741.45,739.6,744.5,745.7,742.65,742.65,14.535149300366262,856.4853297265004,721.524670273501,843.0,732.0,843.0,732.0,994.0,726.65,1020.5,726.65,1020.5,843.0,1m high,13.41,37.29,2.29,843.0,732.0,732.0,,,,False,31566175.2,0.053,8.019,,739.67,746.93,724.73,843.0,861.57,880.14,5.37,44.0,-7.087500000000006,-3.467532467532473,-27.16,1.081604550551948,1.6327043197689823,1.1905669,-7.62,-5.06,14.523251270027352,1.8881238962870537,1.2736210007579514,,13.7540298886995,6.82785576408465,0.9333100337634852,1.754463853655062,11.34558903513542,34.982694035678,,80,,,11.34558903513542,,,,67,,,,,,,,0,,,,,,True,0.08,3.0,,,,,3.0,15,80,67,,86.0,70,40,0.49,-0.57,0.2,0.72,-0.12,-2.35,0.14,64.0,False,82.0,0.0,Sell,1.086957,1032.673913
ICICIBANK,ICICI Bank Limited,Finance,Regional Banks,NIFTY_BANK,industry,10368631506517.0,1433.9,1430.8,,1374.6723100745287,,1348.0223439184915,1422.6650000000002,1350.376,1318.306000000002,1348.4019999999998,,,Bullish,100.0,59.71098398872023,23.893758549138283,27.437620854830207,-3.5439,29.42383900760221,1.1070370892680894,17.93485509223822,24.200019420549868,-49.19957310565623,57.324994712829664,60,1512333.0,12501635.600000031,12474909.733333336,0.1108214973713056,52.88,2168534288.7000003,216.85,97.1715,,,33,1428.84,1423.77,1443.74,1453.57,1438.67,1438.6666666666667,25.032437871002408,1467.3408670873189,1377.9891329126815,1480.0,1366.1,1480.0,1213.7,1480.0,1187.6,1494.5,1187.6,1500.0,1480.0,1m high,3.22,4.23,20.74,1480.0,1375.9,1213.7,,,,False,12490886.6,0.124,4.228,,1427.64,1440.16,1363.38,1574.93,1645.45,1715.96,2.0,75.0,3.1582733812949706,13.711340206185572,-4.05,1.5094696717861082,1.8292573162180523,1.0234559,2.63,5.19,18.535418821096176,2.7035477413177498,2.535719345754528,,15.796816290169,9.74115748257219,0.594743890036865,5.080821540326999,7.369882026370579,34.55734059748943,,80,,,7.369882026370579,,,,100,,,,,,,,0,,,,,,True,0.07,3.0,,,,,3.0,71,80,100,,86.0,70,45,-0.01,0.07,0.35,0.85,-0.1,-2.35,0.23,75.0,False,82.0,2.0,Buy,1.04,1737.12
SBIN,State Bank of India,Finance,Regional Banks,NIFTY_BANK,industry,9422614909197.0,1019.9,1013.2,,1025.7341810864611,,1000.2746459755222,1030.5549999999998,1010.418,1036.2624999999998,1021.7194999999998,,,Bearish,33.0,47.76135214366965,-0.8589923270531017,2.37432543529205,-3.2333,11.725164384598372,-1.0958107059736295,13.133660535676691,9.80401956830283,-71.14803625377643,-75.30919386082869,0,287990.0,9340525.300000018,10337297.76666668,0.0268165448220542,44.43,293721001.0,29.37,44.7923,,,33,1017.2,1014.5,1021.4,1022.9,1018.7,1018.7,18.20243559511352,1057.223893865337,1003.8861061346628,1067.0,1000.8,1108.0,933.9,1234.7,933.9,1234.7,786.55,1234.7,1067.0,1m high,4.62,21.06,29.67,1067.0,1000.8,937.2,,,,False,10158541.55,0.03,3.513,,1015.35,1024.45,1001.32,1067.0,1085.58,1104.17,2.53,40.0,-2.350519412130793,-5.125581395348839,-17.4,1.1775642607781622,1.867195334450541,0.87781364,-2.88,-0.32,11.204072530413251,1.5792349265634082,2.363744780033898,,15.3805889022211,6.660692553910601,1.3396637584022402,6.975820605233501,4.743220354585112,28.129242852760616,,60,,,4.743220354585112,,,,67,,,,,,,,0,,,,,,True,0.16,3.0,,,,,3.0,20,60,67,,86.0,70,45,0.64,-0.06,0.06,1.0,-0.11,-2.35,0.31,83.0,True,9.0,3.0,Sell,1.2375,1219.15
TCS,Tata Consultancy Services Limited,Technology Services,Information Technology Services,NIFTY_IT,industry,8304052948160.0,2428.0,2398.0,,2238.9482803279734,,2622.2914048705275,2191.5950000000007,2197.060000000003,2325.142000000001,2700.6894999999936,,,Bullish,67.0,71.33471908815216,51.06168714126534,20.51242463287753,30.5493,21.184856593264907,10.313493866424352,100.0,94.89702632986194,-7.390417940876655,190.67694647377587,60,756813.0,3572510.7,4997010.3,0.1873541442220397,50.18,1837541964.0,183.75,28.210400000000003,,,33,2416.86,2405.73,2448.06,2468.13,2436.93,2436.9333333333334,63.58103303132147,2406.992432435968,1976.1975675640333,2457.0,1976.8,2498.3,1976.8,3350.0,1976.8,3350.0,1976.8,4592.25,2457.0,1m high,1.19,37.97,22.82,2457.0,2002.5,1976.8,,,,True,4735326.0,0.17,6.99,,2412.1,2443.9,2300.84,3350.0,3477.16,3604.32,7.25,47.0,16.172248803827753,-2.0572811617587736,-27.52,2.496071156068951,2.9318832591303106,0.9341543,15.64,3.05,17.64034902898161,8.012839552326481,15.62355842687132,10.707923903076445,47.9890914172003,44.2125262461657,0.104302536644988,7.695160610272186,1.067516881423239,24.8826393193624,17.517231637129356,80,,,1.067516881423239,,,,67,,,,,,,,0,,,,,,True,1.02,3.0,,,,,3.0,57,80,67,,53.0,70,50,0.51,-0.54,1.35,0.48,-0.1,-2.35,0.34,85.0,False,77.0,0.0,Buy,1.534091,2419.767442
BAJFINANCE,Bajaj Finance Limited,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,6525114570603.0,1063.8,1048.4,,991.971727393674,,953.2777397938156,1035.3549999999996,972.3360000000004,937.8235000000004,971.7862500000014,,,Bullish,100.0,62.11744852331741,21.6341584592285,23.577308332068363,-1.9431,29.79739353441152,2.5250578257517398,46.86087368333972,30.422446707624687,-13.383838383838548,108.9927228423728,60,550825.0,8436037.1,8662681.4,0.061649461002453,56.59,585967635.0,58.6,43.735,,,33,1057.44,1051.07,1068.04,1072.27,1061.67,1061.6666666666667,24.10279004239861,1075.6709261335347,995.0390738664644,1074.4,977.7,1074.4,860.45,1074.4,787.9,1102.5,787.9,1102.5,1074.4,1m high,1.0,3.64,35.02,1074.4,993.4,860.45,,,,False,7990025.75,0.071,3.414,,1057.77,1069.83,1015.59,1160.21,1208.42,1256.62,2.0,74.0,9.074131036604122,12.571428571428568,-3.51,1.95236783931208,2.4063229188826463,1.5705612,8.54,10.63,34.855832241153344,5.802310408225645,2.494365468852116,27.123920029272444,18.052322754331,5.88770366680906,3.2266451939674603,18.3647764826221,13.77022291806456,43.7265523464435,,60,,,13.77022291806456,,,,100,,,,,,,,0,,,,,,True,0.17,3.0,,,,,3.0,71,60,100,,82.0,70,70,-0.42,0.32,-0.29,0.35,0.03,-2.35,-0.0,46.0,True,1.0,3.0,Buy,1.472973,1088.540541
LICI,Life Insurance Corp. of India,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,5367392773804.0,427.1,427.15,,422.9293958585889,,421.88161270556543,431.5700000000009,421.04950000000025,409.4707499999999,422.1306249999991,,,Bullish,83.0,49.652289139496666,0.4937803035186903,2.4218717480601804,-1.9281,17.858764099390868,-2.555327401323292,25.517751955476445,15.453483456518503,-66.12903225806451,-70.24667103252607,0,77972.0,1680734.5,3556148.833333333,0.0376812727428339,56.84,33301841.200000003,3.33,3.500000000000008,,,33,425.71,424.33,428.06,429.03,426.68,426.6833333333334,8.33411502633486,444.3274056922661,418.8125943077357,447.6,416.6,450.2,388.025,454.0,360.75,468.475,360.75,611.0,447.6,1m high,4.8,9.69,18.39,447.6,416.6,391.55,,,,False,2195395.1,0.039,3.994,,425.02,429.18,418.76,447.6,455.94,464.28,2.46,63.0,1.4489311163895542,5.333251125223503,-8.83,1.365788332262805,1.9936286813018236,1.2118387,0.92,3.01,9.403864149281668,0.7405301991630917,0.4943417979647542,,7.459755123494731,7.459755123494731,0.0,10.315815415255356,18.90051547336372,5.59249360662008,,60,,,18.90051547336372,,,,100,,,,,,,,0,,,,,,True,0.19,3.0,,,,,3.0,40,60,100,,82.0,70,45,1.27,-0.06,0.08,0.8,0.04,-2.35,0.43,90.0,True,8.0,3.0,Neutral,1.23913,536.326087
LT,Larsen & Toubro Limited,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,5233686381127.0,3942.7,3832.0,,3944.142617780641,,3905.003551863968,3882.7750000000015,3982.917999999999,3917.0359999999982,3963.1990000000014,,,Neutral,50.0,53.19044638050705,-50.43962232484455,-57.093379272686064,6.6538,26.862342875373184,4.42578662993961,86.65831160299456,64.5518079165888,-10.273972602739734,41.22535844672916,100,556723.0,1586743.500000007,1922579.3000000005,0.2943613181110693,48.86,2194991772.1,219.5,84.8409,,,33,3899.8,3856.9,3976.9,4011.1,3934.0,3934.0,70.90074993718598,4061.247125274354,3704.302874725651,4193.8,3720.0,4272.3,3720.0,4440.0,3288.1,4440.0,3288.1,4440.0,4193.8,1m high,6.37,12.61,19.91,4110.0,3720.0,3720.0,,,,False,1998966.45,0.289,6.015,,3924.97,3960.43,3869.55,4110.0,4183.15,4256.29,2.29,44.0,-6.681656804733732,-3.436198873377423,-11.2,1.552693871421603,1.7073028057683202,1.2898117,-7.21,-4.77,33.732888432580424,4.245932710490281,4.688859625628676,20.16123925557285,16.8428484034919,10.4602183989046,1.1482918808525602,11.78560370784602,6.944825693110064,8.67037685198086,,40,,,6.944825693110064,,,,100,,,,,,,,0,,,,,,True,-0.53,3.0,,,,,3.0,67,40,100,,13.0,70,60,-0.23,-0.08,-0.01,0.33,0.01,-2.35,0.0,46.0,False,98.0,0.0,Buy,1.344828,4422.37931
HINDUNILVR,Hindustan Unilever Limited,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,5109773698364.0,2062.7,2022.7,,2160.0308318486727,,2255.8592020533333,2142.635000000001,2154.42,2179.9479999999994,2282.288325470305,,,Bearish,0.0,39.74819424407646,-19.249390581644548,-12.117424047739895,-7.132,13.8089758183664,-1.701296225695781,43.91663114346417,58.283904300222765,-76.29441624365492,-197.91372991260627,0,367979.0,1919510.4,1816063.5,0.1764317039207327,52.63,759030283.3,75.9,37.735600000000005,,,33,2050.8,2038.9,2070.8,2078.9,2058.9,2058.9,47.73813000620362,2234.932633230529,2050.3373667694727,2239.3,2016.0,2365.8,2016.0,2479.6,2016.0,2707.3908675,2016.0,2987.97501195,2239.3,1m high,8.56,31.25,2.32,2239.3,2016.0,2016.0,,,,False,1987631.75,0.192,5.025,,2050.77,2074.63,1992.13,2239.3,2309.87,2380.44,2.5,25.0,-5.032228360957651,-10.782871972318349,-23.81,2.886650999578513,2.0922322568984777,0.4612965,-5.56,-4.72,32.231198337422065,9.943786056890392,0.8246971510816195,33.509310814300875,21.5261715287189,21.0234057797946,0.0303247912349453,3.84341185976141,41.20266179494647,20.858315407265,,100,,,41.20266179494647,,,,67,,,,,,,,0,,,,,,True,-3.7,3.0,,,,,3.0,7,100,67,,43.0,70,40,-0.12,-0.52,0.62,0.86,-0.12,-2.35,0.15,65.0,False,91.0,0.0,Sell,1.423077,2519.897436
